district,hazard,rp,hhid,affected_cat,helped_cat,index,c,c_min,const,dc0,dc0_prv,dc0_pub,dc_net,dc_npv_pre,dc_post_reco,dc_t,di0,di0_prv,di0_pub,di_prv_t,di_pub_t,di_t,dk0,dk_private,dk_prv_t,dk_public,dw,dw_curr_no_clip,has_ew,help_received,hh_reco_rate,integ,ispoor,macro_multiplier,pc_fee,pc_fee_BE,pcsoc,pcwgt,pcwgt_ae,pov_line,sav_delta,sav_f,sav_i,sav_offset_to,scale_fac_soc,t_start_prv_reco,welf_class,wprime_hh,dw_curr,dw_tot
Puttalam,PF,10.0,62211031021,a,helped,152211,26998.82242700436,36346.798828125,0.012171877822909545,19272.004806280635,19272.004806280635,0.0,19272.004806280635,108553.03686382847,0.0,19272.004806280635,19272.004806280635,19272.004806280635,0.0,19272.004806280635,0.0,19272.004806280635,57167.59897333173,57167.59897333173,57167.59897333173,0.0,0.05545402319549671,3141084.8296997314,0.0,0.0,0.0,5.500868626946648,1.0,5.632680043150034,0.0,0.0,0.0,71.5000326478927,71.5000326478927,43493.30859375,0.0,0.0,2249.9018689170302,0.0,0.00027050714826410327,0.0,3.0,2.2541497607568192e-07,2601500.223304248,186007350.89975387
Puttalam,PF,50.0,62207004051,a,helped,153478,70959.59382349752,36346.798828125,0.007508002960739732,57847.92346769741,57847.92346769741,0.0,55349.243740410784,325838.8440541697,0.0,55349.243740410784,57847.92346769741,57847.92346769741,0.0,55349.24383176473,0.0,55349.243740410784,171597.38438499882,171597.38438499882,164185.48078410822,0.0,0.05545402319549671,2753344.3215773962,0.0,21569.9375307423,0.0,7.81709307281264,0.0,5.632680043150034,0.0,0.0,66.66666412353516,22.679558589076954,22.679558589076954,43493.30859375,0.0,1.84297022087776e-14,5913.29948529146,0.0,0.00033418277994269786,0.0,3.0,5.2903367650432744e-08,2601500.223304248,59000876.73392547
Puttalam,PF,50.0,62211031021,a,helped,153653,26998.82242700436,36346.798828125,0.012171877822909545,21255.979633127918,21255.979633127918,0.0,21255.979633127918,119728.13227712321,0.0,21255.979633127918,21255.979633127918,21255.979633127918,0.0,21255.979633127918,0.0,21255.979633127918,63052.771710390625,63052.771710390625,63052.771710390625,0.0,0.05545402319549671,4300232.619072837,0.0,0.0,0.0,7.5308423634937816,1.0,5.632680043150034,0.0,0.0,0.0,90.71823435630782,90.71823435630782,43493.30859375,0.0,2.842170943040401e-14,2249.9018689170302,0.0,0.00033418277994269786,0.0,3.0,2.2541497607568192e-07,2601500.223304248,236003506.93570188
Puttalam,PF,100.0,62207005031,a,helped,154207,63892.802090404046,36346.798828125,0.007912323369118774,52247.883758538526,52247.883758538526,0.0,50489.445594151504,294295.6121435428,0.0,50489.445594151504,52247.883758538526,52247.883758538526,0.0,50489.44568341933,0.0,50489.445594151504,154985.74725033142,154985.74725033142,149769.59648094748,0.0,0.05545402319549671,2991807.929701817,0.0,21077.375594093213,0.0,8.060071102936384,0.0,5.632680043150034,0.0,0.0,0.0,42.60992490536294,42.60992490536294,43493.30859375,0.0,-4.3298697960381105e-15,5324.4001742003375,0.0,0.0003526124674400198,0.0,3.0,6.191873818527607e-08,2601500.223304248,110849729.15627892
Puttalam,PF,250.0,62211031021,a,helped,155095,26998.82242700436,36346.798828125,0.012171877822909545,18084.317584498356,18084.317584498356,0.0,18084.317584498356,101863.17475219113,0.0,18084.317584498356,18084.317584498356,18084.317584498356,0.0,18084.317584498356,0.0,18084.317584498356,53644.497589584025,53644.497589584025,53644.497589584025,0.0,0.05545402319549671,2664263.668518261,0.0,0.0,0.0,4.665828916650713,1.0,5.632680043150034,0.0,0.0,0.0,100.49343138612485,100.49343138612485,43493.30859375,0.0,1.4210854715202004e-14,2249.9018689170302,0.0,0.00037162894701308106,0.0,3.0,2.2541497607568192e-07,2601500.223304248,261433684.1916139
Puttalam,PF,500.0,62211031021,a,helped,155816,26998.82242700436,36346.798828125,0.012171877822909545,19482.994282677864,19482.994282677864,0.0,19482.994282677864,109741.47307684582,0.0,19482.994282677864,19482.994282677864,19482.994282677864,0.0,19482.994282677864,0.0,19482.994282677864,57793.46856476828,57793.46856476828,57793.46856476828,0.0,0.05545402319549671,3257696.622672013,0.0,0.0,0.0,5.705086656153628,1.0,5.632680043150034,0.0,0.0,0.0,104.1807664846554,104.1807664846554,43493.30859375,0.0,1.4210854715202004e-14,2249.9018689170302,0.0,0.00038248078370716,0.0,3.0,2.2541497607568192e-07,2601500.223304248,271026287.2738387
Puttalam,PF,1000.0,62207005031,a,helped,156370,63892.802090404046,36346.798828125,0.007912323369118774,51784.27971116943,51784.27971116943,0.0,49716.37384191946,291684.2788780033,0.0,49716.37384191946,51784.27971116943,51784.27971116943,0.0,49716.37393198219,0.0,49716.37384191946,153610.53327914287,153610.53327914287,147476.39158047095,0.0,0.05545402319549671,2850033.6016704887,0.0,21265.061988069698,0.0,7.678124403364188,0.0,5.632680043150034,0.0,0.0,0.0,49.53586694424751,49.53586694424751,43493.30859375,0.0,-6.328271240363392e-15,5324.4001742003375,0.0,0.00039904995817517734,0.0,3.0,6.191873818527607e-08,2601500.223304248,128867568.91702941
Puttalam,PF,1000.0,62211031021,a,helped,156537,26998.82242700436,36346.798828125,0.012171877822909545,19937.047309880145,19937.047309880145,0.0,19937.047309880145,112299.00850169997,0.0,19937.047309880145,19937.047309880145,19937.047309880145,0.0,19937.047309880145,0.0,19937.047309880145,59140.3508239128,59140.3508239128,59140.3508239128,0.0,0.05545402319549671,3486536.2010457935,0.0,0.0,0.0,6.1058451601512305,1.0,5.632680043150034,0.0,0.0,0.0,110.07980328998588,110.07980328998588,43493.30859375,0.0,0.0,2249.9018689170302,0.0,0.00039904995817517734,0.0,3.0,2.2541497607568192e-07,2601500.223304248,286372632.84018594
Trincomalee,PF,10.0,53212031101,a,helped,164962,82727.66218520731,36346.798828125,0.0069535185860150036,67093.42054187381,67093.42054187381,0.0,66855.73350761768,377915.7709128852,0.0,66855.73350761768,67093.42054187381,67093.42054187381,0.0,66855.73355970072,0.0,66855.73350761768,199022.87270273766,199022.87270273766,198317.80884380668,0.0,0.05545402319549671,2938551.971248617,0.0,12297.529008724117,0.0,9.008198520093567,0.0,5.632680043150034,0.0,0.0,0.0,33.851741574182334,33.851741574182334,43493.30859375,0.0,4.163336342344337e-14,6893.971848767276,0.0,0.00010304261998819706,0.0,3.0,4.2026562834857764e-08,2601500.223304248,88065313.26447304
Trincomalee,PF,100.0,53212031101,a,helped,166705,82727.66218520731,36346.798828125,0.0069535185860150036,67958.45988004355,67958.45988004355,0.0,67841.69429737178,382788.26072953356,0.0,67841.69429737178,67958.45988004355,67958.45988004355,0.0,67841.69434775485,0.0,67841.69429737178,201588.886071753,201588.886071753,201242.51810480372,0.0,0.05545402319549671,3108317.9551042905,0.0,11896.141679962435,0.0,9.528620040452486,0.0,5.632680043150034,0.0,0.0,0.0,46.59897290548381,46.59897290548381,43493.30859375,0.0,0.09761736706707325,6893.971848767276,0.0,0.0001443351550833582,0.0,3.0,4.2026562834857764e-08,2601500.223304248,121227238.41936474
