region,hazard,rp,c,dc0,dc_post_reco
IX - Zamboanga Peninsula,EQ,1,62112.40600000001,45759.748298006496,3742.777324116853
IX - Zamboanga Peninsula,EQ,1,56106.39100000002,39753.73329800651,1711.9327811307169
IX - Zamboanga Peninsula,EQ,1,68524.03900000003,46221.361500000006,416.56122772353217
IX - Zamboanga Peninsula,EQ,1,47057.902,30705.24429800648,1074.0000870026176
IX - Zamboanga Peninsula,EQ,1,29377.78500000001,13025.127298006491,2146.891713131984
IX - Zamboanga Peninsula,EQ,1,36153.09,19800.432298006486,699.1409555257446
IX - Zamboanga Peninsula,EQ,1,52356.563,36003.905298006466,417.4970610474578
IX - Zamboanga Peninsula,EQ,1,74145.70300000002,51843.02550000002,430.2411628938114
IX - Zamboanga Peninsula,EQ,1,58196.633000000016,41843.975298006495,1555.981063785331
IX - Zamboanga Peninsula,EQ,1,56074.75000000001,33772.07250000002,0.020749214793170108
IX - Zamboanga Peninsula,EQ,1,87475.26600000003,65172.58850000003,411.47173304128614
IX - Zamboanga Peninsula,EQ,1,65447.24200000001,43144.564500000015,417.14973894204877
IX - Zamboanga Peninsula,EQ,1,110055.99000000003,87753.31250000004,324.571140039562
IX - Zamboanga Peninsula,EQ,1,30053.924,13701.266298006482,0.7052690339331313
IX - Zamboanga Peninsula,EQ,1,55760.26200000002,39407.604298006496,1502.8782021355066
IX - Zamboanga Peninsula,EQ,1,79264.89100000003,56962.21350000001,0.029320030603505142
IX - Zamboanga Peninsula,EQ,1,51640.63700000001,35287.979298006496,452.4568402357238
IX - Zamboanga Peninsula,EQ,1,36881.125000000015,20528.467298006486,1303.642895794671
IX - Zamboanga Peninsula,EQ,1,53446.84800000001,31144.170500000015,0.15798735627604701
IX - Zamboanga Peninsula,EQ,1,60406.746,38104.0685,0.020260940072491882
IX - Zamboanga Peninsula,EQ,1,47005.102000000006,30652.44429800649,877.6503453016344
IX - Zamboanga Peninsula,EQ,1,49880.645,33527.98729800648,660.3510378792002
IX - Zamboanga Peninsula,EQ,1,42213.71900000003,25861.06129800651,547.8225988356826
IX - Zamboanga Peninsula,EQ,1,354270.9700000001,331968.29250000016,14.413134035783264
IX - Zamboanga Peninsula,EQ,1,60927.703,44575.045298006466,533.7472816844486
IX - Zamboanga Peninsula,EQ,1,49841.62100000001,27538.943500000005,469.66631702685714
IX - Zamboanga Peninsula,EQ,1,43530.453000000016,27177.795298006495,462.6739587227573
IX - Zamboanga Peninsula,EQ,1,93375.00800000005,71072.33050000003,0.0550801699458205
IX - Zamboanga Peninsula,EQ,1,37667.551,21314.89329800648,0.04429869971979988
IX - Zamboanga Peninsula,EQ,1,42593.57,26240.91229800648,455.1282858827336
IX - Zamboanga Peninsula,EQ,1,75387.36700000001,59034.709298006484,467.75011901115835
IX - Zamboanga Peninsula,EQ,1,69365.93,47063.25249999998,426.7439039313176
IX - Zamboanga Peninsula,EQ,1,33838.055000000015,26434.50942026341,24140.97531850023
IX - Zamboanga Peninsula,EQ,1,79007.30500000001,56704.6275,0.06359623009917252
IX - Zamboanga Peninsula,EQ,1,37103.51200000002,14800.834500000015,0.025863415290479797
IX - Zamboanga Peninsula,EQ,1,61297.03500000001,44944.37729800648,2051.368558539946
IX - Zamboanga Peninsula,EQ,1,73558.039,51255.3615,0.030700187118680868
IX - Zamboanga Peninsula,EQ,1,33243.875000000015,16891.217298006493,939.1582957716928
IX - Zamboanga Peninsula,EQ,1,47825.13700000001,31472.47929800649,1876.8850155264756
IX - Zamboanga Peninsula,EQ,1,35642.70700000002,13340.029500000008,0.1433721846697021
IX - Zamboanga Peninsula,EQ,1,52350.94500000002,35998.287298006515,484.55772230210783
IX - Zamboanga Peninsula,EQ,1,44799.78100000001,22497.10350000001,0.7425384590027229
IX - Zamboanga Peninsula,EQ,1,53773.24600000001,31470.568500000005,484.4159874133787
IX - Zamboanga Peninsula,EQ,1,48177.89800000001,25875.22050000001,0.021097506961523668
IX - Zamboanga Peninsula,EQ,1,101158.56,78855.8825,0.037647576092253526
IX - Zamboanga Peninsula,EQ,1,68127.66400000003,45824.986500000006,0.025290325225661128
IX - Zamboanga Peninsula,EQ,1,41404.598,25051.940298006484,893.8921885046059
IX - Zamboanga Peninsula,EQ,1,175585.63,153282.9525,182.8072802859797
IX - Zamboanga Peninsula,EQ,1,46418.70700000001,30066.04929800649,439.7092979346749
IX - Zamboanga Peninsula,EQ,1,25899.963,9547.30529800648,849.38916797732
IX - Zamboanga Peninsula,EQ,1,45925.21500000002,29572.5572980065,432.80186242307917
IX - Zamboanga Peninsula,EQ,1,34590.473000000005,18237.815298006488,1206.6411593336848
IX - Zamboanga Peninsula,EQ,1,29730.594000000016,13377.936298006493,1296.981399443405
IX - Zamboanga Peninsula,EQ,1,68653.64800000003,52300.990298006494,521.1816606621093
IX - Zamboanga Peninsula,EQ,1,82381.62500000001,66028.96729800651,1040.6669942562312
IX - Zamboanga Peninsula,EQ,1,31563.78300000001,15211.125298006491,0.014942376265220552
IX - Zamboanga Peninsula,EQ,1,32029.53500000001,15676.877298006491,2364.3843271256987
IX - Zamboanga Peninsula,EQ,1,75552.46100000001,59199.80329800648,1108.2347275297316
IX - Zamboanga Peninsula,EQ,1,29323.70900000001,12971.051298006496,8903.880940301951
IX - Zamboanga Peninsula,EQ,1,39195.543,22842.88529800648,457.7205927291874
IX - Zamboanga Peninsula,EQ,1,193241.84,170939.1625,393.2827513231493
IX - Zamboanga Peninsula,EQ,1,39930.203000000016,23577.54529800649,950.6049107014592
IX - Zamboanga Peninsula,EQ,1,26545.92200000001,10193.264298006492,1897.5672163426543
IX - Zamboanga Peninsula,EQ,1,93884.07000000002,77531.4122980065,534.0172091866873
IX - Zamboanga Peninsula,EQ,1,84718.94500000004,62416.26750000001,0.029238265433117867
IX - Zamboanga Peninsula,EQ,1,76480.695,54178.0175,0.04500305232403395
IX - Zamboanga Peninsula,EQ,1,48301.57800000001,31948.92029800649,751.8025002269318
IX - Zamboanga Peninsula,EQ,1,237866.14,215563.46250000005,288.77090403373643
IX - Zamboanga Peninsula,EQ,1,158953.36000000004,136650.68250000005,0.06583690431005884
IX - Zamboanga Peninsula,EQ,1,96413.39800000002,74110.72050000001,0.044781007798575176
IX - Zamboanga Peninsula,EQ,1,217546.03000000003,195243.35250000007,59.532809116672276
IX - Zamboanga Peninsula,EQ,1,38985.195000000014,22632.53729800649,953.3125301364912
IX - Zamboanga Peninsula,EQ,1,67247.14100000003,50894.483298006504,548.2463848853255
IX - Zamboanga Peninsula,EQ,1,38210.67200000001,21858.01429800649,6799.091808283927
IX - Zamboanga Peninsula,EQ,1,23963.69300000001,8664.613649323097,7912.846836957293
IX - Zamboanga Peninsula,EQ,1,45862.312999999995,29509.655298006484,6366.047589636341
IX - Zamboanga Peninsula,EQ,1,27982.85900000001,11630.201298006492,10493.063259201523
IX - Zamboanga Peninsula,EQ,1,40649.58200000002,24296.92429800649,5714.0761178986295
IX - Zamboanga Peninsula,EQ,1,94415.242,72112.5645,0.052531513009511456
IX - Zamboanga Peninsula,EQ,1,29339.951000000015,12987.293298006492,912.3587023341544
IX - Zamboanga Peninsula,EQ,1,21397.876999999968,5936.4889511594165,5421.413193275504
IX - Zamboanga Peninsula,EQ,1,39472.43400000002,23119.776298006505,552.9715776620665
IX - Zamboanga Peninsula,EQ,1,31663.027000000016,15310.369298006492,0.16612539478164334
IX - Zamboanga Peninsula,EQ,1,27638.99800000001,11286.340298006497,0.2257115774294812
IX - Zamboanga Peninsula,EQ,1,22689.055000000004,6336.3972980064855,4.045743761140448
IX - Zamboanga Peninsula,EQ,1,22894.34799999999,10187.378028301955,9303.488528009257
IX - Zamboanga Peninsula,EQ,1,22873.225,6520.567298006481,2859.046328111852
IX - Zamboanga Peninsula,EQ,1,63991.97299999999,47639.31529800646,504.6470143458148
IX - Zamboanga Peninsula,EQ,1,41208.445000000014,24855.787298006493,1408.4278089151176
IX - Zamboanga Peninsula,EQ,1,33427.27700000002,17074.61929800649,0.01739744656889171
IX - Zamboanga Peninsula,EQ,1,84438.00000000001,68085.34229800651,483.0667405641551
IX - Zamboanga Peninsula,EQ,1,19687.498000000003,3334.8402980064857,2824.5381860601838
IX - Zamboanga Peninsula,EQ,1,23545.723000000005,7193.065298006488,4729.849853879616
IX - Zamboanga Peninsula,EQ,1,24413.21299999999,9695.991052150692,8854.735024929578
IX - Zamboanga Peninsula,EQ,1,24698.245999999992,8989.935306627825,8212.774198760655
IX - Zamboanga Peninsula,EQ,1,19398.016000000003,8826.653989089047,8060.828090579219
IX - Zamboanga Peninsula,EQ,1,37423.941,21071.28329800648,935.4349333984393
IX - Zamboanga Peninsula,EQ,1,30160.12300000001,13807.465298006491,0.041161377764945065
IX - Zamboanga Peninsula,EQ,1,87067.64099999997,64764.96349999997,0.04904463290116848
IX - Zamboanga Peninsula,EQ,1,63656.55100000001,47303.893298006486,2611.0250271306368
IX - Zamboanga Peninsula,EQ,1,30571.38700000001,14218.729298006487,5942.164469971321
IX - Zamboanga Peninsula,EQ,1,33521.641,17168.983298006486,5174.419920419203
IX - Zamboanga Peninsula,EQ,1,34262.18800000002,17909.53029800649,1185.5011442283596
IX - Zamboanga Peninsula,EQ,1,42399.074000000015,26046.41629800649,0.0710367776754601
IX - Zamboanga Peninsula,EQ,1,35035.33200000002,18682.674298006496,10563.583392422792
IX - Zamboanga Peninsula,EQ,1,22744.025000000005,8494.625042324386,7757.606930638607
IX - Zamboanga Peninsula,EQ,1,30538.607000000015,14185.949298006497,1026.3113850722393
IX - Zamboanga Peninsula,EQ,1,27230.24200000001,10877.584298006488,2384.338385784029
IX - Zamboanga Peninsula,EQ,1,29960.95100000001,13816.932074789644,12618.92468065809
IX - Zamboanga Peninsula,EQ,1,21618.674000000006,5266.016298006485,4491.449285885703
IX - Zamboanga Peninsula,EQ,1,43921.116999999984,21618.43949999999,0.019665016605908102
IX - Zamboanga Peninsula,EQ,1,44723.30099999999,22420.62349999999,0.013601213762254434
IX - Zamboanga Peninsula,EQ,1,36463.191,20110.53329800648,2575.0248290678933
IX - Zamboanga Peninsula,EQ,1,137128.09000000005,114825.41250000002,0.058418560129388473
IX - Zamboanga Peninsula,EQ,1,21727.484000000004,5374.8262980064865,4835.289680513376
IX - Zamboanga Peninsula,EQ,1,18068.57800000001,3926.735419124717,3586.0405551050267
IX - Zamboanga Peninsula,EQ,1,24977.125000000004,8624.467298006486,2382.051697331065
IX - Zamboanga Peninsula,EQ,1,30716.30899999999,14363.651298006467,193.3989534323125
IX - Zamboanga Peninsula,EQ,1,25056.98000000001,8704.322298006491,7910.923903378646
IX - Zamboanga Peninsula,EQ,1,33098.953,16746.295298006484,14823.731054327329
IX - Zamboanga Peninsula,EQ,1,27245.79100000001,10893.13329800649,345.53212109639395
IX - Zamboanga Peninsula,EQ,1,71811.06300000001,49508.3855,0.034760541972427374
IX - Zamboanga Peninsula,EQ,1,20379.117,4026.459298006481,21.27444520063608
IX - Zamboanga Peninsula,EQ,1,16471.617000000002,4210.720014721286,3845.3858300309853
IX - Zamboanga Peninsula,EQ,1,17460.236000000004,6839.921466290743,6246.470198218621
IX - Zamboanga Peninsula,EQ,1,32247.025000000016,15894.367298006498,4507.265510221724
IX - Zamboanga Peninsula,EQ,1,21030.796999999995,4678.139298006478,19.29283388257221
IX - Zamboanga Peninsula,EQ,1,30789.365000000016,14436.707298006491,9773.90459770173
IX - Zamboanga Peninsula,EQ,1,18708.9,6896.9918796678085,6298.589018312789
IX - Zamboanga Peninsula,EQ,1,16511.537000000008,3386.1979174716575,3092.4016424748766
IX - Zamboanga Peninsula,EQ,1,45879.53500000001,23576.85750000001,0.13072965691189176
IX - Zamboanga Peninsula,EQ,1,30820.629,14467.97129800648,805.8773237625508
IX - Zamboanga Peninsula,EQ,1,38246.24200000001,15943.564500000004,0.07236002071653555
IX - Zamboanga Peninsula,EQ,1,16416.561000000005,7703.409910910463,7035.039900722563
IX - Zamboanga Peninsula,EQ,1,10328.616000000004,1523.7539866101674,1391.5487061781769
IX - Zamboanga Peninsula,EQ,1,23638.98000000001,7820.3085600087325,7146.105538648902
IX - Zamboanga Peninsula,EQ,1,8480.34859999999,2960.782409365593,2703.895032004424
IX - Zamboanga Peninsula,EQ,1,17216.326000000005,3551.4712511567213,3243.3353861606565
IX - Zamboanga Peninsula,EQ,1,19587.355000000007,3234.6972980064893,289.6599085525935
IX - Zamboanga Peninsula,EQ,1,23410.705000000005,9736.068233493274,8891.338938328336
IX - Zamboanga Peninsula,EQ,1,43687.078000000016,21384.40050000001,0.17788476011461407
IX - Zamboanga Peninsula,EQ,1,12059.080999999986,4810.952976266994,4393.5378641553225
IX - Zamboanga Peninsula,EQ,1,25662.58,9309.922298006484,0.3477325757150438
IX - Zamboanga Peninsula,EQ,1,46298.441000000006,23995.763500000005,0.01861648934249216
IX - Zamboanga Peninsula,EQ,1,21131.476999999995,4778.819298006479,23.937670437561913
IX - Zamboanga Peninsula,EQ,1,25090.01000000001,8737.352298006486,2263.5657352701764
IX - Zamboanga Peninsula,EQ,1,62408.05100000003,40105.373500000016,0.0239124303871966
IX - Zamboanga Peninsula,EQ,1,49972.44900000002,33619.7912980065,623.301487341584
IX - Zamboanga Peninsula,EQ,1,64401.99999999994,42099.32249999994,0.03941599620279082
IX - Zamboanga Peninsula,EQ,1,29901.688,13549.030298006484,811.4065154500172
IX - Zamboanga Peninsula,EQ,1,27214.533,10861.875298006484,0.09138250475640723
IX - Zamboanga Peninsula,EQ,1,162259.20000000007,139956.52250000005,0.07037425917512627
IX - Zamboanga Peninsula,EQ,1,37604.61700000001,21251.95929800649,1644.3838787785355
IX - Zamboanga Peninsula,EQ,1,35367.828000000016,19015.17029800649,922.7954549956193
IX - Zamboanga Peninsula,EQ,1,25485.209000000006,9132.551298006485,6.1102251437417445
IX - Zamboanga Peninsula,EQ,1,67441.27300000003,45138.59550000002,415.0194664982268
IX - Zamboanga Peninsula,EQ,1,34397.69900000001,18045.041298006498,6676.122731601144
IX - Zamboanga Peninsula,EQ,1,21853.76,5501.102298006485,608.4045065934754
IX - Zamboanga Peninsula,EQ,1,18770.574000000004,6613.231114777168,6039.4481538966465
IX - Zamboanga Peninsula,EQ,1,145663.28000000006,123360.60250000005,0.059738510503765975
IX - Zamboanga Peninsula,EQ,1,66499.93800000001,44197.2605,0.026833418284689825
IX - Zamboanga Peninsula,EQ,1,93495.00800000005,71192.33050000003,0.03110826459473501
IX - Zamboanga Peninsula,EQ,1,55615.727000000006,39263.0692980065,436.83353096483637
IX - Zamboanga Peninsula,EQ,1,80916.93800000001,58614.2605,422.0452659897452
IX - Zamboanga Peninsula,EQ,1,96579.08600000004,74276.40850000003,482.6478099276889
IX - Zamboanga Peninsula,EQ,1,43013.121000000014,20710.443500000005,0.041874866022654535
IX - Zamboanga Peninsula,EQ,1,96055.914,79703.25629800647,850.6842830693532
IX - Zamboanga Peninsula,EQ,1,87380.906,71028.24829800648,607.4091183327857
IX - Zamboanga Peninsula,EQ,1,30745.449,14392.791298006485,7668.232035598623
IX - Zamboanga Peninsula,EQ,1,108956.27000000003,86653.59250000003,308.8644309482516
IX - Zamboanga Peninsula,EQ,1,67444.39100000003,51091.73329800651,477.29467472453
IX - Zamboanga Peninsula,EQ,1,46118.70700000001,29766.04929800649,1330.2518131048334
IX - Zamboanga Peninsula,EQ,1,38566.21100000002,22213.553298006493,0.1877272601373588
IX - Zamboanga Peninsula,EQ,1,28399.861000000008,12047.203298006492,10335.521027556839
IX - Zamboanga Peninsula,EQ,1,24020.605000000003,7667.947298006486,1416.5883338200765
IX - Zamboanga Peninsula,EQ,1,218313.06000000008,196010.38250000007,97.67616592645386
IX - Zamboanga Peninsula,EQ,1,53653.07000000001,31350.392500000005,0.046553227041863404
IX - Zamboanga Peninsula,EQ,1,21656.32,5303.662298006482,32.25527562022047
IX - Zamboanga Peninsula,EQ,1,306152.47000000003,283849.79250000004,147.03975356885775
IX - Zamboanga Peninsula,EQ,1,66039.68000000002,43737.00250000002,457.2142830366776
IX - Zamboanga Peninsula,EQ,1,21950.61300000001,5597.955298006489,52.84528667517285
IX - Zamboanga Peninsula,EQ,1,77048.68800000001,60696.03029800647,1191.1759818750481
IX - Zamboanga Peninsula,EQ,1,36383.555000000015,20030.897298006497,0.08740029483653516
IX - Zamboanga Peninsula,EQ,1,26889.469000000005,12424.626319040492,11346.62998813299
IX - Zamboanga Peninsula,EQ,1,42110.94100000001,25758.283298006496,3621.91845083094
IX - Zamboanga Peninsula,EQ,1,37234.86700000001,20882.20929800649,1099.1893398223433
IX - Zamboanga Peninsula,EQ,1,117843.59,95540.9125,0.0445482060564894
IX - Zamboanga Peninsula,EQ,1,31471.01600000001,15118.358298006491,2219.8655950758757
IX - Zamboanga Peninsula,EQ,1,41848.754000000015,25496.09629800649,575.0213330156275
IX - Zamboanga Peninsula,EQ,1,37678.750000000015,21326.092298006493,1373.1084222091395
IX - Zamboanga Peninsula,EQ,1,138403.59000000005,116100.91250000002,0.06214492717666713
IX - Zamboanga Peninsula,EQ,1,119044.75,96742.0725,0.0414910644091389
IX - Zamboanga Peninsula,EQ,1,209916.63000000012,187613.95250000013,481.4031168026846
IX - Zamboanga Peninsula,EQ,1,50203.92600000001,33851.26829800649,2598.376848257721
IX - Zamboanga Peninsula,EQ,1,30981.174000000014,14628.516298006492,1630.9980379772242
IX - Zamboanga Peninsula,EQ,1,38043.49200000001,21690.834298006488,3815.49042234308
IX - Zamboanga Peninsula,EQ,1,44292.102000000006,27939.444298006485,628.5553678285728
IX - Zamboanga Peninsula,EQ,1,89933.93,73581.27229800647,533.7818308942688
IX - Zamboanga Peninsula,EQ,1,47363.191000000006,25060.51350000001,0.021153945318984752
IX - Zamboanga Peninsula,EQ,1,26080.93800000001,9728.280298006492,1426.9891460906051
IX - Zamboanga Peninsula,EQ,1,29599.855000000003,13247.197298006487,0.15602808333964147
IX - Zamboanga Peninsula,EQ,1,26442.893000000004,10090.235298006486,1194.8463244363425
IX - Zamboanga Peninsula,EQ,1,31532.646000000004,15179.988298006485,655.6495422640529
IX - Zamboanga Peninsula,EQ,1,60389.039000000026,38086.361500000006,0.020415417024457184
IX - Zamboanga Peninsula,EQ,1,112042.12,89739.44249999998,0.05745284734683756
NCR,EQ,1,21122.601999999984,7334.350691165082,7130.02790012884
NCR,EQ,1,504078.94000000024,481776.26250000024,419.9059478230448
NCR,EQ,1,25884.285000000003,9531.627298006486,1568.4555617926553
NCR,EQ,1,104783.13999998957,1840.8316341399445,0.00029892771596755536
NCR,EQ,1,65781.25800000003,43478.58050000002,491.5088593684242
NCR,EQ,1,959107.0600000005,936804.3825000004,75.58179442052744
NCR,EQ,1,170169.30000000005,153816.64229800654,523.0219872764545
NCR,EQ,1,86697.60200000001,70344.94429800648,7152.247392625333
NCR,EQ,1,252694.88000000012,230392.20250000013,79.72952064185837
NCR,EQ,1,161220.84000000005,138918.16250000006,179.26953800788277
NCR,EQ,1,128518.84,106216.1625,444.6477667477592
NCR,EQ,1,48038.17200000001,31685.51429800649,565.1133100926371
NCR,EQ,1,51484.835999999996,35132.17829800649,454.0360456907603
NCR,EQ,1,154994.09000000005,132691.41250000006,160.5336038793327
NCR,EQ,1,89456.24999999999,73103.59229800645,769.2248318034476
NCR,EQ,1,95664.93800000004,73362.26050000003,464.80239093786224
NCR,EQ,1,104009.16000000003,81706.48250000003,0.011639732644029479
NCR,EQ,1,138790.55,116487.8725,438.6580326772188
NCR,EQ,1,53133.535,36780.87729800649,432.1264688410407
NCR,EQ,1,106126.90000000004,83824.22250000003,0.010753725977356505
NCR,EQ,1,47786.53500000002,31433.8772980065,3548.2245743844933
NCR,EQ,1,26283.486000000004,10194.58135291631,9910.892498431358
NCR,EQ,1,75888.45300000001,53585.7755,506.22526604363424
NCR,EQ,1,188450.19000000003,166147.51250000007,282.60931400902837
NCR,EQ,1,446757.75000000006,424455.07250000007,292.9769426733771
NCR,EQ,1,176166.25000000003,153863.57250000007,314.4139005485584
NCR,EQ,1,317172.2200000001,294869.54250000016,284.0118410522531
NCR,EQ,1,73879.164,51576.48649999999,0.007593033599782384
NCR,EQ,1,66418.10900000001,44115.43150000001,522.3761239385359
NCR,EQ,1,56926.89500000001,34624.21750000001,0.04289559612778532
NCR,EQ,1,94258.00800000005,71955.33050000003,527.8052831726975
NCR,EQ,1,44813.74600000002,28461.088298006493,660.9070761142041
NCR,EQ,1,27627.066000000013,11274.4082980065,1206.4833198899814
NCR,EQ,1,228376.47000000003,206073.7925,301.5719944299612
NCR,EQ,1,137080.83000000002,114778.1525,381.49250793765714
NCR,EQ,1,40382.65600000002,18079.97850000001,0.11779442784927732
NCR,EQ,1,86731.93800000001,64429.2605,0.011933080956339952
NCR,EQ,1,92417.32800000002,70114.65050000003,0.021134428399513832
NCR,EQ,1,163970.78,141668.1025,327.7530971707511
NCR,EQ,1,159243.86000000002,136941.18250000005,524.5210336627954
NCR,EQ,1,74560.555,52257.87749999999,417.7830146464971
NCR,EQ,1,88276.66400000002,65973.98650000001,0.018992713246276237
NCR,EQ,1,107084.85000000002,90732.1922980065,675.9491808966857
NCR,EQ,1,37577.715,21225.057298006494,756.7846280145861
NCR,EQ,1,52722.87100000002,30420.193500000016,0.006541256712296344
NCR,EQ,1,153086.97000000006,130784.29250000005,340.86632868869333
NCR,EQ,1,66283.97700000001,43981.29950000002,0.007306336858346381
NCR,EQ,1,82534.406,60231.72849999999,0.01115017975786093
NCR,EQ,1,13466.831000000006,1532.6758315721854,1490.0072788104694
NCR,EQ,1,40887.90199999999,18585.224499999982,0.004137233596269599
NCR,EQ,1,33098.383,16745.725298006484,6017.313907612809
NCR,EQ,1,165803.77,143501.0925,462.0210466974765
NCR,EQ,1,115846.52000000006,93543.84250000004,493.74258104008413
NCR,EQ,1,126601.32000000007,104298.64250000006,0.016184519214211882
NCR,EQ,1,129276.94000000002,106974.2625,0.015902641812039688
NCR,EQ,1,44545.309,28192.651298006484,577.2162396155081
NCR,EQ,1,43669.652,27316.99429800648,1019.3454047568166
NCR,EQ,1,41044.69100000001,24692.033298006496,1152.703089381474
NCR,EQ,1,59068.12900000001,36765.4515,495.0180654220492
NCR,EQ,1,50240.80100000001,27938.123500000005,0.011168282129780377
NCR,EQ,1,37727.203,21374.545298006484,564.2065821859773
NCR,EQ,1,44443.05499999999,22140.37749999999,0.10596835747106922
NCR,EQ,1,834079.31,811776.6325000002,432.29994262019096
NCR,EQ,1,185783.02,163480.3425,0.03130095043375604
NCR,EQ,1,77122.72700000001,54820.04950000001,375.9480242473472
NCR,EQ,1,21175.926000000003,7409.752586675147,7203.470597566271
NCR,EQ,1,316944.6300000001,294641.95250000013,168.02255896487083
NCR,EQ,1,34763.60899999998,18410.951298006465,954.1034246507917
NCR,EQ,1,148717.09000000005,126414.41250000002,0.013168080741232241
NCR,EQ,1,94909.51600000002,72606.83850000001,0.010705254291050351
NCR,EQ,1,39405.164,23052.50629800649,817.5541520798698
NCR,EQ,1,29419.906000000014,13067.248298006492,150.90657735061234
NCR,EQ,1,105006.85000000002,82704.17250000003,0.02128965949726163
NCR,EQ,1,25601.42800000001,9248.770298006491,85.65572990588778
NCR,EQ,1,130952.38,108649.7025,0.020405387660817682
NCR,EQ,1,72178.35900000001,55825.70129800648,588.886386633146
NCR,EQ,1,61551.69899999999,39249.02149999999,0.0166491609950964
NCR,EQ,1,276121.09000000014,253818.41250000012,270.76084293230184
NCR,EQ,1,107664.27000000002,85361.59250000001,0.012214280148740923
NCR,EQ,1,92838.594,70535.9165,0.02208067203413581
NCR,EQ,1,67369.82799999996,45067.15049999998,500.43104752947477
NCR,EQ,1,70502.53099999997,48199.85349999998,0.023425522032656104
NCR,EQ,1,29203.479,12850.82129800648,768.8917506290518
NCR,EQ,1,212800.81000000003,190498.1325,454.87055234020335
NCR,EQ,1,300049.1600000001,277746.4825000001,243.0855396631973
NCR,EQ,1,127849.95,105547.2725,0.016880806389468008
NCR,EQ,1,332114.66000000003,309811.98250000004,220.39550969929962
NCR,EQ,1,653460.8100000003,631158.1325000002,59.19332916487792
NCR,EQ,1,292923.09,270620.41250000003,239.5467342821258
NCR,EQ,1,113939.41000000002,97586.7522980065,489.49143050138616
NCR,EQ,1,38061.234,21708.576298006483,535.3816857833973
NCR,EQ,1,23237.742,6885.0842980064845,11.725295765062388
NCR,EQ,1,117197.71000000006,94895.03250000004,0.01511342612158335
NCR,EQ,1,426997.75000000006,404695.07250000007,292.74397322726526
NCR,EQ,1,228497.17,206194.4925,332.5934186452467
NCR,EQ,1,68324.57800000001,46021.90050000001,29.295371785340837
NCR,EQ,1,105080.44000000002,82777.76250000001,0.0281928721611433
NCR,EQ,1,114549.09000000005,92246.41250000003,0.01762153217738085
NCR,EQ,1,313826.03,291523.35250000004,274.00275486983946
NCR,EQ,1,124743.25,102440.5725,0.017767404349517266
NCR,EQ,1,100799.44999999997,78496.77249999996,334.89683291273207
NCR,EQ,1,73589.89800000003,51287.22050000001,391.395455083349
NCR,EQ,1,24560.643000000004,10468.56511476719,10177.128064780758
NCR,EQ,1,156608.38,134305.7025,0.013483410515040112
NCR,EQ,1,65089.57800000002,48736.9202980065,586.4064144993432
NCR,EQ,1,97777.07000000004,75474.39250000003,385.9031819346853
NCR,EQ,1,84131.10900000003,61828.43150000003,0.010920708569284477
NCR,EQ,1,31455.073999999997,15102.416298006478,995.8767425305497
NCR,EQ,1,65863.90600000003,49511.24829800651,464.87770964562174
NCR,EQ,1,94097.14800000004,71794.47050000002,401.9935994669949
NCR,EQ,1,67273.95300000001,50921.29529800649,479.801026796261
NCR,EQ,1,34663.523000000016,12360.845500000007,0.41690677320199576
NCR,EQ,1,70767.11700000001,48464.43950000001,500.03518019269393
NCR,EQ,1,32968.96499999998,16616.307298006468,8.186477183355617
NCR,EQ,1,76701.047,54398.36949999999,462.192025830053
NCR,EQ,1,95775.227,73472.5495,387.005630323516
NCR,EQ,1,70078.89100000003,53726.23329800651,5012.589320272909
NCR,EQ,1,132300.39000000007,109997.71250000004,413.3471229779813
NCR,EQ,1,60847.11700000003,38544.43950000002,0.007129295482931438
NCR,EQ,1,185431.63,163128.9525,235.576031550386
NCR,EQ,1,19824.707000000006,4351.5140448767515,4230.371137294845
NCR,EQ,1,493003.4100000001,470700.7325000001,80.20802716654538
NCR,EQ,1,89560.07000000004,67257.39250000003,397.1263244039518
NCR,EQ,1,82425.08600000002,60122.40850000001,422.43016209877123
NCR,EQ,1,133176.20000000007,110873.52250000004,225.6498738712071
NCR,EQ,1,32654.311,16301.653298006488,754.0417920953972
NCR,EQ,1,40153.59399999998,23800.93629800647,33.785313832633555
NCR,EQ,1,88955.37500000001,66652.69750000001,303.94107425527767
NCR,EQ,1,37483.02700000002,21130.3692980065,728.2264435873137
NCR,EQ,1,42849.574000000015,26496.91629800649,750.2740723190767
NCR,EQ,1,109700.33999999997,87397.66249999995,0.008364377367430072
NCR,EQ,1,12339.058000000005,1900.6840031401957,1847.7703771791555
NCR,EQ,1,44790.11300000001,22487.435500000003,0.0048337819988788396
NCR,EQ,1,220693.89000000004,198391.21250000005,129.16654162856292
NCR,EQ,1,69870.82800000001,47568.1505,409.1118277215963
NCR,EQ,1,22713.023000000005,6360.365298006487,3665.6675133394374
NCR,EQ,1,91506.13300000005,69203.45550000004,0.011512369649649056
NCR,EQ,1,78867.58600000002,56564.90850000003,0.01758793337589971
NCR,EQ,1,86973.63299999999,64670.95549999997,348.49034632536313
NCR,EQ,1,165709.94000000006,143407.26250000007,396.28386753946364
NCR,EQ,1,23824.077999999987,7471.4202980064665,1918.5238736333508
NCR,EQ,1,72961.86700000003,50659.18950000002,462.0453314856602
NCR,EQ,1,92975.938,70673.2605,426.5943354824338
