district,hazard,rp,hhid,affected_cat,hhwgt,hhsize,pcinc,pov_line,ispoor,has_ew,pcinc_ae,pcwgt,hhsize_ae,pcwgt_ae,pcsoc,v,c,social,quintile,c_5,gamma_SP,k,hh_share,ew_expansion,protection,fa,v_with_ew,dk_private,dk_public,dk_other,dk0,pc_fee_BE,pc_fee,scale_fac_soc,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min
Kalutara,PF,25.0,13305144031,a,19.062866121614174,3,60272.525390625,43493.30859375,0.0,0,60272.525390625,57.18859836484251,3,57.18859836484251,138.88888549804688,0.20323416803338354,60271.8651905682,0.002304348201737203,1.0,47128.78125,2.317809600880923e-08,178375.73184558505,1.0,0,5,0.41703930219700414,0.20323416803338354,36252.0434589834,0.0,0.0,36252.0434589834,0.0,0.0,0.00495333833871025,12221.763683559864,0.0,12221.763683559864,60271.865190568205,0.0,60271.865190568205,1.3254453245200812,2,0.0
Kalutara,PF,25.0,13307007071,a,23.828791852564894,3,68426.021484375,43493.30859375,0.0,1,68426.021484375,71.48637555769469,3,71.48637555769469,0.0,0.09659059199185624,68425.27197432912,0.0,1.0,47128.78125,0.0,202973.6162474804,1.0,0,5,0.41703930219700414,0.09659059199185624,19605.34175207198,0.0,0.0,19605.34175207198,0.0,0.0,0.00495333833871025,6609.237527204222,0.0,6609.237527204222,68425.27197432914,0.0,68425.27197432914,3.153019989595025,2,0.0
Kalutara,PF,25.0,13309033091,a,23.828791852564894,5,91788.908203125,43493.30859375,0.0,1,91788.908203125,119.14395926282447,5,119.14395926282447,0.0,0.2316231738616372,91787.90278578074,0.0,2.0,47128.78125,0.0,272275.46224721835,1.0,0,5,0.41703930219700414,0.2316231738616372,63065.30673034509,0.0,0.0,63065.30673034509,0.0,0.0,0.00495333833871025,21260.20536534595,0.0,21260.20536534595,91787.90278578075,0.0,91787.90278578075,1.1183279853374444,2,0.0
Kalutara,PF,25.0,13309033101,a,23.828791852564894,5,96571.107421875,43493.30859375,0.0,1,96571.107421875,119.14395926282447,5,119.14395926282447,0.0,0.2197576169677202,96570.04962231887,0.0,3.0,47128.78125,0.0,286461.00523202005,1.0,0,5,0.41703930219700414,0.2197576169677202,62951.98786396635,0.0,0.0,62951.98786396635,0.0,0.0,0.00495333833871025,21222.003975455293,0.0,21222.003975455293,96570.04962231888,0.0,96570.04962231888,1.1969128887507732,2,0.0
Kalutara,PF,25.0,13310055051,a,27.23308451638298,5,23989.7255859375,43493.30859375,1.0,0,23989.7255859375,136.1654225819149,5,136.1654225819149,0.0,0.09812795659724242,23989.46281250811,0.0,1.0,47128.78125,0.0,71161.25195258259,1.0,0,5,0.41703930219700414,0.09812795659724242,6982.908243008457,0.0,0.0,6982.908243008457,0.0,0.0,0.00495333833871025,2354.0369656569583,0.0,2354.0369656569583,23989.462812508114,0.0,23989.462812508114,3.0983402751301123,2,0.0
Kalutara,PF,25.0,13311062021,a,27.23308451638298,8,81838.845703125,43493.30859375,0.0,1,81838.845703125,217.86467613106385,8,217.86467613106385,0.0,0.2050121662640657,81837.94927460751,0.0,2.0,47128.78125,0.0,242760.37246555372,1.0,0,5,0.41703930219700414,0.2050121662640657,49768.82984223462,0.0,0.0,49768.82984223462,0.0,0.0,0.00495333833871025,16777.77526339602,0.0,16777.77526339602,81837.94927460753,0.0,81837.94927460753,1.3072474120337947,2,0.0
Kalutara,PF,25.0,13311068061,a,47.65758370512979,1,60037.248046875,43493.30859375,0.0,0,60037.248046875,47.65758370512979,1,47.65758370512979,416.6666564941406,0.21770379922396185,60036.5904239479,0.0069401358331551265,1.0,47128.78125,6.953428802642768e-08,176853.84514641372,1.0,0,5,0.41703930219700414,0.21770379922396185,38501.753995740495,0.0,0.0,38501.753995740495,0.0,0.0,0.00495333833871025,12981.548798140238,0.0,12981.548798140238,60036.590423947906,0.0,60036.590423947906,1.2221531941379458,2,0.0
Kalutara,PF,50.0,13102100071,a,45.43421746961839,6,129388.875,43493.30859375,0.0,1,129388.875,272.6053048177104,6,272.6053048177104,0.0,0.3766829961117668,129387.4577283315,0.0,3.0,47128.78125,0.0,383809.07279462717,1.0,0,5,0.510399343292662,0.3766829961117668,144574.35147515938,0.0,0.0,144574.35147515938,0.0,0.0,0.0059330137123137176,48738.05523639251,0.0,48738.05523639251,129387.45772833152,0.0,129387.45772833152,0.557840320008602,2,0.0
Kalutara,PF,50.0,13103121091,a,45.43421746961839,5,59198.25,43493.30859375,0.0,1,59198.25,227.17108734809196,5,227.17108734809196,1200.0,0.07870650609996094,59197.60156710691,0.020270869493608307,1.0,47128.78125,2.0025875440524153e-07,172041.4877725074,1.0,0,5,0.510399343292662,0.07870650609996094,13540.784406813207,0.0,0.0,13540.784406813207,0.0,0.0,0.0059330137123137176,4571.909232521196,0.0,4571.909232521196,59197.60156710692,0.0,59197.60156710692,4.034160111662375,2,0.0
Kalutara,PF,50.0,13104131051,a,40.38585815700444,4,77988.33984375,43493.30859375,0.0,1,77988.33984375,161.54343262801777,4,161.54343262801777,0.0,0.14233435653195234,77987.48559206467,0.0,2.0,47128.78125,0.0,231338.5320354781,1.0,0,5,0.510399343292662,0.14233435653195234,32927.42109831622,0.0,0.0,32927.42109831622,0.0,0.0,0.0059330137123137176,11100.298579291433,0.0,11100.298579291433,77987.48559206468,0.0,77987.48559206468,2.031352130889886,2,0.0
Kalutara,PF,50.0,13109038021,a,51.92445726345689,5,54318.228515625,43493.30859375,0.0,1,54318.228515625,259.6222863172844,5,259.6222863172844,0.0,0.09899204184415493,54317.63353644801,0.0,1.0,47128.78125,0.0,161125.3589029869,1.0,0,5,0.510399343292662,0.09899204184415493,15950.128270678959,0.0,0.0,15950.128270678959,0.0,0.0,0.0059330137123137176,5377.013451915536,0.0,5377.013451915536,54317.63353644802,0.0,54317.63353644802,3.0683527589241884,2,0.0
Kalutara,PF,50.0,13109038031,a,51.92445726345689,6,116838.97265625,43493.30859375,0.0,1,116838.97265625,311.54674358074135,6,311.54674358074135,0.0,0.2714777117758712,116837.69285096748,0.0,3.0,47128.78125,0.0,346582.0207608429,1.0,0,5,0.510399343292662,0.2714777117758712,94089.29393881111,0.0,0.0,94089.29393881111,0.0,0.0,0.0059330137123137176,31718.829504352725,0.0,31718.829504352725,116837.69285096749,0.0,116837.69285096749,0.9046604537384447,2,0.0
Kalutara,PF,50.0,13111059072,a,51.92445726345689,3,154880.14453125,43493.30859375,0.0,1,154880.14453125,155.77337179037067,3,155.77337179037067,0.0,0.3599052785044538,154878.44803886718,0.0,4.0,47128.78125,0.0,459424.38765957975,1.0,0,5,0.510399343292662,0.3599052785044538,165349.2621923592,0.0,0.0,165349.2621923592,0.0,0.0,0.0059330137123137176,55741.57097576609,0.0,55741.57097576609,154878.4480388672,0.0,154878.4480388672,0.5995604440482483,2,0.0
Kalutara,PF,50.0,13112081021,a,45.43421746961839,10,74899.74609375,43493.30859375,0.0,1,74899.74609375,454.3421746961839,10,454.3421746961839,0.0,0.12612347713816402,74898.92567322993,0.0,2.0,47128.78125,0.0,222176.76829476398,1.0,0,5,0.510399343292662,0.12612347713816402,28021.70655665583,0.0,0.0,28021.70655665583,0.0,0.0,0.0059330137123137176,9446.512939820666,0.0,9446.512939820666,74898.92567322994,0.0,74898.92567322994,2.3357753961584735,2,0.0
Kalutara,PF,50.0,13112081091,a,45.43421746961839,15,57435.31640625,43493.30859375,0.0,1,57435.31640625,681.513262044276,15,681.513262044276,0.0,0.125787513366792,57434.68728379481,0.0,1.0,47128.78125,0.0,170371.64544130128,1.0,0,5,0.510399343292662,0.125787513366792,21430.625628270034,0.0,0.0,21430.625628270034,0.0,0.0,0.0059330137123137176,7224.5664944278615,0.0,7224.5664944278615,57434.68728379482,0.0,57434.68728379482,2.342914372183922,2,0.0
Kalutara,PF,50.0,13201075051,a,140.41953837161316,3,129359.51953125,43493.30859375,0.0,0,129359.51953125,421.2586151148395,3,421.2586151148395,111.11111450195312,0.45098202925383896,129358.10258112905,0.000858932646817008,3.0,47128.78125,1.8542477825616098e-08,383392.4036715935,1.0,0,5,0.510399343292662,0.45098202925383896,172903.08420832222,0.0,0.0,172903.08420832222,0.0,0.0,0.0059330137123137176,58288.73025921336,0.0,58288.73025921336,129358.10258112906,0.0,129358.10258112906,0.4110358854922899,2,0.0
Kalutara,PF,50.0,13201091091,a,180.5394687823957,2,116497.5703125,43493.30859375,0.0,1,116497.5703125,361.0789375647914,2,361.0789375647914,0.0,0.3428880846479596,116496.2942467961,0.0,3.0,47128.78125,0.0,345569.3114610318,1.0,0,5,0.510399343292662,0.3428880846479596,118491.59931998739,0.0,0.0,118491.59931998739,0.0,0.0,0.0059330137123137176,39945.19120286905,0.0,39945.19120286905,116496.29424679611,0.0,116496.29424679611,0.6460466689895903,2,0.0
Kalutara,PF,50.0,13201099051,a,140.41953837161316,4,165502.27734375,43493.30859375,0.0,1,165502.27734375,561.6781534864526,4,561.6781534864526,0.0,0.3411384911287552,165500.46450096308,0.0,4.0,47128.78125,0.0,490933.0544276231,1.0,0,5,0.510399343292662,0.3411384911287552,167476.1614326704,0.0,0.0,167476.1614326704,0.0,0.0,0.0059330137123137176,56458.57874096668,0.0,56458.57874096668,165500.4645009631,0.0,165500.4645009631,0.6510889957543836,2,0.0
Kalutara,PF,50.0,13202104081,a,180.5394687823957,2,52497.310546875,43493.30859375,0.0,1,52497.310546875,361.0789375647914,2,361.0789375647914,750.0,0.14161731536733912,52496.735513272535,0.014286446147185414,1.0,47128.78125,1.2516172150327591e-07,153499.18824637533,1.0,0,5,0.510399343292662,0.14161731536733912,21738.14295051749,0.0,0.0,21738.14295051749,0.0,0.0,0.0059330137123137176,7332.684686110312,0.0,7332.684686110312,52496.73551327254,0.0,52496.73551327254,2.077640713375062,2,0.0
Kalutara,PF,50.0,13203117031,a,140.41953837161316,3,59252.47265625,43493.30859375,0.0,1,59252.47265625,421.2586151148395,3,421.2586151148395,0.0,0.14218996978501222,59251.82362942459,0.0,1.0,47128.78125,0.0,175761.91609196935,1.0,0,5,0.510399343292662,0.14218996978501222,24991.581538472976,0.0,0.0,24991.581538472976,0.0,0.0,0.0059330137123137176,8425.015011574758,0.0,8425.015011574758,59251.823629424594,0.0,59251.823629424594,2.033757188980023,2,0.0
Kalutara,PF,50.0,13203117051,a,140.41953837161316,3,58932.240234375,43493.30859375,0.0,1,58932.240234375,421.2586151148395,3,421.2586151148395,0.0,0.11338992821335098,58931.594715241714,0.0,1.0,47128.78125,0.0,174812.00359818948,1.0,0,5,0.510399343292662,0.11338992821335098,19821.920538830756,0.0,0.0,19821.920538830756,0.0,0.0,0.0059330137123137176,6682.249294259554,0.0,6682.249294259554,58931.59471524172,0.0,58931.59471524172,2.635937588319291,2,0.0
Kalutara,PF,50.0,13203122061,a,126.37794122832884,4,85858.3359375,43493.30859375,0.0,1,85858.3359375,505.51176491331535,4,505.51176491331535,0.0,0.16998660893687184,85857.39548116612,0.0,2.0,47128.78125,0.0,254683.47497311106,1.0,0,5,0.510399343292662,0.16998660893687184,43292.78026293782,0.0,0.0,43292.78026293782,0.0,0.0,0.0059330137123137176,14594.607509995338,0.0,14594.607509995338,85857.39548116614,0.0,85857.39548116614,1.6460663311147425,2,0.0
Kalutara,PF,50.0,13204120061,a,180.5394687823957,5,210215.4375,43493.30859375,0.0,1,210215.4375,902.6973439119785,5,902.6973439119785,0.0,0.2592643514487041,210213.1348879412,0.0,5.0,47128.78125,0.0,623566.6872750219,1.0,0,5,0.510399343292662,0.2592643514487041,161668.61276137544,0.0,0.0,161668.61276137544,0.0,0.0,0.0059330137123137176,54500.77208272104,0.0,54500.77208272104,210213.13488794124,0.0,210213.13488794124,0.9631576602630546,2,0.0
Kalutara,PF,50.0,13205136091,a,157.97216368784885,3,184838.16796875,43493.30859375,0.0,1,184838.16796875,473.91649106354663,3,473.91649106354663,0.0,0.2732818664228721,184836.1433286971,0.0,4.0,47128.78125,0.0,548289.5331236436,1.0,0,5,0.510399343292662,0.2732818664228721,149837.5869521545,0.0,0.0,149837.5869521545,0.0,0.0,0.0059330137123137176,50512.366231271866,0.0,50512.366231271866,184836.14332869713,0.0,184836.14332869713,0.8964624953571693,2,0.0
Kalutara,PF,50.0,13205137081,a,157.97216368784885,5,755917.875,43493.30859375,0.0,1,755917.875,789.8608184392442,5,789.8608184392442,0.0,0.2761836347278761,755909.5949914757,0.0,5.0,47128.78125,0.0,2242295.859768739,1.0,0,5,0.510399343292662,0.2761836347278761,619285.4206861983,0.0,0.0,619285.4206861983,0.0,0.0,0.0059330137123137176,208769.85947042255,0.0,208769.85947042255,755909.5949914758,0.0,755909.5949914758,0.8835017218955289,2,0.0
Kalutara,PF,50.0,13205141071,a,210.62955677584907,3,94187.8359375,43493.30859375,0.0,1,94187.8359375,631.8886703275472,3,631.8886703275472,0.0,0.17494502006703613,94186.80424330379,0.0,2.0,47128.78125,0.0,279391.4544794082,1.0,0,5,0.510399343292662,0.17494502006703613,48878.14361045849,0.0,0.0,48878.14361045849,0.0,0.0,0.0059330137123137176,16477.512358394793,0.0,16477.512358394793,94186.8042433038,0.0,94186.8042433038,1.5898576775792586,2,0.0
Kalutara,PF,50.0,13206158041,a,157.97216368784885,4,78632.94140625,43493.30859375,0.0,1,78632.94140625,631.8886547513954,4,631.8886547513954,145.8333282470703,0.13524939395787078,78632.0800938685,0.0018546085856515956,2.0,47128.78125,2.4337000554607526e-08,232818.0392460325,1.0,0,5,0.510399343292662,0.13524939395787078,31488.49871048567,0.0,0.0,31488.49871048567,0.0,0.0,0.0059330137123137176,10616.082756261421,0.0,10616.082756261421,78632.08009386851,0.0,78632.08009386851,2.1600266803116197,2,0.0
Kalutara,PF,50.0,13207004031,a,140.41953837161316,7,70636.669921875,43493.30859375,0.0,1,70636.669921875,982.9367686012921,7,982.9367686012921,0.0,0.11568858711669193,70635.89619730992,0.0,2.0,47128.78125,0.0,209531.11144999892,1.0,0,5,0.510399343292662,0.11568858711669193,24240.358240640486,0.0,0.0,24240.358240640486,0.0,0.0,0.0059330137123137176,8171.767030788099,0.0,8171.767030788099,70635.89619730994,0.0,70635.89619730994,2.5768649351805695,2,0.0
Kalutara,PF,50.0,13207008011,a,180.5394687823957,3,470490.328125,43493.30859375,0.0,1,470490.328125,541.618406347187,3,541.618406347187,0.0,0.33245271489510475,470485.17457055143,0.0,5.0,47128.78125,0.0,1395625.834110515,1.0,0,5,0.510399343292662,0.33245271489510475,463979.5975277858,0.0,0.0,463979.5975277858,0.0,0.0,0.0059330137123137176,156414.0736038772,0.0,156414.0736038772,470485.1745705515,0.0,470485.1745705515,0.676907136951999,2,0.0
Kalutara,PF,50.0,13208005011,a,157.97216368784885,6,61601.150390625,43493.30859375,0.0,1,61601.150390625,947.8329821270933,6,947.8329821270933,0.0,0.07726074145281422,61600.47563736513,0.0,1.0,47128.78125,0.0,182728.85064120207,1.0,0,5,0.510399343292662,0.07726074145281422,14117.76648535982,0.0,0.0,14117.76648535982,0.0,0.0,0.0059330137123137176,4759.298421588851,0.0,4759.298421588851,61600.47563736514,0.0,61600.47563736514,4.026215993494496,2,0.0
Kalutara,PF,50.0,13209035081,a,157.97216368784885,4,261734.578125,43493.30859375,0.0,1,261734.578125,631.8886547513954,4,631.8886547513954,0.0,0.28841529155401885,261731.71119380332,0.0,5.0,47128.78125,0.0,776389.0500512441,1.0,0,5,0.510399343292662,0.28841529155401885,223922.4742298773,0.0,0.0,223922.4742298773,0.0,0.0,0.0059330137123137176,75487.42779289307,0.0,75487.42779289307,261731.71119380335,0.0,261731.71119380335,0.83173555509088,2,0.0
Kalutara,PF,50.0,13209041031,a,157.97216368784885,2,103620.48046875,43493.30859375,0.0,1,103620.48046875,315.9443273756977,2,315.9443273756977,1000.0,0.1926984208448548,103619.34545330725,0.00965060184508197,3.0,47128.78125,1.6688229533770138e-07,304405.3938829755,1.0,0,5,0.510399343292662,0.1926984208448548,58658.4386979054,0.0,0.0,58658.4386979054,0.0,0.0,0.0059330137123137176,19780.520941435236,0.0,19780.520941435236,103619.34545330727,0.0,103619.34545330727,1.429271326903997,2,0.0
Kalutara,PF,50.0,13210042041,a,157.97216368784885,5,65668.20703125,43493.30859375,0.0,1,65668.20703125,789.8608184392442,5,789.8608184392442,3333.333251953125,0.11958299292627135,65667.48772915121,0.050760229381119876,1.0,47128.78125,5.562743042114216e-07,184905.31050681171,1.0,0,5,0.510399343292662,0.11958299292627135,22111.530438366073,0.0,0.0,22111.530438366073,0.0,0.0,0.0059330137123137176,7473.885832010442,0.0,7473.885832010442,65667.48772915122,0.0,65667.48772915122,2.6318215312752895,2,0.0
Kalutara,PF,50.0,13212074071,a,126.37794122832884,3,62852.349609375,43493.30859375,0.0,1,62852.349609375,379.1338236849865,3,379.1338236849865,0.0,0.0886026128862446,62851.66115100176,0.0,1.0,47128.78125,0.0,186440.31047134442,1.0,0,5,0.510399343292662,0.0886026128862446,16519.098655083784,0.0,0.0,16519.098655083784,0.0,0.0,0.0059330137123137176,5568.82140221963,0.0,5568.82140221963,62851.66115100177,0.0,62851.66115100177,3.467673445436639,2,0.0
Kalutara,PF,50.0,13212079041,a,180.5394687823957,5,58114.95703125,43493.30859375,0.0,1,58114.95703125,902.6973439119785,5,902.6973439119785,0.0,0.07603117803561407,58114.32046429541,0.0,1.0,47128.78125,0.0,172387.6784125657,1.0,0,5,0.510399343292662,0.07603117803561407,13106.838268531967,0.0,0.0,13106.838268531967,0.0,0.0,0.0059330137123137176,4418.500245639576,0.0,4418.500245639576,58114.320464295415,0.0,58114.320464295415,4.0967790338554355,2,0.0
Kalutara,PF,50.0,13212083101,a,140.41953837161316,5,115897.9453125,43493.30859375,0.0,1,115897.9453125,702.0976918580658,5,702.0976918580658,0.0,0.16148854979948254,115896.67581483778,0.0,3.0,47128.78125,0.0,343790.6306024612,1.0,0,5,0.510399343292662,0.16148854979948254,55518.250370641064,0.0,0.0,55518.250370641064,0.0,0.0,0.0059330137123137176,18715.98610391892,0.0,18715.98610391892,115896.6758148378,0.0,115896.6758148378,1.7504278153965307,2,0.0
Kalutara,PF,50.0,13212084021,a,140.41953837161316,4,47687.0625,43493.30859375,0.0,1,47687.0625,561.6781534864526,4,561.6781534864526,0.0,0.16231448069673507,47686.54015584457,0.0,1.0,47128.78125,0.0,141455.18494093436,1.0,0,5,0.510399343292662,0.16231448069673507,22960.224885548378,0.0,0.0,22960.224885548378,0.0,0.0,0.0059330137123137176,7740.216001619916,0.0,7740.216001619916,47686.540155844574,0.0,47686.540155844574,1.7398054397702205,2,0.0
Kalutara,PF,50.0,13212084031,a,140.41953837161316,4,59733.36328125,43493.30859375,0.0,1,59733.36328125,561.6781534864526,4,561.6781534864526,0.0,0.07038273386927164,59732.70898694965,0.0,1.0,47128.78125,0.0,177188.39255601531,1.0,0,5,0.510399343292662,0.07038273386927164,12471.003477994058,0.0,0.0,12471.003477994058,0.0,0.0,0.0059330137123137176,4204.151359919129,0.0,4204.151359919129,59732.708986949656,0.0,59732.708986949656,4.452613434437291,2,0.0
Kalutara,PF,50.0,13305147031,a,29.163197926274552,2,68999.876953125,43493.30859375,0.0,0,68999.876953125,58.326395852549105,2,58.326395852549105,0.0,0.13776431001557324,68999.1211573061,0.0,1.0,47128.78125,0.0,204675.85637731425,1.0,0,5,0.510399343292662,0.13776431001557324,28197.028130667262,0.0,0.0,28197.028130667262,0.0,0.0,0.0059330137123137176,9505.616317917218,0.0,9505.616317917218,68999.12115730612,0.0,68999.12115730612,2.109921108128533,2,0.0
Kalutara,PF,50.0,13307007051,a,29.163197926274552,6,48646.34765625,43493.30859375,0.0,1,48646.34765625,174.97918755764732,6,174.97918755764732,0.0,0.08498525521431753,48645.81480448583,0.0,1.0,47128.78125,0.0,144300.73365109946,1.0,0,5,0.510399343292662,0.08498525521431753,12263.434676951945,0.0,0.0,12263.434676951945,0.0,0.0,0.0059330137123137176,4134.176986267656,0.0,4134.176986267656,48645.81480448584,0.0,48645.81480448584,3.6296224500525875,2,0.0
Kalutara,PF,50.0,13307007071,a,29.163197926274552,3,68426.021484375,43493.30859375,0.0,1,68426.021484375,87.48959377882366,3,87.48959377882366,0.0,0.12033554743066499,68425.27197432912,0.0,1.0,47128.78125,0.0,202973.6162474804,1.0,0,5,0.510399343292662,0.12033554743066499,24424.94122512227,0.0,0.0,24424.94122512227,0.0,0.0,0.0059330137123137176,8233.992561123037,0.0,8233.992561123037,68425.27197432914,0.0,68425.27197432914,2.464336714607786,2,0.0
Kalutara,PF,50.0,13310057091,a,33.32958879359857,6,48139.3798828125,43493.30859375,0.0,1,48139.3798828125,199.97753276159133,6,199.97753276159133,0.0,0.2112983365374862,48138.852584161454,0.0,1.0,47128.78125,0.0,142796.90396667094,1.0,0,5,0.510399343292662,0.2112983365374862,30172.748270860735,0.0,0.0,30172.748270860735,0.0,0.0,0.0059330137123137176,10171.659473856587,0.0,10171.659473856587,48138.85258416146,0.0,48138.85258416146,1.258327308121667,2,0.0
Kalutara,PF,100.0,13101088051,a,60.96515243150688,6,204713.2734375,43493.30859375,0.0,1,204713.2734375,365.7909145890413,6,365.7909145890413,0.0,0.33506063932691793,204711.0310938471,0.0,5.0,47128.78125,0.0,607245.496699773,1.0,0,5,0.5992662303025592,0.33506063932691793,203464.06435261777,0.0,0.0,203464.06435261777,0.0,0.0,0.006998277450907761,68590.608955577,0.0,68590.608955577,204711.03109384712,0.0,204711.03109384712,0.6690145631926613,2,0.0
Kalutara,PF,100.0,13107003041,a,47.41753940973353,7,162040.93359375,43493.30859375,0.0,1,162040.93359375,331.9227758681347,7,331.9227758681347,0.0,0.32985047961170005,162039.1586650761,0.0,4.0,47128.78125,0.0,480665.5941431823,1.0,0,5,0.5992662303025592,0.32985047961170005,158547.77676097144,0.0,0.0,158547.77676097144,0.0,0.0,0.006998277450907761,53448.694201551734,0.0,53448.694201551734,162039.15866507613,0.0,162039.15866507613,0.6849068885225473,2,0.0
Kalutara,PF,100.0,13108024101,a,60.96515243150688,5,57098.94140625,43493.30859375,0.0,1,57098.94140625,304.8257621575344,5,304.8257621575344,0.0,0.1437059745186491,57098.315968306,0.0,1.0,47128.78125,0.0,169373.84886210316,1.0,0,5,0.5992662303025592,0.1437059745186491,24340.03400870292,0.0,0.0,24340.03400870292,0.0,0.0,0.006998277450907761,8205.369139599161,0.0,8205.369139599161,57098.31596830601,0.0,57098.31596830601,2.0087460359022047,2,0.0
Kalutara,PF,100.0,13112071051,a,47.41753940973353,4,64010.138671875,43493.30859375,0.0,1,64010.138671875,189.6701576389341,4,189.6701576389341,0.0,0.11459838587428887,64009.437531564174,0.0,1.0,47128.78125,0.0,189874.68569541126,1.0,0,5,0.5992662303025592,0.11459838587428887,21759.33249908206,0.0,0.0,21759.33249908206,0.0,0.0,0.006998277450907761,7335.378221838382,0.0,7335.378221838382,64009.43753156418,0.0,64009.43753156418,2.604586299332328,2,0.0
Kalutara,PF,100.0,13112071071,a,47.41753940973353,3,132950.75390625,43493.30859375,0.0,1,132950.75390625,142.2526182292006,3,142.2526182292006,0.0,0.17920737887596536,132949.2976192484,0.0,3.0,47128.78125,0.0,394374.7527297418,1.0,0,5,0.5992662303025592,0.17920737887596536,70674.86573155399,0.0,0.0,70674.86573155399,0.0,0.0,0.006998277450907761,23825.495149746133,0.0,23825.495149746133,132949.29761924842,0.0,132949.29761924842,1.544025607123044,2,0.0
Kalutara,PF,100.0,13201089021,a,185.4770862659083,4,378593.671875,43493.30859375,0.0,1,378593.671875,741.9083450636332,4,741.9083450636332,0.0,0.2827002681882541,378589.52491812274,0.0,5.0,47128.78125,0.0,1123030.7564561255,1.0,0,5,0.5992662303025592,0.2827002681882541,317481.0960338046,0.0,0.0,317481.0960338046,0.0,0.0,0.006998277450907761,107027.36022761706,0.0,107027.36022761706,378589.5249181228,0.0,378589.5249181228,0.8553648330028143,2,0.0
Kalutara,PF,100.0,13201089031,a,185.4770862659083,3,237757.03125,43493.30859375,0.0,1,237757.03125,556.4312587977249,3,556.4312587977249,0.0,0.35867301979895794,237754.42695883216,0.0,5.0,47128.78125,0.0,705263.9240774425,1.0,0,5,0.5992662303025592,0.35867301979895794,252959.1414041193,0.0,0.0,252959.1414041193,0.0,0.0,0.006998277450907761,85276.09828789513,0.0,85276.09828789513,237754.4269588322,0.0,237754.4269588322,0.6027784875635019,2,0.0
Kalutara,PF,100.0,13201089101,a,185.4770862659083,5,61830.62109375,43493.30859375,0.0,1,61830.62109375,927.3854313295415,5,927.3854313295415,0.0,0.14580609717254853,61829.94382696396,0.0,1.0,47128.78125,0.0,183409.53464745797,1.0,0,5,0.5992662303025592,0.14580609717254853,26742.228431179163,0.0,0.0,26742.228431179163,0.0,0.0,0.006998277450907761,9015.182797807527,0.0,9015.182797807527,61829.943826963965,0.0,61829.943826963965,1.974957366214811,2,0.0
Kalutara,PF,100.0,13201095101,a,185.4770862659083,5,122156.47265625,43493.30859375,0.0,1,122156.47265625,927.3854313295415,5,927.3854313295415,0.0,0.23737205244260226,122155.13460529454,0.0,3.0,47128.78125,0.0,362355.4382558589,1.0,0,5,0.5992662303025592,0.23737205244260226,86013.05409253186,0.0,0.0,86013.05409253186,0.0,0.0,0.006998277450907761,28996.21501766113,0.0,28996.21501766113,122155.13460529456,0.0,122155.13460529456,1.0830788485595932,2,0.0
Kalutara,PF,100.0,13202102041,a,164.86833011564335,2,1676235.375,43493.30859375,0.0,1,1676235.375,329.7366602312867,2,329.7366602312867,0.0,0.2815238463250277,1676217.0142181574,0.0,5.0,47128.78125,0.0,4972253.952005566,1.0,0,5,0.5992662303025592,0.2815238463250277,1399808.0574734267,0.0,0.0,1399808.0574734267,0.0,0.0,0.006998277450907761,471895.06111814955,0.0,471895.06111814955,1676217.0142181576,0.0,1676217.0142181576,0.8603479217527438,2,0.0
Kalutara,PF,100.0,13202107051,a,211.97364044415747,5,67488.45703125,43493.30859375,0.0,1,67488.45703125,1059.8682022207872,5,1059.8682022207872,0.0,0.13527886185841528,67487.71779089335,0.0,1.0,47128.78125,0.0,200192.49813791254,1.0,0,5,0.5992662303025592,0.13527886185841528,27081.81330068973,0.0,0.0,27081.81330068973,0.0,0.0,0.006998277450907761,9129.66165217398,0.0,9129.66165217398,67487.71779089337,0.0,67487.71779089337,2.154879936980922,2,0.0
Kalutara,PF,100.0,13202112081,a,164.86833011564335,5,51731.80078125,43493.30859375,0.0,1,51731.80078125,824.3416505782168,5,824.3416505782168,0.0,0.17165648303960432,51731.23413272162,0.0,1.0,47128.78125,0.0,153453.18128662865,1.0,0,5,0.5992662303025592,0.17165648303960432,26341.2334109015,0.0,0.0,26341.2334109015,0.0,0.0,0.006998277450907761,8880.001714521331,0.0,8880.001714521331,51731.23413272163,0.0,51731.23413272163,1.6267739535866235,2,0.0
Kalutara,PF,100.0,13204120081,a,211.97364044415747,4,64770.09375,43493.30859375,0.0,1,64770.09375,847.8945617766299,4,847.8945617766299,0.0,0.09716848484039377,64769.38428545881,0.0,1.0,47128.78125,0.0,192128.95719982556,1.0,0,5,0.5992662303025592,0.09716848484039377,18668.879665071912,0.0,0.0,18668.879665071912,0.0,0.0,0.006998277450907761,6293.542935063244,0.0,6293.542935063244,64769.384285458815,0.0,64769.384285458815,3.1322630173571437,2,0.0
Kalutara,PF,100.0,13204132041,a,211.97364044415747,4,58184.578125,43493.30859375,0.0,1,58184.578125,847.8945617766299,4,847.8945617766299,0.0,0.14912782891266235,58183.940795445036,0.0,1.0,47128.78125,0.0,172594.1969980247,1.0,0,5,0.5992662303025592,0.14912782891266235,25738.59788123977,0.0,0.0,25738.59788123977,0.0,0.0,0.006998277450907761,8676.844768407605,0.0,8676.844768407605,58183.94079544504,0.0,58183.94079544504,1.923457379281796,2,0.0
