region,hazard,rp,dk_tot,dw_tot,res_tot,dk_lim,dw_lim,res_lim,dk_sub,dw_sub,res_sub,ratio_dw_lim_tot,avg_reco_t,sub_avg_reco_t,non_sub_avg_reco_t,pct_subs
II - Cagayan Valley,EQ,100,0.0,2.601864076420769,0.0,,,,0.0,2.601864076420769,0.0,,,,,
II - Cagayan Valley,EQ,200,0.0,3.645909684477086,0.0,,,,0.0,3.645909684477086,0.0,,,,,
II - Cagayan Valley,EQ,250,0.0,3.8883198211050027,0.0,,,,0.0,3.8883198211050027,0.0,,,,,
II - Cagayan Valley,EQ,500,0.0,4.376920319457692,0.0,,,,0.0,4.376920319457692,0.0,,,,,
II - Cagayan Valley,EQ,1000,0.0,4.315286386391756,0.0,,,,0.0,4.315286386391756,0.0,,,,,
II - Cagayan Valley,EQ,2000,0.0,1.1387093487681006,0.0,,,,0.0,1.1387093487681006,0.0,,,,,
II - Cagayan Valley,HU,1,0.0,0.4098608618534603,0.0,,,,0.0,0.4098608618534603,0.0,,,,,
II - Cagayan Valley,HU,10,0.0,2.0027109642869627,0.0,,,,0.0,2.0027109642869627,0.0,,,,,
II - Cagayan Valley,HU,25,0.0,3.296598095107629,0.0,,,,0.0,3.296598095107629,0.0,,,,,
II - Cagayan Valley,HU,30,0.0,3.372876284715728,0.0,,,,0.0,3.372876284715728,0.0,,,,,
II - Cagayan Valley,HU,50,0.0,2.8149550419646108,0.0,,,,0.0,2.8149550419646108,0.0,,,,,
II - Cagayan Valley,HU,100,0.0,0.714995035628558,0.0,,,,0.0,0.714995035628558,0.0,,,,,
II - Cagayan Valley,HU,200,0.0,0.9729224943839655,0.0,,,,0.0,0.9729224943839655,0.0,,,,,
II - Cagayan Valley,HU,250,0.0,1.0961061211682004,0.0,,,,0.0,1.0961061211682004,0.0,,,,,
II - Cagayan Valley,HU,500,0.0,1.429375181234411,0.0,,,,0.0,1.429375181234411,0.0,,,,,
