district,hazard,rp,contributer,tot_k_recipient_BE,tot_k_recipient_PE,dk_public_recipient,int_cost_BE,ext_cost_BE,frac_k_BE,tot_k_contributer,prov_assets_PE,frac_k_PE,transfer_pub_BE,transfer_pub_PE,PE_to_BE,dw
Matale,PF,100.0,Anuradhapura,175924137430.58017,174347091053.00046,0.0,0.0,0.0,0.037965780033986256,268693122112.83997,268693122112.83997,0.0379742419625756,0.0,0.0,,
Matale,PF,100.0,Badulla,175924137430.58017,174347091053.00046,0.0,0.0,0.0,0.034898447531192006,246984858882.20987,246984858882.20987,0.03490622580337881,0.0,0.0,,
Matale,PF,100.0,Batticaloa,175924137430.58017,174347091053.00046,0.0,0.0,0.0,0.01880785088947196,133107766288.51399,133107766288.51399,0.018812042840513216,0.0,0.0,,
Matale,PF,100.0,Colombo,175924137430.58017,174347091053.00046,0.0,0.0,0.0,0.16827158199925063,1190899191054.972,1190899191054.972,0.16830908688152077,0.0,0.0,,
Matale,PF,100.0,Galle,175924137430.58017,174347091053.00046,0.0,0.0,0.0,0.04975399763330321,352121224684.96155,352121224684.96155,0.049765086955704384,0.0,0.0,,
Matale,PF,100.0,Gampaha,175924137430.58017,174347091053.00046,0.0,0.0,0.0,0.1581592009699435,1119331394256.7307,1119331394256.7307,0.1581944519739569,0.0,0.0,,
Matale,PF,100.0,Hambantota,175924137430.58017,174347091053.00046,0.0,0.0,0.0,0.031053099142104017,219770386708.82864,219770386708.82864,0.031060020351339906,0.0,0.0,,
Matale,PF,100.0,Kalutara,175924137430.58017,174347091053.00046,0.0,0.0,0.0,0.07707039520378436,545446059352.33295,545446059352.33295,0.07708757288800383,0.0,0.0,,
Matale,PF,100.0,Kandy,175924137430.58017,174347091053.00046,0.0,0.0,0.0,0.07009804909785185,496101058618.0596,496101058618.0596,0.07011367276435335,0.0,0.0,,
Matale,PF,100.0,Kegalle,175924137430.58017,174347091053.00046,0.0,0.0,0.0,0.03902184995171133,276167187524.0863,276167187524.0863,0.039030547260377725,0.0,0.0,,
Matale,PF,100.0,Kurunegala,175924137430.58017,174347091053.00046,0.0,0.0,0.0,0.08098853764042484,573175712825.5739,573175712825.5739,0.08100658861215401,0.0,0.0,,
Matale,PF,100.0,Mannar,175924137430.58017,174347091053.00046,0.0,0.0,0.0,0.0030510670675589703,21593148762.496574,21593148762.496574,0.003051747098671829,0.0,0.0,,
Matale,PF,100.0,Matale,175924137430.58017,174347091053.00046,0.0,0.0,0.0,0.02485771519508129,175924137430.58023,174347091053.00046,0.024640372515145437,0.0,0.0,,
Matale,PF,100.0,Moneragala,175924137430.58017,174347091053.00046,0.0,0.0,0.0,0.014962054203986835,105890121411.75443,105890121411.75443,0.014965388992159524,0.0,0.0,,
Matale,PF,100.0,Mullaitivu,175924137430.58017,174347091053.00046,0.0,0.0,0.0,0.002521192062443952,17843093598.966133,17843093598.966133,0.002521753993403185,0.0,0.0,,
Matale,PF,100.0,Nuwara Eliya,175924137430.58017,174347091053.00046,0.0,0.0,0.0,0.02827440433071211,200104883099.96606,200104883099.96606,0.028280706215992466,0.0,0.0,,
Matale,PF,100.0,Polonnaruwa,175924137430.58017,174347091053.00046,0.0,0.0,0.0,0.025723213484833297,182049480764.72516,182049480764.72516,0.025728946752934273,0.0,0.0,,
Matale,PF,100.0,Puttalam,175924137430.58017,174347091053.00046,0.0,0.0,0.0,0.04116983111445283,291368976196.4101,291368976196.4101,0.04117900717169742,0.0,0.0,,
Matale,PF,100.0,Rathnapura,175924137430.58017,174347091053.00046,0.0,0.0,0.0,0.043646924315845465,308899971357.07446,308899971357.07446,0.04365665247516087,0.0,0.0,,
Matale,PF,100.0,Trincomalee,175924137430.58017,174347091053.00046,0.0,0.0,0.0,0.014809425542539617,104809930999.98251,104809930999.98251,0.014812726312371783,0.0,0.0,,
Matale,PF,100.0,Vavuniya,175924137430.58017,174347091053.00046,0.0,0.0,0.0,0.009390462612540349,66458603384.11814,66458603384.11814,0.009392555587423976,0.0,0.0,,
Matale,PF,250.0,Ampara,175924137430.5803,174112074600.5488,0.0,0.0,0.0,0.025504919976981292,180504564155.36774,180504564155.36774,0.025511451947351216,0.0,0.0,,
Matale,PF,250.0,Anuradhapura,175924137430.5803,174112074600.5488,0.0,0.0,0.0,0.037965780033986256,268693122112.83997,268693122112.83997,0.0379755033089652,0.0,0.0,,
Matale,PF,250.0,Badulla,175924137430.5803,174112074600.5488,0.0,0.0,0.0,0.034898447531192006,246984858882.20987,246984858882.20987,0.034907385243030956,0.0,0.0,,
Matale,PF,250.0,Batticaloa,175924137430.5803,174112074600.5488,0.0,0.0,0.0,0.01880785088947196,133107766288.51399,133107766288.51399,0.018812667698340297,0.0,0.0,,
Matale,PF,250.0,Colombo,175924137430.5803,174112074600.5488,0.0,0.0,0.0,0.16827158199925063,1190899191054.972,1190899191054.972,0.1683146774094182,0.0,0.0,,
Matale,PF,250.0,Galle,175924137430.5803,174112074600.5488,0.0,0.0,0.0,0.04975399763330321,352121224684.96155,352121224684.96155,0.04976673994492855,0.0,0.0,,
Matale,PF,250.0,Gampaha,175924137430.5803,174112074600.5488,0.0,0.0,0.0,0.1581592009699435,1119331394256.7307,1119331394256.7307,0.15819970653574772,0.0,0.0,,
Matale,PF,250.0,Hambantota,175924137430.5803,174112074600.5488,0.0,0.0,0.0,0.031053099142104017,219770386708.82864,219770386708.82864,0.03106105203604265,0.0,0.0,,
Matale,PF,250.0,Kalutara,175924137430.5803,174112074600.5488,0.0,0.0,0.0,0.07707039520378436,545446059352.33295,545446059352.33295,0.0770901334165811,0.0,0.0,,
Matale,PF,250.0,Kandy,175924137430.5803,174112074600.5488,0.0,0.0,0.0,0.07009804909785185,496101058618.0596,496101058618.0596,0.07011600164897178,0.0,0.0,,
Matale,PF,250.0,Kegalle,175924137430.5803,174112074600.5488,0.0,0.0,0.0,0.03902184995171133,276167187524.0863,276167187524.0863,0.03903184369283633,0.0,0.0,,
Matale,PF,250.0,Kurunegala,175924137430.5803,174112074600.5488,0.0,0.0,0.0,0.08098853764042484,573175712825.5739,573175712825.5739,0.08100927931413512,0.0,0.0,,
Matale,PF,250.0,Mannar,175924137430.5803,174112074600.5488,0.0,0.0,0.0,0.0030510670675589703,21593148762.496574,21593148762.496574,0.003051848465018751,0.0,0.0,,
Matale,PF,250.0,Matale,175924137430.5803,174112074600.5488,0.0,0.0,0.0,0.02485771519508129,175924137430.58023,174112074600.5488,0.02460797512467466,0.0,0.0,,
Matale,PF,250.0,Moneragala,175924137430.5803,174112074600.5488,0.0,0.0,0.0,0.014962054203986835,105890121411.75443,105890121411.75443,0.014965886080143343,0.0,0.0,,
Matale,PF,250.0,Mullaitivu,175924137430.5803,174112074600.5488,0.0,0.0,0.0,0.002521192062443952,17843093598.966133,17843093598.966133,0.002521837755583301,0.0,0.0,,
Matale,PF,250.0,Nuwara Eliya,175924137430.5803,174112074600.5488,0.0,0.0,0.0,0.02827440433071211,200104883099.96606,200104883099.96606,0.02828164558343833,0.0,0.0,,
Matale,PF,250.0,Polonnaruwa,175924137430.5803,174112074600.5488,0.0,0.0,0.0,0.025723213484833297,182049480764.72516,182049480764.72516,0.025729801361543105,0.0,0.0,,
Matale,PF,250.0,Puttalam,175924137430.5803,174112074600.5488,0.0,0.0,0.0,0.04116983111445283,291368976196.4101,291368976196.4101,0.041180374967059195,0.0,0.0,,
Matale,PF,250.0,Rathnapura,175924137430.5803,174112074600.5488,0.0,0.0,0.0,0.043646924315845465,308899971357.07446,308899971357.07446,0.04365810256759553,0.0,0.0,,
Matale,PF,250.0,Trincomalee,175924137430.5803,174112074600.5488,0.0,0.0,0.0,0.014809425542539617,104809930999.98251,104809930999.98251,0.014813218329536278,0.0,0.0,,
Matale,PF,250.0,Vavuniya,175924137430.5803,174112074600.5488,0.0,0.0,0.0,0.009390462612540349,66458603384.11814,66458603384.11814,0.009392867569058555,0.0,0.0,,
Matale,PF,500.0,Ampara,175924137430.58005,174112074600.5486,0.0,0.0,0.0,0.025504919976981292,180504564155.36774,180504564155.36774,0.025511451947351216,0.0,0.0,,
Matale,PF,500.0,Anuradhapura,175924137430.58005,174112074600.5486,0.0,0.0,0.0,0.037965780033986256,268693122112.83997,268693122112.83997,0.0379755033089652,0.0,0.0,,
Matale,PF,500.0,Badulla,175924137430.58005,174112074600.5486,0.0,0.0,0.0,0.034898447531192006,246984858882.20987,246984858882.20987,0.034907385243030956,0.0,0.0,,
Matale,PF,500.0,Batticaloa,175924137430.58005,174112074600.5486,0.0,0.0,0.0,0.01880785088947196,133107766288.51399,133107766288.51399,0.018812667698340297,0.0,0.0,,
Matale,PF,500.0,Colombo,175924137430.58005,174112074600.5486,0.0,0.0,0.0,0.16827158199925063,1190899191054.972,1190899191054.972,0.1683146774094182,0.0,0.0,,
Matale,PF,500.0,Galle,175924137430.58005,174112074600.5486,0.0,0.0,0.0,0.04975399763330321,352121224684.96155,352121224684.96155,0.04976673994492855,0.0,0.0,,
Matale,PF,500.0,Gampaha,175924137430.58005,174112074600.5486,0.0,0.0,0.0,0.1581592009699435,1119331394256.7307,1119331394256.7307,0.15819970653574772,0.0,0.0,,
Matale,PF,500.0,Hambantota,175924137430.58005,174112074600.5486,0.0,0.0,0.0,0.031053099142104017,219770386708.82864,219770386708.82864,0.03106105203604265,0.0,0.0,,
Matale,PF,500.0,Kalutara,175924137430.58005,174112074600.5486,0.0,0.0,0.0,0.07707039520378436,545446059352.33295,545446059352.33295,0.0770901334165811,0.0,0.0,,
Matale,PF,500.0,Kandy,175924137430.58005,174112074600.5486,0.0,0.0,0.0,0.07009804909785185,496101058618.0596,496101058618.0596,0.07011600164897178,0.0,0.0,,
Matale,PF,500.0,Kegalle,175924137430.58005,174112074600.5486,0.0,0.0,0.0,0.03902184995171133,276167187524.0863,276167187524.0863,0.03903184369283633,0.0,0.0,,
Matale,PF,500.0,Kurunegala,175924137430.58005,174112074600.5486,0.0,0.0,0.0,0.08098853764042484,573175712825.5739,573175712825.5739,0.08100927931413512,0.0,0.0,,
Matale,PF,500.0,Mannar,175924137430.58005,174112074600.5486,0.0,0.0,0.0,0.0030510670675589703,21593148762.496574,21593148762.496574,0.003051848465018751,0.0,0.0,,
Matale,PF,500.0,Matale,175924137430.58005,174112074600.5486,0.0,0.0,0.0,0.02485771519508129,175924137430.58023,174112074600.5486,0.024607975124674636,0.0,0.0,,
Matale,PF,500.0,Moneragala,175924137430.58005,174112074600.5486,0.0,0.0,0.0,0.014962054203986835,105890121411.75443,105890121411.75443,0.014965886080143343,0.0,0.0,,
Matale,PF,500.0,Mullaitivu,175924137430.58005,174112074600.5486,0.0,0.0,0.0,0.002521192062443952,17843093598.966133,17843093598.966133,0.002521837755583301,0.0,0.0,,
Matale,PF,500.0,Nuwara Eliya,175924137430.58005,174112074600.5486,0.0,0.0,0.0,0.02827440433071211,200104883099.96606,200104883099.96606,0.02828164558343833,0.0,0.0,,
Matale,PF,500.0,Polonnaruwa,175924137430.58005,174112074600.5486,0.0,0.0,0.0,0.025723213484833297,182049480764.72516,182049480764.72516,0.025729801361543105,0.0,0.0,,
Matale,PF,500.0,Puttalam,175924137430.58005,174112074600.5486,0.0,0.0,0.0,0.04116983111445283,291368976196.4101,291368976196.4101,0.041180374967059195,0.0,0.0,,
Matale,PF,500.0,Rathnapura,175924137430.58005,174112074600.5486,0.0,0.0,0.0,0.043646924315845465,308899971357.07446,308899971357.07446,0.04365810256759553,0.0,0.0,,
Matale,PF,500.0,Trincomalee,175924137430.58005,174112074600.5486,0.0,0.0,0.0,0.014809425542539617,104809930999.98251,104809930999.98251,0.014813218329536278,0.0,0.0,,
Matale,PF,500.0,Vavuniya,175924137430.58005,174112074600.5486,0.0,0.0,0.0,0.009390462612540349,66458603384.11814,66458603384.11814,0.009392867569058555,0.0,0.0,,
Matale,PF,1000.0,Ampara,175924137430.58005,173922915016.8684,0.0,0.0,0.0,0.025504919976981292,180504564155.36774,180504564155.36774,0.025512134006636725,0.0,0.0,,
Matale,PF,1000.0,Anuradhapura,175924137430.58005,173922915016.8684,0.0,0.0,0.0,0.037965780033986256,268693122112.83997,268693122112.83997,0.03797651859985132,0.0,0.0,,
Matale,PF,1000.0,Badulla,175924137430.58005,173922915016.8684,0.0,0.0,0.0,0.034898447531192006,246984858882.20987,246984858882.20987,0.03490831850650365,0.0,0.0,,
Matale,PF,1000.0,Batticaloa,175924137430.58005,173922915016.8684,0.0,0.0,0.0,0.01880785088947196,133107766288.51399,133107766288.51399,0.01881317066284092,0.0,0.0,,
Matale,PF,1000.0,Colombo,175924137430.58005,173922915016.8684,0.0,0.0,0.0,0.16827158199925063,1190899191054.972,1190899191054.972,0.16831917737237018,0.0,0.0,,
Matale,PF,1000.0,Galle,175924137430.58005,173922915016.8684,0.0,0.0,0.0,0.04975399763330321,352121224684.96155,352121224684.96155,0.04976807047943356,0.0,0.0,,
Matale,PF,1000.0,Gampaha,175924137430.58005,173922915016.8684,0.0,0.0,0.0,0.1581592009699435,1119331394256.7307,1119331394256.7307,0.15820393607074362,0.0,0.0,,
Matale,PF,1000.0,Hambantota,175924137430.58005,173922915016.8684,0.0,0.0,0.0,0.031053099142104017,219770386708.82864,219770386708.82864,0.031061882466196237,0.0,0.0,,
Matale,PF,1000.0,Kalutara,175924137430.58005,173922915016.8684,0.0,0.0,0.0,0.07707039520378436,545446059352.33295,545446059352.33295,0.07709219445338239,0.0,0.0,,
Matale,PF,1000.0,Kandy,175924137430.58005,173922915016.8684,0.0,0.0,0.0,0.07009804909785185,496101058618.0596,496101058618.0596,0.07011787622945767,0.0,0.0,,
Matale,PF,1000.0,Kegalle,175924137430.58005,173922915016.8684,0.0,0.0,0.0,0.03902184995171133,276167187524.0863,276167187524.0863,0.039032887225422246,0.0,0.0,,
Matale,PF,1000.0,Kurunegala,175924137430.58005,173922915016.8684,0.0,0.0,0.0,0.08098853764042484,573175712825.5739,573175712825.5739,0.08101144513093311,0.0,0.0,,
Matale,PF,1000.0,Mannar,175924137430.58005,173922915016.8684,0.0,0.0,0.0,0.0030510670675589703,21593148762.496574,21593148762.496574,0.0030519300574576224,0.0,0.0,,
Matale,PF,1000.0,Matale,175924137430.58005,173922915016.8684,0.0,0.0,0.0,0.02485771519508129,175924137430.58023,173922915016.8684,0.024581897612937942,0.0,0.0,,
Matale,PF,1000.0,Moneragala,175924137430.58005,173922915016.8684,0.0,0.0,0.0,0.014962054203986835,105890121411.75443,105890121411.75443,0.014966286199336399,0.0,0.0,,
Matale,PF,1000.0,Mullaitivu,175924137430.58005,173922915016.8684,0.0,0.0,0.0,0.002521192062443952,17843093598.966133,17843093598.966133,0.002521905177965269,0.0,0.0,,
Matale,PF,1000.0,Nuwara Eliya,175924137430.58005,173922915016.8684,0.0,0.0,0.0,0.02827440433071211,200104883099.96606,200104883099.96606,0.028282401705003637,0.0,0.0,,
Matale,PF,1000.0,Polonnaruwa,175924137430.58005,173922915016.8684,0.0,0.0,0.0,0.025723213484833297,182049480764.72516,182049480764.72516,0.025730489258491078,0.0,0.0,,
Matale,PF,1000.0,Puttalam,175924137430.58005,173922915016.8684,0.0,0.0,0.0,0.04116983111445283,291368976196.4101,291368976196.4101,0.04118147594152294,0.0,0.0,,
Matale,PF,1000.0,Rathnapura,175924137430.58005,173922915016.8684,0.0,0.0,0.0,0.043646924315845465,308899971357.07446,308899971357.07446,0.043659269785137886,0.0,0.0,,
Matale,PF,1000.0,Trincomalee,175924137430.58005,173922915016.8684,0.0,0.0,0.0,0.014809425542539617,104809930999.98251,104809930999.98251,0.014813614367093482,0.0,0.0,,
Matale,PF,1000.0,Vavuniya,175924137430.58005,173922915016.8684,0.0,0.0,0.0,0.009390462612540349,66458603384.11814,66458603384.11814,0.009393118691282263,0.0,0.0,,
Moneragala,PF,5.0,Ampara,105890121411.75435,105742357200.88463,0.0,0.0,0.0,0.025504919976981292,180504564155.36774,180504564155.36774,0.025505452499612506,0.0,0.0,,
Moneragala,PF,5.0,Anuradhapura,105890121411.75435,105742357200.88463,0.0,0.0,0.0,0.037965780033986256,268693122112.83997,268693122112.83997,0.03796657272955625,0.0,0.0,,
Moneragala,PF,5.0,Badulla,105890121411.75435,105742357200.88463,0.0,0.0,0.0,0.034898447531192006,246984858882.20987,246984858882.20987,0.034899176183276426,0.0,0.0,,
Moneragala,PF,5.0,Batticaloa,105890121411.75435,105742357200.88463,0.0,0.0,0.0,0.01880785088947196,133107766288.51399,133107766288.51399,0.0188082435825779,0.0,0.0,,
Moneragala,PF,5.0,Colombo,105890121411.75435,105742357200.88463,0.0,0.0,0.0,0.16827158199925063,1190899191054.972,1190899191054.972,0.16827509537728377,0.0,0.0,,
Moneragala,PF,5.0,Galle,105890121411.75435,105742357200.88463,0.0,0.0,0.0,0.04975399763330321,352121224684.96155,352121224684.96155,0.04975503645756759,0.0,0.0,,
Moneragala,PF,5.0,Gampaha,105890121411.75435,105742357200.88463,0.0,0.0,0.0,0.1581592009699435,1119331394256.7307,1119331394256.7307,0.15816250320942984,0.0,0.0,,
Moneragala,PF,5.0,Hambantota,105890121411.75435,105742357200.88463,0.0,0.0,0.0,0.031053099142104017,219770386708.82864,219770386708.82864,0.031053747506344216,0.0,0.0,,
Moneragala,PF,5.0,Kalutara,105890121411.75435,105742357200.88463,0.0,0.0,0.0,0.07707039520378436,545446059352.33295,545446059352.33295,0.07707200437290465,0.0,0.0,,
Moneragala,PF,5.0,Kandy,105890121411.75435,105742357200.88463,0.0,0.0,0.0,0.07009804909785185,496101058618.0596,496101058618.0596,0.07009951268987966,0.0,0.0,,
Moneragala,PF,5.0,Kegalle,105890121411.75435,105742357200.88463,0.0,0.0,0.0,0.03902184995171133,276167187524.0863,276167187524.0863,0.03902266469718904,0.0,0.0,,
Moneragala,PF,5.0,Kurunegala,105890121411.75435,105742357200.88463,0.0,0.0,0.0,0.08098853764042484,573175712825.5739,573175712825.5739,0.08099022861727166,0.0,0.0,,
Moneragala,PF,5.0,Mannar,105890121411.75435,105742357200.88463,0.0,0.0,0.0,0.0030510670675589703,21593148762.496574,21593148762.496574,0.003051130771435096,0.0,0.0,,
Moneragala,PF,5.0,Matale,105890121411.75435,105742357200.88463,0.0,0.0,0.0,0.02485771519508129,175924137430.58023,175924137430.58023,0.024858234204586643,0.0,0.0,,
Moneragala,PF,5.0,Moneragala,105890121411.75435,105742357200.88463,0.0,0.0,0.0,0.014962054203986835,105890121411.75443,105742357200.88463,0.014941487387891179,0.0,0.0,,
Moneragala,PF,5.0,Mullaitivu,105890121411.75435,105742357200.88463,0.0,0.0,0.0,0.002521192062443952,17843093598.966133,17843093598.966133,0.002521244702947514,0.0,0.0,,
Moneragala,PF,5.0,Nuwara Eliya,105890121411.75435,105742357200.88463,0.0,0.0,0.0,0.02827440433071211,200104883099.96606,200104883099.96606,0.02827499467799427,0.0,0.0,,
Moneragala,PF,5.0,Polonnaruwa,105890121411.75435,105742357200.88463,0.0,0.0,0.0,0.025723213484833297,182049480764.72516,182049480764.72516,0.02572375056526093,0.0,0.0,,
Moneragala,PF,5.0,Puttalam,105890121411.75435,105742357200.88463,0.0,0.0,0.0,0.04116983111445283,291368976196.4101,291368976196.4101,0.04117069070808463,0.0,0.0,,
Moneragala,PF,5.0,Rathnapura,105890121411.75435,105742357200.88463,0.0,0.0,0.0,0.043646924315845465,308899971357.07446,308899971357.07446,0.043647835629231295,0.0,0.0,,
Moneragala,PF,5.0,Trincomalee,105890121411.75435,105742357200.88463,0.0,0.0,0.0,0.014809425542539617,104809930999.98251,104809930999.98251,0.014809734751675106,0.0,0.0,,
Moneragala,PF,5.0,Vavuniya,105890121411.75435,105742357200.88463,0.0,0.0,0.0,0.009390462612540349,66458603384.11814,66458603384.11814,0.009390658678000003,0.0,0.0,,
Moneragala,PF,10.0,Ampara,105890121411.75438,105702246479.05751,0.0,0.0,0.0,0.025504919976981292,180504564155.36774,180504564155.36774,0.025505597057175134,0.0,0.0,,
Moneragala,PF,10.0,Anuradhapura,105890121411.75438,105702246479.05751,0.0,0.0,0.0,0.037965780033986256,268693122112.83997,268693122112.83997,0.03796678791316122,0.0,0.0,,
Moneragala,PF,10.0,Badulla,105890121411.75438,105702246479.05751,0.0,0.0,0.0,0.034898447531192006,246984858882.20987,246984858882.20987,0.03489937398176077,0.0,0.0,,
Moneragala,PF,10.0,Batticaloa,105890121411.75438,105702246479.05751,0.0,0.0,0.0,0.01880785088947196,133107766288.51399,133107766288.51399,0.018808350182288283,0.0,0.0,,
Moneragala,PF,10.0,Colombo,105890121411.75438,105702246479.05751,0.0,0.0,0.0,0.16827158199925063,1190899191054.972,1190899191054.972,0.16827604911208377,0.0,0.0,,
Moneragala,PF,10.0,Galle,105890121411.75438,105702246479.05751,0.0,0.0,0.0,0.04975399763330321,352121224684.96155,352121224684.96155,0.04975531845479147,0.0,0.0,,
Moneragala,PF,10.0,Gampaha,105890121411.75438,105702246479.05751,0.0,0.0,0.0,0.1581592009699435,1119331394256.7307,1119331394256.7307,0.1581633996289685,0.0,0.0,,
Moneragala,PF,10.0,Hambantota,105890121411.75438,105702246479.05751,0.0,0.0,0.0,0.031053099142104017,219770386708.82864,219770386708.82864,0.03105392351004578,0.0,0.0,,
Moneragala,PF,10.0,Kalutara,105890121411.75438,105702246479.05751,0.0,0.0,0.0,0.07707039520378436,545446059352.33295,545446059352.33295,0.07707244119483907,0.0,0.0,,
Moneragala,PF,10.0,Kandy,105890121411.75438,105702246479.05751,0.0,0.0,0.0,0.07009804909785185,496101058618.0596,496101058618.0596,0.07009990999373836,0.0,0.0,,
Moneragala,PF,10.0,Kegalle,105890121411.75438,105702246479.05751,0.0,0.0,0.0,0.03902184995171133,276167187524.0863,276167187524.0863,0.03902288586641926,0.0,0.0,,
Moneragala,PF,10.0,Kurunegala,105890121411.75438,105702246479.05751,0.0,0.0,0.0,0.08098853764042484,573175712825.5739,573175712825.5739,0.08099068764657318,0.0,0.0,,
Moneragala,PF,10.0,Mannar,105890121411.75438,105702246479.05751,0.0,0.0,0.0,0.0030510670675589703,21593148762.496574,21593148762.496574,0.003051148064365993,0.0,0.0,,
Moneragala,PF,10.0,Matale,105890121411.75438,105702246479.05751,0.0,0.0,0.0,0.02485771519508129,175924137430.58023,175924137430.58023,0.024858375093902287,0.0,0.0,,
Moneragala,PF,10.0,Moneragala,105890121411.75438,105702246479.05751,0.0,0.0,0.0,0.014962054203986835,105890121411.75443,105702246479.05751,0.014935904359806062,0.0,0.0,,
Moneragala,PF,10.0,Mullaitivu,105890121411.75438,105702246479.05751,0.0,0.0,0.0,0.002521192062443952,17843093598.966133,17843093598.966133,0.0025212589926367113,0.0,0.0,,
Moneragala,PF,10.0,Nuwara Eliya,105890121411.75438,105702246479.05751,0.0,0.0,0.0,0.02827440433071211,200104883099.96606,200104883099.96606,0.028275154932524707,0.0,0.0,,
Moneragala,PF,10.0,Polonnaruwa,105890121411.75438,105702246479.05751,0.0,0.0,0.0,0.025723213484833297,182049480764.72516,182049480764.72516,0.02572389636007415,0.0,0.0,,
Moneragala,PF,10.0,Puttalam,105890121411.75438,105702246479.05751,0.0,0.0,0.0,0.04116983111445283,291368976196.4101,291368976196.4101,0.04117092405170794,0.0,0.0,,
Moneragala,PF,10.0,Rathnapura,105890121411.75438,105702246479.05751,0.0,0.0,0.0,0.043646924315845465,308899971357.07446,308899971357.07446,0.04364808301259894,0.0,0.0,,
Moneragala,PF,10.0,Trincomalee,105890121411.75438,105702246479.05751,0.0,0.0,0.0,0.014809425542539617,104809930999.98251,104809930999.98251,0.014809818688988468,0.0,0.0,,
Moneragala,PF,10.0,Vavuniya,105890121411.75438,105702246479.05751,0.0,0.0,0.0,0.009390462612540349,66458603384.11814,66458603384.11814,0.009390711901550143,0.0,0.0,,
Moneragala,PF,25.0,Ampara,105890121411.75435,105702246479.05733,0.0,0.0,0.0,0.025504919976981292,180504564155.36774,180504564155.36774,0.025505597057175134,0.0,0.0,,
Moneragala,PF,25.0,Anuradhapura,105890121411.75435,105702246479.05733,0.0,0.0,0.0,0.037965780033986256,268693122112.83997,268693122112.83997,0.03796678791316122,0.0,0.0,,
Moneragala,PF,25.0,Badulla,105890121411.75435,105702246479.05733,0.0,0.0,0.0,0.034898447531192006,246984858882.20987,246984858882.20987,0.03489937398176077,0.0,0.0,,
Moneragala,PF,25.0,Batticaloa,105890121411.75435,105702246479.05733,0.0,0.0,0.0,0.01880785088947196,133107766288.51399,133107766288.51399,0.018808350182288283,0.0,0.0,,
Moneragala,PF,25.0,Colombo,105890121411.75435,105702246479.05733,0.0,0.0,0.0,0.16827158199925063,1190899191054.972,1190899191054.972,0.16827604911208377,0.0,0.0,,
Moneragala,PF,25.0,Galle,105890121411.75435,105702246479.05733,0.0,0.0,0.0,0.04975399763330321,352121224684.96155,352121224684.96155,0.04975531845479147,0.0,0.0,,
Moneragala,PF,25.0,Gampaha,105890121411.75435,105702246479.05733,0.0,0.0,0.0,0.1581592009699435,1119331394256.7307,1119331394256.7307,0.1581633996289685,0.0,0.0,,
Moneragala,PF,25.0,Hambantota,105890121411.75435,105702246479.05733,0.0,0.0,0.0,0.031053099142104017,219770386708.82864,219770386708.82864,0.03105392351004578,0.0,0.0,,
Moneragala,PF,25.0,Kalutara,105890121411.75435,105702246479.05733,0.0,0.0,0.0,0.07707039520378436,545446059352.33295,545446059352.33295,0.07707244119483907,0.0,0.0,,
Moneragala,PF,25.0,Kandy,105890121411.75435,105702246479.05733,0.0,0.0,0.0,0.07009804909785185,496101058618.0596,496101058618.0596,0.07009990999373836,0.0,0.0,,
Moneragala,PF,25.0,Kegalle,105890121411.75435,105702246479.05733,0.0,0.0,0.0,0.03902184995171133,276167187524.0863,276167187524.0863,0.03902288586641926,0.0,0.0,,
Moneragala,PF,25.0,Kurunegala,105890121411.75435,105702246479.05733,0.0,0.0,0.0,0.08098853764042484,573175712825.5739,573175712825.5739,0.08099068764657318,0.0,0.0,,
Moneragala,PF,25.0,Mannar,105890121411.75435,105702246479.05733,0.0,0.0,0.0,0.0030510670675589703,21593148762.496574,21593148762.496574,0.003051148064365993,0.0,0.0,,
Moneragala,PF,25.0,Matale,105890121411.75435,105702246479.05733,0.0,0.0,0.0,0.02485771519508129,175924137430.58023,175924137430.58023,0.024858375093902287,0.0,0.0,,
Moneragala,PF,25.0,Moneragala,105890121411.75435,105702246479.05733,0.0,0.0,0.0,0.014962054203986835,105890121411.75443,105702246479.05733,0.014935904359806036,0.0,0.0,,
Moneragala,PF,25.0,Mullaitivu,105890121411.75435,105702246479.05733,0.0,0.0,0.0,0.002521192062443952,17843093598.966133,17843093598.966133,0.0025212589926367113,0.0,0.0,,
Moneragala,PF,25.0,Nuwara Eliya,105890121411.75435,105702246479.05733,0.0,0.0,0.0,0.02827440433071211,200104883099.96606,200104883099.96606,0.028275154932524707,0.0,0.0,,
Moneragala,PF,25.0,Polonnaruwa,105890121411.75435,105702246479.05733,0.0,0.0,0.0,0.025723213484833297,182049480764.72516,182049480764.72516,0.02572389636007415,0.0,0.0,,
Moneragala,PF,25.0,Puttalam,105890121411.75435,105702246479.05733,0.0,0.0,0.0,0.04116983111445283,291368976196.4101,291368976196.4101,0.04117092405170794,0.0,0.0,,
Moneragala,PF,25.0,Rathnapura,105890121411.75435,105702246479.05733,0.0,0.0,0.0,0.043646924315845465,308899971357.07446,308899971357.07446,0.04364808301259894,0.0,0.0,,
Moneragala,PF,25.0,Trincomalee,105890121411.75435,105702246479.05733,0.0,0.0,0.0,0.014809425542539617,104809930999.98251,104809930999.98251,0.014809818688988468,0.0,0.0,,
Moneragala,PF,25.0,Vavuniya,105890121411.75435,105702246479.05733,0.0,0.0,0.0,0.009390462612540349,66458603384.11814,66458603384.11814,0.009390711901550143,0.0,0.0,,
