,pc_fee,sav_i,sav_f
1327235,54.134624222367364,0.0,-54.134624222367364
1327307,53.77691576121012,0.0,-53.77691576121012
1327314,37.92358191633054,0.0,-37.92358191633054
1327323,36.973038298672904,0.0,-36.973038298672904
1327360,42.492967414965676,0.0,-42.492967414965676
1327382,42.856707124348496,0.0,-42.856707124348496
1327398,50.772895991396254,0.0,-50.772895991396254
1327451,54.0895075854971,0.0,-54.0895075854971
1327455,31.725754419104522,0.0,-31.725754419104522
1327468,32.042552708402404,0.0,-32.042552708402404
1327480,2.7976446520265714,0.0,-2.7976446520265714
1327525,37.01246687640221,0.0,-37.01246687640221
1327558,9.82712573175287,0.0,-9.82712573175287
1327576,51.92789918681704,0.0,-51.92789918681704
1327636,51.76499926098069,0.0,-51.76499926098069
1327651,41.30063245904638,0.0,-41.30063245904638
1327665,36.4512831027277,0.0,-36.4512831027277
1327688,37.68654687164469,0.0,-37.68654687164469
1327691,36.73493805127447,0.0,-36.73493805127447
1328001,56.14647131806394,0.0,-56.14647131806394
1328065,24.523859690008923,0.0,-24.523859690008923
1328087,61.685981178129595,0.0,-61.685981178129595
1328141,38.763985273410704,0.0,-38.763985273410704
1328197,42.681066802626106,0.0,-42.681066802626106
1328261,51.84854727682549,0.0,-51.84854727682549
1328279,44.42478701325731,0.0,-44.42478701325731
1328290,54.63168159679502,0.0,-54.63168159679502
1328328,46.616823519824344,0.0,-46.616823519824344
1328406,54.79188617522296,0.0,-54.79188617522296
1328450,45.81118659354096,0.0,-45.81118659354096
1328451,33.190716857421016,0.0,-33.190716857421016
1328576,35.47343541418507,0.0,-35.47343541418507
1328613,57.047326875510585,0.0,-57.047326875510585
1328709,25.296278058556858,0.0,-25.296278058556858
1328807,43.412990174127906,0.0,-43.412990174127906
1328812,47.311880555695105,0.0,-47.311880555695105
1328844,62.44294470223416,0.0,-62.44294470223416
1328848,52.67334005556804,0.0,-52.67334005556804
1328878,31.199625025742147,0.0,-31.199625025742147
1328926,40.749686588603716,0.0,-40.749686588603716
1328934,42.39631040801111,0.0,-42.39631040801111
1328978,42.75590498782074,0.0,-42.75590498782074
1328980,52.96306153254425,0.0,-52.96306153254425
1328990,48.365844247040364,0.0,-48.365844247040364
1328992,26.05391593643829,0.0,-26.05391593643829
1329061,38.731605843117634,0.0,-38.731605843117634
1329094,26.7998407797375,0.0,-26.7998407797375
1329115,35.488524951218,0.0,-35.488524951218
1329130,34.9905748110019,0.0,-34.9905748110019
1329240,32.34339397383103,0.0,-32.34339397383103
1329310,54.49417851597274,0.0,-54.49417851597274
1329312,25.3034881458309,0.0,-25.3034881458309
1329352,40.53468969679945,0.0,-40.53468969679945
1329380,0.5192240723107372,0.0,-0.5192240723107372
1329455,40.496900633436084,0.0,-40.496900633436084
1329457,50.80933064517624,0.0,-50.80933064517624
1329464,34.51155292356954,0.0,-34.51155292356954
1329472,36.597170212076556,0.0,-36.597170212076556
1329521,62.25423172416676,0.0,-62.25423172416676
1329531,39.11109345186951,0.0,-39.11109345186951
1329548,38.202475785107765,0.0,-38.202475785107765
1329562,51.39395379536628,0.0,-51.39395379536628
1329610,44.08181535666368,0.0,-44.08181535666368
1329616,26.163405717898826,0.0,-26.163405717898826
1329623,53.554839131999344,0.0,-53.554839131999344
1329644,43.13663758808396,0.0,-43.13663758808396
1329832,35.19935696595074,0.0,-35.19935696595074
1329835,47.35661973732615,0.0,-47.35661973732615
1329840,2.707165794567614,0.0,-2.707165794567614
1329855,55.6326323387254,0.0,-55.6326323387254
1329868,17.002847449569128,0.0,-17.002847449569128
1329913,23.815582408620813,0.0,-23.815582408620813
1329919,25.252299762260716,0.0,-25.252299762260716
1329925,19.027422074686736,0.0,-19.027422074686736
1329932,27.26231744665237,0.0,-27.26231744665237
1329938,55.40913167362484,0.0,-55.40913167362484
1329954,18.15999016568289,0.0,-18.15999016568289
1329982,47.44679408768872,0.0,-47.44679408768872
1329985,34.72392968011926,0.0,-34.72392968011926
1330007,55.02820447287614,0.0,-55.02820447287614
1330073,61.18304340679746,0.0,-61.18304340679746
1330118,33.81406449823039,0.0,-33.81406449823039
1330134,42.70546438827037,0.0,-42.70546438827037
1330252,54.57795343872267,0.0,-54.57795343872267
1330324,54.98670349662272,0.0,-54.98670349662272
1330382,57.54543617388544,0.0,-57.54543617388544
1330392,45.980816083053256,0.0,-45.980816083053256
1330419,38.303309057098936,0.0,-38.303309057098936
1330426,58.415614593615025,0.0,-58.415614593615025
1330496,62.75840243072712,0.0,-62.75840243072712
1330527,60.99775701026445,0.0,-60.99775701026445
1330640,51.57511329184743,0.0,-51.57511329184743
1330642,63.76909094485967,0.0,-63.76909094485967
1330660,61.236207100719746,0.0,-61.236207100719746
1330663,37.95848540554258,0.0,-37.95848540554258
1330680,68.50147323199916,0.0,-68.50147323199916
1330693,47.88727519911896,0.0,-47.88727519911896
1330708,53.287017552868754,0.0,-53.287017552868754
1330720,65.51486637246364,0.0,-65.51486637246364
1330759,63.29367976833985,0.0,-63.29367976833985
1330763,51.41269736057721,0.0,-51.41269736057721
1330768,43.45259134365055,0.0,-43.45259134365055
1330839,64.74849876034854,0.0,-64.74849876034854
1330845,39.48379760158145,0.0,-39.48379760158145
1330886,11.704242960542507,0.0,-11.704242960542507
1330896,68.30224045850457,0.0,-68.30224045850457
1330921,60.084851332204224,0.0,-60.084851332204224
1330929,48.04483812341717,0.0,-48.04483812341717
1330937,51.72338081670611,0.0,-51.72338081670611
1330954,42.9062594951259,0.0,-42.9062594951259
1330956,41.81546224925046,0.0,-41.81546224925046
1331118,45.8440589746049,0.0,-45.8440589746049
1331133,52.44132185742607,0.0,-52.44132185742607
1331305,43.446761424200226,0.0,-43.446761424200226
1331426,51.51293897578442,0.0,-51.51293897578442
1331430,57.058888665778234,0.0,-57.058888665778234
1331462,61.64312387665722,0.0,-61.64312387665722
1331493,51.56744007250574,0.0,-51.56744007250574
1331524,54.133395338233875,0.0,-54.133395338233875
1331531,62.12944950823325,0.0,-62.12944950823325
1331532,33.63224510842305,0.0,-33.63224510842305
1331573,50.52660907219663,0.0,-50.52660907219663
1331691,65.2293529561214,0.0,-65.2293529561214
1331707,47.51940293793083,0.0,-47.51940293793083
1331712,0.7057742672121208,0.0,-0.7057742672121208
1331738,64.5889068145586,0.0,-64.5889068145586
1331742,43.32740292780169,0.0,-43.32740292780169
1331770,47.84695643032363,0.0,-47.84695643032363
1331799,34.04109609079237,0.0,-34.04109609079237
1331804,63.59436340790029,0.0,-63.59436340790029
1331822,54.52766510239236,0.0,-54.52766510239236
1331905,48.17185709208646,0.0,-48.17185709208646
1331908,62.90082912789124,0.0,-62.90082912789124
1331912,54.143315891352174,0.0,-54.143315891352174
1331919,40.191681750082765,0.0,-40.191681750082765
1331948,56.802238443705996,0.0,-56.802238443705996
1331952,31.64831021035726,0.0,-31.64831021035726
1331957,21.996858125543216,0.0,-21.996858125543216
1331961,36.8143918960452,0.0,-36.8143918960452
1331977,29.53409313264204,0.0,-29.53409313264204
1331993,39.40082740738672,0.0,-39.40082740738672
1332059,58.843231274374126,0.0,-58.843231274374126
1332109,10.254065677003757,0.0,-10.254065677003757
1332157,45.68870777874987,0.0,-45.68870777874987
1332174,5.147648076590138,0.0,-5.147648076590138
1332229,58.85567641736005,0.0,-58.85567641736005
1332240,40.76531131806658,0.0,-40.76531131806658
1332268,57.03275586349611,0.0,-57.03275586349611
1332337,60.50452316513421,0.0,-60.50452316513421
1332414,64.82501866479204,0.0,-64.82501866479204
1332435,42.84929098765279,0.0,-42.84929098765279
1332497,40.349507453916075,0.0,-40.349507453916075
1332517,59.83862196512159,0.0,-59.83862196512159
1332668,47.52179995266217,0.0,-47.52179995266217
1332671,64.08390479924931,0.0,-64.08390479924931
1332673,65.25871565997609,0.0,-65.25871565997609
1332731,70.4901942376326,0.0,-70.4901942376326
1332781,23.485060586393292,0.0,-23.485060586393292
1332791,30.798484758216656,0.0,-30.798484758216656
1332920,48.79186437397212,0.0,-48.79186437397212
1332922,73.68848393310621,0.0,-73.68848393310621
1332940,6.88555070426495,0.0,-6.88555070426495
1332942,70.08675482551511,0.0,-70.08675482551511
1332992,60.44730104610545,0.0,-60.44730104610545
1333077,60.037887562900266,0.0,-60.037887562900266
1333079,45.372248802884414,0.0,-45.372248802884414
1333113,61.532819021611026,0.0,-61.532819021611026
1333116,76.31444489636172,0.0,-76.31444489636172
1333121,46.88061971488488,0.0,-46.88061971488488
1333135,55.62410481176348,0.0,-55.62410481176348
1333150,55.56090032593725,0.0,-55.56090032593725
1333171,3.6752389068720484,0.0,-3.6752389068720484
1333201,4.089656789348501,0.0,-4.089656789348501
1333213,5.015430896014344,0.0,-5.015430896014344
1333222,80.92886492967486,0.0,-80.92886492967486
1333294,72.79755741875356,0.0,-72.79755741875356
1333301,44.850899848647714,0.0,-44.850899848647714
1333310,53.29927096545963,0.0,-53.29927096545963
1333347,54.9473299558198,0.0,-54.9473299558198
1333369,51.6856291021389,0.0,-51.6856291021389
1333385,63.934705175203945,0.0,-63.934705175203945
1333438,56.22756493492865,0.0,-56.22756493492865
1333442,4.969299272429004,0.0,-4.969299272429004
1333455,46.60861015847327,0.0,-46.60861015847327
1333467,4.294256639149821,0.0,-4.294256639149821
1333512,51.99172250120894,0.0,-51.99172250120894
1333545,12.180184836062212,0.0,-12.180184836062212
1333563,74.59518497311693,0.0,-74.59518497311693
1333623,71.50347628270201,0.0,-71.50347628270201
1333638,43.57382411928859,0.0,-43.57382411928859
1333652,40.980894634422945,0.0,-40.980894634422945
1333675,40.257473815375235,0.0,-40.257473815375235
1333678,40.95644543441807,0.0,-40.95644543441807
1333988,83.00979265996524,0.0,-83.00979265996524
1334052,11.67048860380745,0.0,-11.67048860380745
1334074,60.65011962253375,0.0,-60.65011962253375
1334128,35.584559346787806,0.0,-35.584559346787806
1334184,51.76651425065162,0.0,-51.76651425065162
1334248,76.26207344926742,0.0,-76.26207344926742
1334266,62.871367974661524,0.0,-62.871367974661524
1334277,81.2732750247636,0.0,-81.2732750247636
1334315,67.9246568310164,0.0,-67.9246568310164
1334393,76.82283088894438,0.0,-76.82283088894438
1334437,71.86918878170475,0.0,-71.86918878170475
1334438,56.105119086032836,0.0,-56.105119086032836
1334563,48.93738943694862,0.0,-48.93738943694862
1334600,69.57359416381252,0.0,-69.57359416381252
1334696,16.12774108200924,0.0,-16.12774108200924
1334794,60.056534729736676,0.0,-60.056534729736676
1334799,58.31780600567634,0.0,-58.31780600567634
1334831,84.08451644848792,0.0,-84.08451644848792
1334835,66.02237782860786,0.0,-66.02237782860786
1334865,14.446060388329753,0.0,-14.446060388329753
1334913,50.29363297866154,0.0,-50.29363297866154
1334921,49.499802161796886,0.0,-49.499802161796886
1334965,62.59260322806291,0.0,-62.59260322806291
1334967,73.48449514424799,0.0,-73.48449514424799
1334977,59.348900407534074,0.0,-59.348900407534074
1334979,36.82218962458994,0.0,-36.82218962458994
1335048,53.81537006629905,0.0,-53.81537006629905
1335081,4.456036193066093,0.0,-4.456036193066093
1335102,42.31105429323562,0.0,-42.31105429323562
1335117,44.660382784605,0.0,-44.660382784605
1335227,7.3327532098510275,0.0,-7.3327532098510275
1335297,60.18325414470209,0.0,-60.18325414470209
1335299,4.000029455685822,0.0,-4.000029455685822
1335339,58.388658831052844,0.0,-58.388658831052844
1335367,0.6791952873039485,0.0,-0.6791952873039485
1335442,47.08231907357876,0.0,-47.08231907357876
1335444,62.38441686599212,0.0,-62.38441686599212
1335451,4.919630487156482,0.0,-4.919630487156482
1335459,48.875110188059786,0.0,-48.875110188059786
1335508,81.02675393790943,0.0,-81.02675393790943
1335518,63.824612728319316,0.0,-63.824612728319316
1335535,53.673822416667974,0.0,-53.673822416667974
1335549,64.06617970153677,0.0,-64.06617970153677
1335597,65.52487435160644,0.0,-65.52487435160644
1335603,42.9793893719319,0.0,-42.9793893719319
1335610,67.43993084359789,0.0,-67.43993084359789
1335631,49.25980086067693,0.0,-49.25980086067693
1335819,47.70814224009637,0.0,-47.70814224009637
1335822,73.10066634016695,0.0,-73.10066634016695
1335827,4.155375729430153,0.0,-4.155375729430153
1335842,67.17028490005033,0.0,-67.17028490005033
1335855,3.0846197008770493,0.0,-3.0846197008770493
1335900,5.198834035190982,0.0,-5.198834035190982
1335906,30.89980130279265,0.0,-30.89980130279265
1335912,23.953073394229854,0.0,-23.953073394229854
1335919,39.547480326603655,0.0,-39.547480326603655
1335925,80.63686471247948,0.0,-80.63686471247948
1335941,16.6175818764977,0.0,-16.6175818764977
1335969,64.32914402108844,0.0,-64.32914402108844
1335972,36.10372783719102,0.0,-36.10372783719102
1335994,75.30578202379415,0.0,-75.30578202379415
1336060,80.36308378364977,0.0,-80.36308378364977
1336105,41.8817412887162,0.0,-41.8817412887162
1336121,70.52987598844192,0.0,-70.52987598844192
1336239,83.7746633532137,0.0,-83.7746633532137
1336311,84.40207600500227,0.0,-84.40207600500227
1336369,88.32961368538122,0.0,-88.32961368538122
1336379,70.57845055309154,0.0,-70.57845055309154
1336406,58.793828265753724,0.0,-58.793828265753724
1336413,89.66529777716244,0.0,-89.66529777716244
1336483,96.33127856511871,0.0,-96.33127856511871
1336514,93.62876833726196,0.0,-93.62876833726196
1336627,79.1654410105249,0.0,-79.1654410105249
1336629,97.88263922801855,0.0,-97.88263922801855
1336647,93.99477832473544,0.0,-93.99477832473544
1336650,58.26453972513827,0.0,-58.26453972513827
1336667,105.14662968542807,0.0,-105.14662968542807
1336680,73.50477813744091,0.0,-73.50477813744091
1336695,81.79313578696997,0.0,-81.79313578696997
1336707,100.56232469665818,0.0,-100.56232469665818
1336746,97.15290480673762,0.0,-97.15290480673762
1336750,78.9161399812982,0.0,-78.9161399812982
1336755,66.69774116257678,0.0,-66.69774116257678
1336826,99.38598544858007,0.0,-99.38598544858007
1336832,60.605824212384114,0.0,-60.605824212384114
1336873,17.965477854066954,0.0,-17.965477854066954
1336883,104.84081648656608,0.0,-104.84081648656608
1336908,92.2274998573326,0.0,-92.2274998573326
1336916,73.7466300228336,0.0,-73.7466300228336
1336924,79.39302488274167,0.0,-79.39302488274167
1336941,65.8591467520942,0.0,-65.8591467520942
1336943,64.18482284835117,0.0,-64.18482284835117
1337105,70.36853464383555,0.0,-70.36853464383555
1337120,80.4950315576768,0.0,-80.4950315576768
1337292,66.68879250275069,0.0,-66.68879250275069
1337413,79.07000627783118,0.0,-79.07000627783118
1337417,87.58278550424048,0.0,-87.58278550424048
1337449,94.6193769725248,0.0,-94.6193769725248
1337480,79.1536629696369,0.0,-79.1536629696369
1337511,83.09228699311058,0.0,-83.09228699311058
1337518,95.36586458333386,0.0,-95.36586458333386
1337519,51.62395865455612,0.0,-51.62395865455612
1337560,77.55603496849935,0.0,-77.55603496849935
1337678,100.12407465557243,0.0,-100.12407465557243
1337694,72.94011103476872,0.0,-72.94011103476872
1337699,1.083331233836757,0.0,-1.083331233836757
1337725,99.14101910795964,0.0,-99.14101910795964
1337729,66.50558266756771,0.0,-66.50558266756771
1337757,73.44289067061904,0.0,-73.44289067061904
1337786,52.25152622079103,0.0,-52.25152622079103
1337791,97.61444044691652,0.0,-97.61444044691652
1337809,83.69747305601072,0.0,-83.69747305601072
1337892,73.94159833273349,0.0,-73.94159833273349
1337895,96.54989703385317,0.0,-96.54989703385317
1337899,83.10751458860287,0.0,-83.10751458860287
1337906,61.692394017541005,0.0,-61.692394017541005
1337935,87.18883914680204,0.0,-87.18883914680204
1337939,48.57870928684653,0.0,-48.57870928684653
1337944,33.76417157826858,0.0,-33.76417157826858
1337948,56.50840849331496,0.0,-56.50840849331496
1337964,45.33348272956886,0.0,-45.33348272956886
1337980,60.47846875749667,0.0,-60.47846875749667
1338046,90.3216698325022,0.0,-90.3216698325022
1338096,6.857724108702959,0.0,-6.857724108702959
1338144,71.05679125384182,0.0,-71.05679125384182
1338161,8.427643610840349,0.0,-8.427643610840349
1338216,68.1418161777127,0.0,-68.1418161777127
1338227,35.49351123586288,0.0,-35.49351123586288
1338255,90.13363881487345,0.0,-90.13363881487345
1338324,69.95587194934734,0.0,-69.95587194934734
1338401,61.74373688134761,0.0,-61.74373688134761
1338422,76.61315006547781,0.0,-76.61315006547781
1338484,57.75221586082298,0.0,-57.75221586082298
1338504,100.71749757111226,0.0,-100.71749757111226
1338655,62.15685474788955,0.0,-62.15685474788955
1338658,98.47857194199307,0.0,-98.47857194199307
1338660,112.7721742377522,0.0,-112.7721742377522
1338718,58.626063503954306,0.0,-58.626063503954306
1338768,7.142530526194135,0.0,-7.142530526194135
1338778,8.645454942639162,0.0,-8.645454942639162
1338907,82.17791455240462,0.0,-82.17791455240462
1338909,72.81227770151732,0.0,-72.81227770151732
1338927,7.828766620259098,0.0,-7.828766620259098
1338929,68.50570074733919,0.0,-68.50570074733919
1338979,41.201046611919,0.0,-41.201046611919
1339064,65.12635403746711,0.0,-65.12635403746711
1339066,8.012591253602547,0.0,-8.012591253602547
1339100,111.45034665893671,0.0,-111.45034665893671
1339103,91.45161394413898,0.0,-91.45161394413898
1339108,55.05917089128939,0.0,-55.05917089128939
1339122,45.68886741398984,0.0,-45.68886741398984
1339137,43.538584826897754,0.0,-43.538584826897754
1339158,6.017039865772905,0.0,-6.017039865772905
1339188,6.695517913904001,0.0,-6.695517913904001
1339200,8.211179847089618,0.0,-8.211179847089618
1339209,90.05932149804745,0.0,-90.05932149804745
1339281,76.1467390402215,0.0,-76.1467390402215
1339288,75.72616455404618,0.0,-75.72616455404618
1339297,51.80526741848535,0.0,-51.80526741848535
1339334,82.17613510012937,0.0,-82.17613510012937
1339356,16.089814414216292,0.0,-16.089814414216292
1339372,60.84134328230361,0.0,-60.84134328230361
1339425,111.93891516360895,0.0,-111.93891516360895
1339429,8.135653922049261,0.0,-8.135653922049261
1339442,56.05626763612136,0.0,-56.05626763612136
1339454,7.030485376967091,0.0,-7.030485376967091
1339499,76.1488960642816,0.0,-76.1488960642816
1339532,12.836657782755607,0.0,-12.836657782755607
1339550,100.25822421227126,0.0,-100.25822421227126
1339610,73.68555247014476,0.0,-73.68555247014476
1339625,70.92766606583685,0.0,-70.92766606583685
1339639,25.866030200168588,0.0,-25.866030200168588
1339662,49.8191752881333,0.0,-49.8191752881333
1339665,74.01236171101444,0.0,-74.01236171101444
1339975,104.27611767793088,0.0,-104.27611767793088
1340039,7.344615587638472,0.0,-7.344615587638472
1340061,83.37619307539666,0.0,-83.37619307539666
1340115,33.754610106614926,0.0,-33.754610106614926
1340171,78.27543584225236,0.0,-78.27543584225236
1340235,92.66569337831334,0.0,-92.66569337831334
1340253,81.31309918590725,0.0,-81.31309918590725
1340264,105.62777016186176,0.0,-105.62777016186176
1340302,78.82735317920614,0.0,-78.82735317920614
1340380,88.18707705132667,0.0,-88.18707705132667
1340424,97.37148605905973,0.0,-97.37148605905973
1340425,66.89444167421766,0.0,-66.89444167421766
1340550,42.4981890449793,0.0,-42.4981890449793
1340587,50.0854233239945,0.0,-50.0854233239945
1340683,7.902862565807,0.0,-7.902862565807
1340781,65.01731245257156,0.0,-65.01731245257156
1340786,89.84424849220488,0.0,-89.84424849220488
1340818,74.6880647841609,0.0,-74.6880647841609
1340822,105.43049480351087,0.0,-105.43049480351087
1340852,7.745463325577728,0.0,-7.745463325577728
1340900,62.160948194217944,0.0,-62.160948194217944
1340908,12.928948391658254,0.0,-12.928948391658254
1340952,54.79389933652904,0.0,-54.79389933652904
1340954,53.97043601703071,0.0,-53.97043601703071
1340964,100.34028453681246,0.0,-100.34028453681246
1340966,33.83859142072418,0.0,-33.83859142072418
1341035,80.16468963999472,0.0,-80.16468963999472
1341068,7.295348165495208,0.0,-7.295348165495208
1341089,33.967931003301516,0.0,-33.967931003301516
1341104,50.826531352355566,0.0,-50.826531352355566
1341214,7.179208972407953,0.0,-7.179208972407953
1341284,105.87398499978163,0.0,-105.87398499978163
1341286,6.548781537473372,0.0,-6.548781537473372
1341326,64.42848201330102,0.0,-64.42848201330102
1341354,1.0916867145923455,0.0,-1.0916867145923455
1341429,22.120662045245304,0.0,-22.120662045245304
1341431,72.34806080093195,0.0,-72.34806080093195
1341438,8.054337014865222,0.0,-8.054337014865222
1341446,72.71282496670217,0.0,-72.71282496670217
1341495,71.30602421727895,0.0,-71.30602421727895
1341505,85.13413201044584,0.0,-85.13413201044584
1341522,75.37040246583837,0.0,-75.37040246583837
1341536,61.54147632960454,0.0,-61.54147632960454
1341584,99.47715976804479,0.0,-99.47715976804479
1341590,57.50789373593057,0.0,-57.50789373593057
1341597,61.40834573595223,0.0,-61.40834573595223
1341618,68.24766355208396,0.0,-68.24766355208396
1341806,72.77336875568339,0.0,-72.77336875568339
1341809,95.4146888731278,0.0,-95.4146888731278
1341814,6.803111866957842,0.0,-6.803111866957842
1341829,71.32893289822981,0.0,-71.32893289822981
1341842,5.05008794835657,0.0,-5.05008794835657
1341887,7.137205693156786,0.0,-7.137205693156786
1341893,28.505845256555823,0.0,-28.505845256555823
1341899,30.310838379335433,0.0,-30.310838379335433
1341906,62.45259943218709,0.0,-62.45259943218709
1341912,71.9199100012103,0.0,-71.9199100012103
1341928,20.38575471906189,0.0,-20.38575471906189
1341956,99.09541642304484,0.0,-99.09541642304484
1341959,68.44375773131671,0.0,-68.44375773131671
1341981,87.9533409285518,0.0,-87.9533409285518
1342047,115.52995464098943,0.0,-115.52995464098943
1342092,48.224134539991546,0.0,-48.224134539991546
1342108,34.527236130189465,0.0,-34.527236130189465
1342226,137.15448217405924,0.0,-137.15448217405924
1342298,138.18167170751877,0.0,-138.18167170751877
1342356,144.61177091902238,0.0,-144.61177091902238
1342366,115.54986258127856,0.0,-115.54986258127856
1342393,96.25627544238506,0.0,-96.25627544238506
1342400,146.79853064593397,0.0,-146.79853064593397
1342470,157.71196325860345,0.0,-157.71196325860345
1342501,153.28745856905311,0.0,-153.28745856905311
1342614,129.60834019827854,0.0,-129.60834019827854
1342616,160.2518250720508,0.0,-160.2518250720508
1342634,153.8866840185283,0.0,-153.8866840185283
1342637,95.3897330678404,0.0,-95.3897330678404
1342654,172.1443091456987,0.0,-172.1443091456987
1342667,120.34079731545802,0.0,-120.34079731545802
1342682,133.91035827807994,0.0,-133.91035827807994
1342694,164.6389614463388,0.0,-164.6389614463388
1342733,159.0571160434584,0.0,-159.0571160434584
1342737,129.20018870950577,0.0,-129.20018870950577
1342742,109.1964298652324,0.0,-109.1964298652324
1342813,162.71307844098519,0.0,-162.71307844098519
1342819,99.2228449971173,0.0,-99.2228449971173
1342860,29.41278082724231,0.0,-29.41278082724231
1342870,171.6436368749542,0.0,-171.6436368749542
1342895,150.9933251752701,0.0,-150.9933251752701
1342903,120.7367531901358,0.0,-120.7367531901358
1342911,129.98093671965694,0.0,-129.98093671965694
1342928,107.82349707720245,0.0,-107.82349707720245
1342930,105.08232189585549,0.0,-105.08232189585549
1343092,115.20619175430414,0.0,-115.20619175430414
1343107,131.7851236755128,0.0,-131.7851236755128
1343279,109.18177926855468,0.0,-109.18177926855468
1343400,129.4520960449736,0.0,-129.4520960449736
1343404,143.3890762717699,0.0,-143.3890762717699
1343436,154.9092665115546,0.0,-154.9092665115546
1343467,129.5890573860969,0.0,-129.5890573860969
1343498,136.03730697368675,0.0,-136.03730697368675
1343505,156.13140358273796,0.0,-156.13140358273796
1343506,84.5178844489988,0.0,-84.5178844489988
1343547,126.97344745784297,0.0,-126.97344745784297
1343665,163.92146578545567,0.0,-163.92146578545567
1343681,119.41633374893557,0.0,-119.41633374893557
1343686,1.7736118350413546,0.0,-1.7736118350413546
1343712,162.31202363213194,0.0,-162.31202363213194
1343716,108.88183118081638,0.0,-108.88183118081638
1343744,120.23947618654785,0.0,-120.23947618654785
1343773,85.54532760580716,0.0,-85.54532760580716
1343778,159.81273449896582,0.0,-159.81273449896582
1343796,137.0281075063736,0.0,-137.0281075063736
1343879,121.0559520566466,0.0,-121.0559520566466
1343882,158.0698817708694,0.0,-158.0698817708694
1343886,136.06223733915655,0.0,-136.06223733915655
1343893,101.00175896713141,0.0,-101.00175896713141
1343922,142.74411386313548,0.0,-142.74411386313548
1343926,79.53225295373278,0.0,-79.53225295373278
1343931,55.278138801089774,0.0,-55.278138801089774
1343935,92.51462429282937,0.0,-92.51462429282937
1343951,74.21922213766983,0.0,-74.21922213766983
1343967,99.01434076961023,0.0,-99.01434076961023
1344033,147.87313203208436,0.0,-147.87313203208436
1350070,1.4588960647673115,0.0,-1.4588960647673115
1350118,1.6336777732669134,0.0,-1.6336777732669134
1350135,1.8463499949873245,0.0,-1.8463499949873245
1350190,2.4255292839755573,0.0,-2.4255292839755573
1350201,1.3984197826480402,0.0,-1.3984197826480402
1350229,2.0238705249551265,0.0,-2.0238705249551265
1350298,1.973772425801272,0.0,-1.973772425801272
1350375,2.0727040284019966,0.0,-2.0727040284019966
1350396,1.7974135759893082,0.0,-1.7974135759893082
1350458,1.403306128749607,0.0,-1.403306128749607
1350478,2.0586800309605473,0.0,-2.0586800309605473
1350629,1.670862340796626,0.0,-1.670862340796626
1350632,2.459249198378062,0.0,-2.459249198378062
1350634,2.405116932187131,0.0,-2.405116932187131
1350692,2.3237946220291956,0.0,-2.3237946220291956
1350742,1.8570006161767207,0.0,-1.8570006161767207
1350752,1.9509181312644426,0.0,-1.9509181312644426
1350881,1.7877963911236117,0.0,-1.7877963911236117
1350883,2.4269742263304996,0.0,-2.4269742263304996
1350901,1.9121790026400634,0.0,-1.9121790026400634
1350903,2.5889230454426713,0.0,-2.5889230454426713
1350953,1.774244661364953,0.0,-1.774244661364953
1351038,2.015628453320231,0.0,-2.015628453320231
1351040,2.098714127171403,0.0,-2.098714127171403
1351074,2.5685263261003737,0.0,-2.5685263261003737
1351077,2.263076207444092,0.0,-2.263076207444092
1351082,1.3047259231573511,0.0,-1.3047259231573511
1351096,2.1217159314072838,0.0,-2.1217159314072838
1351111,2.631383969380878,0.0,-2.631383969380878
1351132,1.2776996482686336,0.0,-1.2776996482686336
1351162,1.4093029288869192,0.0,-1.4093029288869192
1351174,1.310790989393922,0.0,-1.310790989393922
1351183,2.53886627987973,0.0,-2.53886627987973
1351255,2.291460460683249,0.0,-2.291460460683249
1351262,1.9140502138785047,0.0,-1.9140502138785047
1351271,1.6726985336018598,0.0,-1.6726985336018598
1351308,1.9359750046714292,0.0,-1.9359750046714292
1351330,2.2792702726648297,0.0,-2.2792702726648297
1351346,2.1708182705448027,0.0,-2.1708182705448027
1351399,2.3133328877701635,0.0,-2.3133328877701635
1351403,1.9388159959487852,0.0,-1.9388159959487852
1351416,1.4823385431777352,0.0,-1.4823385431777352
1351428,0.8649620348679926,0.0,-0.8649620348679926
1351473,1.8842967638791612,0.0,-1.8842967638791612
1351506,0.45586339898718214,0.0,-0.45586339898718214
1351524,2.6444974271497212,0.0,-2.6444974271497212
1351584,2.291900613802337,0.0,-2.291900613802337
1351599,1.842165636316096,0.0,-1.842165636316096
1351613,1.718482497039157,0.0,-1.718482497039157
1351636,1.598482829889359,0.0,-1.598482829889359
1351639,1.5201490941361204,0.0,-1.5201490941361204
1351949,2.5797451659193804,0.0,-2.5797451659193804
1352013,1.7213866696284121,0.0,-1.7213866696284121
1352035,2.772233624326457,0.0,-2.772233624326457
1352089,1.7554725143371062,0.0,-1.7554725143371062
1352145,2.0408893903792675,0.0,-2.0408893903792675
1352209,2.1203491340625713,0.0,-2.1203491340625713
1352227,1.9900366809237886,0.0,-1.9900366809237886
1352238,2.5415667896421117,0.0,-2.5415667896421117
1352276,1.9586338278352746,0.0,-1.9586338278352746
1352354,2.524668821129085,0.0,-2.524668821129085
1352398,2.291210478511893,0.0,-2.291210478511893
1352399,1.685500746996571,0.0,-1.685500746996571
1352524,1.6724834437642655,0.0,-1.6724834437642655
1352561,2.3962185179758384,0.0,-2.3962185179758384
