region,hazard,rp,dk_tot,dw_tot,res_tot,dk_lim,dw_lim,res_lim,dk_sub,dw_sub,res_sub,ratio_dw_lim_tot,avg_reco_t,sub_avg_reco_t,non_sub_avg_reco_t,pct_subs
V - Bicol,PF,500,17571.241650030104,79131.18017071454,0.22205206104752373,5.781341602462793,157.1857112260467,0.03678032537034312,17565.460308427642,78973.99445948853,0.2224208162275271,0.0019863941228595396,575.3494780064647,23293.640963167654,20.957110507723467,0.2602820708105009
V - Bicol,PF,1000,21826.453244248583,98195.95388593631,0.22227446631459,,,,21826.453244248583,98195.95388593631,0.22227446631459,,712.5361822760949,28018.67220693496,19.989254114456443,0.25762227784151465
V - Bicol,PF,2000,1510.268480601056,4008.4424279454192,0.37677190274007855,,,,1510.268480601056,4008.4424279454192,0.37677190274007855,,269.50424227699244,2917.97993327039,10.14574196727632,0.19605869020193617
V - Bicol,SS,1,1113.8867666974231,5257.923477816457,0.21184917798765776,,,,1113.8867666974231,5257.923477816457,0.21184917798765776,,428.9102612175542,29675.546485941097,21.239028348408578,0.266872408690605
V - Bicol,SS,10,4385.523912868845,20385.651015620482,0.21512797945517867,,,,4385.523912868845,20385.651015620482,0.21512797945517867,,928.30162610452,38228.34546513791,19.958589609926186,0.25872656795786353
V - Bicol,SS,25,6761.944199616889,31707.50208261949,0.21326007271078784,,,,6761.944199616889,31707.50208261949,0.21326007271078784,,1093.1619277603206,47115.269075922464,16.76129279810899,0.26194613662390553
V - Bicol,SS,30,7227.888800480155,33747.58422567988,0.2141749984871559,2.3740348286957396,65.48882302129662,0.036250992446813644,7225.51476565146,33682.09540265858,0.21452093996150662,0.0019405484725470684,863.7577225523409,46101.917505194055,20.810645857155084,0.2638171537774528
V - Bicol,SS,50,8574.368620425063,39880.40905863017,0.21500202286840783,,,,8574.368620425063,39880.40905863017,0.21500202286840783,,710.0107276013415,31842.595418800098,17.45969722288835,0.25946414686143143
V - Bicol,SS,100,10621.353780456982,48137.20808497642,0.2206474825400582,,,,10621.353780456982,48137.20808497642,0.2206474825400582,,1163.6641842606246,57449.533131225944,23.327099101327274,0.2645855334812852
V - Bicol,SS,200,12347.48632027217,56465.67695433133,0.21867242165995193,,,,12347.48632027217,56465.67695433133,0.21867242165995193,,1118.8718073816085,42834.933905037644,11.941959837144982,0.2602326329444718
V - Bicol,SS,250,12838.000342462863,58276.42894786231,0.2202949043763222,,,,12838.000342462863,58276.42894786231,0.2202949043763222,,1807.6438855789002,68353.33835916941,12.842997287042481,0.25993974787307467
V - Bicol,SS,500,14468.076953354333,65345.74993043828,0.2214080788537259,,,,14468.076953354333,65345.74993043828,0.2214080788537259,,583.18910116776,23468.087190165217,14.620204546706008,0.2575980224469217
