Region,hazard,rp,hhid,affected_cat,helped_cat,index,c,c_min,const,dc0,dc0_prv,dc0_pub,dc_net,dc_net_t0,dc_pre_reco,dc_t,di0_pub,di_prv_t,di_pub_t,di_t,dk0,dk_private,dk_prv_t,dk_public,dw,dw_curr_no_clip,help_fee,hh_reco_rate,integ,intermed_sf_num,k,optimal_hh_reco_rate,pc_fee,pcsoc,pcwgt,pov_line,sav_delta,sav_f,sav_i,sav_offset_to,scale_fac_soc,sub_savings_q1,sub_savings_q3,t_exhaust_sav,t_pov_cons,t_pov_inc,t_start_prv_reco,welf_class,wprime_hh,dw_curr,dw_tot
Bucharest-Ilfov,EQ,10000,844743808711,a,helped,90845,6312.707716038308,15800.657894736842,0.025172256871521095,4303.287376366455,4303.287376366455,0.0,4302.29,4302.29,0.0,4302.29,0.0,4302.29,0.0,4302.29,21373.0,21373.0,21373.0,0.0,0.08723134895245699,1613189.2831729292,,0.0,5.317297405490245,4403909.556728,31360.41138396389,0.065,,0.0,206.05013599999998,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,1.9937765222019937e-06,1051343.9260979826,216629558.95526323
Bucharest-Ilfov,EQ,10000,845744105311,a,helped,90957,72739.01895023565,15800.657894736842,0.007415599662425424,69102.90540791348,69102.90540791348,0.0,69101.91,69101.91,0.0,69101.91,0.0,69101.91,0.0,69101.91,343286.0,343286.0,343286.0,0.0,0.08723134895245699,2137344.312205424,,0.0,23.91420744763035,66196267.457642,361354.53446542757,0.0050000000000000044,,0.0,192.831247,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,5.0974014837200385e-08,1051343.9260979826,202731960.2953498
Bucharest-Ilfov,EQ,10000,845744363911,a,helped,91517,131449.7985314973,15800.657894736842,0.0055163273890806745,122800.67749451302,122800.67749451302,0.0,122799.68,122799.68,0.0,122799.68,0.0,122799.68,0.0,122799.68,610047.0,610047.0,610047.0,0.0,0.08723134895245699,1327175.9561888555,,0.0,19.9621010827617,274719336.578937,653019.2658553799,0.0050000000000000044,,0.0,450.324871,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.098263919270626e-08,1051343.9260979826,473446317.8967075
Bucharest-Ilfov,EQ,10000,845745345313,a,helped,93057,98717.24000389125,15800.657894736842,0.006365514230466243,93782.32987825721,93782.32987825721,0.0,93781.33,93781.33,0.0,93781.33,0.0,93781.33,0.0,93781.33,465889.0,465889.0,465889.0,0.0,0.08723134895245699,1834725.6708888784,,0.0,23.914726730482137,64761355.152664,490409.7253459374,0.005000000000000018,,0.0,139.005976,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.2241147697278245e-08,1051343.9260979826,146143088.55892193
Bucharest-Ilfov,EQ,10000,845746587211,a,helped,94485,117317.64627830865,15800.657894736842,0.005839132430019121,109717.27926710864,109717.27926710864,0.0,109716.28,109716.28,0.0,109716.28,0.0,109716.28,0.0,109716.28,545051.0,545051.0,545051.0,0.0,0.08723134895245699,1419545.7060854267,,0.0,20.17106522873584,70707993.22967249,582813.2420163825,0.0050000000000000044,,0.0,129.7272975,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.4885993775255034e-08,1051343.9260979826,136388006.275731
Bucharest-Ilfov,EQ,10000,845746814211,a,helped,94681,112329.82783600678,15800.657894736842,0.005967362888269093,106714.1526415525,106714.1526415525,0.0,106713.15,106713.15,0.0,106713.15,0.0,106713.15,0.0,106713.15,530132.0,530132.0,530132.0,0.0,0.08723134895245699,1719940.9192109662,,0.0,23.914365268920676,73691516.068832,558034.6453673246,0.0050000000000000044,,0.0,139.005976,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.656179130346839e-08,1051343.9260979826,146143088.55892193
Bucharest-Ilfov,EQ,10000,845747450811,a,helped,95590,40976.31400863273,15800.657894736842,0.009880150295316501,36897.97020167294,36897.97020167294,0.0,36844.6,36896.97,0.0,36844.6,0.0,36844.6,0.0,36844.6,182294.0,182294.0,182294.0,0.0,0.08723134895245699,1771030.99664917,,0.0,14.872719586028973,256595872.27574998,196335.9637262156,0.0050000000000000044,,1456.0,1407.593625,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,1.2055928570387015e-07,1051343.9260979826,1479865008.0579913
Bucharest-Ilfov,EQ,10000,845747460711,a,helped,95633,67777.17872898743,15800.657894736842,0.007682246745528758,63360.75177022905,63360.75177022905,0.0,63359.75,63359.75,0.0,63359.75,0.0,63359.75,0.0,63359.75,314760.0,314760.0,314760.0,0.0,0.08723134895245699,1860256.7285426538,,0.0,20.091502253227144,154080175.7688,336704.9930072502,0.0050000000000000044,,0.0,489.51637999999997,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,5.667281295557349e-08,1051343.9260979826,514650072.8384719
Bucharest-Ilfov,EQ,10000,845747677511,a,helped,95842,173887.8246079255,15800.657894736842,0.004796179279312203,164604.2643852499,164604.2643852499,0.0,164577.08,164603.26,0.0,164577.08,0.0,164577.08,0.0,164577.08,817218.0,817218.0,817218.0,0.0,0.08723134895245699,1323683.9347012425,,0.0,22.89900795311042,876944022.04017,860230.3010150479,0.0050000000000000044,,728.0,1073.0845649999999,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,1.379101524251745e-08,1051343.9260979826,1128180939.6022456
Bucharest-Ilfov,EQ,10000,845748358611,a,helped,96977,68842.28579218732,15800.657894736842,0.007622586382968619,65401.082320308604,65401.082320308604,0.0,65400.08,65400.08,0.0,65400.08,0.0,65400.08,0.0,65400.08,324896.0,324896.0,324896.0,0.0,0.08723134895245699,2197026.4429366216,,0.0,23.914467106798583,77355225.504128,341996.2558333511,0.0050000000000000044,,0.0,238.092268,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,5.536267640777321e-08,1051343.9260979826,250316859.81269306
Bucharest-Ilfov,EQ,10000,845748377011,a,helped,97018,44370.80155964375,15800.657894736842,0.00949470243608388,41563.23366169728,41563.23366169728,0.0,41536.05,41562.23,0.0,41536.05,0.0,41536.05,0.0,41536.05,205972.0,205972.0,205972.0,0.0,0.08723134895245699,2337398.842180511,,0.0,20.425807966333583,289924874.1285,216812.7206792565,0.0050000000000000044,,728.0,1407.593625,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,1.0699268553128333e-07,1051343.9260979826,1479865008.0579913
Bucharest-Ilfov,EQ,10000,845748380211,a,helped,97061,110589.28702541185,15800.657894736842,0.00601413907208223,105060.71192150972,105060.71192150972,0.0,105059.71,105059.71,0.0,105059.71,0.0,105059.71,0.0,105059.71,521918.0,521918.0,521918.0,0.0,0.08723134895245699,1733437.2769151106,,0.0,23.91456268682379,231454486.422834,549387.9475783304,0.0050000000000000044,,0.0,443.469063,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.7191327631492308e-08,1051343.9260979826,466238505.7974136
Bucharest-Ilfov,EQ,10000,845748381311,a,helped,97102,36100.63722899924,15800.657894736842,0.010526222886636068,30998.826427598895,30998.826427598895,0.0,30851.47,30997.83,0.0,30851.47,0.0,30851.47,0.0,30851.47,151187.0,151187.0,151187.0,0.0,0.08723134895245699,1434065.0618472956,,0.0,11.303789774065775,298537007.74049497,159144.42026788162,0.005,,4069.0,1974.6208849999998,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,1.4578998730499514e-07,1051343.9260979826,2076005673.7909727
Bucharest-Ilfov,EQ,10000,845748831811,a,helped,97634,38378.49190326719,15800.657894736842,0.01020906674532631,31229.289398516823,31229.289398516823,0.0,31175.92,31228.29,0.0,31175.92,0.0,31175.92,0.0,31175.92,154133.0,154133.0,154133.0,0.0,0.08723134895245699,1112391.2016968478,,0.0,9.040642177912412,216956628.20212498,183430.44463816466,0.025000000000000022,,1456.0,1407.593625,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,1.3300505359952934e-07,1051343.9260979826,1479865008.0579913
Bucharest-Ilfov,EQ,10000,845748935911,a,helped,97733,103263.42868828095,15800.657894736842,0.006223815719520121,98101.1234804629,98101.1234804629,0.0,98100.12,98100.12,0.0,98100.12,0.0,98100.12,0.0,98100.12,487344.0,487344.0,487344.0,0.0,0.08723134895245699,1793864.5788655626,,0.0,23.91446710679867,158382789.15888003,512994.3837500266,0.0050000000000000044,,0.0,324.99177000000003,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.013562399863662e-08,1051343.9260979826,341678123.4213326
Bucharest-Ilfov,EQ,10000,845749325111,a,helped,98265,90663.99147725801,15800.657894736842,0.006642209634013609,86131.69420177005,86131.69420177005,0.0,86130.69,86130.69,0.0,86130.69,0.0,86130.69,0.0,86130.69,427882.0,427882.0,427882.0,0.0,0.08723134895245699,1914461.5803590983,,0.0,23.914530309646583,398538500.68123,450402.61617297935,0.0050000000000000044,,0.0,931.421515,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.663091336365733e-08,1051343.9260979826,979244352.432231
Bucharest-Ilfov,EQ,10000,845749888611,a,helped,98881,89520.94975089717,15800.657894736842,0.006684480414114475,85045.70531881039,85045.70531881039,0.0,85044.71,85044.71,0.0,85044.71,0.0,85044.71,0.0,85044.71,422487.0,422487.0,422487.0,0.0,0.08723134895245699,1926619.7409481835,,0.0,23.91421499236438,272425019.096295,444724.18777423695,0.0050000000000000044,,0.0,644.812785,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.733472685843284e-08,1051343.9260979826,677920004.9800743
Bucharest-Ilfov,EQ,10000,845750178011,a,helped,99441,92898.11848787239,15800.657894736842,0.00656185359849242,84197.8489378973,84197.8489378973,0.0,84196.85,84196.85,0.0,84196.85,0.0,84196.85,0.0,84196.85,418275.0,418275.0,418275.0,0.0,0.08723134895245699,1235129.63877197,,0.0,15.617581653664676,99040976.2967625,461501.3625887032,0.015000000000000013,,0.0,236.7843555,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.5317473083962697e-08,1051343.9260979826,248941793.94995043
Bucharest-Ilfov,EQ,10000,845750440811,a,helped,99986,36681.2481277617,15800.657894736842,0.010442583180273255,33963.10293459732,33963.10293459732,0.0,33922.82,33962.1,0.0,33922.82,0.0,33922.82,0.0,33922.82,167965.0,167965.0,167965.0,0.0,0.08723134895245699,2305694.0909747854,,0.0,18.31983347746225,622033317.122,176805.6115062985,0.0050000000000000044,,1092.0,3703.3508,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,1.4234225542028284e-07,1051343.9260979826,3893495369.790105
Bucharest-Ilfov,EQ,10000,845750577111,a,helped,100141,77934.66316096678,15800.657894736842,0.007164149900474802,74038.87082015706,74038.87082015706,0.0,74037.87,74037.87,0.0,74037.87,0.0,74037.87,0.0,74037.87,367807.0,367807.0,367807.0,0.0,0.08723134895245699,2064908.0714529776,,0.0,23.914639364319186,69398573.7989555,387165.5726415296,0.0050000000000000044,,0.0,188.6820365,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,4.596253842579596e-08,1051343.9260979826,198369713.03807285
Bucharest-Ilfov,EQ,10000,845750653311,a,helped,100281,77934.66316096678,15800.657894736842,0.007164149900474802,74038.87082015706,74038.87082015706,0.0,74037.87,74037.87,0.0,74037.87,0.0,74037.87,0.0,74037.87,367807.0,367807.0,367807.0,0.0,0.08723134895245699,2064908.0714529776,,0.0,23.914639364319186,95174365.69532101,387165.5726415296,0.0050000000000000044,,0.0,258.761703,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,4.596253842579596e-08,1051343.9260979826,272047544.7558201
Bucharest-Ilfov,EQ,10000,845750785311,a,helped,100393,112381.78427811408,15800.657894736842,0.0059659833106554035,106763.67131907021,106763.67131907021,0.0,106762.67,106762.67,0.0,106762.67,0.0,106762.67,0.0,106762.67,530378.0,530378.0,530378.0,0.0,0.08723134895245699,1719575.1120011618,,0.0,23.91480781647877,359379921.59868,558292.7557490856,0.0050000000000000044,,0.0,677.5920600000001,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.654337332770599e-08,1051343.9260979826,712382296.6532198
Bucharest-Ilfov,EQ,10000,845750825511,a,helped,100421,54554.26421267674,15800.657894736842,0.008562796922607634,51827.52970365364,51827.52970365364,0.0,51826.53,51826.53,0.0,51826.53,0.0,51826.53,0.0,51826.53,257465.0,257465.0,257465.0,0.0,0.08723134895245699,2468049.439150017,,0.0,23.914757932863356,519978335.1002499,271015.9008490707,0.0050000000000000044,,0.0,2019.6078499999996,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,7.847962983448965e-08,1051343.9260979826,2123302446.197305
Bucharest-Ilfov,EQ,10000,845751762111,a,helped,102086,82853.20634712557,15800.657894736842,0.006948248394020629,74720.1750533549,74720.1750533549,0.0,74666.8,74719.18,0.0,74666.8,0.0,74666.8,0.0,74666.8,370188.0,370188.0,370188.0,0.0,0.08723134895245699,1261137.7364465955,,0.0,15.059652956711894,486611313.43733996,404372.9314255975,0.015000000000000013,,1456.0,1314.497805,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,4.193107726519316e-08,1051343.9260979826,1381989283.1558802
Bucharest-Ilfov,EQ,10000,845752450711,a,helped,103318,24800.5416992232,15800.657894736842,0.012699874000940126,20751.846143995404,20751.846143995404,0.0,20626.15,20750.85,0.0,20626.15,0.0,20626.15,0.0,20626.15,100697.0,100697.0,100697.0,0.0,0.08723134895245699,1535056.9755269312,,0.0,10.028889951288374,110415539.85538499,105997.33010985873,0.0050000000000000044,,3466.666666666666,1096.5127049999999,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.560402541799704e-07,1051343.9260979826,1152811972.2910187
Bucharest-Ilfov,EQ,10000,845752452711,a,helped,103374,73985.97356081112,15800.657894736842,0.007352843106710687,67399.2613027784,67399.2613027784,0.0,67345.89,67398.26,0.0,67345.89,0.0,67345.89,0.0,67345.89,333819.0,333819.0,333819.0,0.0,0.08723134895245699,1431136.5729382383,,0.0,16.149294692596154,272009956.911255,360322.09293838346,0.0050000000000000044,,1456.0,814.842645,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,4.969079105695069e-08,1051343.9260979826,856679865.5463645
Bucharest-Ilfov,EQ,10000,845752672811,a,helped,103557,64140.227781475645,15800.657894736842,0.007897047435428997,59061.68512085561,59061.68512085561,0.0,59060.69,59060.69,0.0,59060.69,0.0,59060.69,0.0,59060.69,293403.0,293403.0,293403.0,0.0,0.08723134895245699,1673939.8254556356,,0.0,17.587449918335782,126210150.86014499,318637.26628397877,0.014999999999999986,,0.0,430.15971499999995,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,6.156079973970521e-08,1051343.9260979826,452245803.6172892
Bucharest-Ilfov,EQ,10000,845753312911,a,helped,104257,61932.07899191492,15800.657894736842,0.008036596541576036,54924.862593755664,54924.862593755664,0.0,54923.86,54923.86,0.0,54923.86,0.0,54923.86,0.0,54923.86,272852.0,272852.0,272852.0,0.0,0.08723134895245699,1316076.8336958124,,0.0,13.587415519225251,53711782.914377995,307667.57505913544,0.015000000000000013,,0.0,196.8531765,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,6.48823410451407e-08,1051343.9260979826,206960391.4463691
Bucharest-Ilfov,EQ,10000,845753539511,a,helped,104509,18184.75473755891,15800.657894736842,0.014831199324850849,17276.37570425984,17276.37570425984,0.0,17275.38,17275.38,0.0,17275.38,0.0,17275.38,0.0,17275.38,85821.0,85821.0,85821.0,0.0,0.08723134895245699,4274393.456695204,,0.0,23.91255616899839,37509061.771359,90338.63361635688,0.005,,0.0,437.061579,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,4.077921186976032e-07,1051343.9260979826,459502036.4124436
Bucharest-Ilfov,EQ,10000,846754338811,a,helped,105517,167247.7871434347,15800.657894736842,0.004890461063255454,158886.30661064482,158886.30661064482,0.0,158885.31,158885.31,0.0,158885.31,0.0,158885.31,0.0,158885.31,789314.0,789314.0,789314.0,0.0,0.08723134895245699,1409571.9007145239,,0.0,23.914714836962006,291816888.22957,830857.3188887223,0.0050000000000000044,,0.0,369.709505,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,1.4620405886331123e-08,1051343.9260979826,388691842.5024417
Bucharest-Ilfov,EQ,10000,846754340511,a,helped,105573,84325.30554016605,15800.657894736842,0.0068873322460942564,76543.589943543,76543.589943543,0.0,76542.59,76542.59,0.0,76542.59,0.0,76542.59,0.0,76542.59,380250.0,380250.0,380250.0,0.0,0.08723134895245699,1310215.0422660504,,0.0,15.784081900115096,196191496.33200005,418913.149598135,0.014999999999999986,,0.0,515.9539680000001,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,4.0837873055874456e-08,1051343.9260979826,542445070.402953
Bucharest-Ilfov,EQ,10000,846754349211,a,helped,105614,48873.69320894405,15800.657894736842,0.009046746404743507,45250.92565807599,45250.92565807599,0.0,45197.55,45249.93,0.0,45197.55,0.0,45197.55,0.0,45197.55,223790.0,223790.0,223790.0,0.0,0.08723134895245699,1997185.9482529094,,0.0,18.3169796865154,339870600.3175,235568.74175389067,0.0050000000000000044,,1456.0,1518.70325,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,9.255230995197148e-08,1051343.9260979826,1596679437.432766
Bucharest-Ilfov,EQ,10000,846755920911,a,helped,107393,157168.2373746163,15800.657894736842,0.005044842409867716,149310.68266951575,149310.68266951575,0.0,149309.68,149309.68,0.0,149309.68,0.0,149309.68,0.0,149309.68,741744.0,741744.0,741744.0,0.0,0.08723134895245699,1454061.5482508428,,0.0,23.914591349348004,382705760.0401921,780783.9048270845,0.0050000000000000044,,0.0,515.9539680000001,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,1.604917919211357e-08,1051343.9260979826,542445070.402953
Bucharest-Ilfov,EQ,10000,846756302211,a,helped,107869,88325.95158242901,15800.657894736842,0.006729547038978866,83910.60034920713,83910.60034920713,0.0,83909.6,83909.6,0.0,83909.6,0.0,83909.6,0.0,83909.6,416848.0,416848.0,416848.0,0.0,0.08723134895245699,1939647.3496201055,,0.0,23.914688186495102,119089041.46363997,438787.6489937335,0.0050000000000000044,,0.0,285.68936749999995,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.809495917345768e-08,1051343.9260979826,300357781.27189934
Bucharest-Ilfov,EQ,10000,846756387611,a,helped,107910,73414.45269763068,15800.657894736842,0.007381408029456003,65093.039685653304,65093.039685653304,0.0,65052.76,65092.04,0.0,65052.76,0.0,65052.76,0.0,65052.76,322613.0,322613.0,322613.0,0.0,0.08723134895245699,1205031.465206679,,0.0,13.545247743356283,219131401.6753275,359289.6514113393,0.015000000000000013,,1092.0,679.2392175,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,5.027217229186144e-08,1051343.9260979826,714114025.6861715
Bucharest-Ilfov,EQ,10000,846756395311,a,helped,108009,75726.51437140604,15800.657894736842,0.007267850949453455,71941.17107051429,71941.17107051429,0.0,71940.17,71940.17,0.0,71940.17,0.0,71940.17,0.0,71940.17,357386.0,357386.0,357386.0,0.0,0.08723134895245699,2094811.7368909863,,0.0,23.91480064227981,275834333.46941,376195.88141668617,0.0050000000000000044,,0.0,771.810685,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,4.7987491632110294e-08,1051343.9260979826,811438475.7722733
Bucharest-Ilfov,EQ,10000,846756603911,a,helped,108093,161714.42605900607,15800.657894736842,0.00497342546599124,153629.67756715848,153629.67756715848,0.0,153628.68,153628.68,0.0,153628.68,0.0,153628.68,0.0,153628.68,763200.0,763200.0,763200.0,0.0,0.08723134895245699,1433491.4986683433,,0.0,23.914829360357896,494392812.84,803368.5632311739,0.0050000000000000044,,0.0,647.789325,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,1.5377185533764762e-08,1051343.9260979826,681049372.229862
Bucharest-Ilfov,EQ,10000,846756773411,a,helped,108429,96638.98231959878,15800.657894736842,0.006433596533199332,91808.02423153461,91808.02423153461,0.0,91807.02,91807.02,0.0,91807.02,0.0,91807.02,0.0,91807.02,456081.0,456081.0,456081.0,0.0,0.08723134895245699,1854357.3145110742,,0.0,23.914834429424932,55788922.05831899,480085.31007549656,0.0050000000000000044,,0.0,122.32239899999998,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.3286756435009414e-08,1051343.9260979826,128602911.21438392
Bucharest-Ilfov,EQ,10000,846757185611,a,helped,108961,110407.43947803626,15800.657894736842,0.006019089854775669,104888.0004365089,104888.0004365089,0.0,104887.0,104887.0,0.0,104887.0,0.0,104887.0,0.0,104887.0,521060.0,521060.0,521060.0,0.0,0.08723134895245699,1734873.3304511406,,0.0,23.914688186495074,160719580.62001,548484.5612421669,0.0050000000000000044,,0.0,308.44735849999995,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.7258533859817784e-08,1051343.9260979826,324284256.8799419
Bucharest-Ilfov,EQ,10000,846757399111,a,helped,109185,77934.66316096678,15800.657894736842,0.007164149900474802,74038.87082015706,74038.87082015706,0.0,74037.87,74037.87,0.0,74037.87,0.0,74037.87,0.0,74037.87,367807.0,367807.0,367807.0,0.0,0.08723134895245699,2064908.0714529776,,0.0,23.914639364319186,105078549.19207248,387165.5726415296,0.0050000000000000044,,0.0,285.68936749999995,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,4.596253842579596e-08,1051343.9260979826,300357781.27189934
Bucharest-Ilfov,EQ,10000,846758226811,a,helped,110430,81428.73389268345,15800.657894736842,0.007008759448663233,76473.27722006015,76473.27722006015,0.0,76433.0,76472.28,0.0,76433.0,0.0,76433.0,0.0,76433.0,379148.0,379148.0,379148.0,0.0,0.08723134895245699,1771807.906117487,,0.0,20.975062285726082,979912502.6952798,399103.1777979767,0.0050000000000000044,,1092.0,2584.5118599999996,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,4.3036156364043537e-08,1051343.9260979826,2717210845.939199
Bucharest-Ilfov,EQ,10000,846759780211,a,helped,111845,77830.75027675212,15800.657894736842,0.007168930781821363,73940.03476055869,73940.03476055869,0.0,73939.03,73939.03,0.0,73939.03,0.0,73939.03,0.0,73939.03,367316.0,367316.0,367316.0,0.0,0.08723134895245699,2066244.051874437,,0.0,23.91415323177412,106562446.97102001,386649.3518780074,0.0050000000000000044,,0.0,290.11109500000003,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,4.605461694979129e-08,1051343.9260979826,305006537.6218848
Bucharest-Ilfov,EQ,10000,846759802711,a,helped,111873,62347.730528773434,15800.657894736842,0.008009763089230005,58038.701709696936,58038.701709696936,0.0,58037.7,58037.7,0.0,58037.7,0.0,58037.7,0.0,58037.7,288321.0,288321.0,288321.0,0.0,0.08723134895245699,1863999.842799257,,0.0,19.308741974953477,410182495.812705,309732.4581132237,0.0050000000000000044,,0.0,1422.659105,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,6.42346002115787e-08,1051343.9260979826,1495704008.949742
Bucharest-Ilfov,EQ,10000,846760303211,a,helped,112657,95599.85347745256,15800.657894736842,0.006468467230522408,90820.67011273623,90820.67011273623,0.0,90819.67,90819.67,0.0,90819.67,0.0,90819.67,0.0,90819.67,451176.0,451176.0,451176.0,0.0,0.08723134895245699,1864363.4596644994,,0.0,23.91426175840627,166804055.62787998,474923.1024402762,0.005000000000000018,,0.0,369.709505,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.38309474085544e-08,1051343.9260979826,388691842.5024417
Bucharest-Ilfov,EQ,10000,846760534011,a,helped,112853,93521.59579316012,15800.657894736842,0.006539944176397401,88846.36446601363,88846.36446601363,0.0,88845.36,88845.36,0.0,88845.36,0.0,88845.36,0.0,88845.36,441368.0,441368.0,441368.0,0.0,0.08723134895245699,1884972.7434386567,,0.0,23.914362709707817,100223325.890772,464598.6871698354,0.0050000000000000044,,0.0,227.0742915,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.496488763334229e-08,1051343.9260979826,238733177.14152774
Bucharest-Ilfov,EQ,10000,846760837311,a,helped,113314,92898.11848787239,15800.657894736842,0.00656185359849242,87074.07861683978,87074.07861683978,0.0,87020.71,87073.08,0.0,87020.71,0.0,87020.71,0.0,87020.71,431560.0,431560.0,431560.0,0.0,0.08723134895245699,1625779.751752547,,0.0,20.557152242832487,697996445.9082,454274.27189939463,0.0050000000000000044,,1456.0,1617.379845,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.5317473083962697e-08,1051343.9260979826,1700422476.2340465
