district,hazard,rp,dk_tot,dw_tot,res_tot,dk_lim,dw_lim,res_lim,dk_sub,dw_sub,res_sub,ratio_dw_lim_tot,avg_reco_t,sub_avg_reco_t,non_sub_avg_reco_t,pct_subs
Anuradhapura,PF,50.0,323.10289330002547,678.4247732204251,0.4762545621178946,,,,323.10289330002547,678.4247732204251,0.4762545621178946,,6.1643204910536635,,6.1643204910536635,0.06448100698597015
Anuradhapura,PF,100.0,366.09815922405136,760.2774970266906,0.4815322834830648,,,,366.09815922405136,760.2774970266906,0.4815322834830648,,5.52839313542414,,5.52839313542414,0.06549988488693208
Anuradhapura,PF,250.0,415.7580420817119,838.8661257646089,0.49561906162649866,,,,415.7580420817119,838.8661257646089,0.49561906162649866,,4.853603958784365,,4.853603958784365,0.06520788823355521
Anuradhapura,PF,500.0,424.65657412912685,853.4485153693884,0.4975772603521697,,,,424.65657412912685,853.4485153693884,0.4975772603521697,,4.821752690565566,,4.821752690565566,0.061076818317718
Anuradhapura,PF,1000.0,483.66280587797473,987.1709401486903,0.48994838300763205,,,,483.66280587797473,987.1709401486903,0.48994838300763205,,4.565248634716277,,4.565248634716277,0.06767430758982457
Badulla,PF,5.0,161.95018186910818,434.89751256510795,0.3723870042711795,,,,161.95018186910818,434.89751256510795,0.3723870042711795,,11.218823168055422,,11.218823168055422,0.13067287046576886
Badulla,PF,10.0,185.86683663051812,493.0418665916435,0.3769798250915277,,,,185.86683663051812,493.0418665916435,0.3769798250915277,,4.725027098678843,,4.725027098678843,0.13672388477062933
Badulla,PF,25.0,204.5548668413837,556.4477134441107,0.3676084237552161,,,,204.5548668413837,556.4477134441107,0.3676084237552161,,6.2712146078068525,,6.2712146078068525,0.13739550545522072
Badulla,PF,50.0,224.38201800213022,605.5049595198719,0.37057007457057217,,,,224.38201800213022,605.5049595198719,0.37057007457057217,,4.885989703314425,,4.885989703314425,0.13357809240599203
Badulla,PF,100.0,230.84639994059035,621.8128014164089,0.37124742272071626,,,,230.84639994059035,621.8128014164089,0.37124742272071626,,7.189812602983306,,7.189812602983306,0.1301761341724157
Badulla,PF,250.0,240.53267658270815,634.0061249952773,0.3793854145880686,,,,240.53267658270815,634.0061249952773,0.3793854145880686,,15.303037032979226,,15.303037032979226,0.13180888036823507
Badulla,PF,500.0,245.236747501149,659.372626807982,0.3719243679986206,,,,245.236747501149,659.372626807982,0.3719243679986206,,5.1733865775962045,,5.1733865775962045,0.13423058568052634
Badulla,PF,1000.0,258.72969247695966,684.5972322166124,0.37792979623834555,,,,258.72969247695966,684.5972322166124,0.37792979623834555,,5.454691330210349,,5.454691330210349,0.13467405815950423
Batticaloa,PF,5.0,367.99578153715714,1559.9233331067226,0.2359063254757922,1.595507596627583,23.750259145667513,0.06717853421479963,366.40027394052953,1536.173073961055,0.23851496953774787,0.015225273346201452,5.31042294543246,,5.31042294543246,0.1944657705748067
Batticaloa,PF,10.0,460.39883971675533,1925.2868796452603,0.23913259087995506,4.528763278938141,94.70312008763113,0.04782063436503005,455.8700764378172,1830.583759557629,0.2490298922721683,0.049189095447988745,4.3684778306053,,4.3684778306053,0.20098073143725032
Batticaloa,PF,25.0,499.8541005138305,2094.8554360414655,0.23861030785894113,3.167704684788683,63.05990506195724,0.05023326124066265,496.68639582904177,2031.7955309795082,0.2444568797676183,0.03010227053238486,8.133584647792896,,8.133584647792896,0.18489191344095166
Batticaloa,PF,50.0,530.4406540718068,2188.5273964123426,0.24237332141300091,,,,530.4406540718068,2188.5273964123426,0.24237332141300091,,9.993975228273989,,9.993975228273989,0.19283186740769886
Batticaloa,PF,100.0,563.2181399313965,2379.00218442622,0.23674553290384487,2.4439231199927645,36.30757204237839,0.06731166482683569,560.7742168114038,2342.694612383842,0.2393714544981943,0.015261680834116272,3.9935781597577513,,3.9935781597577513,0.19675178089309892
Batticaloa,PF,250.0,601.2859475075835,2476.349174290509,0.24281145556940936,3.6683646574701987,34.177990324016825,0.10733119831485365,597.6175828501134,2442.171183966492,0.24470749093005145,0.013801765388683142,4.025186051439744,,4.025186051439744,0.19902756423651663
