,district,hazard,rp,index,hhid,helped_cat,affected_cat,pov_line,ispoor,pcwgt,pcsoc,c,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,pc_fee,di0_prv,di0_pub,di0,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,t_pov_bool,dk_prv_t,sav_f,sav_i,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta,scale_fac_soc
47,Ampara,PF,5.0,47,52103067031,helped,a,43493.30859375,0.0,1.8010988102314913,0.0,117625.39303197702,358016.6279118183,1.1150000000000009,27375.939448890567,0.0,27375.939448890567,0.0,8994.290729112421,0.0,8994.290729112421,1.1150000000000009,39518.46321462543,0.0,39518.46321462543,1,36346.798828125,0.0,0,0.0,0.00583148888081493,0.0,-1,0.0,0.0,True,25667.19296906249,22483.585035497596,9802.116085998085,0.0,8616.015750538125,0.0,8616.015750538125,37856.42600946643,0.0,721.6315209339343,2.1395857728768847e-05
48,Ampara,PF,5.0,48,52103067041,helped,a,43493.30859375,0.0,1.8010988102314913,2499.999938964844,73981.20290810967,217567.49879558414,0.6750000000000004,34905.81917472618,0.0,34905.81917472618,0.0,11468.267364083755,0.0,11468.267364083755,0.6750000000000004,35029.69530702394,0.0,35029.69530702394,1,36346.798828125,0.0,0,0.0,0.007353080175682087,0.0,-1,0.0,0.0,True,33570.11419887161,19072.9722801294,6165.1002423424725,0.0,11173.805981629357,0.0,11173.805981629357,34130.26659358178,0.0,653.3580017124606,2.1395857728768847e-05
49,Ampara,PF,5.0,49,52103067061,helped,a,43493.30859375,0.0,1.8010988102314913,0.0,173242.29277537798,527297.889277117,0.9650000000000006,52318.987356459635,0.0,52318.987356459635,0.0,17189.261534395497,0.0,17189.261534395497,0.9650000000000006,67677.08433337908,0.0,67677.08433337908,1,36346.798828125,0.0,0,0.0,0.004805106682568002,0.0019143187932753368,-1,0.0,0.0,True,49480.51745508571,26158.613954098062,14436.857731281498,10949.252375352033,16561.785473091146,0.0,16561.785473091146,65206.60296726003,10949.252375352033,1033.8127656126214,2.1395857728768847e-05
50,Ampara,PF,5.0,50,52103067071,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,112472.31443681991,342332.19299136556,0.9650000000000006,32530.38979153228,0.0,32530.38979153228,0.0,10687.77142288169,0.0,10687.77142288169,0.9650000000000006,42079.597571710365,0.0,42079.597571710365,1,36346.798828125,0.0,0,0.0,0.005963581785685652,0.0,-1,0.0,0.0,True,30765.513654421316,21900.65760018593,9372.692869734992,0.0,10297.625476057174,0.0,10297.625476057174,40543.52575776216,0.0,773.9678043206061,2.1395857728768847e-05
51,Ampara,PF,5.0,51,52103067081,helped,a,43493.30859375,0.0,2.701648215347238,0.0,130928.62116746003,398507.6881721863,0.9650000000000006,38493.41298278397,0.0,38493.41298278397,0.0,12646.90653518305,0.0,12646.90653518305,0.9650000000000006,49793.05006356961,0.0,49793.05006356961,1,36346.798828125,0.0,0,0.0,0.005527295692134975,0.002922821871261752,-1,0.0,0.0,True,36405.02405032314,23717.307832090493,10910.71843062167,12322.47460896921,12185.244404759249,0.0,12185.244404759249,47975.40671270778,12322.47460896921,678.413670096144,2.1395857728768847e-05
52,Ampara,PF,5.0,52,52103067091,helped,a,43493.30859375,0.0,5.403296430694476,0.0,98520.44416939592,299866.8594655649,0.7150000000000004,46470.55592636398,0.0,46470.55592636398,0.0,15267.775234728408,0.0,15267.775234728408,0.7150000000000004,48494.22272207867,0.0,48494.22272207867,1,36346.798828125,0.0,0,0.0,0.006371868656419071,0.008097298801562585,-1,0.0,0.0,True,44589.09963626048,21673.340787729434,8210.037014116328,22759.621134587927,14852.844963477635,0.0,14852.844963477635,47176.30176248803,22759.621134587927,464.22361810855404,2.1395857728768847e-05
53,Ampara,PF,5.0,53,52103067101,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,112512.19319555954,342453.57204363693,0.6750000000000004,55796.35852227794,0.0,55796.35852227794,0.0,18331.742408770384,0.0,18331.742408770384,0.6750000000000004,55994.284411308014,0.0,55994.284411308014,1,36346.798828125,0.0,0,0.0,0.005962524827726458,0.004482258041592425,-1,0.0,0.0,True,53661.2568264915,21999.32837587393,9376.016099629962,15637.981810288553,17861.053395173814,0.0,17861.053395173814,54556.565404085064,15637.981810288553,743.0701598514322,2.1395857728768847e-05
54,Ampara,PF,5.0,54,52103068011,helped,a,43493.30859375,0.0,4.862958348560363,0.0,85913.1255691381,261493.94035406655,0.8450000000000005,31170.192103640435,0.0,31170.192103640435,0.0,10240.882158065553,0.0,10240.882158065553,0.8450000000000005,36579.69448564174,0.0,36579.69448564174,1,36346.798828125,0.0,0,0.0,0.00682339065026466,0.0,-1,0.0,0.0,True,29684.301178673257,19989.51875841866,7159.427130761508,0.0,9912.783072970358,0.0,9912.783072970358,35407.7481524493,0.0,676.7064327673062,2.1395857728768847e-05
55,Ampara,PF,5.0,55,52103068021,helped,a,43493.30859375,0.0,4.0524652904669685,0.0,95652.25555999498,291136.9484515914,0.9050000000000006,31129.0463213371,0.0,31129.0463213371,0.0,10227.363822776866,0.0,10227.363822776866,0.9050000000000006,38399.15074358696,0.0,38399.15074358696,1,36346.798828125,0.0,0,0.0,0.00646669514690269,0.0,-1,0.0,0.0,True,29542.479478838424,20702.19087950028,7971.021296666248,0.0,9876.83480701751,0.0,9876.83480701751,37083.07196225247,0.0,708.3165174891002,2.1395857728768847e-05
56,Ampara,PF,5.0,56,52103068031,helped,a,43493.30859375,0.0,4.0524652904669685,0.0,81181.01221371742,247090.79811807317,1.2150000000000007,16846.40590427834,0.0,16846.40590427834,0.0,5534.841013459941,0.0,5534.841013459941,1.2150000000000007,26003.224187158135,0.0,26003.224187158135,1,36346.798828125,0.0,0,0.0,0.007019444823970498,0.0005082253483834993,-1,0.0,0.0,True,15703.853384221627,20288.88972863463,6765.0843511431185,1411.6439858549663,5281.668399947577,0.0,5281.668399947577,24813.79449781366,1411.6439858549663,445.3555557837364,2.1395857728768847e-05
57,Ampara,PF,5.0,57,52103068041,helped,a,43493.30859375,0.0,1.6209861161867876,0.0,71568.52042630437,217833.23895630188,0.9650000000000006,21113.202461354238,0.0,21113.202461354238,0.0,6936.6854611350245,0.0,6936.6854611350245,0.9650000000000006,27310.925836341878,0.0,27310.925836341878,1,36346.798828125,0.0,0,0.0,0.00747599455178319,0.00034161936120017023,-1,0.0,0.0,True,19967.74470813248,19370.87801199046,5964.043368858697,840.1255331114188,6683.468994392073,0.0,6683.468994392073,26313.9689781271,840.1255331114188,486.14101924607706,2.1395857728768847e-05
58,Ampara,PF,5.0,58,52103068051,helped,a,43493.30859375,0.0,3.241972232373575,0.0,57577.27530452685,175248.0601129486,1.0350000000000006,15248.037248480501,0.0,15248.037248480501,0.0,5009.701322477427,0.0,5009.701322477427,1.0350000000000006,20791.419874654755,0.0,20791.419874654755,1,36346.798828125,0.0,0,0.0,0.008334977678081336,0.004170337018401881,-1,0.0,0.0,True,14362.551087249101,18958.859006537925,4798.106275377238,7501.421187395585,4813.824603291514,0.0,4813.824603291514,19978.48615862831,7501.421187395585,236.59297029342258,2.1395857728768847e-05
59,Ampara,PF,5.0,59,52103068061,helped,a,43493.30859375,0.0,3.241972232373575,0.0,60476.37786207795,184072.0639685005,0.8450000000000005,21665.947283424415,0.0,21665.947283424415,0.0,7118.288274729506,0.0,7118.288274729506,0.8197503188731542,24129.57903395295,0.0,24129.57903395295,2,36346.798828125,0.0,0,0.0,0.00813274414595051,0.0012270410555665322,-1,0.0,0.0,True,20684.05521611448,18693.45835565638,5039.698155173162,2492.771407348566,6903.879052540115,0.0,6903.879052540115,24129.57903395295,2492.771407348566,413.2417338114642,2.1395857728768847e-05
60,Ampara,PF,5.0,60,52103068071,helped,a,43493.30859375,0.0,4.862958348560363,0.0,52360.93327150443,159371.07014880312,0.8450000000000005,19478.98404466449,0.0,19478.98404466449,0.0,6399.767428348644,0.0,6399.767428348644,0.5094899345876834,16014.134443379433,0.0,16014.134443379433,2,36346.798828125,0.0,0,0.0,0.008740299331567137,0.004991434392460757,-1,0.0,0.0,True,18922.425090691508,18798.74957162409,4363.411105958702,8007.067221689715,6278.241971787665,0.0,6278.241971787665,16014.134443379433,8007.067221689715,152.76917786136417,2.1395857728768847e-05
61,Ampara,PF,5.0,61,52103068081,helped,a,43493.30859375,0.0,3.241972232373575,0.0,74836.00638684063,227778.49206183144,1.1150000000000009,17209.372942287853,0.0,17209.372942287853,0.0,5654.092850316069,0.0,5654.092850316069,1.1150000000000009,24842.54368096704,0.0,24842.54368096704,1,36346.798828125,0.0,0,0.0,0.0073109648177687924,0.000800457800107584,-1,0.0,0.0,True,16135.201387734149,19856.949726569095,6236.333865570053,2034.261110200278,5416.297351346086,0.0,5416.297351346086,23797.735039388237,2034.261110200278,414.44439283225523,2.1395857728768847e-05
62,Ampara,PF,5.0,62,52103068091,helped,a,43493.30859375,0.0,3.241972232373575,0.0,56740.753008174324,172701.9356410689,1.2150000000000007,12167.715461459313,0.0,12167.715461459313,0.0,3997.6699456762026,0.0,3997.6699456762026,1.2150000000000007,18781.444231349276,0.0,18781.444231349276,1,36346.798828125,0.0,0,0.0,0.008396193679850276,0.006006827000614223,-1,0.0,0.0,True,11342.479856736483,19163.146542211056,4728.396084014527,10196.977090024662,3814.810032329931,0.0,3814.810032329931,17922.350481407037,10196.977090024662,144.840388541747,2.1395857728768847e-05
63,Ampara,PF,5.0,63,52103068101,helped,a,43493.30859375,0.0,2.4314791742801813,0.0,44218.85499038566,134589.01131557365,0.6450000000000004,23138.518633243206,0.0,23138.518633243206,0.0,7602.097601688273,0.0,7602.097601688273,0.01182055889893935,7872.056162260665,0.0,7872.056162260665,2,36346.798828125,0.0,0,0.0,0.009511001481271127,0.0,-1,0.057803468208092484,0.0,True,23122.816888632766,18123.64070990009,3684.9045825321386,0.0,7598.669284789167,0.0,7598.669284789167,7872.056162260661,0.0,151.66011126392777,2.1395857728768847e-05
64,Ampara,PF,5.0,64,52104072011,helped,a,43493.30859375,0.0,1.6209861161867876,0.0,605070.3868616446,1841653.8637589482,0.7150000000000004,279582.98492418416,0.0,279582.98492418416,0.0,91856.23214925236,0.0,91856.23214925236,0.7150000000000004,291758.06637004414,0.0,291758.06637004414,1,36346.798828125,14893.716797930301,0,0.0,0.0025711478243455113,0.007878424373460481,-1,0.0,0.0,True,268263.4912124016,43445.48681105397,50422.53223847038,136668.31920647263,89359.86769956695,0.0,61818.163462232435,256287.29245770164,136668.31920647263,2270.9379999706994,2.1395857728768847e-05
65,Ampara,PF,5.0,65,52104072021,helped,a,43493.30859375,0.0,3.241972232373575,0.0,488820.2543676173,1487823.1189086481,0.6750000000000004,237542.5008325257,0.0,237542.5008325257,0.0,78043.94501225966,0.0,78043.94501225966,0.6750000000000004,238385.13307421457,0.0,238385.13307421457,1,36346.798828125,14893.716797930301,0,0.0,0.002860588572073875,0.008024206126740322,-1,0.0,0.0,True,228452.70698609803,35344.51286659681,40735.021197301445,112087.75826436654,76040.0750758465,0.0,48498.37083851198,204722.61060581513,112087.75826436654,1759.3317235898135,2.1395857728768847e-05
66,Ampara,PF,5.0,66,52104072031,helped,a,43493.30859375,0.0,4.862958348560363,4999.999877929688,388132.9627445792,1166142.5691605092,0.3450000000000001,370145.0109776954,0.0,370145.0109776954,0.0,121610.25053311477,0.0,121610.25053311477,0.3450000000000001,249310.2793204197,0.0,249310.2793204197,1,36346.798828125,14893.716797930301,0,0.0,0.0032102564850938565,0.014131767933291281,-1,0.0,0.0,True,362836.6213004049,27686.147769746436,32344.413562048267,137711.476862012,120004.16511714029,0.0,92462.46087980577,218475.97936731594,137711.476862012,1542.1957677868504,2.1395857728768847e-05
67,Ampara,PF,5.0,67,52104072041,helped,a,43493.30859375,0.0,2.4314791742801813,8000.000244140625,288429.644044353,853544.3193535536,0.7150000000000004,127369.91759661802,0.0,127369.91759661802,0.0,41847.217481548876,0.0,41847.217481548876,0.7150000000000004,132916.70856313081,0.0,132916.70856313081,1,36346.798828125,14893.716797930301,0,0.0,0.0037240032272112186,0.0067241411027885245,-1,0.0,0.0,True,122213.0838154201,21452.376922248746,24035.803670362748,57074.22300819842,40709.94107087239,0.0,13168.23683353787,101762.74462147016,57074.22300819842,847.6062163764611,2.1395857728768847e-05
68,Ampara,PF,5.0,68,52104072051,helped,a,43493.30859375,0.0,0.8104930580933938,6000.0,137484.2297309482,400198.86254315026,0.6750000000000004,63588.034987782885,0.0,63588.034987782885,0.0,20891.808728428172,0.0,20891.808728428172,0.6750000000000004,63813.73234518164,0.0,63813.73234518164,1,36346.798828125,0.0,0,0.0,0.005393908229972148,0.003512603946967976,-1,0.0,0.0,True,61154.77724606245,23619.139803071277,11457.019144245683,15328.232339911952,20355.38664450992,0.0,20355.38664450992,62175.23946851806,15328.232339911952,894.8831506238098,2.1395857728768847e-05
69,Ampara,PF,5.0,69,52104072061,helped,a,43493.30859375,0.0,0.8104930580933938,6999.999755859375,398446.47928267147,1191446.4578244807,1.0350000000000006,111804.43136970855,0.0,111804.43136970855,0.0,36733.197135853894,0.0,36733.197135853894,1.0350000000000006,152450.7836035023,0.0,152450.7836035023,1,36346.798828125,14893.716797930301,0,0.0,0.0031684364354063414,0.00411765598453484,-1,0.0,0.0,True,105311.70872423571,29255.49064905107,33203.87327355595,51320.38831876144,35296.9498583776,0.0,7755.245621043083,118948.33457270265,51320.38831876144,1280.341920783254,2.1395857728768847e-05
70,Ampara,PF,5.0,70,52104072062,helped,a,43493.30859375,0.0,3.241972232373575,30000.0,317493.8412242044,875045.8779013845,0.9650000000000006,88997.07458135775,0.0,88997.07458135775,0.0,29240.408355318727,0.0,29240.408355318727,0.9650000000000006,115122.585326329,0.0,115122.585326329,1,36346.798828125,0.0,0,0.0,0.0035494604635498118,0.0018058694850137517,-1,0.0,0.0,True,84168.70288929126,35976.40846652957,26457.820102017035,18980.953547940753,28173.023097616446,0.0,28173.023097616446,110920.16078644573,18980.953547940753,1751.722054321829,2.1395857728768847e-05
71,Ampara,PF,5.0,71,52104072071,helped,a,43493.30859375,0.0,1.6209861161867876,0.0,335218.1037876554,1020303.9670220191,1.0350000000000006,94520.71355722798,0.0,94520.71355722798,0.0,31054.524329440657,0.0,31054.524329440657,1.0350000000000006,128883.46286117166,0.0,128883.46286117166,1,36346.798828125,14893.716797930301,0,0.0,0.003454349397698688,0.003998414975019255,-1,0.0,0.0,True,89031.69340068403,24772.714852003188,27934.841982304617,42046.412025469916,29840.308560880265,0.0,2298.6043235457473,96302.48218048997,42046.412025469916,1027.0169567143962,2.1395857728768847e-05
72,Ampara,PF,5.0,72,52104072081,helped,a,43493.30859375,0.0,4.0524652904669685,0.0,139548.878343871,424745.18099988136,0.9650000000000006,41285.219718412314,0.0,41285.219718412314,0.0,13564.147073598737,0.0,13564.147073598737,0.9650000000000006,53404.38410186665,0.0,53404.38410186665,1,36346.798828125,0.0,0,0.0,0.00535385765943229,0.002346527676252315,-1,0.0,0.0,True,39045.36647461947,24138.569721966334,11629.073195322584,10695.228099077623,13069.002034141171,0.0,13069.002034141171,51454.91276910631,10695.228099077623,776.1902426535369,2.1395857728768847e-05
73,Ampara,PF,5.0,73,52104072091,helped,a,43493.30859375,0.0,4.862958348560363,0.0,98173.79896725177,298811.7748179861,1.0350000000000006,26952.413993863047,0.0,26952.413993863047,0.0,8855.142588431847,0.0,8855.142588431847,1.0350000000000006,36750.891072080114,0.0,36750.891072080114,1,36346.798828125,0.0,0,0.0,0.00638310806751584,0.0,-1,0.0,0.0,True,25387.229621971277,21012.83491541573,8181.149913937647,0.0,8508.911113440892,0.0,8508.911113440892,35313.95032312584,0.0,673.68324673795,2.1395857728768847e-05
74,Ampara,PF,5.0,74,52104072101,helped,a,43493.30859375,0.0,4.0524652904669685,0.0,318447.18144782574,969258.2794514407,0.6750000000000004,157275.2982899591,0.0,157275.2982899591,0.0,51672.373105906205,0.0,51672.373105906205,0.6750000000000004,157833.19945162864,0.0,157833.19945162864,1,36346.798828125,14893.716797930301,0,0.0,0.0035441434439726772,0.00781654437208487,-1,0.0,0.0,True,151257.00668495888,23364.977925345174,26537.265120652144,71462.27115288413,50345.62424673739,0.0,22803.92000940287,126238.94247238268,71462.27115288413,1039.6782407023586,2.1395857728768847e-05
75,Ampara,PF,5.0,75,52104075011,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,86542.68964664827,263410.1457096851,1.0350000000000006,24892.989908720137,0.0,24892.989908720137,0.0,8178.524385396539,0.0,8178.524385396539,1.0350000000000006,33942.768940921895,0.0,33942.768940921895,1,36346.798828125,0.0,0,0.0,0.006798526605139847,0.0,-1,0.0,0.0,True,23447.400701621293,20201.134899957524,7211.890803887356,0.0,7858.74833064339,0.0,7858.74833064339,32615.624308485923,0.0,622.2073565113708,2.1395857728768847e-05
76,Ampara,PF,5.0,76,52104075021,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,91524.962232987,278574.6980628795,0.9050000000000006,30909.203801685995,0.0,30909.203801685995,0.0,10155.135158622556,0.0,10155.135158622556,0.9050000000000006,38127.9645991484,0.0,38127.9645991484,1,36346.798828125,0.0,0,0.0,0.006610894347261547,0.0,-1,0.0,0.0,True,29333.841762850407,20373.52231609693,7627.08018608225,0.0,9807.08168230761,0.0,9807.08168230761,36821.180354895485,0.0,703.31417702843,2.1395857728768847e-05
77,Ampara,PF,5.0,77,52104075031,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,112328.2915320566,341893.83020781755,0.8450000000000005,40608.384782103276,0.0,40608.384782103276,0.0,13341.774789201005,0.0,13341.774789201005,0.8450000000000005,47655.859930078295,0.0,47655.859930078295,1,36346.798828125,0.0,0,0.0,0.005967403695672581,0.006129817790715796,-1,0.0,0.0,True,38672.57282994482,22753.296446449538,9360.690961004717,20541.50432081672,12914.328790475653,0.0,12914.328790475653,46129.053566998635,20541.50432081672,485.8200048580695,2.1395857728768847e-05
78,Ampara,PF,5.0,78,52104075041,helped,a,43493.30859375,0.0,2.701648215347238,0.0,105059.57623133021,319770.0279051154,0.7550000000000004,44174.98583789866,0.0,44174.98583789866,0.0,14513.57190215389,0.0,14513.57190215389,0.7550000000000004,47865.6862097674,0.0,47865.6862097674,1,36346.798828125,0.0,0,0.0,0.006170383731441691,0.008452776958451546,-1,0.0,0.0,True,42288.58024844627,22394.349213151196,8754.964685944184,25136.299672152356,14097.391673525686,0.0,14097.391673525686,46493.12593552708,25136.299672152356,405.0151752359777,2.1395857728768847e-05
79,Ampara,PF,5.0,79,52104075051,helped,a,43493.30859375,0.0,7.204395240925965,0.0,53600.81345084749,163144.89576061151,0.7150000000000004,24054.47597746609,0.0,24054.47597746609,0.0,7903.032905288975,0.0,7903.032905288975,0.3996436997072113,17254.014622722494,0.0,17254.014622722494,2,36346.798828125,0.0,0,0.0,0.008638618704833699,0.0052906110262797975,-1,0.0,0.0,True,23512.60123690875,18865.558075878453,4466.734454237291,8627.007311361245,7784.715589981928,0.0,7784.715589981928,17254.01462272249,8627.007311361245,164.94696069790473,2.1395857728768847e-05
80,Ampara,PF,5.0,80,52104075071,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,70295.60521290696,213958.8645497968,0.8450000000000005,26735.513161304632,0.0,26735.513161304632,0.0,8783.880407601153,0.0,8783.880407601153,0.8450000000000005,31375.389028903584,0.0,31375.389028903584,1,36346.798828125,0.0,0,0.0,0.007543378653956656,0.0,-1,0.0,0.0,True,25461.024500835858,18981.657018311947,5857.96710107558,0.0,8502.460986809387,0.0,8502.460986809387,30370.17909913386,0.0,580.4293306705931,2.1395857728768847e-05
81,Ampara,PF,5.0,81,52104075081,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,91499.7670136834,278498.01132694556,0.6450000000000004,48501.82426997609,0.0,48501.82426997609,0.0,15935.142945173511,0.0,15935.142945173511,0.6450000000000004,47218.8195993081,0.0,47218.8195993081,1,36346.798828125,0.0,0,0.0,0.006611804466892258,0.01133110389490463,-1,0.0,0.0,True,46726.813933077494,21433.556433430804,7624.9805844736175,27576.484092779203,15543.948937119192,0.0,15543.948937119192,46059.63832567906,27576.484092779203,350.6382941460788,2.1395857728768847e-05
82,Ampara,PF,5.0,82,52104075091,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,96167.64427858661,292705.63805455674,0.7550000000000004,40579.40401326191,0.0,40579.40401326191,0.0,13332.25323612338,0.0,13332.25323612338,0.7550000000000004,43969.703266136145,0.0,43969.703266136145,1,36346.798828125,0.0,0,0.0,0.006449343473240739,0.0,-1,0.0,0.0,True,38846.54064963428,20420.747548708285,8013.970356548884,0.0,12949.9476095453,0.0,12949.9476095453,42708.861256919976,0.0,816.9501895905591,2.1395857728768847e-05
83,Ampara,PF,5.0,83,52104075101,helped,a,43493.30859375,0.0,6.303845835810221,0.0,61103.83843174395,185981.8668733748,0.8450000000000005,22781.373478173442,0.0,22781.373478173442,0.0,7484.758528697243,0.0,7484.758528697243,0.7907393342780388,24757.039603618945,0.0,24757.039603618945,2,36346.798828125,0.0,0,0.0,0.008090879801493745,0.0009998797193033564,-1,0.0,0.0,True,21784.14717651465,18684.604250338885,5091.986535978663,2064.2502925477306,7267.002125652147,0.0,7267.002125652147,24757.039603618952,2064.2502925477306,433.62517376844943,2.1395857728768847e-05
84,Ampara,PF,5.0,84,52105079011,helped,a,43493.30859375,0.0,0.9005494051157459,3000.0,121001.98601080448,359162.8984386599,0.8450000000000005,44605.94053881351,0.0,44605.94053881351,0.0,14655.22696591623,0.0,14655.22696591623,0.8450000000000005,52347.24672121367,0.0,52347.24672121367,1,36346.798828125,0.0,0,0.0,0.005749548561385856,0.00355123070527894,-1,0.0,0.0,True,42479.564094745736,22811.712939678215,10083.498834233707,13626.190311026647,14185.700607678249,0.0,14185.700607678249,50670.13716787338,13626.190311026647,705.8514119328094,2.1395857728768847e-05
85,Ampara,PF,5.0,85,52105079021,helped,a,43493.30859375,0.0,1.8010988102314913,1500.0,71679.36767253355,213605.0890193965,0.6150000000000003,39098.88287348146,0.0,39098.88287348146,0.0,12845.865059450907,0.0,12845.865059450907,0.5955546920008987,35332.56884440855,0.0,35332.56884440855,2,36346.798828125,0.0,0,0.0,0.0074702117577714056,0.0,-1,0.0,0.0,True,37798.221867909015,18836.125287048515,5973.280639377796,0.0,12561.859072090574,0.0,12561.859072090574,35332.56884440855,0.0,676.8905718151475,2.1395857728768847e-05
86,Ampara,PF,5.0,86,52105079031,helped,a,43493.30859375,0.0,0.9005494051157459,1000.000030517578,118426.92912961752,357412.5741281012,1.0350000000000006,33301.63153774027,0.0,33301.63153774027,0.0,10941.182830363068,0.0,10941.182830363068,1.0350000000000006,45408.37147192427,0.0,45408.37147192427,1,36346.798828125,0.0,0,0.0,0.005811721060114054,0.004112288906838882,-1,0.0,0.0,True,31367.734512663505,23095.510008498004,9868.91076080146,15235.611390332626,10513.388500998277,0.0,10513.388500998277,43632.927972262776,15235.611390332626,538.8270921035198,2.1395857728768847e-05
87,Ampara,PF,5.0,87,52105079041,helped,a,43493.30859375,0.0,4.502747025578729,0.0,74376.5569144563,226380.06484676414,1.0350000000000006,21071.50641714076,0.0,21071.50641714076,0.0,6922.986338786726,0.0,6922.986338786726,1.0350000000000006,28731.995480527425,0.0,28731.995480527425,1,36346.798828125,0.0,0,0.0,0.007333511219318926,0.00012955937032335104,-1,0.0,0.0,True,19847.838936230317,19498.903564760905,6198.046409538026,332.9413881749825,6652.30116940824,0.0,6652.30116940824,27608.589383413637,332.9413881749825,520.2732350545866,2.1395857728768847e-05
88,Ampara,PF,5.0,88,52105079051,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,101437.96853380528,308746.9338089718,0.9050000000000006,33954.26611637877,0.0,33954.26611637877,0.0,11155.582131328025,0.0,11155.582131328025,0.9050000000000006,41884.19296665084,0.0,41884.19296665084,1,36346.798828125,0.0,0,0.0,0.0062795673698045045,0.0,-1,0.0,0.0,True,32223.705140448783,20988.064485734285,8453.164044483774,0.0,10773.239692701904,0.0,10773.239692701904,40448.6690925731,0.0,772.6021311795367,2.1395857728768847e-05
89,Ampara,PF,5.0,89,52105079061,helped,a,43493.30859375,0.0,4.502747025578729,0.0,88562.66069045712,269558.3353390057,1.0350000000000006,23677.905522969377,0.0,23677.905522969377,0.0,7779.311702805285,0.0,7779.311702805285,1.0350000000000006,32285.943919078603,0.0,32285.943919078603,1,36346.798828125,0.0,0,0.0,0.006720547699471256,0.0,-1,0.0,0.0,True,22302.878867022348,20462.427535665658,7380.22172420476,0.0,7475.144656551813,0.0,7475.144656551813,31023.580284281696,0.0,591.835977003786,2.1395857728768847e-05
90,Ampara,PF,5.0,90,52105079071,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,102760.33082992432,312771.81039327837,0.6450000000000004,54461.728395803206,0.0,54461.728395803206,0.0,17893.253296980933,0.0,17893.253296980933,0.6450000000000004,53021.06811227402,0.0,53021.06811227402,1,36346.798828125,0.0,0,0.0,0.006239032512030306,0.005676067606465631,-1,0.0,0.0,True,52468.60479018749,21465.177017477716,8563.360902493694,17584.9576944023,17453.98936954329,0.0,17453.98936954329,51719.446644708594,17584.9576944023,651.5305991277725,2.1395857728768847e-05
91,Ampara,PF,5.0,91,52105079091,helped,a,43493.30859375,0.0,4.502747025578729,0.0,97794.88630633907,297658.47764603805,0.7950000000000005,39309.200331928056,0.0,39309.200331928056,0.0,12914.931258317481,0.0,12914.931258317481,0.7950000000000005,44165.745522200305,0.0,44165.745522200305,1,36346.798828125,0.0,0,0.0,0.006395461996676583,0.011971476719775387,-1,0.0,0.0,True,37543.67190056759,22324.083816194663,8149.5738588615895,30724.043739107037,12525.270778258158,0.0,12525.270778258158,42833.20683049995,30724.043739107037,227.02839985926914,2.1395857728768847e-05
92,Ampara,PF,5.0,92,52105079101,helped,a,43493.30859375,0.0,4.502747025578729,0.0,204269.3147260458,621734.8937928361,0.7550000000000004,84116.21042499691,0.0,84116.21042499691,0.0,27636.153016998283,0.0,27636.153016998283,0.7550000000000004,91143.891887871,0.0,91143.891887871,1,36346.798828125,0.0,0,0.0,0.0044251544125620485,0.002776487251028729,-1,0.0,0.0,True,80524.1936648436,27820.472148959074,17022.44289383715,18328.282964635135,26843.6795612178,0.0,26843.6795612178,88530.31846709721,18328.282964635135,1340.2931072136857,2.1395857728768847e-05
93,Ampara,PF,5.0,93,52105080021,helped,a,43493.30859375,0.0,3.0393488092211913,0.0,156100.25071455978,475122.62392035616,0.6450000000000004,80265.5983685854,0.0,80265.5983685854,0.0,26371.04485933854,0.0,26371.04485933854,0.6450000000000004,78142.35580707615,0.0,78142.35580707615,1,36346.798828125,0.0,0,0.0,0.005062070570393299,0.0035084540338573503,-1,0.0,0.0,True,77328.13634636237,24473.247075989508,13008.354226213314,17384.937526728347,25723.658464964876,0.0,25723.658464964876,76224.02840504708,17384.937526728347,1124.6127263402443,2.1395857728768847e-05
94,Ampara,PF,5.0,94,52105080031,helped,a,43493.30859375,0.0,2.0262325394807945,0.0,257854.53057833834,784832.315113667,0.7950000000000005,103064.80640263918,0.0,103064.80640263918,0.0,33861.662883046425,0.0,33861.662883046425,0.7950000000000005,115798.18397314462,0.0,115798.18397314462,1,36346.798828125,14893.716797930301,0,0.0,0.003938606673433383,0.0059936525541144006,-1,0.0,0.0,True,98435.76677730937,19261.99700627038,21487.87754819486,46251.953946693764,32840.01193108202,0.0,5298.307693747505,84762.69606368145,46251.953946693764,729.5732209990613,2.1395857728768847e-05
