,region,hazard,rp,hhid,helped_cat,affected_cat,pcwgt,pcexp,pcsoc,c,pov_line,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta
1297069,NCR,EQ,1000,13744252026149,helped,a,1832.7533949999997,589017.3727018168,76270.91207761753,589017.372701817,22302.6775,0.5350000000000003,336751,9767,346518.0,0.037972498460832185,3077.170517579024,0.5350000000000003,289154.0452598218,3077.170517579024,292231.2157774008,1,15573.959716184301,0,0.002605949189008147,0.0,-1,0.0,0.0,336751,-1209.98,214.72,0.0,10.0,635082040.9286098,112069.43,108992.26,3077.17,292231.22,292231.22,0.0
1297082,NCR,EQ,1000,13744271218008,helped,a,1219.93927,549203.9497373898,9120.91138609875,549203.94973739,22302.6775,0.9650000000000006,166672,4834,171506.0,0.037972498460832185,1522.9898926975532,0.9650000000000006,213696.15424365012,1522.9898926975532,215219.14413634766,1,15573.959716184301,0,0.0026987531963188127,0.0,-1,0.0,0.0,166672,-1209.98,505.88,0.0,10.0,209226904.44062,54380.66,52857.67,1522.99,215219.14,215219.14,0.0
1297147,NCR,EQ,1000,13744812138006,helped,a,1265.36523,509306.64262985,29418.780380902357,509306.6426298501,22302.6775,0.8450000000000005,179044,5193,184237.0,0.037972498460832185,1636.0956791018605,0.8450000000000005,208818.51139210066,1636.0956791018605,210454.6070712025,1,15573.959716184301,0,0.0028024658261058687,0.0,-1,0.0,0.0,179044,-1209.98,279.22,0.0,10.0,233127093.87951002,59162.43,57526.33,1636.1,210454.61,210454.61,0.0
1297444,NCR,EQ,1000,13762252208001,helped,a,1525.82369,547934.0885405429,0.0,547934.088540543,22302.6775,0.4350000000000002,434661,12607,447268.0,0.037972498460832185,3971.9349559863576,0.4350000000000002,326020.91724034166,3971.9349559863576,329992.852196328,1,15573.959716184301,0,0.0027018786257756843,0.0,-1,0.0,0.0,434661,-1209.98,226.89,0.0,10.0,682452110.17892,140915.31,136943.38,3971.93,329992.85,329992.85,0.0
1297461,NCR,EQ,1000,13764109168010,helped,a,1600.740975,810751.9565144611,223454.1615587447,810751.9565144613,22302.6775,0.4050000000000002,515350,14948,530298.0,0.037972498460832185,4709.485501870713,0.4050000000000002,379566.95200769446,4709.485501870713,384276.43750956515,1,15573.959716184301,0,0.002221191449430858,0.0,-1,0.0,0.0,515350,-1209.98,273.5,0.0,10.0,848869737.56055,175559.69,170850.2,4709.49,384276.44,384276.44,0.0
1297674,NCR,EQ,1000,137441252138005,helped,a,712.0510965,665836.3764624131,0.0,665836.3764624133,22302.6775,0.4950000000000002,464330,13468,477798.0,0.037972498460832185,4243.199808616186,0.4950000000000002,376134.1851005907,4243.199808616186,380377.3849092069,1,15573.959716184301,0,0.00245101650955235,0.0,-1,0.0,0.0,464330,-1209.98,609.15,0.0,10.0,340216589.805507,150534.04,146290.84,4243.2,380377.39,380377.39,0.0
1297852,NCR,EQ,1000,137641325118003,helped,a,790.0413749999999,495650.9017348738,5447.9225249437095,495650.9017348738,22302.6775,0.7150000000000004,227698,6604,234302.0,0.037972498460832185,2080.6423771978984,0.7150000000000004,234748.9951369021,2080.6423771978984,236829.63751409997,1,15573.959716184301,0,0.002840809066475474,0.0,-1,0.0,0.0,227698,-1209.98,259.95,0.0,10.0,185108274.24525,74025.57,71944.93,2080.64,236829.64,236829.64,0.0
1297946,NCR,EQ,1000,1376222231,not_helped,na,64.91454000000006,818633.655730049,14971.133295645324,818633.6557300492,22302.6775,0.5850000000000003,0,0,0.0,0.037972498460832185,0.0,0.5850000000000003,568.4913360258452,0.0,568.4913360258452,0,15573.959716184301,0,0.002210472915520725,0.0,-1,0.0,0.0,0,-1209.98,1627.13,0.0,10.0,0.0,568.49,568.49,0.0,568.49,568.49,0.0
1297961,NCR,EQ,1000,1376443295,not_helped,na,66.26707000000006,380435.85140492854,34476.19818893456,380435.8514049287,22302.6775,0.9050000000000006,0,0,0.0,0.037972498460832185,0.0,0.9050000000000006,1309.147382664754,0.0,1309.147382664754,0,15573.959716184301,0,0.0032425693786653632,0.0,-1,0.0,0.0,0,-1209.98,11.34,0.0,10.0,0.0,1309.15,1309.15,0.0,1309.15,1309.15,0.0
1297962,NCR,EQ,1000,1376473339,not_helped,na,153.39443500000013,388544.1779534897,32687.533286328155,388544.1779534899,22302.6775,0.7550000000000004,0,0,0.0,0.037972498460832185,0.0,0.7550000000000004,1241.2273074035832,0.0,1241.2273074035832,0,15573.959716184301,0,0.003208557250059292,0.0,-1,0.0,0.0,0,-1209.98,46.27,0.0,10.0,0.0,1241.23,1241.23,0.0,1241.23,1241.23,0.0
1297963,NCR,EQ,1000,1376473795,not_helped,na,76.69721500000007,729663.1272301739,36235.22141345029,729663.1272301743,22302.6775,0.4950000000000002,0,0,0.0,0.037972498460832185,0.0,0.4950000000000002,1375.9418893502502,0.0,1375.9418893502502,0,15573.959716184301,0,0.0023413632401801028,0.0,-1,0.0,0.0,0,-1209.98,1237.98,0.0,10.0,0.0,1375.94,1375.94,0.0,1375.94,1375.94,0.0
1297976,NCR,EQ,1000,13391700373,not_helped,na,38.45621350000003,591675.59483944,44614.12517134585,591675.5948394402,22302.6775,0.8450000000000005,0,0,0.0,0.037972498460832185,0.0,0.8450000000000005,1694.1097994004226,0.0,1694.1097994004226,0,15573.959716184301,0,0.0026000887226789167,0.0,-1,0.0,0.0,0,-1209.98,721.27,0.0,10.0,0.0,1694.11,1694.11,0.0,1694.11,1694.11,0.0
1297991,NCR,EQ,1000,13741714191,not_helped,na,28.791021500000024,424892.2023984804,4868.26365997469,424892.20239848044,22302.6775,0.4050000000000002,0,0,0.0,0.037972498460832185,0.0,0.4050000000000002,184.86013433532705,0.0,184.86013433532705,0,15573.959716184301,0,0.0030682490975885556,0.0,-1,0.0,0.0,0,-1209.98,272.8,0.0,10.0,0.0,184.86,184.86,0.0,184.86,184.86,0.0
1298012,NCR,EQ,1000,13744134215,not_helped,na,56.21455500000005,594255.6231816565,15690.018131425215,594255.6231816566,22302.6775,0.6750000000000004,0,0,0.0,0.037972498460832185,0.0,0.6750000000000004,595.7891893460145,0.0,595.7891893460145,0,15573.959716184301,0,0.002594438292629519,0.0,-1,0.0,0.0,0,-1209.98,832.49,0.0,10.0,0.0,595.79,595.79,0.0,595.79,595.79,0.0
1298073,NCR,EQ,1000,13762252570,not_helped,na,281.07280500000024,394917.55469338276,5625.057630559456,394917.5546933828,22302.6775,0.6150000000000003,0,0,0.0,0.037972498460832185,0.0,0.6150000000000003,213.59749221852616,0.0,213.59749221852616,0,15573.959716184301,0,0.0031825612897843254,0.0,-1,0.0,0.0,0,-1209.98,164.31,0.0,10.0,0.0,213.6,213.6,0.0,213.6,213.6,0.0
1298074,NCR,EQ,1000,13762252680,not_helped,na,80.30651000000007,1051435.4642089412,49926.942930330304,1051435.4642089414,22302.6775,0.6450000000000004,0,0,0.0,0.037972498460832185,0.0,0.6450000000000004,1895.8507635761557,0.0,1895.8507635761557,0,15573.959716184301,0,0.0019504673507496563,0.0,-1,0.0,0.0,0,-1209.98,2325.57,0.0,10.0,0.0,1895.85,1895.85,0.0,1895.85,1895.85,0.0
1298092,NCR,EQ,1000,13763726210,not_helped,na,38.191592500000034,395661.87846929923,6537.506494394021,395661.87846929923,22302.6775,0.6150000000000003,0,0,0.0,0.037972498460832185,0.0,0.6150000000000003,248.24545529607465,0.0,248.24545529607465,0,15573.959716184301,0,0.0031795663447386157,0.0,-1,0.0,0.0,0,-1209.98,163.72,0.0,10.0,0.0,248.25,248.25,0.0,248.25,248.25,0.0
1298222,NCR,EQ,1000,137436211454,not_helped,na,48.15549600000004,410477.53406250867,35302.53777886537,410477.5340625088,22302.6775,0.7950000000000005,0,0,0.0,0.037972498460832185,0.0,0.7950000000000005,1340.5255614715288,0.0,1340.5255614715288,0,15573.959716184301,0,0.003121657842475196,0.0,-1,0.0,0.0,0,-1209.98,114.47,0.0,10.0,0.0,1340.53,1340.53,0.0,1340.53,1340.53,0.0
1298224,NCR,EQ,1000,137436228002,not_helped,na,24.07774800000002,819244.4204610416,65375.069960861794,819244.4204610419,22302.6775,0.6150000000000003,0,0,0.0,0.037972498460832185,0.0,0.6150000000000003,2482.454743465794,0.0,2482.454743465794,0,15573.959716184301,0,0.002209648783806119,0.0,-1,0.0,0.0,0,-1209.98,1451.35,0.0,10.0,0.0,2482.45,2482.45,0.0,2482.45,2482.45,0.0
1298238,NCR,EQ,1000,137441342234,not_helped,na,28.107278500000024,1151564.4814472522,47070.052719618514,1151564.481447253,22302.6775,0.9650000000000006,0,0,0.0,0.037972498460832185,0.0,0.9650000000000006,1787.3675044471283,0.0,1787.3675044471283,0,15573.959716184301,0,0.0018637423124500208,0.0,-1,0.0,0.0,0,-1209.98,2689.13,0.0,10.0,0.0,1787.37,1787.37,0.0,1787.37,1787.37,0.0
1298271,NCR,EQ,1000,137447725432,not_helped,na,26.592062500000022,546787.3146406377,10895.845705837975,546787.314640638,22302.6775,0.6750000000000004,0,0,0.0,0.037972498460832185,0.0,0.6750000000000004,413.7424842944263,0.0,413.7424842944263,0,15573.959716184301,0,0.002704710459031568,0.0,-1,0.0,0.0,0,-1209.98,681.84,0.0,10.0,0.0,413.74,413.74,0.0,413.74,413.74,0.0
1298275,NCR,EQ,1000,137448128184,not_helped,na,99.89725500000009,419507.0866990138,20920.02160419723,419507.08669901395,22302.6775,0.9650000000000006,0,0,0.0,0.037972498460832185,0.0,0.9650000000000006,794.3854881660108,0.0,794.3854881660108,0,15573.959716184301,0,0.003087879503663394,0.0,-1,0.0,0.0,0,-1209.98,197.12,0.0,10.0,0.0,794.39,794.39,0.0,794.39,794.39,0.0
1298276,NCR,EQ,1000,137448129207,not_helped,na,66.59817000000007,644244.595522527,81718.83439139543,644244.5955225272,22302.6775,0.5350000000000003,0,0,0.0,0.037972498460832185,0.0,0.5350000000000003,3103.0683131484793,0.0,3103.0683131484793,0,15573.959716184301,0,0.0024917507844816754,0.0,-1,0.0,0.0,0,-1209.98,775.86,0.0,10.0,0.0,3103.07,3103.07,0.0,3103.07,3103.07,0.0
1298419,NCR,EQ,1000,137611674331,not_helped,na,53.29776500000005,547564.1470405372,74473.09976881769,547564.1470405374,22302.6775,0.6450000000000004,0,0,0.0,0.037972498460832185,0.0,0.6450000000000004,2827.929666345028,0.0,2827.929666345028,0,15573.959716184301,0,0.0027027911839380353,0.0,-1,0.0,0.0,0,-1209.98,460.14,0.0,10.0,0.0,2827.93,2827.93,0.0,2827.93,2827.93,0.0
1298457,NCR,EQ,1000,137622521816,not_helped,na,40.153256000000034,1315831.2926869493,172154.35350996195,1315831.2926869495,22302.6775,0.7550000000000004,0,0,0.0,0.037972498460832185,0.0,0.7550000000000004,6537.130923683045,0.0,6537.130923683045,0,15573.959716184301,0,0.0017435318707860635,0.0,-1,0.0,0.0,0,-1209.98,2827.46,0.0,10.0,0.0,6537.13,6537.13,0.0,6537.13,6537.13,0.0
1298498,NCR,EQ,1000,137641095227,not_helped,na,33.69981100000003,575741.8629364866,5447.922170839475,575741.8629364867,22302.6775,0.6450000000000004,0,0,0.0,0.037972498460832185,0.0,0.6450000000000004,206.87121624694993,0.0,206.87121624694993,0,15573.959716184301,0,0.002635822077587901,0.0,-1,0.0,0.0,0,-1209.98,803.29,0.0,10.0,0.0,206.87,206.87,0.0,206.87,206.87,0.0
1298508,NCR,EQ,1000,137641464107,not_helped,na,254.1928200000002,462354.27891189064,86979.07759911551,462354.2789118906,22302.6775,0.8450000000000005,0,0,0.0,0.037972498460832185,0.0,0.8450000000000005,3302.8128902572466,0.0,3302.8128902572466,0,15573.959716184301,0,0.002941321889880765,0.0,-1,0.0,0.0,0,-1209.98,115.18,0.0,10.0,0.0,3302.81,3302.81,0.0,3302.81,3302.81,0.0
1298528,NCR,EQ,1000,137654901058,not_helped,na,26.022671500000026,783985.4799419807,125325.10091825124,783985.4799419806,22302.6775,0.7150000000000004,0,0,0.0,0.037972498460832185,0.0,0.7150000000000004,4758.907201722264,0.0,4758.907201722264,0,15573.959716184301,0,0.002258790674306179,0.0,-1,0.0,0.0,0,-1209.98,1115.24,0.0,10.0,0.0,4758.91,4758.91,0.0,4758.91,4758.91,0.0
1298530,NCR,EQ,1000,137654901481,not_helped,na,26.022671500000026,1421538.4276706562,358150.78961435606,1421538.4276706565,22302.6775,0.6150000000000003,0,0,0.0,0.037972498460832185,0.0,0.6150000000000003,13599.880307377915,0.0,13599.880307377915,0,15573.959716184301,0,0.0016774542857831234,0.0,-1,0.0,0.0,0,-1209.98,2544.02,0.0,10.0,0.0,13599.88,13599.88,0.0,13599.88,13599.88,0.0
1298645,NCR,EQ,1000,1339620217249,not_helped,na,48.240729000000044,505616.74958909716,25615.585054622617,505616.7495890973,22302.6775,0.4750000000000002,0,0,0.0,0.037972498460832185,0.0,0.4750000000000002,972.687764060041,0.0,972.687764060041,0,15573.959716184301,0,0.002812673163381533,0.0,-1,0.0,0.0,0,-1209.98,484.53,0.0,10.0,0.0,972.69,972.69,0.0,972.69,972.69,0.0
1298715,NCR,EQ,1000,1374383108008,not_helped,na,99.32071500000008,507987.153614903,18159.740895945026,507987.1536149031,22302.6775,0.9050000000000006,0,0,0.0,0.037972498460832185,0.0,0.9050000000000006,689.5707332204317,0.0,689.5707332204317,0,15573.959716184301,0,0.0028061031471480562,0.0,-1,0.0,0.0,0,-1209.98,519.22,0.0,10.0,0.0,689.57,689.57,0.0,689.57,689.57,0.0
1298738,NCR,EQ,1000,1374413425111,not_helped,na,84.32184000000007,442484.98517447565,20920.02231450357,442484.9851744757,22302.6775,0.5650000000000003,0,0,0.0,0.037972498460832185,0.0,0.5650000000000003,794.3855151381172,0.0,794.3855151381172,0,15573.959716184301,0,0.003006635122728541,0.0,-1,0.0,0.0,0,-1209.98,278.24,0.0,10.0,0.0,794.39,794.39,0.0,794.39,794.39,0.0
1298739,NCR,EQ,1000,1374413428194,not_helped,na,112.4291150000001,534613.917983976,49031.304480160674,534613.9179839761,22302.6775,0.9650000000000006,0,0,0.0,0.037972498460832185,0.0,0.9650000000000006,1861.8411339056252,0.0,1861.8411339056252,0,15573.959716184301,0,0.002735330860106291,0.0,-1,0.0,0.0,0,-1209.98,504.24,0.0,10.0,0.0,1861.84,1861.84,0.0,1861.84,1861.84,0.0
1298745,NCR,EQ,1000,1374414019153,not_helped,na,53.29776500000005,494834.79531834024,19612.520787691567,494834.7953183402,22302.6775,0.5650000000000003,0,0,0.0,0.037972498460832185,0.0,0.5650000000000003,744.7364154237091,0.0,744.7364154237091,0,15573.959716184301,0,0.002843150703937299,0.0,-1,0.0,0.0,0,-1209.98,467.66,0.0,10.0,0.0,744.74,744.74,0.0,744.74,744.74,0.0
1298798,NCR,EQ,1000,1374481214338,not_helped,na,66.59817000000007,562113.3534135697,113098.86679769127,562113.3534135699,22302.6775,0.5850000000000003,0,0,0.0,0.037972498460832185,0.0,0.5850000000000003,4294.646545397495,0.0,4294.646545397495,0,15573.959716184301,0,0.002667583635029616,0.0,-1,0.0,0.0,0,-1209.98,375.14,0.0,10.0,0.0,4294.65,4294.65,0.0,4294.65,4294.65,0.0
1298849,NCR,EQ,1000,1375117821485,not_helped,na,33.24007550000003,555476.7149378465,59144.825757751365,555476.7149378468,22302.6775,0.4950000000000002,0,0,0.0,0.037972498460832185,0.0,0.4950000000000002,2245.8768050525578,0.0,2245.8768050525578,0,15573.959716184301,0,0.0026834719896859874,0.0,-1,0.0,0.0,0,-1209.98,542.18,0.0,10.0,0.0,2245.88,2245.88,0.0,2245.88,2245.88,0.0
1298943,NCR,EQ,1000,1375411258002,not_helped,na,74.13957500000006,412211.0491814325,16343.7669422842,412211.04918143264,22302.6775,0.5850000000000003,0,0,0.0,0.037972498460832185,0.0,0.5850000000000003,620.61366506013,0.0,620.61366506013,0,15573.959716184301,0,0.0031150870064932824,0.0,-1,0.0,0.0,0,-1209.98,187.52,0.0,10.0,0.0,620.61,620.61,0.0,620.61,620.61,0.0
1298982,NCR,EQ,1000,1376113218001,not_helped,na,120.1756700000001,733809.8554388257,142554.2574035826,733809.8554388257,22302.6775,0.6750000000000004,0,0,0.0,0.037972498460832185,0.0,0.6750000000000004,5413.141319842992,0.0,5413.141319842992,0,15573.959716184301,0,0.0023347383958166766,0.0,-1,0.0,0.0,0,-1209.98,877.29,0.0,10.0,0.0,5413.14,5413.14,0.0,5413.14,5413.14,0.0
1299033,NCR,EQ,1000,1376220218001,not_helped,na,213.41833500000016,1036599.5963137377,98958.23927499012,1036599.5963137378,22302.6775,0.4750000000000002,0,0,0.0,0.037972498460832185,0.0,0.4750000000000002,3757.691588556487,0.0,3757.691588556487,0,15573.959716184301,0,0.001964375360109377,0.0,-1,0.0,0.0,0,-1209.98,2100.11,0.0,10.0,0.0,3757.69,3757.69,0.0,3757.69,3757.69,0.0
1299040,NCR,EQ,1000,1376225211130,not_helped,na,200.76628500000018,570660.9413901044,28809.921383941528,570660.9413901045,22302.6775,0.6150000000000003,0,0,0.0,0.037972498460832185,0.0,0.6150000000000003,1093.9846954084921,0.0,1093.9846954084921,0,15573.959716184301,0,0.0026475301919215858,0.0,-1,0.0,0.0,0,-1209.98,702.88,0.0,10.0,0.0,1093.98,1093.98,0.0,1093.98,1093.98,0.0
1299041,NCR,EQ,1000,1376225215177,not_helped,na,220.8429200000002,440922.9345100762,27433.35934404417,440922.9345100763,22302.6775,0.5350000000000003,0,0,0.0,0.037972498460832185,0.0,0.5350000000000003,1041.713195467246,0.0,1041.713195467246,0,15573.959716184301,0,0.0030119561933817955,0.0,-1,0.0,0.0,0,-1209.98,249.73,0.0,10.0,0.0,1041.71,1041.71,0.0,1041.71,1041.71,0.0
1299082,NCR,EQ,1000,1376410913546,not_helped,na,202.19886500000018,363239.6677449525,2042.9708241685728,363239.66774495255,22302.6775,0.9650000000000006,0,0,0.0,0.037972498460832185,0.0,0.9650000000000006,77.5767064762716,0.0,77.5767064762716,0,15573.959716184301,0,0.0033184353475744707,0.0,-1,0.0,0.0,0,-1209.98,65.13,0.0,10.0,0.0,77.58,77.58,0.0,77.58,77.58,0.0
1299083,NCR,EQ,1000,1376410938002,not_helped,na,134.79924500000013,458509.6567174171,2552.6239142103504,458509.65671741724,22302.6775,0.6450000000000004,0,0,0.0,0.037972498460832185,0.0,0.6450000000000004,96.92950765344271,0.0,96.92950765344271,0,15573.959716184301,0,0.002953627699628092,0.0,-1,0.0,0.0,0,-1209.98,399.65,0.0,10.0,0.0,96.93,96.93,0.0,96.93,96.93,0.0
1299085,NCR,EQ,1000,1376410978005,not_helped,na,67.39962000000007,622172.3428918739,133979.66433870106,622172.3428918739,22302.6775,0.5650000000000003,0,0,0.0,0.037972498460832185,0.0,0.5650000000000003,5087.542597884493,0.0,5087.542597884493,0,15573.959716184301,0,0.0025355643957122804,0.0,-1,0.0,0.0,0,-1209.98,513.45,0.0,10.0,0.0,5087.54,5087.54,0.0,5087.54,5087.54,0.0
1299104,NCR,EQ,1000,1376414638001,not_helped,na,222.4187250000002,474274.7841124753,87111.34243502206,474274.78411247535,22302.6775,0.5850000000000003,0,0,0.0,0.037972498460832185,0.0,0.5850000000000003,3307.835316535131,0.0,3307.835316535131,0,15573.959716184301,0,0.0029041228114982773,0.0,-1,0.0,0.0,0,-1209.98,156.79,0.0,10.0,0.0,3307.84,3307.84,0.0,3307.84,3307.84,0.0
1299173,NCR,EQ,1000,1376757128001,not_helped,na,52.02072000000004,539053.0529390214,28474.475339826135,539053.0529390215,22302.6775,0.5150000000000002,0,0,0.0,0.037972498460832185,0.0,0.5150000000000002,1081.2469710146272,0.0,1081.2469710146272,0,15573.959716184301,0,0.0027240447679512695,0.0,-1,0.0,0.0,0,-1209.98,592.48,0.0,10.0,0.0,1081.25,1081.25,0.0,1081.25,1081.25,0.0
1299179,NCR,EQ,1000,1376782098005,not_helped,na,69.77137500000006,527006.9570510256,81718.836700581,527006.9570510257,22302.6775,0.5150000000000002,0,0,0.0,0.037972498460832185,0.0,0.5150000000000002,3103.068400834025,0.0,3103.068400834025,0,15573.959716184301,0,0.0027550013846670703,0.0,-1,0.0,0.0,0,-1209.98,361.99,0.0,10.0,0.0,3103.07,3103.07,0.0,3103.07,3103.07,0.0
1299387,NCR,EQ,1000,13744252026149,not_helped,na,96.46070500000008,589017.3727018168,76270.91207761753,589017.372701817,22302.6775,0.5350000000000003,0,0,0.0,0.037972498460832185,0.0,0.5350000000000003,2896.1970914738,0.0,2896.1970914738,0,15573.959716184301,0,0.002605949189008147,0.0,-1,0.0,0.0,0,-1209.98,600.13,0.0,10.0,0.0,2896.2,2896.2,0.0,2896.2,2896.2,0.0
1299395,NCR,EQ,1000,13744271218008,not_helped,na,64.20733000000006,549203.9497373898,9120.91138609875,549203.94973739,22302.6775,0.9650000000000006,0,0,0.0,0.037972498460832185,0.0,0.9650000000000006,346.3437935700457,0.0,346.3437935700457,0,15573.959716184301,0,0.0026987531963188127,0.0,-1,0.0,0.0,0,-1209.98,696.64,0.0,10.0,0.0,346.34,346.34,0.0,346.34,346.34,0.0
1299414,NCR,EQ,1000,13744812138006,not_helped,na,66.59817000000007,509306.64262985,29418.780380902357,509306.6426298501,22302.6775,0.8450000000000005,0,0,0.0,0.037972498460832185,0.0,0.8450000000000005,1117.1045927334526,0.0,1117.1045927334526,0,15573.959716184301,0,0.0028024658261058687,0.0,-1,0.0,0.0,0,-1209.98,484.13,0.0,10.0,0.0,1117.1,1117.1,0.0,1117.1,1117.1,0.0
1299415,NCR,EQ,1000,13744812158004,not_helped,na,133.19634000000013,382653.6175638872,21573.772279328397,382653.61756388727,22302.6775,0.5350000000000003,0,0,0.0,0.037972498460832185,0.0,0.5350000000000003,819.2100346711986,0.0,819.2100346711986,0,15573.959716184301,0,0.003233159157117237,0.0,-1,0.0,0.0,0,-1209.98,64.71,0.0,10.0,0.0,819.21,819.21,0.0,819.21,819.21,0.0
1299518,NCR,EQ,1000,13754112320295,not_helped,na,31.774103000000018,410587.02414670854,25606.324498570426,410587.02414670854,22302.6775,0.8450000000000005,0,0,0.0,0.037972498460832185,0.0,0.8450000000000005,972.3361176096026,0.0,972.3361176096026,0,15573.959716184301,0,0.0031212415928751906,0.0,-1,0.0,0.0,0,-1209.98,149.09,0.0,10.0,0.0,972.34,972.34,0.0,972.34,972.34,0.0
