,district,hazard,rp,index,hhid,helped_cat,affected_cat,pov_line,ispoor,has_ew,pcwgt,pcwgt_ae,pcsoc,c,dk_private,dk_public,dk0,pc_fee_BE,pc_fee,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,macro_multiplier,dc_npv_pre,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,t_pov_bool,dk_prv_t,sav_f,sav_i,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta,scale_fac_soc
45,Ampara,PF,5.0,45,52103067011,helped,a,43493.30859375,0.0,1,3.6021976204629826,3.6021976204629826,0.0,102753.42851170579,42271.72769944503,0.0,42271.72769944503,0.0,0.0,13888.261597761944,0.0,13888.261597761944,66406.62968358079,0.0,66406.62968358079,1.242399375280522,1,36346.798828125,1.213422094531589,80579.2716814342,0.0,0,0.0,0.006239242057664133,0.2522033442032527,-1.0,0.0,0.0,True,343.87191526419014,0.12658796657404814,8562.785709308815,0.0,115.71532579411766,0.0,115.71532579411766,553.2920542023181,546.5629683912189,0.003066866009751479,1.8049202462836777e-06
46,Ampara,PF,5.0,46,52103067021,helped,a,43493.30859375,0.0,1,2.701648215347238,2.701648215347238,0.0,102512.07002948405,44849.46421442788,0.0,44849.46421442788,0.0,0.0,14735.169945221209,0.0,14735.169945221209,66165.27120135906,0.0,66165.27120135906,1.1467272164110494,1,36346.798828125,1.2303426978432546,81405.95827341071,0.0,0,0.0,0.0062465826988716685,0.2770562160359875,-1.0,0.0,0.0,True,528.4692594909455,0.1684189670626477,8542.672502457004,0.0,177.50611908970623,0.0,177.50611908970623,797.054974807407,788.1187503980885,0.0037626207854923877,1.8049202462836777e-06
47,Ampara,PF,5.0,47,52103067031,helped,a,43493.30859375,0.0,1,1.8010988102314913,1.8010988102314913,0.0,117625.39303197702,47873.86106265005,0.0,47873.86106265005,0.0,0.0,15728.827334912137,0.0,15728.827334912137,81278.59420385203,0.0,81278.59420385203,1.3692183043928352,1,36346.798828125,1.1944844966893187,97086.02068920356,0.0,0,0.0,0.00583148888081493,0.248407464111545,-1.0,0.0,0.0,True,238.3099090801409,0.10465850588210746,9802.116085998085,0.0,80.38915897604934,0.0,80.38915897604934,415.41036033248315,409.8333765376633,0.0027978292781982717,1.8049202462836777e-06
48,Ampara,PF,5.0,48,52103067041,helped,a,43493.30859375,0.0,0,1.8010988102314913,1.8010988102314913,2499.999938964844,73981.20290810967,33957.44677282913,0.0,33957.44677282913,0.0,0.0,11156.681274389575,0.0,11156.681274389575,37634.40407998467,0.0,37634.40407998467,0.779732439329953,1,36346.798828125,1.3310111525652089,50091.81155060519,0.0,0,0.0,0.007353080175682087,0.29868798712759104,-1.0,0.0,0.0,True,1657.5409428109751,0.2685642111773845,6165.1002423424725,0.0,552.8285068643504,0.0,552.8285068643504,1864.8308101780472,1850.681338756777,0.004065295976182881,1.8049202462836777e-06
49,Ampara,PF,5.0,49,52103067061,helped,a,43493.30859375,0.0,1,1.8010988102314913,1.8010988102314913,0.0,173242.29277537798,68068.46946053728,0.0,68068.46946053728,0.0,0.0,22363.71120548316,0.0,22363.71120548316,136895.49394725298,0.0,136895.49394725298,1.6825967095994376,1,36346.798828125,1.1595095417418158,158731.63145329882,0.0,0,0.0,0.004805106682568002,0.23733565460726283,-1.0,0.0,0.0,True,100.67065819930026,0.09849137878616077,14436.857731281498,0.0,34.164936217635976,0.0,34.164936217635976,209.13460097101202,209.13460097101202,0.0,1.8049202462836777e-06
50,Ampara,PF,5.0,50,52103067071,helped,a,43493.30859375,0.0,1,3.6021976204629826,3.6021976204629826,0.0,112472.31443681991,35910.9830500391,0.0,35910.9830500391,0.0,0.0,11798.456178035183,0.0,11798.456178035183,76125.51560869491,0.0,76125.51560869491,1.7912920774411851,1,36346.798828125,1.1501442187194972,87555.32167438131,0.0,0,0.0,0.005963581785685652,0.16961719122789637,-1.0,0.0,0.0,True,34.86294511819774,0.09661874275552673,9372.692869734992,0.0,11.85635874015166,0.0,11.85635874015166,76.49911214790885,76.49911214790885,0.0,1.8049202462836777e-06
51,Ampara,PF,5.0,51,52103067081,helped,a,43493.30859375,0.0,1,2.701648215347238,2.701648215347238,0.0,130928.62116746003,26745.3275196845,0.0,26745.3275196845,0.0,0.0,8787.104888454242,0.0,8787.104888454242,94581.82233933503,0.0,94581.82233933503,3.2078394772969627,1,36346.798828125,1.0850595032345105,102626.9051625336,0.0,0,0.0,0.005527295692134975,0.08026007959524827,-1.0,0.0,0.0,True,0.1076027041194854,0.09482749459898576,10910.71843062167,0.0,0.03760659253269886,0.0,0.03760659253269886,0.4047863430410456,0.4047863430410456,0.0,1.8049202462836777e-06
52,Ampara,PF,5.0,52,52103067091,helped,a,43493.30859375,0.0,1,5.403296430694476,5.403296430694476,0.0,98520.44416939592,41137.12233069831,0.0,41137.12233069831,0.0,0.0,13515.490078144438,0.0,13515.490078144438,62173.64534127092,0.0,62173.64534127092,1.1828283678174458,1,36346.798828125,1.2236518008332349,76078.89308621304,0.0,0,0.0,0.006371868656419071,0.25800547948354874,-1.0,0.0,0.0,True,421.47911272283335,0.14200717695720755,8210.037014116328,0.0,141.6679949310102,0.0,141.6679949310102,651.6978387112147,644.1577674219545,0.0032735800612915256,1.8049202462836777e-06
53,Ampara,PF,5.0,53,52103067101,helped,a,43493.30859375,0.0,1,3.6021976204629826,3.6021976204629826,0.0,112512.19319555954,24651.81379640831,0.0,24651.81379640831,0.0,0.0,8099.286627178253,0.0,8099.286627178253,76165.39436743454,0.0,76165.39436743454,2.761099378017097,1,36346.798828125,1.098529248829361,83669.9134612499,0.0,0,0.0,0.005962524827726458,0.0908907373781699,-1.0,0.0,0.0,True,0.559523758097749,0.09910353355200252,9376.016099629962,0.0,0.1938746605463244,0.0,0.1938746605463244,1.8231901966294384,1.8231901966294384,0.0,1.8049202462836777e-06
54,Ampara,PF,5.0,54,52103068011,helped,a,43493.30859375,0.0,1,4.862958348560363,4.862958348560363,0.0,85913.1255691381,30759.28369015314,0.0,30759.28369015314,0.0,0.0,10105.879312196355,0.0,10105.879312196355,49566.326741013094,0.0,49566.326741013094,1.282879270737019,1,36346.798828125,1.2069886762318158,59825.99509880905,0.0,0,0.0,0.00682339065026466,0.20396885068587675,-1.0,0.0,0.0,True,213.91329510366342,0.09921527316099787,7159.427130761508,0.0,72.03949912359937,0.0,72.03949912359937,353.33227733185834,353.33227733185834,0.0,1.8049202462836777e-06
55,Ampara,PF,5.0,55,52103068021,helped,a,43493.30859375,0.0,1,4.0524652904669685,4.0524652904669685,0.0,95652.25555999498,20627.330401116596,0.0,20627.330401116596,0.0,0.0,6777.053512244691,0.0,6777.053512244691,59305.456731869985,0.0,59305.456731869985,2.5465439394320186,1,36346.798828125,1.1066395998103034,65629.76690432386,0.0,0,0.0,0.00646669514690269,0.08828850281765373,-1.0,0.0,0.0,True,1.0746923062370515,0.09773350489998078,7971.021296666248,0.0,0.37084401792693633,0.0,0.37084401792693633,3.245226530925563,3.245226530925563,0.0,1.8049202462836777e-06
56,Ampara,PF,5.0,56,52103068031,helped,a,43493.30859375,0.0,1,4.0524652904669685,4.0524652904669685,0.0,81181.01221371742,21985.773524115524,0.0,21985.773524115524,0.0,0.0,7223.366319519362,0.0,7223.366319519362,44834.21338559242,0.0,44834.21338559242,1.7106901890360537,1,36346.798828125,1.1569787895760133,51872.23393445541,0.0,0,0.0,0.007019444823970498,0.13093306182438408,-1.0,0.0,0.0,True,29.163984081904793,0.09707508147562294,6765.0843511431185,0.0,9.902837267372663,0.0,9.902837267372663,61.465236501770725,61.465236501770725,0.0,1.8049202462836777e-06
57,Ampara,PF,5.0,57,52103068041,helped,a,43493.30859375,0.0,1,1.6209861161867876,1.6209861161867876,0.0,71568.52042630437,34191.943893351185,0.0,34191.943893351185,0.0,0.0,11233.670520949505,0.0,11233.670520949505,35221.72159817937,0.0,35221.72159817937,0.7015702632190642,1,36346.798828125,1.3649837920589176,48077.07910992636,0.0,0,0.0,0.00747599455178319,0.31680537896235517,-1.0,0.0,0.0,True,2259.0085728688346,0.305792701312555,5964.043368858697,0.0,752.2920028244295,0.0,752.2920028244295,2358.7143164475874,2342.627683614038,0.0041616885438955364,1.8049202462836777e-06
58,Ampara,PF,5.0,58,52103068051,helped,a,43493.30859375,0.0,1,3.241972232373575,3.241972232373575,0.0,57577.27530452685,16295.550107660116,0.0,16295.550107660116,0.0,0.0,5353.858834059265,0.0,5353.858834059265,21230.476476401847,0.0,21230.476476401847,0.9742916033794646,1,36346.798828125,1.2687451021363678,26936.063045456216,0.0,0,0.0,0.008334977678081336,0.028619148406978167,-1.0,0.0,0.0,True,374.42042260159343,1426.7880761989709,4798.106275377238,0.0,125.34592008192922,0.0,125.34592008192922,497.05337592823173,0.0,9.48780292414519,1.8049202462836777e-06
59,Ampara,PF,5.0,59,52103068061,helped,a,43493.30859375,0.0,1,3.241972232373575,3.241972232373575,0.0,60476.37786207795,23304.149992490275,0.0,23304.149992490275,0.0,0.0,7656.515335980368,0.0,7656.515335980368,24129.57903395295,0.0,24129.57903395295,0.7068725400102986,1,36346.798828125,1.3624602369844527,32875.59196893462,0.0,0,0.0,0.00813274414595051,0.09424617889511909,-1.0,0.0,0.0,True,1508.37453118298,0.20679863535941578,5039.698155173162,0.0,502.3681827713095,0.0,502.3681827713095,1583.2179834289452,1572.337953962275,0.0028358437671798242,1.8049202462836777e-06
60,Ampara,PF,5.0,60,52103068071,helped,a,43493.30859375,0.0,1,4.862958348560363,4.862958348560363,0.0,52360.93327150443,11296.811768556367,0.0,11296.811768556367,0.0,0.0,3711.536897140979,0.0,3711.536897140979,16014.13444337943,0.0,16014.13444337943,1.089032711023972,1,36346.798828125,1.2419085200292466,19888.090006126728,0.0,0,0.0,0.008740299331567137,0.0,-1.0,0.0,0.0,True,166.43996691512672,4720.087098528074,4363.411105958702,0.0,55.84296090548384,0.0,55.84296090548384,240.94511477055957,0.0,4.594119329136282,1.8049202462836777e-06
61,Ampara,PF,5.0,61,52103068081,helped,a,43493.30859375,0.0,1,3.241972232373575,3.241972232373575,0.0,74836.00638684063,21764.15365515255,0.0,21764.15365515255,0.0,0.0,7150.553712064477,0.0,7150.553712064477,38489.20755871563,0.0,38489.20755871563,1.4399206301887089,1,36346.798828125,1.1853170074432744,45621.912322359865,0.0,0,0.0,0.0073109648177687924,0.1480467119570423,-1.0,0.0,0.0,True,82.38870406256275,0.09910643353437187,6236.333865570053,0.0,27.83009484793467,0.0,27.83009484793467,149.80074832157857,149.80074832157857,0.0,1.8049202462836777e-06
62,Ampara,PF,5.0,62,52103068091,helped,a,43493.30859375,0.0,1,3.241972232373575,3.241972232373575,0.0,56740.753008174324,15730.72036624808,0.0,15730.72036624808,0.0,0.0,5168.285552959861,0.0,5168.285552959861,20393.954180049324,0.0,20393.954180049324,0.9678939217404018,1,36346.798828125,1.2704177899197677,25908.842197143273,0.0,0,0.0,0.008396193679850276,0.03956925920438021,-1.0,0.0,0.0,True,370.5097943613799,3060.321389341344,4728.396084014527,0.0,124.02145759017655,0.0,124.02145759017655,489.38625730315465,0.0,9.342026201864707,1.8049202462836777e-06
63,Ampara,PF,5.0,63,52103068101,helped,a,43493.30859375,0.0,1,2.4314791742801813,2.4314791742801813,0.0,44218.85499038566,11252.867519155501,0.0,11252.867519155501,0.0,0.0,3697.0991330700176,0.0,3697.0991330700176,7872.056162260662,0.0,7872.056162260662,0.37101272383094436,1,36346.798828125,1.6449016170994206,12948.757911200022,0.0,0,0.0,0.009511001481271127,0.0,-1.0,3.87283236994221,0.0,True,2674.4744673680875,2354.9246790751977,3684.9045825321386,0.0,884.995264302421,0.0,884.995264302421,1884.3780415858912,0.0,36.178395433031625,1.8049202462836777e-06
64,Ampara,PF,5.0,64,52104072011,helped,a,43493.30859375,0.0,1,1.6209861161867876,1.6209861161867876,0.0,605070.3868616446,251903.5746028593,0.0,251903.5746028593,0.0,0.0,82762.23688727496,0.0,82762.23688727496,568723.5880335196,0.0,568723.5880335196,1.929156233342028,1,36346.798828125,1.1397380446693186,648195.9101826426,0.0,0,0.0,0.0025711478243455113,0.2677934417018286,-1.0,0.0,0.0,True,143.38064481223557,0.11883346814859941,50422.53223847038,0.0,48.891281750244715,0.0,48.891281750244715,335.9699571488037,329.5689378879103,0.004500236300213345,1.8049202462836777e-06
65,Ampara,PF,5.0,65,52104072021,helped,a,43493.30859375,0.0,1,3.241972232373575,3.241972232373575,0.0,488820.2543676173,250668.6712556407,0.0,250668.6712556407,0.0,0.0,82356.51273859416,0.0,82356.51273859416,452473.4555394923,0.0,452473.4555394923,1.4765185491546327,1,36346.798828125,1.1809029918590515,534327.25738339,0.0,0,0.0,0.002860588572073875,0.369003266215915,-1.0,0.0,0.0,True,823.5122946655687,0.4152254816720067,40735.021197301445,0.0,278.370590203407,0.0,278.370590203407,1529.3909210276452,1507.2188261464782,0.011982512184772531,1.8049202462836777e-06
66,Ampara,PF,5.0,66,52104072031,helped,a,43493.30859375,0.0,1,4.862958348560363,4.862958348560363,4999.999877929688,388132.9627445792,348436.1982886356,0.0,348436.1982886356,0.0,0.0,114477.87713205974,0.0,114477.87713205974,351786.1639164542,0.0,351786.1639164542,0.6810666858091889,1,36346.798828125,1.3750820377055404,483734.83511485305,0.0,0,0.0,0.0032102564850938565,0.8686743701355177,-1.0,0.0,0.0,True,24923.173450501217,3.2091147938791096,32344.413562048267,0.0,8296.6124965829,0.0,8296.6124965829,25495.172322209153,25326.419240148138,0.04238967743140165,1.8049202462836777e-06
67,Ampara,PF,5.0,67,52104072041,helped,a,43493.30859375,0.0,1,2.4314791742801813,2.4314791742801813,8000.000244140625,288429.644044353,64709.93818036793,0.0,64709.93818036793,0.0,0.0,21260.44812395316,0.0,21260.44812395316,252082.845216228,0.0,252082.845216228,3.5670316427887276,1,36346.798828125,1.0766358912643192,271401.43873181904,0.0,0,0.0,0.0037240032272112186,0.09661211648130195,-1.0,0.0,0.0,True,0.06477435318929532,0.09750510950039448,24035.803670362748,0.0,0.03723488597058168,0.0,0.03723488597058168,0.2847254488754633,0.2847254488754633,0.0,1.8049202462836777e-06
68,Ampara,PF,5.0,68,52104072051,helped,a,43493.30859375,0.0,0,0.8104930580933938,0.8104930580933938,6000.0,137484.2297309482,44591.85824491643,0.0,44591.85824491643,0.0,0.0,14650.66415474802,0.0,14650.66415474802,101137.4309028232,0.0,101137.4309028232,1.939519234050643,1,36346.798828125,1.1390138178495572,115196.93130012044,0.0,0,0.0,0.005393908229972148,0.1744684641460157,-1.0,0.0,0.0,True,24.382695966853234,0.09807854959021789,11457.019144245683,0.0,8.326730970132814,0.0,8.326730970132814,57.41814422349323,57.41814422349323,0.0,1.8049202462836777e-06
69,Ampara,PF,5.0,69,52104072061,helped,a,43493.30859375,0.0,1,0.8104930580933938,0.8104930580933938,6999.999755859375,398446.47928267147,129474.50708782922,0.0,129474.50708782922,0.0,0.0,42538.650096036145,0.0,42538.650096036145,362099.68045454647,0.0,362099.68045454647,2.46813861312278,1,36346.798828125,1.1099468206158454,401911.38906653743,0.0,0,0.0,0.0031684364354063414,0.17943600333114038,-1.0,0.0,0.0,True,9.139010962987516,0.09797520301389451,33203.87327355595,0.0,3.1614719329365624,0.0,3.1614719329365624,26.816414846178674,26.816414846178674,0.0,1.8049202462836777e-06
70,Ampara,PF,5.0,70,52104072062,helped,a,43493.30859375,0.0,1,3.241972232373575,3.241972232373575,30000.0,317493.8412242044,63212.09856793568,0.0,63212.09856793568,0.0,0.0,20768.81347141118,0.0,20768.81347141118,281147.0423960794,0.0,281147.0423960794,4.119120149837028,1,36346.798828125,1.0665117997624074,299846.63818372047,0.0,0,0.0,0.0035494604635498118,0.07784868096989574,-1.0,0.0,0.0,True,0.0074584261630893,0.09504645327902628,26457.820102017035,0.0,0.056800462355294346,0.0,0.056800462355294346,0.09006029637713667,0.09006029637713667,0.0,1.8049202462836777e-06
71,Ampara,PF,5.0,71,52104072071,helped,a,43493.30859375,0.0,1,1.6209861161867876,1.6209861161867876,0.0,335218.1037876554,127618.66045052325,0.0,127618.66045052325,0.0,0.0,41928.7651002751,0.0,41928.7651002751,298871.3049595304,0.0,298871.3049595304,2.0133618308810717,1,36346.798828125,1.134062853115649,338938.84481680224,0.0,0,0.0,0.003454349397698688,0.2299873955134556,-1.0,0.0,0.0,True,52.42528483342699,0.09840627192152684,27934.841982304617,0.0,17.90549441112972,0.0,17.90549441112972,127.63167405006178,127.63167405006178,0.0,1.8049202462836777e-06
72,Ampara,PF,5.0,72,52104072081,helped,a,43493.30859375,0.0,1,4.0524652904669685,4.0524652904669685,0.0,139548.878343871,65969.81244831327,0.0,65969.81244831327,0.0,0.0,21674.203130559425,0.0,21674.203130559425,103202.07951574601,0.0,103202.07951574601,1.2358361098731774,1,36346.798828125,1.2145030536432617,125339.24071420824,0.0,0,0.0,0.00535385765943229,0.3136574598068596,-1.0,0.0,0.0,True,550.4666862923896,0.20071114345924101,11629.073195322584,0.0,185.2125005230779,0.0,185.2125005230779,881.8924087383267,871.2244775126471,0.0048366643573203305,1.8049202462836777e-06
73,Ampara,PF,5.0,73,52104072091,helped,a,43493.30859375,0.0,1,4.862958348560363,4.862958348560363,0.0,98173.79896725177,35480.34736553952,0.0,35480.34736553952,0.0,0.0,11656.971990727174,0.0,11656.971990727174,61827.00013912677,0.0,61827.00013912677,1.4140230260859146,1,36346.798828125,1.1885729039980415,73485.89710084922,0.0,0,0.0,0.00638310806751584,0.20642312922979986,-1.0,0.0,0.0,True,148.48145667450282,0.0985536998270291,8181.149913937647,0.0,50.13055647606537,0.0,50.13055647606537,265.8856798048162,265.8856798048162,0.0,1.8049202462836777e-06
74,Ampara,PF,5.0,74,52104072101,helped,a,43493.30859375,0.0,1,4.0524652904669685,4.0524652904669685,0.0,318447.18144782574,94262.41928828768,0.0,94262.41928828768,0.0,0.0,30969.662447244802,0.0,30969.662447244802,282100.38261970074,0.0,282100.38261970074,2.6641658687372507,1,36346.798828125,1.1020351975549296,310884.5508906231,0.0,0,0.0,0.0035441434439726772,0.15400558281018237,-1.0,0.0,0.0,True,3.1141930039588788,0.09858653081417046,26537.265120652144,0.0,1.077052597381356,0.0,1.077052597381356,9.810793073395402,9.810793073395402,0.0,1.8049202462836777e-06
75,Ampara,PF,5.0,75,52104075011,helped,a,43493.30859375,0.0,1,3.6021976204629826,3.6021976204629826,0.0,86542.68964664827,22754.300836979724,0.0,22754.300836979724,0.0,0.0,7475.863885788062,0.0,7475.863885788062,50195.89081852327,0.0,50195.89081852327,1.8774484541976206,1,36346.798828125,1.1434674568950622,57397.36762083901,0.0,0,0.0,0.006798526605139847,0.12429194443576214,-1.0,0.0,0.0,True,15.823027377608193,0.09796591349008832,7211.890803887356,0.0,5.390111974976437,0.0,5.390111974976437,36.191332042559125,36.191332042559125,0.0,1.8049202462836777e-06
76,Ampara,PF,5.0,76,52104075021,helped,a,43493.30859375,0.0,1,3.6021976204629826,3.6021976204629826,0.0,91524.962232987,27173.278039246718,0.0,27173.278039246718,0.0,0.0,8927.706872097702,0.0,8927.706872097702,55178.163404862,0.0,55178.163404862,1.7020565743288008,1,36346.798828125,1.157747944440934,63882.405260004954,0.0,0,0.0,0.006610894347261547,0.15123375769697697,-1.0,0.0,0.0,True,37.270776503789925,0.09689524942840144,7627.08018608225,0.0,12.653450939141429,0.0,12.653450939141429,78.20532120487272,78.20532120487272,0.0,1.8049202462836777e-06
77,Ampara,PF,5.0,77,52104075031,helped,a,43493.30859375,0.0,1,3.6021976204629826,3.6021976204629826,0.0,112328.2915320566,47196.17130773838,0.0,47196.17130773838,0.0,0.0,15506.174202178696,0.0,15506.174202178696,75981.4927039316,0.0,75981.4927039316,1.2813606872351793,1,36346.798828125,1.207223012597705,91726.60652371084,0.0,0,0.0,0.005967403695672581,0.2606897346543934,-1.0,0.0,0.0,True,330.15852068245715,0.1285244631291267,9360.690961004717,0.0,111.18410630663125,0.0,111.18410630663125,544.81100573109,537.9738500945668,0.0032126396940537205,1.8049202462836777e-06
78,Ampara,PF,5.0,78,52104075041,helped,a,43493.30859375,0.0,1,2.701648215347238,2.701648215347238,0.0,105059.57623133021,49127.314424056596,0.0,49127.314424056596,0.0,0.0,16140.64604049196,0.0,16140.64604049196,68712.77740320521,0.0,68712.77740320521,1.070120196453682,1,36346.798828125,1.2459568490690134,85613.15562407806,0.0,0,0.0,0.006170383731441691,0.3064575145077601,-1.0,0.0,0.0,True,778.8156158495945,0.2193773988031289,8754.964685944184,0.0,261.208442279589,0.0,261.208442279589,1111.9974693186641,1100.3745851685362,0.004570272682958176,1.8049202462836777e-06
79,Ampara,PF,5.0,79,52104075051,helped,a,43493.30859375,0.0,1,7.204395240925965,7.204395240925965,0.0,53600.81345084749,12844.849626986263,0.0,12844.849626986263,0.0,0.0,4220.140541022699,0.0,4220.140541022699,17254.014622722494,0.0,17254.014622722494,1.0147159725650974,1,36346.798828125,1.2586365232160588,21716.53297626248,0.0,0,0.0,0.008638618704833699,0.04528414515504851,-1.0,0.0,0.0,True,252.36421404092115,6963.776394838778,4466.734454237291,0.0,84.5506034634139,0.0,84.5506034634139,345.6845416252946,0.0,6.595898939776224,1.8049202462836777e-06
80,Ampara,PF,5.0,80,52104075071,helped,a,43493.30859375,0.0,1,3.6021976204629826,3.6021976204629826,0.0,70295.60521290696,18315.169807361126,0.0,18315.169807361126,0.0,0.0,6017.399414110108,0.0,6017.399414110108,33948.80638478196,0.0,33948.80638478196,1.5250422062396507,1,36346.798828125,1.175364921826552,39902.236162554,0.0,0,0.0,0.007543378653956656,0.12439134780571302,-1.0,0.0,0.0,True,49.861647736323214,0.09721148782521993,5857.96710107558,0.0,16.870421391549023,0.0,16.870421391549023,95.17910147503159,95.17910147503159,0.0,1.8049202462836777e-06
81,Ampara,PF,5.0,81,52104075081,helped,a,43493.30859375,0.0,1,3.6021976204629826,3.6021976204629826,0.0,91499.7670136834,33711.52508736705,0.0,33711.52508736705,0.0,0.0,11075.830223968229,0.0,11075.830223968229,55152.968185558406,0.0,55152.968185558406,1.3074797965194254,1,36346.798828125,1.2032650159047913,66363.63714099239,0.0,0,0.0,0.006611804466892258,0.21291859608667396,-1.0,0.0,0.0,True,213.13909262218198,0.09761797639817082,7624.9805844736175,0.0,71.81280234767674,0.0,71.81280234767674,357.5975004226979,357.5975004226979,0.0,1.8049202462836777e-06
82,Ampara,PF,5.0,82,52104075091,helped,a,43493.30859375,0.0,1,3.6021976204629826,3.6021976204629826,0.0,96167.64427858661,19426.87087855658,0.0,19426.87087855658,0.0,0.0,6382.645788827774,0.0,6382.645788827774,59820.84545046161,0.0,59820.84545046161,2.750736338121186,1,36346.798828125,1.0988925210874823,65736.6796706424,0.0,0,0.0,0.006449343473240739,0.078414636343492,-1.0,0.0,0.0,True,0.45898936095865356,0.0980310188078164,8013.970356548884,0.0,0.15900779696031797,0.0,0.15900779696031797,1.490288065809855,1.490288065809855,0.0,1.8049202462836777e-06
83,Ampara,PF,5.0,83,52104075101,helped,a,43493.30859375,0.0,1,6.303845835810221,6.303845835810221,0.0,61103.83843174395,15466.066519194956,0.0,15466.066519194956,0.0,0.0,5081.334248606712,0.0,5081.334248606712,24757.03960361895,0.0,24757.03960361895,1.2721854862445272,1,36346.798828125,1.2086502258574985,29922.601508477077,0.0,0,0.0,0.008090879801493745,0.009299753335770093,-1.0,0.0,0.0,True,112.10573791568305,1738.9670324574174,5091.986535978663,0.0,37.74602855003546,0.0,37.74602855003546,183.9044388683526,0.0,3.500361999684401,1.8049202462836777e-06
84,Ampara,PF,5.0,84,52105079011,helped,a,43493.30859375,0.0,0,0.9005494051157459,0.9005494051157459,3000.0,121001.98601080448,35494.59752380098,0.0,35494.59752380098,0.0,0.0,11661.718818017433,0.0,11661.718818017433,84655.18718267948,0.0,84655.18718267948,2.056466996582117,1,36346.798828125,1.1313324531107176,95773.16058392776,0.0,0,0.0,0.005749548561385856,0.1483220916917654,-1.0,0.0,0.0,True,12.339232610320744,0.09801441490520979,10083.498834233707,0.0,4.223296220426927,0.0,4.223296220426927,30.624165348872143,30.624165348872143,0.0,1.8049202462836777e-06
85,Ampara,PF,5.0,85,52105079021,helped,a,43493.30859375,0.0,0,1.8010988102314913,1.8010988102314913,1500.0,71679.36767253355,24805.085114763166,0.0,24805.085114763166,0.0,0.0,8149.67599172809,0.0,8149.67599172809,35332.56884440855,0.0,35332.56884440855,1.0958596887257648,1,36346.798828125,1.2404797098646374,43829.33474888425,0.0,0,0.0,0.0074702117577714056,0.19580042020770913,-1.0,0.0,0.0,True,355.9260842106405,0.1045936125985758,5973.280639377796,0.0,119.43664774121667,0.0,119.43664774121667,517.8049938410045,512.2607472179908,0.0022319485384905136,1.8049202462836777e-06
86,Ampara,PF,5.0,86,52105079031,helped,a,43493.30859375,0.0,0,0.9005494051157459,0.9005494051157459,1000.000030517578,118426.92912961752,66122.39179793386,0.0,66122.39179793386,0.0,0.0,21724.354321256356,0.0,21724.354321256356,82080.13030149252,0.0,82080.13030149252,0.912788759436892,1,36346.798828125,1.2857360345630455,105533.38125025907,0.0,0,0.0,0.005811721060114054,0.40070445437429664,-1.0,0.0,0.0,True,1927.8966527852217,0.41027478694250163,9868.91076080146,0.0,644.645549174982,0.0,644.645549174982,2435.631445949641,2413.9603778941555,0.007279510851056159,1.8049202462836777e-06
87,Ampara,PF,5.0,87,52105079041,helped,a,43493.30859375,0.0,1,4.502747025578729,4.502747025578729,0.0,74376.5569144563,17097.26698111481,0.0,17097.26698111481,0.0,0.0,5617.260740530782,0.0,5617.260740530782,38029.758086331305,0.0,38029.758086331305,1.8957706738511195,1,36346.798828125,1.1421234126809294,43434.67708899088,0.0,0,0.0,0.007333511219318926,0.09981852671906236,-1.0,0.0,0.0,True,11.07479573948473,0.09897956272596709,6198.046409538026,0.0,3.773959641114297,0.0,3.773959641114297,25.550313366011345,25.550313366011345,0.0,1.8049202462836777e-06
88,Ampara,PF,5.0,88,52105079051,helped,a,43493.30859375,0.0,1,3.6021976204629826,3.6021976204629826,0.0,101437.96853380528,29264.03539955346,0.0,29264.03539955346,0.0,0.0,9614.619537788616,0.0,9614.619537788616,65091.16970568028,0.0,65091.16970568028,1.8957245441528607,1,36346.798828125,1.1421267649475673,74342.36708260172,0.0,0,0.0,0.0062795673698045045,0.14415812099810033,-1.0,0.0,0.0,True,18.959236010363586,0.09795724664781247,8453.164044483774,0.0,6.46073567552812,0.0,6.46073567552812,43.73931184967805,43.73931184967805,0.0,1.8049202462836777e-06
89,Ampara,PF,5.0,89,52105079061,helped,a,43493.30859375,0.0,1,4.502747025578729,4.502747025578729,0.0,88562.66069045712,34522.515993269706,0.0,34522.515993269706,0.0,0.0,11342.27908867195,0.0,11342.27908867195,52215.86186233212,0.0,52215.86186233212,1.1839688272323092,1,36346.798828125,1.2234467588769353,63883.32695743601,0.0,0,0.0,0.006720547699471256,0.23246934193298102,-1.0,0.0,0.0,True,352.1489461332236,0.11885381552932728,7380.22172420476,0.0,118.36726868400211,0.0,118.36726868400211,544.9212545649931,538.6104049726002,0.002742515730650652,1.8049202462836777e-06
90,Ampara,PF,5.0,90,52105079071,helped,a,43493.30859375,0.0,1,3.6021976204629826,3.6021976204629826,0.0,102760.33082992432,52346.0707701752,0.0,52346.0707701752,0.0,0.0,17198.159716587543,0.0,17198.159716587543,66413.53200179932,0.0,66413.53200179932,0.9401922925846962,1,36346.798828125,1.2779073630638522,84870.34155217613,0.0,0,0.0,0.006239032512030306,0.34817299741733193,-1.0,0.0,0.0,True,1372.5491892016794,0.30761060265410123,8563.360902493694,0.0,459.19087697570995,0.0,459.19087697570995,1773.2413528842212,1756.9845139842305,0.005623287519128439,1.8049202462836777e-06
