,district,hazard,rp,level_0,hhid,helped_cat,affected_cat,pov_line,ispoor,has_ew,pcwgt,pcwgt_ae,pcsoc,c,dk_private,dk_public,dk0,pc_fee_BE,pc_fee,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,macro_multiplier,dc_npv_pre,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,t_pov_bool,dk_prv_t,sav_f,sav_i,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta,scale_fac_soc
44,Ampara,PF,5.0,44,52102060101,helped,a,43493.30859375,0.0,1,2.701648215347238,2.701648215347238,8333.332763671875,48268.013840785854,19819.579621851422,0.0,19819.579621851422,0.0,0.0,6511.849672370362,0.0,6511.849672370362,11921.215012660854,0.0,11921.215012660854,0.2729303771068169,1,36346.798828125,1.8348916821724006,21874.13826812015,0.0,0,0.0,0.009103329894581746,0.0,-1.0,0.038535645472061654,0.0,True,19612.2186130757,18410.28935642791,4022.3344867321543,0.0,6477.691452398183,0.0,6477.691452398183,11858.684828462978,0.0,227.89129753918513,2.1094311535961238e-05
45,Ampara,PF,5.0,45,52103067011,helped,a,43493.30859375,0.0,1,3.6021976204629826,3.6021976204629826,0.0,102753.42851170579,42271.72769944503,0.0,42271.72769944503,0.0,0.0,13888.261597761944,0.0,13888.261597761944,66406.62968358079,0.0,66406.62968358079,1.242399375280522,1,36346.798828125,1.213422094531589,80579.2716814342,0.0,0,0.0,0.006239242057664133,0.007653256658967945,-1.0,0.0,0.0,True,40295.58158406133,7268.064889024231,8562.785709308815,31244.029022055885,13559.747522506319,0.0,13559.747522506319,64835.8418360319,31244.029022055885,632.4072699107701,2.1094311535961238e-05
46,Ampara,PF,5.0,46,52103067021,helped,a,43493.30859375,0.0,1,2.701648215347238,2.701648215347238,0.0,102512.07002948405,44849.46421442788,0.0,44849.46421442788,0.0,0.0,14735.169945221209,0.0,14735.169945221209,66165.27120135906,0.0,66165.27120135906,1.1467272164110494,1,36346.798828125,1.2303426978432546,81405.95827341071,0.0,0,0.0,0.0062465826988716685,0.007895937773928972,-1.0,0.0,0.0,True,42910.72388916525,7278.323619496914,8542.672502457004,31914.79838144095,14413.16770673238,0.0,14413.16770673238,64719.385913557024,31914.79838144095,618.3976696842741,2.1094311535961238e-05
47,Ampara,PF,5.0,47,52103067031,helped,a,43493.30859375,0.0,1,1.8010988102314913,1.8010988102314913,0.0,117625.39303197702,47873.86106265005,0.0,47873.86106265005,0.0,0.0,15728.827334912137,0.0,15728.827334912137,81278.59420385203,0.0,81278.59420385203,1.3692183043928352,1,36346.798828125,1.1944844966893187,97086.02068920356,0.0,0,0.0,0.00583148888081493,0.008254173108539802,-1.0,0.0,0.0,True,45413.34235085397,8210.003855878102,9802.116085998085,37856.22282033319,15319.297514602516,0.0,15319.297514602516,79162.3520091501,37856.22282033319,775.9350084024238,2.1094311535961238e-05
48,Ampara,PF,5.0,48,52103067041,helped,a,43493.30859375,0.0,0,1.8010988102314913,1.8010988102314913,2499.999938964844,73981.20290810967,33957.44677282913,0.0,33957.44677282913,0.0,0.0,11156.681274389575,0.0,11156.681274389575,37634.40407998467,0.0,37634.40407998467,0.779732439329953,1,36346.798828125,1.3310111525652089,50091.81155060519,0.0,0,0.0,0.007353080175682087,0.006129592408058934,-1.0,0.0,0.0,True,32952.28751635333,5465.535778377089,6165.1002423424725,18920.916959448296,10990.318342075881,0.0,10990.318342075881,37073.21982841405,18920.916959448296,344.41624220751714,2.1094311535961238e-05
49,Ampara,PF,5.0,49,52103067061,helped,a,43493.30859375,0.0,1,1.8010988102314913,1.8010988102314913,0.0,173242.29277537798,68068.46946053728,0.0,68068.46946053728,0.0,0.0,22363.71120548316,0.0,22363.71120548316,136895.49394725298,0.0,136895.49394725298,1.6825967095994376,1,36346.798828125,1.1595095417418158,158731.63145329882,0.0,0,0.0,0.004805106682568002,0.009583912990156204,-1.0,0.0,0.0,True,63794.95756183306,11724.35452327659,14436.857731281498,62162.27533475534,21650.307001985704,0.0,21650.307001985704,132528.51657375312,62162.27533475534,1314.8551921231945,2.1094311535961238e-05
50,Ampara,PF,5.0,50,52103067071,helped,a,43493.30859375,0.0,1,3.6021976204629826,3.6021976204629826,0.0,112472.31443681991,35910.9830500391,0.0,35910.9830500391,0.0,0.0,11798.456178035183,0.0,11798.456178035183,76125.51560869491,0.0,76125.51560869491,1.7912920774411851,1,36346.798828125,1.1501442187194972,87555.32167438131,0.0,0,0.0,0.005963581785685652,0.006905142531486722,-1.0,0.0,0.0,True,33515.7201446818,7755.810832759525,9372.692869734992,31599.434624400925,11398.187964976425,0.0,11398.187964976425,73542.92144204494,31599.434624400925,783.9850039696115,2.1094311535961238e-05
51,Ampara,PF,5.0,51,52103067081,helped,a,43493.30859375,0.0,1,2.701648215347238,2.701648215347238,0.0,130928.62116746003,26745.3275196845,0.0,26745.3275196845,0.0,0.0,8787.104888454242,0.0,8787.104888454242,94581.82233933503,0.0,94581.82233933503,3.2078394772969627,1,36346.798828125,1.0850595032345105,102626.9051625336,0.0,0,0.0,0.005527295692134975,0.004980348359502923,-1.0,0.0,0.0,True,23635.353507796517,8571.539685799438,10910.71843062167,28267.8323372562,8260.434679661925,0.0,8260.434679661925,88912.89852975727,28267.8323372562,1116.6290110960135,2.1094311535961238e-05
52,Ampara,PF,5.0,52,52103067091,helped,a,43493.30859375,0.0,1,5.403296430694476,5.403296430694476,0.0,98520.44416939592,41137.12233069831,0.0,41137.12233069831,0.0,0.0,13515.490078144438,0.0,13515.490078144438,62173.64534127092,0.0,62173.64534127092,1.1828283678174458,1,36346.798828125,1.2236518008332349,76078.89308621304,0.0,0,0.0,0.006371868656419071,0.007498172399510189,-1.0,0.0,0.0,True,39304.14086841655,7004.487122946079,8210.037014116328,29493.94139188806,13210.94844615985,0.0,13210.94844615985,60772.69995866285,29493.94139188806,589.4309973209788,2.1094311535961238e-05
53,Ampara,PF,5.0,53,52103067101,helped,a,43493.30859375,0.0,1,3.6021976204629826,3.6021976204629826,0.0,112512.19319555954,24651.81379640831,0.0,24651.81379640831,0.0,0.0,8099.286627178253,0.0,8099.286627178253,76165.39436743454,0.0,76165.39436743454,2.761099378017097,1,36346.798828125,1.098529248829361,83669.9134612499,0.0,0,0.0,0.005962524827726458,0.005004648914445849,-1.0,0.0,0.0,True,22163.565191723585,7531.5782498254885,9376.016099629962,24390.17479923055,7679.662598511253,0.0,7679.662598511253,72219.26539328207,24390.17479923055,885.1958213185972,2.1094311535961238e-05
54,Ampara,PF,5.0,54,52103068011,helped,a,43493.30859375,0.0,1,4.862958348560363,4.862958348560363,0.0,85913.1255691381,30759.28369015314,0.0,30759.28369015314,0.0,0.0,10105.879312196355,0.0,10105.879312196355,49566.326741013094,0.0,49566.326741013094,1.282879270737019,1,36346.798828125,1.2069886762318158,59825.99509880905,0.0,0,0.0,0.00682339065026466,0.0061897957908713455,-1.0,0.0,0.0,True,29275.625527533997,6149.160230931608,7159.427130761508,22144.648565930405,9859.14128671421,0.0,9859.14128671421,48356.150247442594,22144.648565930405,493.61762887581943,2.1094311535961238e-05
55,Ampara,PF,5.0,55,52103068021,helped,a,43493.30859375,0.0,1,4.0524652904669685,4.0524652904669685,0.0,95652.25555999498,20627.330401116596,0.0,20627.330401116596,0.0,0.0,6777.053512244691,0.0,6777.053512244691,59305.456731869985,0.0,59305.456731869985,2.5465439394320186,1,36346.798828125,1.1066395998103034,65629.76690432386,0.0,0,0.0,0.00646669514690269,0.0044781829728488,-1.0,0.0,0.0,True,18699.264668625976,6522.111511422961,7971.021296666248,18889.240519705534,6452.554281581384,0.0,6452.554281581384,56465.7897513958,18889.240519705534,697.7581055080727,2.1094311535961238e-05
56,Ampara,PF,5.0,56,52103068031,helped,a,43493.30859375,0.0,1,4.0524652904669685,4.0524652904669685,0.0,81181.01221371742,21985.773524115524,0.0,21985.773524115524,0.0,0.0,7223.366319519362,0.0,7223.366319519362,44834.21338559242,0.0,44834.21338559242,1.7106901890360537,1,36346.798828125,1.1569787895760133,51872.23393445541,0.0,0,0.0,0.007019444823970498,0.004863609086406752,-1.0,0.0,0.0,True,20583.15526177748,5755.286552162419,6765.0843511431185,17184.112741043074,6989.156091774099,0.0,6989.156091774099,43380.5101033092,17184.112741043074,491.1223445902269,2.1094311535961238e-05
57,Ampara,PF,5.0,57,52103068041,helped,a,43493.30859375,0.0,1,1.6209861161867876,1.6209861161867876,0.0,71568.52042630437,34191.943893351185,0.0,34191.943893351185,0.0,0.0,11233.670520949505,0.0,11233.670520949505,35221.72159817937,0.0,35221.72159817937,0.7015702632190642,1,36346.798828125,1.3649837920589176,48077.07910992636,0.0,0,0.0,0.00747599455178319,0.006016194804802944,-1.0,0.0,0.0,True,33279.93273307288,5319.818739605339,5964.043368858697,18032.23653869544,11082.8385293956,0.0,11082.8385293956,34748.807388642665,18032.23653869544,317.58695624635124,2.1094311535961238e-05
58,Ampara,PF,5.0,58,52103068051,helped,a,43493.30859375,0.0,1,3.241972232373575,3.241972232373575,0.0,57577.27530452685,16295.550107660116,0.0,16295.550107660116,0.0,0.0,5353.858834059265,0.0,5353.858834059265,21230.476476401847,0.0,21230.476476401847,0.9742916033794646,1,36346.798828125,1.2687451021363678,26936.063045456216,0.0,0,0.0,0.008334977678081336,0.0033384379424702022,-1.0,0.0,0.0,True,15695.077296548461,4335.001200796856,4798.106275377238,8819.292503313753,5254.291127666957,0.0,5254.291127666957,20835.645399623445,8819.292503313753,227.78425039564317,2.1094311535961238e-05
59,Ampara,PF,5.0,59,52103068061,helped,a,43493.30859375,0.0,1,3.241972232373575,3.241972232373575,0.0,60476.37786207795,23304.149992490275,0.0,23304.149992490275,0.0,0.0,7656.515335980368,0.0,7656.515335980368,24129.57903395295,0.0,24129.57903395295,0.7068725400102986,1,36346.798828125,1.3624602369844527,32875.59196893462,0.0,0,0.0,0.00813274414595051,0.004348591516979988,-1.0,0.0,0.0,True,22677.917788588722,4571.295324534225,5039.698155173162,11648.84708919128,7552.941337159472,0.0,7552.941337159472,23803.164616852933,11648.84708919128,231.07808574769788,2.1094311535961238e-05
60,Ampara,PF,5.0,60,52103068071,helped,a,43493.30859375,0.0,1,4.862958348560363,4.862958348560363,0.0,52360.93327150443,11296.811768556367,0.0,11296.811768556367,0.0,0.0,3711.536897140979,0.0,3711.536897140979,16014.13444337943,0.0,16014.13444337943,1.089032711023972,1,36346.798828125,1.2419085200292466,19888.090006126728,0.0,0,0.0,0.008740299331567137,0.0,-1.0,0.0,0.0,True,10832.533455590032,18604.005065552756,4363.411105958702,0.0,3634.4680516328704,0.0,3634.4680516328704,15681.606197650928,0.0,299.0024106242399,2.1094311535961238e-05
61,Ampara,PF,5.0,61,52103068081,helped,a,43493.30859375,0.0,1,3.241972232373575,3.241972232373575,0.0,74836.00638684063,21764.15365515255,0.0,21764.15365515255,0.0,0.0,7150.553712064477,0.0,7150.553712064477,38489.20755871563,0.0,38489.20755871563,1.4399206301887089,1,36346.798828125,1.1853170074432744,45621.912322359865,0.0,0,0.0,0.0073109648177687924,0.004757949663612067,-1.0,0.0,0.0,True,20589.392536148127,5392.855176840053,6236.333865570053,15552.565869039492,6954.894529075773,0.0,6954.894529075773,37436.03500620197,15552.565869039492,411.73262904162135,2.1094311535961238e-05
62,Ampara,PF,5.0,62,52103068091,helped,a,43493.30859375,0.0,1,3.241972232373575,3.241972232373575,0.0,56740.753008174324,15730.72036624808,0.0,15730.72036624808,0.0,0.0,5168.285552959861,0.0,5168.285552959861,20393.954180049324,0.0,20393.954180049324,0.9678939217404018,1,36346.798828125,1.2704177899197677,25908.842197143273,0.0,0,0.0,0.008396193679850276,0.003086193910062067,-1.0,0.0,0.0,True,15154.796684640505,19114.313096542228,4728.396084014527,8106.6841298175905,5072.794303728136,0.0,5072.794303728136,20017.147569525998,8106.6841298175905,225.9145736920365,2.1094311535961238e-05
63,Ampara,PF,5.0,63,52103068101,helped,a,43493.30859375,0.0,1,2.4314791742801813,2.4314791742801813,0.0,44218.85499038566,11252.867519155501,0.0,11252.867519155501,0.0,0.0,3697.0991330700176,0.0,3697.0991330700176,7872.056162260662,0.0,7872.056162260662,0.37101272383094436,1,36346.798828125,1.6449016170994206,12948.757911200022,0.0,0,0.0,0.009511001481271127,0.0,-1.0,0.038535645472061654,0.0,True,11093.127494969383,18228.647206157257,3684.9045825321386,0.0,3670.7642638338634,0.0,3670.7642638338634,7815.982586142985,0.0,150.05996804186452,2.1094311535961238e-05
64,Ampara,PF,5.0,64,52104072011,helped,a,43493.30859375,0.0,1,1.6209861161867876,1.6209861161867876,0.0,605070.3868616446,251903.5746028593,0.0,251903.5746028593,0.0,0.0,82762.23688727496,0.0,82762.23688727496,568723.5880335196,0.0,568723.5880335196,1.929156233342028,1,36346.798828125,1.1397380446693186,648195.9101826426,0.0,0,0.0,0.0025711478243455113,0.01261048774819841,-1.0,0.0,0.0,True,233855.89519447862,39385.42215369757,50422.53223847038,261685.022148409,79742.38416825183,0.0,79742.38416825183,547971.8353224993,261685.022148409,5322.30447112354,2.1094311535961238e-05
65,Ampara,PF,5.0,65,52104072021,helped,a,43493.30859375,0.0,1,3.241972232373575,3.241972232373575,0.0,488820.2543676173,250668.6712556407,0.0,250668.6712556407,0.0,0.0,82356.51273859416,0.0,82356.51273859416,452473.4555394923,0.0,452473.4555394923,1.4765185491546327,1,36346.798828125,1.1809029918590515,534327.25738339,0.0,0,0.0,0.002860588572073875,0.01392000640796787,-1.0,0.0,0.0,True,236804.15207037114,32459.506066968006,40735.021197301445,225091.99555300886,80046.54211169564,0.0,80046.54211169564,439782.2868997389,225091.99555300886,4017.2147802448553,2.1094311535961238e-05
66,Ampara,PF,5.0,66,52104072031,helped,a,43493.30859375,0.0,1,4.862958348560363,4.862958348560363,4999.999877929688,388132.9627445792,348436.1982886356,0.0,348436.1982886356,0.0,0.0,114477.87713205974,0.0,114477.87713205974,351786.1639164542,0.0,351786.1639164542,0.6810666858091889,1,36346.798828125,1.3750820377055404,483734.83511485305,0.0,0,0.0,0.0032102564850938565,0.01705832114995561,-1.0,0.0,0.0,True,339410.3318601525,26737.52966934818,32344.413562048267,201711.27420674887,112985.43389813381,0.0,112985.43389813381,347199.9455262708,201711.27420674887,2759.5473618877327,2.1094311535961238e-05
67,Ampara,PF,5.0,67,52104072041,helped,a,43493.30859375,0.0,1,2.4314791742801813,2.4314791742801813,8000.000244140625,288429.644044353,64709.93818036793,0.0,64709.93818036793,0.0,0.0,21260.44812395316,0.0,21260.44812395316,252082.845216228,0.0,252082.845216228,3.5670316427887276,1,36346.798828125,1.0766358912643192,271401.43873181904,0.0,0,0.0,0.0037240032272112186,0.0068666994824325,-1.0,0.0,0.0,True,56399.3101451968,18068.90156278505,24035.803670362748,80683.64398639796,19848.329945796755,0.0,19848.329945796755,235339.4360397519,80683.64398639796,2827.5648384794476,2.1094311535961238e-05
68,Ampara,PF,5.0,68,52104072051,helped,a,43493.30859375,0.0,0,0.8104930580933938,0.8104930580933938,6000.0,137484.2297309482,44591.85824491643,0.0,44591.85824491643,0.0,0.0,14650.66415474802,0.0,14650.66415474802,101137.4309028232,0.0,101137.4309028232,1.939519234050643,1,36346.798828125,1.1390138178495572,115196.93130012044,0.0,0,0.0,0.005393908229972148,0.007713920354786833,-1.0,0.0,0.0,True,41380.53769075288,9322.344239817605,11457.019144245683,42055.50859647132,14113.269501189592,0.0,14113.269501189592,97427.64454751788,42055.50859647132,1032.2572606191789,2.1094311535961238e-05
69,Ampara,PF,5.0,69,52104072061,helped,a,43493.30859375,0.0,1,0.8104930580933938,0.8104930580933938,6999.999755859375,398446.47928267147,129474.50708782922,0.0,129474.50708782922,0.0,0.0,42538.650096036145,0.0,42538.650096036145,362099.68045454647,0.0,362099.68045454647,2.46813861312278,1,36346.798828125,1.1099468206158454,401911.38906653743,0.0,0,0.0,0.0031684364354063414,0.010112107315950102,-1.0,0.0,0.0,True,117727.50693292984,25615.297711454754,33203.87327355595,148489.45513513635,40563.047642526966,0.0,40563.047642526966,345282.83264937357,148489.45513513635,3636.0677069188396,2.1094311535961238e-05
70,Ampara,PF,5.0,70,52104072062,helped,a,43493.30859375,0.0,1,3.241972232373575,3.241972232373575,30000.0,317493.8412242044,63212.09856793568,0.0,63212.09856793568,0.0,0.0,20768.81347141118,0.0,20768.81347141118,281147.0423960794,0.0,281147.0423960794,4.119120149837028,1,36346.798828125,1.0665117997624074,299846.63818372047,0.0,0,0.0,0.0035494604635498118,0.006077302620691113,-1.0,0.0,0.0,True,53934.09089496808,19547.487144520943,26457.820102017035,80645.50219737673,19184.213625221764,0.0,19184.213625221764,259695.934470975,80645.50219737673,3256.496547344954,2.1094311535961238e-05
71,Ampara,PF,5.0,71,52104072071,helped,a,43493.30859375,0.0,1,1.6209861161867876,1.6209861161867876,0.0,335218.1037876554,127618.66045052325,0.0,127618.66045052325,0.0,0.0,41928.7651002751,0.0,41928.7651002751,298871.3049595304,0.0,298871.3049595304,2.0133618308810717,1,36346.798828125,1.134062853115649,338938.84481680224,0.0,0,0.0,0.003454349397698688,0.011040339355233185,-1.0,0.0,0.0,True,118091.577534538,21967.9561352631,27934.841982304617,132730.5947350273,40333.36372448164,0.0,40333.36372448164,287499.1672402992,132730.5947350273,2875.9825924163915,2.1094311535961238e-05
72,Ampara,PF,5.0,72,52104072081,helped,a,43493.30859375,0.0,1,4.0524652904669685,4.0524652904669685,0.0,139548.878343871,65969.81244831327,0.0,65969.81244831327,0.0,0.0,21674.203130559425,0.0,21674.203130559425,103202.07951574601,0.0,103202.07951574601,1.2358361098731774,1,36346.798828125,1.2145030536432617,125339.24071420824,0.0,0,0.0,0.00535385765943229,0.009748559726372747,-1.0,0.0,0.0,True,62901.7199830182,9698.389988946636,11629.073195322584,50681.966369791706,21164.196009255076,0.0,21164.196009255076,100773.67210582201,50681.966369791706,942.2228837777794,2.1094311535961238e-05
73,Ampara,PF,5.0,73,52104072091,helped,a,43493.30859375,0.0,1,4.862958348560363,4.862958348560363,0.0,98173.79896725177,35480.34736553952,0.0,35480.34736553952,0.0,0.0,11656.971990727174,0.0,11656.971990727174,61827.00013912677,0.0,61827.00013912677,1.4140230260859146,1,36346.798828125,1.1885729039980415,73485.89710084922,0.0,0,0.0,0.00638310806751584,0.00688484532834314,-1.0,0.0,0.0,True,33598.743076481725,6922.821953570312,8181.149913937647,27519.087723825058,11343.663545897909,0.0,11343.663545897909,60165.25459513322,27519.087723825058,613.3709889777233,2.1094311535961238e-05
74,Ampara,PF,5.0,74,52104072101,helped,a,43493.30859375,0.0,1,4.0524652904669685,4.0524652904669685,0.0,318447.18144782574,94262.41928828768,0.0,94262.41928828768,0.0,0.0,30969.662447244802,0.0,30969.662447244802,282100.38261970074,0.0,282100.38261970074,2.6641658687372507,1,36346.798828125,1.1020351975549296,310884.5508906231,0.0,0,0.0,0.0035441434439726772,0.009075017761066628,-1.0,0.0,0.0,True,85065.13319094632,20439.825934770302,26537.265120652144,109873.97026406298,29420.020703093687,0.0,29420.020703093687,267984.8096878627,109873.97026406298,2916.162769104173,2.1094311535961238e-05
75,Ampara,PF,5.0,75,52104075011,helped,a,43493.30859375,0.0,1,3.6021976204629826,3.6021976204629826,0.0,86542.68964664827,22754.300836979724,0.0,22754.300836979724,0.0,0.0,7475.863885788062,0.0,7475.863885788062,50195.89081852327,0.0,50195.89081852327,1.8774484541976206,1,36346.798828125,1.1434674568950622,57397.36762083901,0.0,0,0.0,0.006798526605139847,0.005005985946866184,-1.0,0.0,0.0,True,21166.198254689847,6068.986143657159,7211.890803887356,18764.72107550635,7210.262357175713,0.0,7210.262357175713,48412.53767898802,18764.72107550635,554.5787002816344,2.1094311535961238e-05
76,Ampara,PF,5.0,76,52104075021,helped,a,43493.30859375,0.0,1,3.6021976204629826,3.6021976204629826,0.0,91524.962232987,27173.278039246718,0.0,27173.278039246718,0.0,0.0,8927.706872097702,0.0,8927.706872097702,55178.163404862,0.0,55178.163404862,1.7020565743288008,1,36346.798828125,1.157747944440934,63882.405260004954,0.0,0,0.0,0.006610894347261547,0.005740213659920456,-1.0,0.0,0.0,True,25448.1797197527,6424.625127184567,7627.08018608225,22203.81361928887,8639.67225210886,0.0,8639.67225210886,53397.95023750615,22203.81361928887,584.3552876821252,2.1094311535961238e-05
77,Ampara,PF,5.0,77,52104075031,helped,a,43493.30859375,0.0,1,3.6021976204629826,3.6021976204629826,0.0,112328.2915320566,47196.17130773838,0.0,47196.17130773838,0.0,0.0,15506.174202178696,0.0,15506.174202178696,75981.4927039316,0.0,75981.4927039316,1.2813606872351793,1,36346.798828125,1.207223012597705,91726.60652371084,0.0,0,0.0,0.005967403695672581,0.008183632691315331,-1.0,0.0,0.0,True,44922.317118912586,7888.051942516061,9360.690961004717,35921.09961432608,15128.029020014828,0.0,15128.029020014828,74128.55109338438,35921.09961432608,718.6869944927649,2.1094311535961238e-05
78,Ampara,PF,5.0,78,52104075041,helped,a,43493.30859375,0.0,1,2.701648215347238,2.701648215347238,0.0,105059.57623133021,49127.314424056596,0.0,49127.314424056596,0.0,0.0,16140.64604049196,0.0,16140.64604049196,68712.77740320521,0.0,68712.77740320521,1.070120196453682,1,36346.798828125,1.2459568490690134,85613.15562407806,0.0,0,0.0,0.006170383731441691,0.008297919418225205,-1.0,0.0,0.0,True,47142.61690956459,7469.026595015953,8754.964685944184,33945.178834265906,15811.251440429362,0.0,15811.251440429362,67310.50281177074,33945.178834265906,629.5979783026118,2.1094311535961238e-05
79,Ampara,PF,5.0,79,52104075051,helped,a,43493.30859375,0.0,1,7.204395240925965,7.204395240925965,0.0,53600.81345084749,12844.849626986263,0.0,12844.849626986263,0.0,0.0,4220.140541022699,0.0,4220.140541022699,17254.014622722494,0.0,17254.014622722494,1.0147159725650974,1,36346.798828125,1.2586365232160588,21716.53297626248,0.0,0,0.0,0.008638618704833699,0.0035319249288449355,-1.0,0.0,0.0,True,12352.274161884361,18992.058083935488,4466.734454237291,8627.007311361245,4138.432378385901,0.0,4138.432378385901,16919.951380224542,8627.007311361245,156.6206683159943,2.1094311535961238e-05
80,Ampara,PF,5.0,80,52104075071,helped,a,43493.30859375,0.0,1,3.6021976204629826,3.6021976204629826,0.0,70295.60521290696,18315.169807361126,0.0,18315.169807361126,0.0,0.0,6017.399414110108,0.0,6017.399414110108,33948.80638478196,0.0,33948.80638478196,1.5250422062396507,1,36346.798828125,1.175364921826552,39902.236162554,0.0,0,0.0,0.007543378653956656,0.00409865090783006,-1.0,0.0,0.0,True,17269.832304465406,5083.475947700472,5857.96710107558,12872.458911098973,5843.1552418488445,0.0,5843.1552418488445,32965.76017815932,12872.458911098973,377.9127866576629,2.1094311535961238e-05
81,Ampara,PF,5.0,81,52104075081,helped,a,43493.30859375,0.0,1,3.6021976204629826,3.6021976204629826,0.0,91499.7670136834,33711.52508736705,0.0,33711.52508736705,0.0,0.0,11075.830223968229,0.0,11075.830223968229,55152.968185558406,0.0,55152.968185558406,1.3074797965194254,1,36346.798828125,1.2032650159047913,66363.63714099239,0.0,0,0.0,0.006611804466892258,0.006619989773058378,-1.0,0.0,0.0,True,32055.0645676854,6510.7828657684195,7624.9805844736175,24873.152150093236,10800.290025264168,0.0,10800.290025264168,53780.89408315105,24873.152150093236,544.0455310213464,2.1094311535961238e-05
82,Ampara,PF,5.0,82,52104075091,helped,a,43493.30859375,0.0,1,3.6021976204629826,3.6021976204629826,0.0,96167.64427858661,19426.87087855658,0.0,19426.87087855658,0.0,0.0,6382.645788827774,0.0,6382.645788827774,59820.84545046161,0.0,59820.84545046161,2.750736338121186,1,36346.798828125,1.0988925210874823,65736.6796706424,0.0,0,0.0,0.006449343473240739,0.0041891502340493155,-1.0,0.0,0.0,True,17472.982035501926,6518.144588362885,8013.970356548884,17942.740612661775,6053.169454711285,0.0,6053.169454711285,56732.85443312098,17942.740612661775,718.938077232996,2.1094311535961238e-05
83,Ampara,PF,5.0,83,52104075101,helped,a,43493.30859375,0.0,1,6.303845835810221,6.303845835810221,0.0,61103.83843174395,15466.066519194956,0.0,15466.066519194956,0.0,0.0,5081.334248606712,0.0,5081.334248606712,24757.03960361895,0.0,24757.03960361895,1.2721854862445272,1,36346.798828125,1.2086502258574985,29922.601508477077,0.0,0,0.0,0.008090879801493745,0.003361835182661214,-1.0,0.0,0.0,True,14726.13605935341,4523.866637911772,5091.986535978663,9417.274129381802,4958.293504531665,0.0,4958.293504531665,24157.56623208077,9417.274129381802,278.3548833415373,2.1094311535961238e-05
84,Ampara,PF,5.0,84,52105079011,helped,a,43493.30859375,0.0,0,0.9005494051157459,0.9005494051157459,3000.0,121001.98601080448,35494.59752380098,0.0,35494.59752380098,0.0,0.0,11661.718818017433,0.0,11661.718818017433,84655.18718267948,0.0,84655.18718267948,2.056466996582117,1,36346.798828125,1.1313324531107176,95773.16058392776,0.0,0,0.0,0.005749548561385856,0.006743325964873985,-1.0,0.0,0.0,True,32790.31572037818,8233.204167845237,10083.498834233707,33372.573809630485,11208.674798906872,0.0,11208.674798906872,81366.42782562457,33372.573809630485,894.0832179227194,2.1094311535961238e-05
85,Ampara,PF,5.0,85,52105079021,helped,a,43493.30859375,0.0,0,1.8010988102314913,1.8010988102314913,1500.0,71679.36767253355,24805.085114763166,0.0,24805.085114763166,0.0,0.0,8149.67599172809,0.0,8149.67599172809,35332.56884440855,0.0,35332.56884440855,1.0958596887257648,1,36346.798828125,1.2404797098646374,43829.33474888425,0.0,0,0.0,0.0074702117577714056,0.005101138030051912,-1.0,0.0,0.0,True,23779.38470968035,5248.414462793755,5973.280639377796,15786.642034281915,7979.400789227848,0.0,7979.400789227848,34594.348606482396,15786.642034281915,355.39569805802637,2.1094311535961238e-05
86,Ampara,PF,5.0,86,52105079031,helped,a,43493.30859375,0.0,0,0.9005494051157459,0.9005494051157459,1000.000030517578,118426.92912961752,66122.39179793386,0.0,66122.39179793386,0.0,0.0,21724.354321256356,0.0,21724.354321256356,82080.13030149252,0.0,82080.13030149252,0.912788759436892,1,36346.798828125,1.2857360345630455,105533.38125025907,0.0,0,0.0,0.005811721060114054,0.009681096404765102,-1.0,0.0,0.0,True,63836.97333595003,8410.189852202398,9868.91076080146,42799.52041030241,21345.61835634426,0.0,21345.61835634426,80649.17011690827,42799.52041030241,715.6952311783688,2.1094311535961238e-05
87,Ampara,PF,5.0,87,52105079041,helped,a,43493.30859375,0.0,1,4.502747025578729,4.502747025578729,0.0,74376.5569144563,17097.26698111481,0.0,17097.26698111481,0.0,0.0,5617.260740530782,0.0,5617.260740530782,38029.758086331305,0.0,38029.758086331305,1.8957706738511195,1,36346.798828125,1.1421234126809294,43434.67708899088,0.0,0,0.0,0.007333511219318926,0.003900172344026735,-1.0,0.0,0.0,True,15892.763478491159,5287.678137858153,6198.046409538026,13049.792815100942,5415.779158775843,0.0,5415.779158775843,36665.69539333485,13049.792815100942,442.2799888000309,2.1094311535961238e-05
88,Ampara,PF,5.0,88,52105079051,helped,a,43493.30859375,0.0,1,3.6021976204629826,3.6021976204629826,0.0,101437.96853380528,29264.03539955346,0.0,29264.03539955346,0.0,0.0,9614.619537788616,0.0,9614.619537788616,65091.16970568028,0.0,65091.16970568028,1.8957245441528607,1,36346.798828125,1.1421267649475673,74342.36708260172,0.0,0,0.0,0.0062795673698045045,0.006026287532392241,-1.0,0.0,0.0,True,27202.430675081494,7020.485273260442,8453.164044483774,25592.45762597761,9269.767738927427,0.0,9269.767738927427,62756.51601764202,25592.45762597761,694.2533569126352,2.1094311535961238e-05
