region,hazard,rp,c,di0,dc_post_reco
IVA - CALABARZON,PF,200,25949.990000000005,5368.980392641071,70.58
IVA - CALABARZON,PF,200,59194.316,8686.307107889485,31.46
IVA - CALABARZON,PF,200,49556.801,4448.551879610714,1.3
IVA - CALABARZON,PF,200,63110.19899999999,4901.2608577941055,0.36
IVA - CALABARZON,PF,200,32239.264000000006,2784.0894154107104,1.61
IVA - CALABARZON,PF,200,24944.77000000001,1982.3423745221216,5.49
IVA - CALABARZON,PF,200,63543.53500000001,6428.8774627909315,3.19
IVA - CALABARZON,PF,200,115644.5,9773.174763775893,1.76
IVA - CALABARZON,PF,200,82124.305,7414.135030004204,1.14
IVA - CALABARZON,PF,200,25585.79700000001,3778.4665764255074,9.53
IVA - CALABARZON,PF,200,28749.291000000016,3727.7767193843615,4.54
IVA - CALABARZON,PF,200,177159.59,26841.223677041693,96.93
IVA - CALABARZON,PF,200,61991.61300000001,12829.953501659478,160.86
IVA - CALABARZON,PF,200,43388.57,7347.16003377508,34.58
IVA - CALABARZON,PF,200,25279.47700000001,1957.573167537702,0.34
IVA - CALABARZON,PF,200,35035.327999999994,3967.836231032051,1.75
IVA - CALABARZON,PF,200,16174.278,1834.5221676794845,649.46
IVA - CALABARZON,PF,200,38076.29700000001,7020.385798132475,43.23
IVA - CALABARZON,PF,200,57618.625,3819.9043440678715,0.72
IVA - CALABARZON,PF,200,140644.45000000007,11994.32996903751,2.12
IVA - CALABARZON,PF,200,82523.602,8153.415684448393,2.11
IVA - CALABARZON,PF,200,35656.902,3390.2779572364034,0.97
IVA - CALABARZON,PF,200,68489.38300000003,6439.036432015401,5.78
IVA - CALABARZON,PF,200,89108.10900000003,6941.95998157825,0.45
IVA - CALABARZON,PF,200,128518.80000000002,17472.204848592846,30.58
IVA - CALABARZON,PF,200,105272.26,10015.567673833366,2.73
IVA - CALABARZON,PF,200,29528.10200000001,3736.065626825053,4.54
IVA - CALABARZON,PF,200,108019.87,12786.596139662022,9.86
IVA - CALABARZON,PF,200,40494.046999999984,3013.401035465968,0.42
IVA - CALABARZON,PF,200,182314.06,17592.04613071291,4.54
IVA - CALABARZON,PF,200,52875.29700000001,4236.906918722156,0.33
IVA - CALABARZON,PF,200,33578.668,3919.69680704958,3.03
IVA - CALABARZON,PF,200,97245.609,11292.679975543733,8.7
IVA - CALABARZON,PF,200,67621.77300000003,10376.11809508277,26.02
IVA - CALABARZON,PF,200,326000.3100000001,48460.69774586545,229.53
IVA - CALABARZON,PF,200,58039.95699999999,7156.3407343033505,5.55
IVA - CALABARZON,PF,200,41135.117,3118.339111467971,0.34
IVA - CALABARZON,PF,200,26078.035000000003,2233.860555266076,0.34
IVA - CALABARZON,PF,200,87975.04699999998,366.479372458987,4.74
IVA - CALABARZON,PF,200,60486.21499999999,5081.8417860184245,1.08
IVA - CALABARZON,PF,200,127267.9,16756.614698971956,29.43
IVA - CALABARZON,PF,200,55184.25000000001,6983.404518781704,8.49
IVA - CALABARZON,PF,200,34879.070000000014,2392.625013168531,0.33
IVA - CALABARZON,PF,200,26732.824,2595.893445077669,0.73
IVA - CALABARZON,PF,200,38917.22300000001,5347.93931990701,9.33
IVA - CALABARZON,PF,200,91945.367,5889.5875407428975,0.31
IVA - CALABARZON,PF,200,27451.812999999995,4128.802265590617,13.95
IVA - CALABARZON,PF,200,36639.988,5649.52802909521,14.2
IVA - CALABARZON,PF,200,64175.10500000001,7921.701963908943,14.2
IVA - CALABARZON,PF,200,81352.57,10059.864395807195,7.76
IVA - CALABARZON,PF,200,58602.664000000026,4383.2380154635775,0.33
IVA - CALABARZON,PF,200,99156.344,14306.479814331922,35.93
IVA - CALABARZON,PF,200,70388.188,4885.035719757683,0.33
IVA - CALABARZON,PF,200,32925.105,5544.619302906381,34.17
IVA - CALABARZON,PF,200,229239.61,15823.947622874035,1.04
IVA - CALABARZON,PF,200,84324.04699999999,11841.02308315864,20.68
IVA - CALABARZON,PF,200,50803.74200000001,6302.120087983416,4.86
IVA - CALABARZON,PF,200,97929.602,11451.98190470814,14.55
IVA - CALABARZON,PF,200,85497.09400000003,14262.659272369587,67.22
IVA - CALABARZON,PF,200,105416.99000000002,12928.016208200017,16.17
IVA - CALABARZON,PF,200,91274.852,10474.947376106391,4.67
IVA - CALABARZON,PF,200,212258.91,29319.45963838379,51.24
IVA - CALABARZON,PF,200,33578.60500000002,3267.742356426042,0.88
IVA - CALABARZON,PF,200,39149.066,13272.162923446333,1119.68
IVA - CALABARZON,PF,200,38119.133,5320.840968658599,9.3
IVA - CALABARZON,PF,200,73598.50800000003,7795.797009166865,6.41
IVA - CALABARZON,PF,200,37164.844,5171.959438858506,9.03
IVA - CALABARZON,PF,200,46858.719000000005,6171.4103937263735,7.51
IVA - CALABARZON,PF,200,87412.60900000003,7460.016696621404,0.99
IVA - CALABARZON,PF,200,42106.691,3095.2942899560467,0.38
IVA - CALABARZON,PF,200,60993.582,8159.497128422539,20.73
IVA - CALABARZON,PF,200,67082.297,3707.3033421044643,1.02
IVA - CALABARZON,PF,200,53440.562999999995,5814.987373776683,2.58
IVA - CALABARZON,PF,200,135392.08999999994,506.2392691745424,7.07
IVA - CALABARZON,PF,200,66136.563,5122.863602479032,0.33
IVA - CALABARZON,PF,200,43661.820000000014,5921.149149843988,10.33
IVA - CALABARZON,PF,200,137060.91,13572.448325865942,3.5
IVA - CALABARZON,PF,200,39466.258,3664.3627874311787,1.0
IVA - CALABARZON,PF,200,247315.41000000003,29003.671300068872,22.52
IVA - CALABARZON,PF,200,128381.7,14440.233174079764,6.41
IVA - CALABARZON,PF,200,108113.27,8107.5739244869665,0.64
IVA - CALABARZON,PF,200,294974.6900000001,42763.11109478669,74.77
IVA - CALABARZON,PF,200,54838.83200000001,7534.932935688251,13.16
IVA - CALABARZON,PF,200,19413.084,6475.230731840912,5287.28
IVA - CALABARZON,PF,200,87269.51599999999,11097.482474029164,13.61
IVA - CALABARZON,PF,200,25485.465000000004,4270.381352617253,20.83
IVA - CALABARZON,PF,200,67439.727,9399.373685764913,16.48
IVA - CALABARZON,PF,200,90644.125,10573.210626141385,13.25
IVA - CALABARZON,PF,200,169358.52999999994,23121.35825323248,58.63
IVA - CALABARZON,PF,200,103213.41000000002,11775.98704016245,5.24
IVA - CALABARZON,PF,200,140019.47000000006,10524.362016618195,0.73
IVA - CALABARZON,PF,200,146346.81,10204.572048053791,3.09
IVA - CALABARZON,PF,200,34582.168000000005,2603.6733487738034,0.33
IVA - CALABARZON,PF,200,32763.668000000016,3785.799071469196,2.92
IVA - CALABARZON,PF,200,41531.57,5192.305928993385,42.18
IVA - CALABARZON,PF,200,107494.88000000002,24128.05314745289,360.84
IVA - CALABARZON,PF,200,60696.168,10590.354472011384,49.9
IVA - CALABARZON,PF,200,14805.645,3108.021486126584,1969.97
IVA - CALABARZON,PF,200,39215.89500000001,5663.874215050251,9.89
IVA - CALABARZON,PF,200,256527.38000000003,25001.437128257003,12.46
IVA - CALABARZON,PF,200,40963.883000000016,4512.6724931912795,2.03
IVA - CALABARZON,PF,200,38057.944999999985,3819.4657853237873,1.0
IVA - CALABARZON,PF,200,44597.36300000001,5296.293050468863,4.08
IVA - CALABARZON,PF,200,46401.06599999998,3171.464172231535,0.37
IVA - CALABARZON,PF,200,32604.215,2177.432223842914,0.33
IVA - CALABARZON,PF,200,47775.97300000001,4349.125973303811,0.63
IVA - CALABARZON,PF,200,21063.496,1868.829823743362,0.34
IVA - CALABARZON,PF,200,21082.121,1757.970256804057,0.55
IVA - CALABARZON,PF,200,32227.92200000001,5103.735354538976,18.36
IVA - CALABARZON,PF,200,26706.359000000004,2945.112574503783,1.06
IVA - CALABARZON,PF,200,42734.02700000002,3568.374653217238,0.33
IVA - CALABARZON,PF,200,142587.38999999998,14753.258969250566,7.14
IVA - CALABARZON,PF,200,45431.984,3829.614918961408,0.67
IVA - CALABARZON,PF,200,58098.67199999999,8309.887427774056,21.03
IVA - CALABARZON,PF,200,68150.68000000001,3777.120840906104,0.93
IVA - CALABARZON,PF,200,42412.27700000002,3485.485578810333,0.33
IVA - CALABARZON,PF,200,58003.801,6018.557366883881,2.73
IVA - CALABARZON,PF,200,130530.66000000002,10631.79900921484,0.74
IVA - CALABARZON,PF,200,99348.07800000002,6386.2283254364675,0.47
IVA - CALABARZON,PF,200,98861.328,8299.62328149366,1.39
IVA - CALABARZON,PF,200,60226.21100000003,5338.6940000693185,0.76
IVA - CALABARZON,PF,200,97962.242,15426.294355389593,55.53
IVA - CALABARZON,PF,200,69070.48400000001,5841.448116760426,0.33
IVA - CALABARZON,PF,200,78620.367,10653.533870933195,18.72
IVA - CALABARZON,PF,200,15034.303000000002,1162.7036396381345,10.38
IVA - CALABARZON,PF,200,63725.008,5623.7517115088085,0.87
IVA - CALABARZON,PF,200,202967.42000000004,14321.419700883513,3.87
IVA - CALABARZON,PF,200,28867.715,3160.9429720940693,1.42
IVA - CALABARZON,PF,200,82557.54700000004,6440.481081416479,0.39
IVA - CALABARZON,PF,200,43394.402,6953.11812620995,25.0
IVA - CALABARZON,PF,200,95964.40600000002,7960.783950947992,2.97
IVA - CALABARZON,PF,200,49628.83200000002,3818.0263790237077,0.38
IVA - CALABARZON,PF,200,22792.105,2996.4400398095972,3.9
IVA - CALABARZON,PF,200,59209.922,10327.520010377337,63.69
IVA - CALABARZON,PF,200,46073.73800000001,4186.132343337205,2.28
IVA - CALABARZON,PF,200,35519.121000000014,5489.488354663416,13.78
IVA - CALABARZON,PF,200,21570.434,1502.088786057771,0.35
IVA - CALABARZON,PF,200,83865.03900000003,7135.09400351999,1.13
IVA - CALABARZON,PF,200,56494.637,7675.547016930232,13.46
IVA - CALABARZON,PF,200,32880.328000000016,2783.7085071891884,0.47
IVA - CALABARZON,PF,200,36445.563,6832.610164187604,55.0
IVA - CALABARZON,PF,200,41730.878999999986,9544.995722087386,170.2
IVA - CALABARZON,PF,200,27503.439,4938.5948139898355,30.03
IVA - CALABARZON,PF,200,67400.648,7845.586592191347,6.21
IVA - CALABARZON,PF,200,24064.871,1724.9516432303808,3.57
IVA - CALABARZON,PF,200,61186.574,7660.544495859646,9.32
IVA - CALABARZON,PF,200,58797.156,6480.214331257937,2.97
IVA - CALABARZON,PF,200,23542.979,3427.912116248921,9.15
IVA - CALABARZON,PF,200,35828.578,3088.893238186529,0.38
IVA - CALABARZON,PF,200,37209.563,2584.545100833749,0.33
IVA - CALABARZON,PF,200,76384.97700000001,5469.491442641508,0.84
IVA - CALABARZON,PF,200,108104.2,16589.446103636394,78.6
IVA - CALABARZON,PF,200,55565.184,3922.566044240587,0.33
IVA - CALABARZON,PF,200,58079.13700000003,4412.886799770662,0.33
IVA - CALABARZON,PF,200,56187.16400000001,10977.523140407384,137.71
IVA - CALABARZON,PF,200,41596.883,5157.6393806656015,6.41
IVA - CALABARZON,PF,200,81165.86700000001,8153.734488580728,2.11
IVA - CALABARZON,PF,200,77179.75800000003,7355.44894121577,1.89
IVA - CALABARZON,PF,200,91617.93800000004,12929.374281727169,32.58
IVA - CALABARZON,PF,200,78110.5,6783.223613875412,0.97
IVA - CALABARZON,PF,200,90528.16400000002,20731.720838167694,440.28
IVA - CALABARZON,PF,200,114753.4,8381.440488807795,0.41
IVA - CALABARZON,PF,200,33651.559,2265.103360234832,0.33
IVA - CALABARZON,PF,200,147945.76999999993,12924.913405271082,1.97
IVA - CALABARZON,PF,200,56214.15200000001,18223.0008991301,1292.61
IVA - CALABARZON,PF,200,70222.07799999996,21423.579059618543,1177.46
IVA - CALABARZON,PF,200,85597.53099999999,13342.530441728515,48.13
IVA - CALABARZON,PF,200,28019.0,2371.583940434471,0.33
IVA - CALABARZON,PF,200,47756.66,7908.033441759983,37.34
IVA - CALABARZON,PF,200,96494.844,12221.037608901064,14.83
IVA - CALABARZON,PF,200,63696.65600000001,9356.20357090578,23.61
IVA - CALABARZON,PF,200,66307.04700000004,5383.007774463778,0.33
IVA - CALABARZON,PF,200,143568.17000000007,11138.473412253003,1.16
IVA - CALABARZON,PF,200,84936.508,7642.513111763576,2.23
IVA - CALABARZON,PF,200,101944.69999999997,13665.220328375208,16.63
IVA - CALABARZON,PF,200,110850.6,14901.861557699756,18.08
IVA - CALABARZON,PF,200,39766.348,6058.5537308800485,15.21
IVA - CALABARZON,PF,200,29942.13700000001,2882.308160433937,0.78
IVA - CALABARZON,PF,200,185959.58,23859.232330037466,42.24
IVA - CALABARZON,PF,200,43512.68400000005,439.3644788886167,2.33
IVA - CALABARZON,PF,200,38287.438,9054.674966557312,192.33
IVA - CALABARZON,PF,200,82218.5,28371.336148821734,2383.06
IVA - CALABARZON,PF,200,154062.47,14246.34274228661,12.56
IVA - CALABARZON,PF,200,29121.537,5131.479522211167,91.49
IVA - CALABARZON,PF,200,124362.22000000002,8541.081509366837,0.34
IVA - CALABARZON,PF,200,73436.555,9837.33911143789,11.95
IVA - CALABARZON,PF,200,59503.21900000001,4263.367661705898,0.33
IVA - CALABARZON,PF,200,143682.64000000007,16749.969112841394,12.9
IVA - CALABARZON,PF,200,84084.18800000001,13594.12700686467,48.95
IVA - CALABARZON,PF,200,199260.00000000003,27259.984943504547,47.64
IVA - CALABARZON,PF,200,35687.016,4678.450642005089,5.7
IVA - CALABARZON,PF,200,36643.66,3466.676135002613,0.46
IVA - CALABARZON,PF,200,147005.83,13910.027433979976,3.89
IVA - CALABARZON,PF,200,175968.27,14981.243786650984,2.03
IVA - CALABARZON,PF,200,45801.012,7416.978138756281,26.68
IVA - CALABARZON,PF,200,96258.961,11830.989892053782,14.67
IVA - CALABARZON,PF,200,24381.285000000003,3184.9000991744538,5.3
IVA - CALABARZON,PF,200,84993.29699999999,6176.431598979649,1.61
IVA - CALABARZON,PF,200,47972.488,6217.505456704547,15.9
IVA - CALABARZON,PF,200,103976.55,17602.13255857084,82.94
IVA - CALABARZON,PF,200,66735.71900000003,7496.676084091975,6.12
IVA - CALABARZON,PF,200,808680.5599999998,101371.0523778666,124.52
IVA - CALABARZON,PF,200,39143.789,3624.484180508066,0.48
IVA - CALABARZON,PF,200,100825.98,7759.737932955946,0.77
IVA - CALABARZON,PF,200,85778.27300000003,40340.51849317874,8412.61
IVA - CALABARZON,PF,200,75221.42999999996,10545.934934323117,26.6
IVA - CALABARZON,PF,200,83072.617,9426.303522832666,7.38
IVA - CALABARZON,PF,200,415752.09,1689.6252264896045,21.37
IVA - CALABARZON,PF,200,38770.49200000001,6019.022018470602,21.64
IVA - CALABARZON,PF,200,63148.390999999996,3868.326674958518,0.46
IVA - CALABARZON,PF,200,31124.891000000003,3090.8060629805345,0.84
IVA - CALABARZON,PF,200,32603.111000000008,5407.236888521183,25.51
IVA - CALABARZON,PF,200,127703.42999999998,10077.642148903853,0.87
IVA - CALABARZON,PF,200,72113.344,4844.228790818899,0.33
IVA - CALABARZON,PF,200,103824.56,19283.824356633995,155.23
IVA - CALABARZON,PF,200,13324.021,3101.964207612233,1966.89
IVA - CALABARZON,PF,200,60643.043,12008.076448501786,115.44
IVA - CALABARZON,PF,200,23793.051,2578.676772468519,1.0
IVA - CALABARZON,PF,200,36280.054999999986,2731.170860352316,0.37
IVA - CALABARZON,PF,200,47517.875,7210.074256871352,18.1
IVA - CALABARZON,PF,200,60374.46899999999,3595.104523742265,2.11
IVA - CALABARZON,PF,200,63654.91800000001,3431.0579972093165,1.73
IVA - CALABARZON,PF,200,42869.215,7098.038012939583,33.47
IVA - CALABARZON,PF,200,77999.76600000003,6322.204748320472,0.37
IVA - CALABARZON,PF,200,16017.632,3414.3922572997967,2274.15
IVA - CALABARZON,PF,200,30125.402,2568.6048942170364,0.34
IVA - CALABARZON,PF,200,58445.32800000001,4792.245993329526,0.87
IVA - CALABARZON,PF,200,74859.86700000001,16597.261933453286,248.22
IVA - CALABARZON,PF,200,64622.83600000001,11550.273714469808,71.16
IVA - CALABARZON,PF,200,329604.5900000037,1399.6742820582422,17.27
IVA - CALABARZON,PF,200,97542.83599999998,16994.186887458,104.82
IVA - CALABARZON,PF,200,87681.695,5844.636158083769,0.33
IVA - CALABARZON,PF,200,145592.23000000007,13742.564813220228,4.03
IVA - CALABARZON,PF,200,59623.91,5007.047544954151,0.9
IVA - CALABARZON,PF,200,32916.715,5739.111990281132,27.03
IVA - CALABARZON,PF,200,32094.781000000006,4750.819180044964,11.91
IVA - CALABARZON,PF,200,55123.61300000001,5589.911656348705,1.45
IVA - CALABARZON,PF,200,74576.59400000001,9585.16013893492,17.0
IVA - CALABARZON,PF,200,114161.43000000007,14713.76711962255,17.9
IVA - CALABARZON,PF,200,40647.09400000001,7032.181551028842,33.13
IVA - CALABARZON,PF,200,92777.92199999998,6555.888177321476,0.33
IVA - CALABARZON,PF,200,45041.780999999995,4560.174308909083,1.17
IVA - CALABARZON,PF,200,61303.203,7824.72320975042,9.57
IVA - CALABARZON,PF,200,38937.434000000016,5807.654878732996,14.59
IVA - CALABARZON,PF,200,42796.008,4381.643994801904,1.12
IVA - CALABARZON,PF,200,71292.71900000001,5273.845225936987,0.68
IVA - CALABARZON,PF,200,102529.32,8908.981478080563,1.21
IVA - CALABARZON,PF,200,43323.41800000001,3986.3268707074376,0.55
IVA - CALABARZON,PF,200,35932.504000000015,2276.9873811359444,0.45
IVA - CALABARZON,PF,200,21613.492000000006,4203.113680694727,64.99
IVA - CALABARZON,PF,200,107294.66,10567.400574483321,2.72
IVA - CALABARZON,PF,200,44750.727,3708.3296673119735,0.33
IVA - CALABARZON,PF,200,40484.699,5612.1688219183825,9.86
IVA - CALABARZON,PF,200,62411.70700000001,8385.855108497819,14.72
IVA - CALABARZON,PF,200,37595.42200000001,5189.974886454931,13.13
IVA - CALABARZON,PF,200,12612.278999999995,9376.032653108008,8154.77
IVA - CALABARZON,PF,200,48699.168,5587.042419157697,2.49
IVA - CALABARZON,PF,200,200248.2,13318.098808826528,0.44
IVA - CALABARZON,PF,200,165830.91000000006,23555.656371537843,59.48
IVA - CALABARZON,PF,200,64214.21900000001,6393.328469448066,3.21
IVA - CALABARZON,PF,200,57493.566000000006,13312.941762145865,237.34
IVA - CALABARZON,PF,200,35408.625000000015,4883.441699096011,8.52
IVA - CALABARZON,PF,200,103185.66000000003,12536.99373450306,22.64
IVA - CALABARZON,PF,200,151624.51999999993,16697.15002117747,7.7
IVA - CALABARZON,PF,200,56318.96900000003,5102.188151050817,0.82
IVA - CALABARZON,PF,200,94713.641,15358.271612436482,72.44
IVA - CALABARZON,PF,200,78692.195,10112.148273510013,12.3
IVA - CALABARZON,PF,200,58642.34799999999,7259.382399337849,8.89
IVA - CALABARZON,PF,200,40719.754,4128.194709596178,1.04
IVA - CALABARZON,PF,200,49697.641,3307.274068835489,0.33
IVA - CALABARZON,PF,200,239954.97000000003,27707.267141169494,21.31
IVA - CALABARZON,PF,200,74493.72700000001,12169.07253533058,43.8
IVA - CALABARZON,PF,200,43454.67200000001,5558.03124311528,6.75
IVA - CALABARZON,PF,200,115929.35000000002,19168.736064861332,90.33
IVA - CALABARZON,PF,200,118437.25,12218.805979974724,3.12
IVA - CALABARZON,PF,200,29088.313,2761.1625901469224,0.34
IVA - CALABARZON,PF,200,80461.51599999999,9478.200903677822,7.47
IVA - CALABARZON,PF,200,84503.234,6951.722699690413,1.18
IVA - CALABARZON,PF,200,50721.379,5312.318705169447,2.45
IVA - CALABARZON,PF,200,44583.059,8228.972263811609,50.71
IVA - CALABARZON,PF,200,80031.031,12190.97986322142,44.03
IVA - CALABARZON,PF,200,252504.53000000012,27713.66301996111,22.39
IVA - CALABARZON,PF,200,57358.65199999999,4244.878873801051,1.01
IVA - CALABARZON,PF,200,61861.88300000001,9523.186465169523,23.93
IVA - CALABARZON,PF,200,77001.289,6954.712146871621,0.93
IVA - CALABARZON,PF,200,81558.51600000003,7211.030669268355,0.96
IVA - CALABARZON,PF,200,32750.718999999986,4454.358446567012,11.27
IVA - CALABARZON,PF,200,84343.85200000001,11268.132057353996,13.7
IVA - CALABARZON,PF,200,205012.44,17241.246280768464,1.1
IVA - CALABARZON,PF,200,63234.91,10084.699594215032,47.63
IVA - CALABARZON,PF,200,175170.50000000006,15826.644438415615,2.54
IVA - CALABARZON,PF,200,149605.42000000007,22946.37411986561,142.0
IVA - CALABARZON,PF,200,57854.934,5661.41165984506,1.51
IVA - CALABARZON,PF,200,88398.01600000002,10219.838078055436,12.86
IVA - CALABARZON,PF,200,59374.32400000001,3890.7211222791066,0.51
IVA - CALABARZON,PF,200,45192.258,6291.070962574995,11.06
IVA - CALABARZON,PF,200,50191.184,4852.517698259589,1.26
IVA - CALABARZON,PF,200,78578.023,10859.046250717043,19.08
IVA - CALABARZON,PF,200,79662.41400000003,10849.843543771989,19.15
IVA - CALABARZON,PF,200,37517.91000000002,2411.120110637729,0.63
IVA - CALABARZON,PF,200,57101.99199999999,6830.697339393598,5.25
IVA - CALABARZON,PF,200,125559.99000000006,11761.540088466309,3.16
IVA - CALABARZON,PF,200,210828.89,23884.221188037118,18.79
IVA - CALABARZON,PF,200,83297.16400000003,9937.443608990843,7.65
IVA - CALABARZON,PF,200,44036.707,5316.305145880785,6.52
IVA - CALABARZON,PF,200,25333.490000000005,2445.227695003682,0.67
IVA - CALABARZON,PF,200,63770.684,8856.344328558738,22.5
IVA - CALABARZON,PF,200,59240.055,8155.966117507067,14.25
IVA - CALABARZON,PF,200,47763.82400000001,4510.122060132607,0.64
IVA - CALABARZON,PF,200,60651.210999999996,5479.024979929036,0.82
IVA - CALABARZON,PF,200,82927.375,8300.295213672025,2.27
IVA - CALABARZON,PF,200,70558.28100000003,5817.731097231346,1.03
IVA - CALABARZON,PF,200,105663.58999999883,392.4077612209273,5.59
IVA - CALABARZON,PF,200,195223.08,14519.62685986443,1.78
IVA - CALABARZON,PF,200,104990.34,9980.163362723637,2.56
IVA - CALABARZON,PF,200,67766.03100000003,4033.758680185402,3.37
IVA - CALABARZON,PF,200,60377.98800000001,6667.639486693521,3.04
IVA - CALABARZON,PF,200,35207.727,3705.137701771996,3.08
IVA - CALABARZON,PF,200,113608.95,9199.957140145872,1.57
IVA - CALABARZON,PF,200,23220.246,3525.9737036167835,9.85
IVA - CALABARZON,PF,200,95529.35899999998,5920.506244633036,0.63
IVA - CALABARZON,PF,200,60325.754,8856.059992113074,22.23
IVA - CALABARZON,PF,200,44457.78099999999,4577.957367227376,2.09
IVA - CALABARZON,PF,200,46493.28500000002,3242.875634103971,0.33
IVA - CALABARZON,PF,200,35673.551,4241.1674886439005,3.31
IVA - CALABARZON,PF,200,69561.625,7431.510100678346,3.44
IVA - CALABARZON,PF,200,99047.71900000004,12036.414427278798,14.78
IVA - CALABARZON,PF,200,59544.59800000001,4986.9249263091715,0.77
IVA - CALABARZON,PF,200,338810.84000000014,45859.67391400788,80.72
IVA - CALABARZON,PF,200,103205.63,16403.295002143448,59.09
IVA - CALABARZON,PF,200,83749.18800000001,6981.810498120031,0.45
IVA - CALABARZON,PF,200,58897.42200000001,5168.452593402829,0.73
IVA - CALABARZON,PF,200,98654.711,8625.798690071379,2.65
IVA - CALABARZON,PF,200,42395.672,6356.054166781532,22.94
IVA - CALABARZON,PF,200,44959.863,6666.1944071091275,16.74
IVA - CALABARZON,PF,200,73426.84400000001,12113.600616304422,43.62
IVA - CALABARZON,PF,200,116611.48,8487.232257400641,1.44
IVA - CALABARZON,PF,200,79014.672,5785.717050924286,0.79
IVA - CALABARZON,PF,200,69300.66399999999,4861.293951669011,0.64
IVA - CALABARZON,PF,200,101101.93,10864.207221686504,4.84
IVA - CALABARZON,PF,200,136634.5,17070.217002695295,21.01
IVA - CALABARZON,PF,200,40362.152,4705.261400463566,3.69
IVA - CALABARZON,PF,200,60014.191000000006,9923.416227168138,46.75
IVA - CALABARZON,PF,200,42066.453000000016,5659.092153065237,6.85
IVA - CALABARZON,PF,200,85770.492,15363.489941319749,94.68
IVA - CALABARZON,PF,200,35631.745999999985,5749.31372251583,20.71
IVA - CALABARZON,PF,200,50562.960999999974,5341.925129456954,4.41
IVA - CALABARZON,PF,200,34367.559000000016,10283.152446784305,526.35
IVA - CALABARZON,PF,200,23256.176,7902.545118793928,7737.42
IVA - CALABARZON,PF,200,22429.271,4707.240594466384,187.87
IVA - CALABARZON,PF,200,11582.705,1627.3030495149062,278.76
IVA - CALABARZON,PF,200,30065.412000000004,9868.520241038925,1144.77
IVA - CALABARZON,PF,200,23333.39500000001,2137.049549356612,0.63
IVA - CALABARZON,PF,200,41577.32,2895.147049327679,0.34
IVA - CALABARZON,PF,200,21825.94500000001,4819.757220812992,261.22
IVA - CALABARZON,PF,200,18523.984,2270.001217202565,10.43
IVA - CALABARZON,PF,200,41313.652,3016.114487696146,0.4
IVA - CALABARZON,PF,200,10837.3,5473.548148046704,4303.86
IVA - CALABARZON,PF,200,132008.89,19068.631567308377,33.35
IVA - CALABARZON,PF,200,57139.98,6969.925568679918,8.6
IVA - CALABARZON,PF,200,90620.469,7800.499509954381,1.04
IVA - CALABARZON,PF,200,34258.332,3106.926719540525,0.94
IVA - CALABARZON,PF,200,25977.627,2998.916567908219,2.1
IVA - CALABARZON,PF,200,42040.91000000002,5182.479975225536,3.99
IVA - CALABARZON,PF,200,186866.77,28318.63418396839,102.48
IVA - CALABARZON,PF,200,9222.7646,2957.2558105086378,1823.9
IVA - CALABARZON,PF,200,23220.908000000003,3842.227402892358,21.25
IVA - CALABARZON,PF,200,47942.641,4416.712449358673,0.63
IVA - CALABARZON,PF,200,11631.926,4278.670260057943,3128.04
IVA - CALABARZON,PF,200,24579.46500000001,3645.782970967365,16.66
IVA - CALABARZON,PF,200,18276.225,3867.094125214429,2750.84
IVA - CALABARZON,PF,200,53681.359,6622.547643539951,8.21
IVA - CALABARZON,PF,200,27533.441000000006,3923.052206516654,9.38
IVA - CALABARZON,PF,200,22028.27000000001,3978.9799640020083,46.26
IVA - CALABARZON,PF,200,81171.46100000001,12757.903767751935,45.93
IVA - CALABARZON,PF,200,12168.104000000005,7940.135719916781,6743.68
IVA - CALABARZON,PF,200,24417.840000000004,6663.643974050452,362.13
IVA - CALABARZON,PF,200,25406.943,8645.049110197973,1606.7
IVA - CALABARZON,PF,200,33848.652,2578.9074443200743,0.37
IVA - CALABARZON,PF,200,25875.928,3552.434446600526,5.72
IVA - CALABARZON,PF,200,23460.486,2659.293483989507,4.31
IVA - CALABARZON,PF,200,36354.79300000001,3725.724038074596,1.0
IVA - CALABARZON,PF,200,27389.258000000005,7191.583617195967,241.47
IVA - CALABARZON,PF,200,73218.453,27242.13191209383,2706.61
IVA - CALABARZON,PF,200,25886.813,3894.493308151989,9.94
IVA - CALABARZON,PF,200,95193.125,24231.458048075063,794.94
IVA - CALABARZON,PF,200,213078.09000000003,22355.1768915819,10.3
IVA - CALABARZON,PF,200,25338.002000000004,4988.221357421561,148.49
IVA - CALABARZON,PF,200,223627.48,14162.14616263252,5.4
IVA - CALABARZON,PF,200,30462.347999999998,2255.3053835194933,0.37
IVA - CALABARZON,PF,200,18430.526999999995,3128.0046832838207,2905.97
IVA - CALABARZON,PF,200,36884.921999999984,5065.726164932712,12.82
IVA - CALABARZON,PF,200,38937.711,9175.280312092938,300.88
IVA - CALABARZON,PF,200,28644.35500000001,9244.682229428525,738.59
IVA - CALABARZON,PF,200,35612.715,5979.472364732659,48.23
IVA - CALABARZON,PF,200,25911.965000000004,2363.2950329937803,0.34
IVA - CALABARZON,PF,200,102316.27000000003,12915.07420499272,15.7
IVA - CALABARZON,PF,200,24359.10700000001,7443.437410137613,1003.06
IVA - CALABARZON,PF,200,39938.86700000001,11858.876114569355,570.4
IVA - CALABARZON,PF,200,167190.92,13192.433800123516,0.88
IVA - CALABARZON,PF,200,58596.91799999997,5979.459763278515,2.76
