region,hazard,rp,c,di0,dc_post_reco
ARMM,PF,30,54972.60500000002,7052.2662113659,8.36
ARMM,PF,30,35898.86700000001,4420.856903079018,3.33
ARMM,PF,30,35811.52,6100.63587634817,27.98
ARMM,PF,30,19809.043000000005,2207.081008149999,1.3
ARMM,PF,30,31539.020000000004,6557.163393850814,79.01
ARMM,PF,30,23157.06400000001,9619.914693185934,8140.97
ARMM,PF,30,31960.361,11101.397496143183,985.66
ARMM,PF,30,30421.029,2896.654346388977,0.78
ARMM,PF,30,23679.551000000003,5194.275728121903,100.46
ARMM,PF,30,43158.81300000002,9683.037911388117,140.91
ARMM,PF,30,59057.16800000001,9781.548388279398,44.88
ARMM,PF,30,17095.063000000002,1659.0567046674264,1571.26
ARMM,PF,30,29049.367000000013,9770.390243647698,886.31
ARMM,PF,30,22669.916,4523.1930295583115,60.18
ARMM,PF,30,52692.141,10524.694764243492,128.45
ARMM,PF,30,44630.92199999999,3933.405384739952,0.53
ARMM,PF,30,17699.43,3731.921173104708,2175.39
ARMM,PF,30,22091.178000000004,4841.6783577602255,130.02
ARMM,PF,30,26347.422,6459.290525224199,174.07
ARMM,PF,30,20448.898000000005,1696.3567881505335,0.33
ARMM,PF,30,23171.99200000001,7482.332985884801,2980.49
ARMM,PF,30,22442.207,2212.5006783996814,0.47
ARMM,PF,30,21791.895,2928.5347596224024,4.15
ARMM,PF,30,28849.123,3053.8247836297605,1.36
ARMM,PF,30,22999.85,3663.0594805205096,14.12
ARMM,PF,30,19642.471000000005,3149.466023330036,35.06
ARMM,PF,30,13303.599000000002,1358.113805799086,55.01
ARMM,PF,30,291517.56,36763.21732425614,43.56
ARMM,PF,30,14967.79,1426.0155708197678,63.4
ARMM,PF,30,31645.385,3064.98292826146,0.82
ARMM,PF,30,24289.865,2622.484022889699,1.08
ARMM,PF,30,40385.16800000001,3763.8015863381315,0.51
ARMM,PF,30,27944.36500000001,2242.787070971435,0.33
ARMM,PF,30,12165.501000000002,739.3256476097647,0.0
ARMM,PF,30,19204.664,2506.442189439223,10.03
ARMM,PF,30,17173.164000000004,5122.544798346697,3822.36
ARMM,PF,30,19130.064,2344.4855891860598,4.44
ARMM,PF,30,15671.534,1577.1285993548327,159.74
ARMM,PF,30,14494.194,3132.250600183987,1914.04
ARMM,PF,30,27029.578000000005,3800.464061556571,6.24
ARMM,PF,30,46976.99200000002,8221.958572900257,49.31
ARMM,PF,30,13565.215000000002,1316.0234582757755,32.97
ARMM,PF,30,26852.838000000003,6312.640624350445,141.27
ARMM,PF,30,35611.426,6086.927298657798,27.91
ARMM,PF,30,17086.484,2195.9228635183003,1562.54
ARMM,PF,30,17601.883,1618.5731365581905,3.95
ARMM,PF,30,22220.525,2327.5889701723445,0.62
ARMM,PF,30,17064.188999999995,5710.746741731203,4386.83
ARMM,PF,30,15619.786999999995,853.7689492683662,0.7
ARMM,PF,30,45293.41800000001,4000.354252530144,0.55
ARMM,PF,30,19939.238000000005,1693.8063550918598,0.32
ARMM,PF,30,14487.589999999998,4036.703430710719,2781.46
ARMM,PF,30,14750.608,2497.8320172499416,1304.67
ARMM,PF,30,10870.834000000004,2900.481753560189,1691.43
ARMM,PF,30,14942.674999999996,6216.365364784724,4865.94
ARMM,PF,30,28330.016000000003,6241.868772640236,111.54
ARMM,PF,30,13812.413,2833.851641080629,1625.17
ARMM,PF,30,10059.235999999997,887.8695085508807,1.82
ARMM,PF,30,12778.623999999998,5438.481060499135,4125.34
ARMM,PF,30,29874.576000000015,2594.1160598491856,0.34
ARMM,PF,30,18023.363,1923.3455582073655,5.55
ARMM,PF,30,14838.758,3911.0913920518733,2661.21
ARMM,PF,30,52654.16,7826.003840541121,19.12
ARMM,PF,30,32443.621,4271.6565691465885,5.05
ARMM,PF,30,15965.688999999997,1146.742154930852,0.0
ARMM,PF,30,17331.016,2191.1408015332872,1804.73
ARMM,PF,30,28648.33,1744.827319347458,0.33
ARMM,PF,30,10255.123,879.5857273944061,2.63
ARMM,PF,30,13014.177,2231.9518314996285,1050.63
ARMM,PF,30,7873.442400000001,790.000125797386,2.05
ARMM,PF,30,8486.358400000001,1250.3498070149205,44.66
ARMM,PF,30,16986.866999999995,2627.264854566538,1462.65
ARMM,PF,30,9696.466800000002,1252.9034297616024,41.0
ARMM,PF,30,8711.3311,734.8640301669507,0.0
ARMM,PF,30,10868.478000000001,2737.571084354188,1534.65
ARMM,PF,30,12342.451000000005,1942.7929975989769,773.58
ARMM,PF,30,13108.972000000002,1833.7619550476006,585.7
ARMM,PF,30,19434.691000000006,2789.863164111094,23.32
ARMM,PF,30,19066.564,3657.639810270828,3545.36
ARMM,PF,30,28151.27000000001,3463.4880936792706,2.6
ARMM,PF,30,15792.003999999999,4182.072607960666,2921.27
ARMM,PF,30,15584.365000000005,4946.246113165858,3657.6
ARMM,PF,30,15020.54,4489.080987398546,3217.28
ARMM,PF,30,11591.718000000004,2587.102368938756,1390.6
ARMM,PF,30,16132.846,5775.455661367238,4444.54
ARMM,PF,30,11302.903,3151.709369478541,1930.02
ARMM,PF,30,39007.621,5094.4900347012845,6.03
ARMM,PF,30,21774.102000000006,1451.515214517831,0.33
ARMM,PF,30,14438.618,1969.25898403932,799.02
ARMM,PF,30,12669.295,1756.6138449324026,407.73
ARMM,PF,30,13252.528000000002,1347.9038715092004,39.65
ARMM,PF,30,11165.503000000002,1565.0121220037192,177.23
ARMM,PF,30,13535.723999999998,877.0301680515163,0.33
ARMM,PF,30,13442.678,1165.8667119463448,10.63
ARMM,PF,30,10541.116000000002,1452.1528227825,102.45
ARMM,PF,30,13617.342999999995,1160.449092210411,10.42
ARMM,PF,30,115887.63000000006,11547.723281411132,2.89
ARMM,PF,30,31989.949000000004,5427.640352990573,24.9
ARMM,PF,30,86130.102,7842.262851290167,1.02
ARMM,PF,30,47048.687999999995,4888.54256521336,1.25
ARMM,PF,30,26999.949,2146.1935199016057,0.33
ARMM,PF,30,30421.097999999994,2442.677261945008,0.33
ARMM,PF,30,13415.06,1653.0023788927813,251.17
ARMM,PF,30,62799.984000000004,7542.271443585397,5.67
ARMM,PF,30,29728.338,8403.358124198445,335.07
ARMM,PF,30,32550.324,4559.536700644416,7.76
ARMM,PF,30,26072.53100000001,3024.816683358037,1.9
ARMM,PF,30,22811.916,4991.518406860037,112.56
ARMM,PF,30,46237.68400000001,9803.233835973226,142.72
ARMM,PF,30,47098.539000000004,8341.828926657934,50.04
ARMM,PF,30,11640.143,1910.9147374049328,736.85
ARMM,PF,30,25029.734,2348.9537682717396,0.63
ARMM,PF,30,21517.90200000001,3932.1310470022054,37.86
ARMM,PF,30,20142.824,2435.3465895800987,2.82
ARMM,PF,30,71921.03900000003,6669.701252564802,0.9
ARMM,PF,30,57718.39099999999,5620.198048920459,1.43
ARMM,PF,30,15395.438000000006,1067.6774998038748,0.0
ARMM,PF,30,14412.153000000006,2267.6548185503925,1084.39
ARMM,PF,30,74586.55500000001,8010.272629030315,3.49
ARMM,PF,30,23192.082,3423.9669693760998,15.91
ARMM,PF,30,17391.084,1523.2543463483805,5.53
ARMM,PF,30,13815.746000000005,1652.3910500131756,301.75
ARMM,PF,30,17688.865,2899.2176683904163,2162.3
ARMM,PF,30,151353.05000000002,23269.518909402046,81.52
ARMM,PF,30,32430.111000000004,10867.397331099388,873.59
ARMM,PF,30,27489.965000000004,6529.10928636976,143.82
ARMM,PF,30,20776.736000000004,2697.7258991477993,5.63
ARMM,PF,30,24272.645000000004,2898.248367050649,1.91
ARMM,PF,30,22771.412,4324.266632831605,63.47
ARMM,PF,30,64823.219000000005,6171.09158959404,1.57
ARMM,PF,30,21625.789,2544.0741547749976,4.32
ARMM,PF,30,19905.674,1605.5085294206885,0.33
ARMM,PF,30,16976.408,1263.7595935866036,10.94
ARMM,PF,30,21900.822,7712.194357797917,6373.92
ARMM,PF,30,34364.492,5597.881759657062,19.61
ARMM,PF,30,16330.425000000005,2086.918670980084,806.24
ARMM,PF,30,88954.83600000002,9499.102689363195,4.15
ARMM,PF,30,18499.889,1514.9621580852945,0.34
ARMM,PF,30,10899.349999999997,3806.2142531596814,2556.86
ARMM,PF,30,16323.756000000005,5870.140488670509,4534.4
ARMM,PF,30,46557.780999999995,6029.223750705299,7.14
ARMM,PF,30,24813.604,1614.1053220082974,0.33
ARMM,PF,30,21868.143000000004,2957.873853191889,7.71
ARMM,PF,30,135539.14,21297.71006058944,74.66
ARMM,PF,30,16666.902,3445.3209450248187,2213.39
ARMM,PF,30,15294.697999999995,3221.5209063053685,1996.75
ARMM,PF,30,31865.129000000008,8859.885641701085,346.35
ARMM,PF,30,20687.771000000004,4783.6560056753915,582.41
ARMM,PF,30,11868.832,3847.647585770466,2599.89
ARMM,PF,30,16596.479,3186.453044119531,1966.11
ARMM,PF,30,15923.284000000005,3271.5737474527755,2046.49
ARMM,PF,30,19582.527,4061.247379691298,3126.2
ARMM,PF,30,26568.811,3488.043188667347,5.39
ARMM,PF,30,31955.139,3590.0567517388795,2.71
ARMM,PF,30,17021.527,5817.862469578125,4489.36
ARMM,PF,30,57369.64800000001,20026.96396590308,1780.93
ARMM,PF,30,23259.92,9487.292174134887,7733.09
ARMM,PF,30,21151.076,6899.8778361101295,5623.79
ARMM,PF,30,24809.822000000004,4192.593144327696,20.27
ARMM,PF,30,20037.805000000004,8727.581926782374,7273.36
ARMM,PF,30,19703.607,7407.095210653919,6015.26
ARMM,PF,30,21984.320000000003,7072.9884799676265,6451.12
ARMM,PF,30,91218.422,12035.493603882533,14.25
ARMM,PF,30,24011.458999999995,8410.378650155846,4558.97
ARMM,PF,30,12722.372,4434.56548076939,3163.46
ARMM,PF,30,10973.9,4676.21901307875,3393.32
ARMM,PF,30,18948.289,7446.626923063364,6057.57
ARMM,PF,30,17829.258,7294.55735193993,5899.22
ARMM,PF,30,24965.461,9308.12425176304,4518.52
ARMM,PF,30,26197.689,10018.738662736076,2690.52
ARMM,PF,30,41797.527,9399.621037742967,136.8
ARMM,PF,30,23594.47700000001,5774.180444837901,187.48
ARMM,PF,30,17355.432,3490.9052490600156,1830.7
ARMM,PF,30,27265.754000000004,13081.808766203536,11736.49
ARMM,PF,30,33564.16,14893.89350490502,3328.43
ARMM,PF,30,30461.307000000004,9843.077585819909,681.27
ARMM,PF,30,27436.578,8058.730857145121,398.66
ARMM,PF,30,27390.865000000005,10125.856851200386,1589.88
ARMM,PF,30,17746.475000000002,1710.7029741055746,3.82
ARMM,PF,30,15868.706000000002,6262.588375573969,4914.23
ARMM,PF,30,15656.256000000005,5190.131274401559,3886.64
ARMM,PF,30,18050.977000000006,5817.856610967691,4489.35
ARMM,PF,30,11319.878,5083.6506942019205,3790.02
ARMM,PF,30,16887.494,7576.061400791071,6175.98
ARMM,PF,30,26400.69100000001,9672.517375021083,1792.46
ARMM,PF,30,94694.65600000002,10617.452823259797,4.59
ARMM,PF,30,109677.98,12467.473203195439,5.39
ARMM,PF,30,29495.68,3829.1564334666527,4.55
ARMM,PF,30,23829.5,3152.01645638871,3.45
ARMM,PF,30,45414.45300000001,3247.0200878243163,0.34
ARMM,PF,30,21020.487999999994,1397.9561202856771,0.33
ARMM,PF,30,50009.258000000016,20494.642451239462,2699.56
ARMM,PF,30,69618.69500000004,25516.445143768546,2460.27
ARMM,PF,30,88180.22700000001,14726.838089048257,67.54
ARMM,PF,30,18537.318,1550.0263749136575,0.32
ARMM,PF,30,15421.942000000005,6476.824752502582,5114.95
ARMM,PF,30,18944.676,6677.990160005493,5313.43
ARMM,PF,30,22283.68899999999,2569.564382384572,1.77
ARMM,PF,30,59133.09400000003,5662.917802653248,1.43
ARMM,PF,30,23404.612999999998,10628.610967891496,9119.72
ARMM,PF,30,24715.367,10960.804873783782,9190.84
ARMM,PF,30,16872.609000000004,8015.373495147664,6595.44
ARMM,PF,30,14646.375000000005,5084.925910731256,3791.23
ARMM,PF,30,20542.379,2781.566054616313,6.95
ARMM,PF,30,35660.316000000006,11075.893165556443,582.25
ARMM,PF,30,58101.75000000001,5987.4604093695125,1.51
ARMM,PF,30,21375.674000000006,7838.437201702156,6430.79
ARMM,PF,30,21290.01,10096.526871025637,8601.46
ARMM,PF,30,21300.088,3079.3291142165012,7.06
ARMM,PF,30,19360.771000000004,2587.733142157091,7.97
ARMM,PF,30,18619.412,3161.5805803587373,3093.62
ARMM,PF,30,20754.609000000004,3612.0508193470314,33.52
ARMM,PF,30,21125.16,1717.3978608845941,0.33
ARMM,PF,30,15096.342,5731.460691105111,4409.44
ARMM,PF,30,17920.682000000004,7909.849327345028,6506.15
ARMM,PF,30,18558.637,7794.442231440029,6384.6
ARMM,PF,30,27171.596000000005,11951.32931294629,11633.2
ARMM,PF,30,21986.119,8475.407858105984,7031.54
ARMM,PF,30,29024.096,10227.559470442486,1125.34
ARMM,PF,30,19983.455,8333.862240872688,6906.69
ARMM,PF,30,19451.166,6052.8187716644425,4717.32
ARMM,PF,30,57683.86700000001,18870.654201128807,1302.99
ARMM,PF,30,33965.035,12297.23179652895,1153.23
ARMM,PF,30,35492.949000000015,7573.82977186473,92.4
ARMM,PF,30,31432.369,5173.872263652513,18.13
ARMM,PF,30,32861.84,13173.30555218346,1912.27
ARMM,PF,30,24064.369,3824.37437148164,13.32
ARMM,PF,30,24778.27000000001,4826.375759408182,41.56
ARMM,PF,30,16240.928000000002,4488.443379133877,3216.75
ARMM,PF,30,22363.041000000005,9328.208912100097,7867.02
ARMM,PF,30,21601.352000000006,6702.856882327565,6085.0
ARMM,PF,30,23784.754,1583.8189294365438,0.33
ARMM,PF,30,19694.582,6003.719420118559,4167.89
ARMM,PF,30,22718.94100000001,6747.48946085436,1382.97
ARMM,PF,30,20422.482000000004,5478.967818296387,4897.54
ARMM,PF,30,15305.591,3941.694292180642,2691.15
ARMM,PF,30,19194.842000000004,8814.29665077729,7360.93
ARMM,PF,30,19761.375,8561.166169703896,7119.35
ARMM,PF,30,16993.393000000004,5009.050527235705,3717.94
ARMM,PF,30,18867.148000000005,6735.374903825658,5374.04
ARMM,PF,30,20835.127000000008,8128.230157993987,6712.15
ARMM,PF,30,27180.305000000004,6970.014745223664,224.29
ARMM,PF,30,37058.652,8723.756277194363,180.36
ARMM,PF,30,18815.473,6587.768590554902,5233.13
ARMM,PF,30,22659.55300000001,8545.225963087185,7134.09
ARMM,PF,30,23567.924000000006,3492.4995109585925,8.61
ARMM,PF,30,34370.57,5536.990170381221,19.42
ARMM,PF,30,24317.359000000004,6112.117746345076,244.27
ARMM,PF,30,34230.098,2011.3708131359824,0.34
ARMM,PF,30,23432.035,2058.204071500761,0.34
ARMM,PF,30,31303.672000000002,3864.552058251853,4.59
ARMM,PF,30,26044.132999999998,3402.5985549172256,3.8
ARMM,PF,30,24697.236000000008,2053.417416364892,0.33
ARMM,PF,30,97789.19500000002,12732.399437165195,15.05
ARMM,PF,30,38397.26600000002,5515.949097647161,9.38
ARMM,PF,30,42290.500000000015,3394.635189011052,0.35
ARMM,PF,30,23162.896,1839.8186477009451,0.33
ARMM,PF,30,32337.49,2478.707596935178,0.33
ARMM,PF,30,39244.691000000006,4555.074673099871,3.43
ARMM,PF,30,31648.129000000004,8989.638923561126,342.19
ARMM,PF,30,55117.59,7403.9102451012295,12.57
ARMM,PF,30,47389.16,4603.851295244391,1.15
ARMM,PF,30,38914.445,3538.0959158969563,0.93
ARMM,PF,30,61740.89500000001,6099.679463951167,1.54
ARMM,PF,30,21247.574,2291.2469767793773,1.0
ARMM,PF,30,23345.209,3477.205459286179,12.18
ARMM,PF,30,21543.236000000008,4896.197965417068,240.59
ARMM,PF,30,19075.877,2078.6029428192974,1.9
ARMM,PF,30,28894.041000000016,3894.511280595174,4.61
ARMM,PF,30,22224.945,1787.2273225578951,0.33
ARMM,PF,30,68158.69499999998,9255.876827635102,32.43
ARMM,PF,30,39247.11300000001,5162.4199210514425,12.62
ARMM,PF,30,40860.16399999998,10792.16527973127,409.66
ARMM,PF,30,31465.03100000001,8805.374236099571,370.15
ARMM,PF,30,33157.059,2768.1789239425866,0.35
ARMM,PF,30,60103.85500000003,13113.370375304625,190.87
ARMM,PF,30,39787.703,9036.507817902882,156.85
ARMM,PF,30,26244.441000000006,5090.026776848605,39.79
ARMM,PF,30,43835.836,7282.123990778893,33.38
ARMM,PF,30,40239.371000000014,6967.783116297325,31.97
ARMM,PF,30,32858.781,4586.635051892826,7.8
ARMM,PF,30,22302.48,8993.145769016803,7542.81
ARMM,PF,30,29334.951,2197.835688312306,0.33
ARMM,PF,30,20484.055000000004,1986.4685485746993,0.63
ARMM,PF,30,14867.815,10729.353073709117,9191.07
ARMM,PF,30,16967.980000000003,4771.54144864669,3482.36
ARMM,PF,30,16436.938000000006,2944.1561621067804,1731.17
ARMM,PF,30,46654.762,4271.6565691465885,0.6
ARMM,PF,30,15612.133,3231.398685339938,2009.55
ARMM,PF,30,28304.041000000005,9042.560409528613,695.03
ARMM,PF,30,49793.043,8263.084305971375,37.92
ARMM,PF,30,40903.20700000002,6030.498967234636,14.76
ARMM,PF,30,138031.55,13469.793395254314,3.4
ARMM,PF,30,34174.70700000002,6520.500918632376,51.09
ARMM,PF,30,64320.97300000003,26142.89526380534,3516.86
ARMM,PF,30,31931.352000000003,6213.811343326827,44.7
ARMM,PF,30,27494.529,2000.177126265072,0.33
ARMM,PF,30,15992.621000000005,1953.9505270766065,468.56
ARMM,PF,30,19181.266,1624.944662507662,0.33
ARMM,PF,30,19186.674000000006,2169.780924666892,1.94
ARMM,PF,30,18631.195000000003,3939.781467386637,3102.8
ARMM,PF,30,25125.63700000001,6658.861912065438,279.96
ARMM,PF,30,25898.225,3436.3897424308598,3.74
ARMM,PF,30,23429.666,4767.715799058679,58.84
ARMM,PF,30,30167.178,2453.1977983120387,0.33
ARMM,PF,30,24813.227000000006,8307.0792762335,1340.84
ARMM,PF,30,26562.42000000001,3727.1391111196936,5.92
ARMM,PF,30,23504.504000000008,3304.0860275121468,5.8
ARMM,PF,30,29609.715,2159.897996564531,0.33
ARMM,PF,30,25743.31600000001,6764.704884000408,245.72
ARMM,PF,30,23269.025,6270.877283014658,406.28
ARMM,PF,30,25064.193000000007,3994.615778148128,13.43
ARMM,PF,30,22448.301000000003,10300.24271158722,8786.03
ARMM,PF,30,17918.141,4701.723343665491,3422.45
ARMM,PF,30,21455.77700000001,4018.84489220553,51.33
ARMM,PF,30,25770.037000000004,6380.227100405306,180.3
ARMM,PF,30,49444.895,3545.1019515568382,0.34
ARMM,PF,30,10598.167999999998,657.378221900814,0.0
ARMM,PF,30,14621.492000000006,1711.3443904671788,333.41
ARMM,PF,30,11548.568,906.6798636980452,1.5
ARMM,PF,30,10558.956000000002,892.334523986815,1.95
ARMM,PF,30,22763.423999999995,2164.363304931051,0.49
ARMM,PF,30,15185.084,1195.196692121096,0.0
ARMM,PF,30,18322.338000000003,1187.2265888127395,0.0
ARMM,PF,30,20666.709,1811.1334525887335,0.47
ARMM,PF,30,9800.340800000002,584.6936137468157,0.0
ARMM,PF,30,15160.354,1823.5627127224147,571.98
ARMM,PF,30,11455.414,697.5512334991623,0.0
ARMM,PF,30,11053.685,1913.1435981378227,745.2
ARMM,PF,30,51411.79300000001,8063.512919130136,28.26
ARMM,PF,30,50866.141,4951.665783415539,1.26
ARMM,PF,30,8716.0879,547.7175095012938,0.0
ARMM,PF,30,25061.65600000001,2689.750464504051,1.15
ARMM,PF,30,17208.306999999993,1941.5212669431626,1686.42
ARMM,PF,30,28816.596,1921.1137014461785,0.33
ARMM,PF,30,20055.463,1310.9225921584275,0.33
ARMM,PF,30,12789.576000000001,1140.3649911042505,9.03
ARMM,PF,30,22885.951,1738.7618387782395,0.33
ARMM,PF,30,47320.05500000001,3592.603767274641,0.34
ARMM,PF,30,21476.264,2477.433221642324,1.94
ARMM,PF,30,64701.934,13967.446645828077,203.32
ARMM,PF,30,44415.754,9308.443055895374,113.58
ARMM,PF,30,24704.49,1899.7688616803962,0.34
ARMM,PF,30,15248.326999999996,2221.117177888699,1038.7
ARMM,PF,30,40208.29700000001,8462.655692812614,103.29
ARMM,PF,30,18335.748,2982.731462119224,2811.83
ARMM,PF,30,17636.271,2587.4211730704583,2114.08
ARMM,PF,30,14508.188,2145.2439425502766,966.72
ARMM,PF,30,13786.458000000002,2673.1726496226693,1473.23
ARMM,PF,30,74818.66400000003,7126.228770067446,1.77
ARMM,PF,30,27118.787000000004,2056.605457688234,0.33
ARMM,PF,30,26917.188,8834.062506982014,852.2
ARMM,PF,30,13192.923,960.8900084520047,0.0
ARMM,PF,30,12857.713,1060.98579132132,0.0
ARMM,PF,30,13553.721,1096.68877837206,0.0
ARMM,PF,30,22531.137,2613.8750810084994,1.82
ARMM,PF,30,18147.752,1782.4339038807807,1.68
ARMM,PF,30,20541.043,2578.813005828224,5.47
ARMM,PF,30,22356.666000000005,1934.1846708718826,0.34
ARMM,PF,30,19863.234000000008,1645.9857352417225,0.32
ARMM,PF,30,13408.594,874.8001795361903,0.77
ARMM,PF,30,60033.55500000001,9049.8929045723,22.11
ARMM,PF,30,20445.604,1420.5953147085293,0.33
ARMM,PF,30,22661.27,1902.6230740738738,0.33
ARMM,PF,30,16585.995999999996,1291.4868862616836,1061.87
ARMM,PF,30,33730.59399999998,10487.381830874712,562.2
ARMM,PF,30,24957.184,3309.838171985301,8.09
ARMM,PF,30,15564.938999999995,1510.8127831320016,103.07
ARMM,PF,30,35220.828,2816.316689287323,0.34
ARMM,PF,30,36785.434,2788.277345504933,0.35
ARMM,PF,30,23209.229,1922.7077221078493,0.33
ARMM,PF,30,20278.121000000006,2467.550545910889,3.9
ARMM,PF,30,55789.80500000001,7064.699572526936,8.36
ARMM,PF,30,18798.201,1431.1304507332966,0.43
ARMM,PF,30,14715.937000000005,1351.1072916852215,52.7
ARMM,PF,30,14799.188000000002,2232.911599282785,1050.58
