region,hazard,rp,hhid,affected_cat,helped_cat,index,c,c_min,const,dc0,dc0_prv,dc0_pub,dc_net,dc_net_t0,dc_pre_reco,dc_t,di0_pub,di_prv_t,di_pub_t,di_t,dk0,dk_private,dk_prv_t,dk_public,dw,dw_curr_no_clip,help_fee,hh_reco_rate,index_x,index_y,integ,intermed_sf_num,k,optimal_hh_reco_rate,pc_fee,pcexp,pcsoc,pcwgt,pov_line,sav_delta,sav_f,sav_i,sav_offset_to,scale_fac_soc,sub_savings_q1,sub_savings_q3,t_exhaust_sav,t_pov_cons,t_pov_inc,t_start_prv_reco,welf_class,wprime_hh,dw_curr,dw_tot
IVA - CALABARZON,EQ,2000,4156201508124,a,helped,934041,28431.048999999995,15573.959716184301,0.01186133450497497,24670.267640198057,24326.159759292204,344.10788090585095,23988.25,0.0,0.0,23988.25,344.10788090585095,23895.92,0.02,23895.94,94574.0,93241.0,92311.60000000194,1333.0,0.08400922942424936,1278437.2484678351,,0.001,841006.0,15779.0,7.987978337815593,323192422.63419074,99551.78668143603,0.0050000000000000044,,28512.64509781719,2732.208523375626,3501.033195,22302.6775,0.0,8.469669410260394e-12,3713.34,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,8.111753371868941,10.019267822736055,-1.0,3.0,2.08598256521857e-07,1133537.7415138707,3968553260.825391
IVA - CALABARZON,EQ,2000,41562026017102,a,helped,1015651,28320.925999999996,15573.959716184301,0.011884372919057888,26954.69292696962,26575.47726526617,379.21566170344715,26525.5,0.0,0.0,26525.5,379.21566170344715,26525.48,0.02,26525.5,104223.0,102754.0,102754.0,1469.0,0.08400922942424936,2415209.1367224804,,0.0,842257.0,15784.0,15.061543775206024,299116034.0978249,109709.18265114943,0.0050000000000000044,,23973.493891328297,0.0,2910.989715,22302.6775,0.0,-6.252776074688882e-13,4092.22,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,8.09248554913291,10.019267822736055,-1.0,3.0,2.0981610769114487e-07,1133537.7415138707,3299716707.111206
IVA - CALABARZON,EQ,2000,415620260198003,a,helped,1044207,25610.962999999992,15573.959716184301,0.012497324345668514,24380.208383628247,24037.3912299576,342.8171536706452,23840.71,0.0,0.0,23840.71,342.8171536706452,23748.69,0.02,23748.71,94250.0,92922.0,91995.55000000105,1328.0,0.08400922942424936,2501520.0169653366,,0.001,842688.0,15785.0,14.834672315713899,187462410.85796916,99211.36821722671,0.0050000000000000044,,25168.91206338229,0.0,2037.6929049999997,22302.6775,0.0,-2.4556356947869062e-11,3700.65,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,8.111753371868941,10.019267822736055,-1.0,3.0,2.439838819350236e-07,1133537.7415138707,2309801813.432538
IVA - CALABARZON,EQ,2000,4156202607145,a,helped,934471,11315.514,15573.959716184301,0.018801515303007228,10799.434560240465,10648.161328274351,151.27323196611303,10533.29,0.0,0.0,10533.29,151.27323196611303,10492.63,0.01,10492.64,41641.0,41055.0,40645.4299999998,586.0,0.08400922942424936,3763104.7426178497,,0.001,841011.0,16892.0,14.833528509158375,141984939.56022635,43833.87012902186,0.0050000000000000044,,10380.173500191648,0.0,3493.18781,22302.6775,0.0,8.810729923425242e-12,1635.03,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,8.307848544488227e-07,1133537.7415138707,3959660220.831184
IVA - CALABARZON,EQ,2000,4156203301281,a,helped,934867,21983.433999999997,15573.959716184301,0.013489076843109894,20933.966665628912,20639.680856002004,294.28580962690927,20463.83,0.0,0.0,20463.83,294.28580962690927,20384.85,0.01,20384.86,80900.0,79760.0,78964.9900000003,1140.0,0.08400922942424936,2699908.9273801637,,0.001,841016.0,16895.0,14.833987293011473,138154825.72322783,85159.10023582875,0.0050000000000000044,,18281.207479472112,0.0,1749.53577,22302.6775,0.0,-7.645439836778678e-12,3176.49,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.0680094936737123e-07,1133537.7415138707,1983164825.4235306
IVA - CALABARZON,EQ,2000,4156227201076,a,helped,935087,47261.077999999994,15573.959716184301,0.009199795718596152,44947.68873118472,44314.97424048686,632.714490697855,44265.0,0.0,0.0,44265.0,632.714490697855,44264.97,0.03,44265.0,173924.0,171473.0,171473.0,2451.0,0.08400922942424936,1859600.583947602,,0.0,841019.0,17751.0,14.980713776710642,210053148.61197472,183079.26225972344,0.0050000000000000044,,39261.83993268527,0.0,1224.99175,22302.6775,0.0,-1.6086687537608668e-11,7915.53,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,8.073217726396878,10.019267822736055,-1.0,3.0,9.732951625221237e-08,1133537.7415138707,1388574381.668124
IVA - CALABARZON,EQ,2000,4156227201184,a,helped,935131,34434.883,15573.959716184301,0.010777814133884402,32762.96548539546,32301.91771697997,461.04776841549125,32251.94,0.0,0.0,32251.94,461.04776841549125,32251.92,0.02,32251.94,126723.0,124937.0,124937.0,1786.0,0.08400922942424936,2190385.3846543934,,0.0,841020.0,16161.0,15.06193814113323,229570342.5306381,133393.33850234846,0.0050000000000000044,,28710.049687728373,0.0,1837.487625,22302.6775,0.0,1.887201506178826e-11,4975.66,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,8.09248554913291,10.019267822736055,-1.0,3.0,1.564955823123372e-07,1133537.7415138707,2082861572.502186
IVA - CALABARZON,EQ,2000,415622720128001,a,helped,1044339,22295.57799999999,15573.959716184301,0.013394318689159404,20306.93137476596,20021.422510338452,285.5088644275102,19849.23,0.0,0.0,19849.23,285.5088644275102,19772.63,0.01,19772.64,78471.0,77365.0,76593.43000000028,1106.0,0.08400922942424936,1900104.2917243927,,0.001,842690.0,16897.0,10.513512309682495,234570495.3588928,86368.27902855113,0.015000000000000013,,19441.167464634796,0.0,3062.4794699999998,22302.6775,0.0,-1.2533973858808167e-11,3225.71,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.003806111050229e-07,1133537.7415138707,3471436061.8563952
IVA - CALABARZON,EQ,2000,41562272013100,a,helped,1017103,25383.200999999997,15573.959716184301,0.012553268016723455,24163.62435356072,23823.90494525457,339.7194083061514,23628.59,0.0,0.0,23628.59,339.7194083061514,23537.39,0.02,23537.41,93411.0,92095.0,91177.02000000014,1316.0,0.08400922942424936,2512641.6262053163,,0.001,842276.0,15795.0,14.834221707030357,279233327.4430021,98329.06716326434,0.0050000000000000044,,22524.94309521102,0.0,3062.4794699999998,22302.6775,0.0,-1.3642420526593924e-12,3667.74,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,8.111753371868941,10.019267822736055,-1.0,3.0,2.4727511744329363e-07,1133537.7415138707,3471436061.8563952
IVA - CALABARZON,EQ,2000,41562272014107,a,helped,1017147,26043.029000000002,15573.959716184301,0.012393222545059743,24790.40149897663,24441.90514547108,348.4963535055505,24242.75,0.0,0.0,24242.75,348.4963535055505,24149.18,0.02,24149.2,95839.0,94489.0,93546.93999999933,1350.0,0.08400922942424936,2480521.779673744,,0.001,842277.0,15796.0,14.833710970882452,343789532.6346598,100885.09907303816,0.0050000000000000044,,22944.57690742543,0.0,3674.97525,22302.6775,0.0,-1.0800249583553523e-11,3763.08,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,8.111753371868941,10.019267822736055,-1.0,3.0,2.3793742550184429e-07,1133537.7415138707,4165723145.004372
IVA - CALABARZON,EQ,2000,41562272016122,a,helped,1017201,18784.774999999998,15573.959716184301,0.01459240910796333,17572.89995624157,17326.371054317275,246.5289019242968,17151.83,0.0,0.0,17151.83,246.5289019242968,17085.67,0.01,17085.68,67772.0,66817.0,66150.60000000102,955.0,0.08400922942424936,2476605.7126260702,,0.001,842278.0,16898.0,12.578269335297382,202588878.4592201,71339.3439219662,0.0050000000000000044,,15741.210471765871,368.8481716417841,3062.4794699999998,22302.6775,0.0,5.002220859751105e-12,2661.0,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.8841053746886324e-07,1133537.7415138707,3471436061.8563952
IVA - CALABARZON,EQ,2000,41562272019146,a,helped,1017411,17766.048999999995,15573.959716184301,0.01500495052781956,16927.54932755029,16689.797370825392,237.75195672489778,16538.08,0.0,0.0,16538.08,237.75195672489778,16474.25,0.01,16474.26,65380.0,64459.0,63816.479999999865,921.0,0.08400922942424936,3003466.313200045,,0.001,842281.0,16899.0,14.83471522813172,312704874.7723052,68821.85683936572,0.0050000000000000044,,15419.64736385337,0.0,4899.966905,22302.6775,0.0,-3.268496584496461e-12,2567.1,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,4.2229283865589825e-07,1133537.7415138707,5554297418.986411
IVA - CALABARZON,EQ,2000,415622720216,a,helped,853599,28644.355000000003,15573.959716184301,0.01181708806179334,27261.886008948586,26878.54002009248,383.3459888561055,26828.56,0.0,0.0,26828.56,383.3459888561055,26828.54,0.02,26828.56,105413.0,103928.0,103928.0,1485.0,0.08400922942424936,2401650.444633531,,0.0,839756.0,15792.0,15.062266989723737,381933079.094575,110962.07710932073,0.0050000000000000044,,24695.239672691132,0.0,3674.97525,22302.6775,0.0,1.8246737454319373e-11,4138.96,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,8.09248554913291,10.019267822736055,-1.0,3.0,2.0627254587846954e-07,1133537.7415138707,4165723145.004372
IVA - CALABARZON,EQ,2000,415622720756,a,helped,853829,24359.107000000004,15573.959716184301,0.012814430621417766,21712.47380139357,21409.152901120222,303.3209002733495,21142.32,0.0,0.0,21142.32,303.3209002733495,21060.88,0.01,21060.89,83421.0,82246.0,81426.40999999804,1175.0,0.08400922942424936,1583199.0044425784,,0.001,839760.0,15794.0,9.15645173385474,249371682.74191743,87813.10358095051,0.0050000000000000044,,23321.450230306356,1690.5541200248438,3062.4794699999998,22302.6775,0.0,-1.6065371255535865e-11,3275.49,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,8.111753371868941,10.019267822736055,-1.0,3.0,2.630316173211474e-07,1133537.7415138707,3471436061.8563952
IVA - CALABARZON,EQ,2000,415622720969,a,helped,853907,39938.867,15573.959716184301,0.010007650395335544,37991.70151521393,37457.08229439171,534.6192208222185,37407.1,0.0,0.0,37407.1,534.6192208222185,37407.08,0.02,37407.1,146978.0,144907.0,144907.0,2071.0,0.08400922942424936,2028316.1670505432,,0.0,839761.0,19052.0,15.020851180114285,266264994.51774126,154714.59000256436,0.0050000000000000044,,35451.433285773564,0.0,1837.487625,22302.6775,0.0,1.801936377887614e-11,6117.96,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,8.09248554913291,10.019267822736055,-1.0,3.0,1.252871093631117e-07,1133537.7415138707,2082861572.502186
IVA - CALABARZON,EQ,2000,415622951218005,a,helped,1044525,29015.345999999998,15573.959716184301,0.011741298215606303,25015.29213820578,24664.7306211239,350.56151708187963,24406.07,0.0,0.0,24406.07,350.56151708187963,24311.98,0.02,24312.0,96377.0,95019.0,94071.64999999788,1358.0,0.08400922942424936,1239336.637570126,,0.001,842693.0,15801.0,7.8228352907261165,270541203.379792,107989.22117287763,0.015000000000000013,,28343.703702496256,1138.4202247020273,2875.8485500000006,22302.6775,0.0,1.6200374375330284e-12,4035.22,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,8.111753371868941,10.019267822736055,-1.0,3.0,2.0232910914807468e-07,1133537.7415138707,3259882870.3029404
IVA - CALABARZON,EQ,2000,415624182138003,a,helped,1044965,31082.919999999987,15573.959716184301,0.011344075031405176,28938.588668361892,28532.267734719124,406.3209336427677,28444.58,0.0,0.0,28444.58,406.3209336427677,28444.56,0.02,28444.58,111694.0,110120.0,110120.0,1574.0,0.08400922942424936,1891454.3779742478,,0.0,842698.0,16170.0,12.357135152671798,449285759.0714216,117573.55700558375,0.0050000000000000044,,32370.962541085264,731.8415665756003,4079.9624349999995,22302.6775,0.0,8.01492205937393e-12,4385.57,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,8.09248554913291,10.019267822736055,-1.0,3.0,1.8248084529068024e-07,1133537.7415138707,4624791404.031332
IVA - CALABARZON,EQ,2000,415624182218006,a,helped,1045175,12318.937999999998,15573.959716184301,0.018019525923917343,9609.12590393373,9474.632126025292,134.49377790843837,9367.01,0.0,0.0,9367.01,134.49377790843837,9330.85,0.01,9330.86,37030.0,36509.0,36145.00000000151,521.0,0.08400922942424936,1301177.0655654152,,0.001,842701.0,16906.0,5.351605056148135,105337985.91328853,47720.9191221426,0.034999999999999976,,12109.081131212046,0.0,2914.25857,22302.6775,0.0,3.410605131648481e-13,1789.58,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,7.313749742030257e-07,1133537.7415138707,3303422077.625242
IVA - CALABARZON,EQ,2000,4156242064168,a,helped,936505,33606.07399999999,15573.959716184301,0.010909908443505992,31079.821089201363,30643.555283701822,436.26580549954093,30540.78,0.0,0.0,30540.78,436.26580549954093,30540.76,0.02,30540.78,119903.0,118213.0,118213.0,1690.0,0.08400922942424936,1729343.0797623175,,0.0,841043.0,16173.0,11.747651942515084,387566389.8773992,126213.71453361178,0.0050000000000000044,,30586.11942182997,1024.5782389968635,3278.540725,22302.6775,0.0,8.01492205937393e-12,4707.85,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,8.09248554913291,10.019267822736055,-1.0,3.0,1.6232048473597356e-07,1133537.7415138707,3716349648.877748
IVA - CALABARZON,EQ,2000,4156242113224,a,helped,936945,22852.130999999998,15573.959716184301,0.013230207120331966,18922.124952463204,18659.591032822354,262.533919640848,18330.08,0.0,0.0,18330.08,262.533919640848,18259.64,0.01,18259.65,72157.0,71140.0,70430.64000000083,1017.0,0.08400922942424936,1161851.4244872679,,0.001,841049.0,15803.0,6.508410965243491,490988741.31361103,75955.7578375092,0.0050000000000000044,,24722.04970687852,3244.4979376869596,6971.098574999999,22302.6775,0.0,3.240074875066057e-12,2833.2,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,8.131021194604973,10.019267822736055,-1.0,3.0,2.8947425341496523e-07,1133537.7415138707,7902003334.576061
IVA - CALABARZON,EQ,2000,41562421148002,a,helped,1020193,54859.81999999999,15573.959716184301,0.008538917282365291,51951.42419557761,51220.35628955708,731.0679060205325,51157.72,0.0,0.0,51157.72,731.0679060205325,51157.69,0.03,51157.72,200983.0,198151.0,198151.0,2832.0,0.08400922942424936,1654219.111140992,,0.0,842320.0,16577.0,14.35757996821444,1151109266.1181095,211562.59715198766,0.0050000000000000044,,52347.13741784749,245.8987810137009,5809.249049999999,22302.6775,0.0,2.1941559680271894e-11,9598.77,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,8.053949903660847,10.019267822736055,-1.0,3.0,7.782487513051712e-08,1133537.7415138707,6585003048.028598
IVA - CALABARZON,EQ,2000,41562421148003,a,helped,1020271,47018.16799999998,15573.959716184301,0.009223529560137788,44716.90670152992,44087.5481016436,629.35859988632,44037.58,0.0,0.0,44037.58,629.35859988632,44037.55,0.03,44037.58,173030.0,170592.0,170592.0,2438.0,0.08400922942424936,1864368.0336194688,,0.0,842321.0,17757.0,14.980472802070457,891910843.3260369,182138.28110826702,0.0050000000000000044,,42270.91196055455,0.0,5228.324049999999,22302.6775,0.0,-6.963318810448982e-12,7880.43,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,8.073217726396878,10.019267822736055,-1.0,3.0,9.808473992582816e-08,1133537.7415138707,5926502635.539653
IVA - CALABARZON,EQ,2000,4156252301065,a,helped,937683,16993.966999999997,15573.959716184301,0.015342022325005696,15477.030060626073,15259.671594217427,217.35846640864705,15116.72,0.0,0.0,15116.72,217.35846640864705,15058.38,0.01,15058.39,59761.0,58919.0,58331.79000000108,842.0,0.08400922942424936,2165075.4122804017,,0.001,841059.0,16909.0,10.458789785636174,320746116.3204123,65830.97705105426,0.015000000000000013,,15595.10510368632,0.0,5498.5410999999995,22302.6775,0.0,-1.4239276424632408e-11,2458.74,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,4.513961432608907e-07,1133537.7415138707,6232803860.115193
IVA - CALABARZON,EQ,2000,41562523016104,a,helped,1020403,21627.104999999996,15573.959716184301,0.013599746127748757,18476.16386435014,18216.469544626743,259.6943197233954,18055.44,0.0,0.0,18055.44,259.6943197233954,17985.76,0.01,17985.77,71379.0,70373.0,69671.6399999981,1006.0,0.08400922942424936,1383245.6933829656,,0.001,842324.0,16912.0,7.538059166797491,297966662.0706981,83778.75824613175,0.025000000000000022,,19610.28102595236,0.0,4276.643025,22302.6775,0.0,1.1283418643870391e-11,3134.46,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.144143917493525e-07,1133537.7415138707,4847736275.819549
IVA - CALABARZON,EQ,2000,41562523017110,a,helped,1020457,14011.073999999997,15573.959716184301,0.016896403887780194,11568.377681303393,11408.32750413788,160.05017716551205,11184.32,0.0,0.0,11184.32,160.05017716551205,11141.34,0.01,11141.35,44020.0,43400.0,42967.63999999949,620.0,0.08400922942424936,1458036.238827767,,0.001,842325.0,16913.0,6.395360828127985,118132027.6446517,46337.898633752724,0.0050000000000000044,,14968.632442482969,2049.1564422424703,2749.2705499999997,22302.6775,0.0,-3.140598892059643e-12,1728.43,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,6.029660498467211e-07,1133537.7415138707,3116401930.0575967
IVA - CALABARZON,EQ,2000,41562523018114,a,helped,1020535,31450.405999999995,15573.959716184301,0.011277604695484875,28118.9288931252,27723.45006825816,395.47882486703946,27673.47,0.0,0.0,27673.47,395.47882486703946,27673.45,0.02,27673.47,108733.0,107201.0,107201.0,1532.0,0.08400922942424936,1452285.3773559807,,0.0,842326.0,16175.0,9.543905127386159,130988781.74201056,121832.1158110016,0.015000000000000013,,31704.547104952264,0.0,1221.8980749999998,22302.6775,0.0,1.716671249596402e-11,4552.48,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,8.09248554913291,10.019267822736055,-1.0,3.0,1.7929187775008176e-07,1133537.7415138707,1385067584.295646
IVA - CALABARZON,EQ,2000,41562523024158,a,helped,1020755,29439.144999999997,15573.959716184301,0.011656479368666657,28016.96144154395,27622.773343912115,394.1880976318337,27572.79,0.0,0.0,27572.79,394.1880976318337,27572.77,0.02,27572.79,108338.0,106811.0,106811.0,1527.0,0.08400922942424936,2368862.975483868,,0.0,842331.0,16177.0,15.061338082298803,130512241.21141613,114040.92281088099,0.0050000000000000044,,23085.79548115255,0.0,1221.8980749999998,22302.6775,0.0,-1.5347723092418164e-12,4253.8,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,8.09248554913291,10.019267822736055,-1.0,3.0,1.979758476115162e-07,1133537.7415138707,1385067584.295646
IVA - CALABARZON,EQ,2000,41562523028001,a,helped,1020799,46368.765999999996,15573.959716184301,0.009287893491841717,41524.42195797204,40939.98066587088,584.4412921011602,40890.01,0.0,0.0,40890.01,584.4412921011602,40889.98,0.03,40890.01,160663.0,158399.0,158399.0,2264.0,0.08400922942424936,1204385.3727958968,,0.0,842332.0,17764.0,9.610351278596735,290321318.29015696,179622.6372824959,0.015000000000000013,,42830.444857520764,0.0,1832.8469699999998,22302.6775,0.0,4.462208380573429e-12,7798.09,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,8.073217726396878,10.019267822736055,-1.0,3.0,1.0015247647351363e-07,1133537.7415138707,2077601214.9143407
IVA - CALABARZON,EQ,2000,415625230425,a,helped,854875,22360.74,15573.959716184301,0.013374788088088124,21292.272546122025,20993.081973001335,299.1905731206911,20815.04,0.0,0.0,20815.04,299.1905731206911,20734.71,0.01,20734.72,82288.0,81129.0,80320.27999999991,1159.0,0.08400922942424936,2677050.812437528,,0.001,839779.0,16908.0,14.834083566626761,368044316.67067826,86620.70261667516,0.0050000000000000044,,18216.180983068018,0.0,4582.117614999999,22302.6775,0.0,2.5579538487363607e-12,3231.01,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,8.111753371868941,10.019267822736055,-1.0,3.0,2.990685480017236e-07,1133537.7415138707,5194003252.658023
IVA - CALABARZON,EQ,2000,415625230641,a,helped,854919,29949.219,15573.959716184301,0.011556790616149991,28501.50044564018,28100.600566385277,400.8998792549036,28050.62,0.0,0.0,28050.62,400.8998792549036,28050.6,0.02,28050.62,110215.0,108662.0,108662.0,1553.0,0.08400922942424936,2348679.0860628956,,0.0,839780.0,16174.0,15.061819966876852,165967457.1104193,116016.83989888873,0.0050000000000000044,,24427.99479207257,0.0,1527.3724750000001,22302.6775,0.0,-1.1880274541908875e-11,4327.5,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,8.09248554913291,10.019267822736055,-1.0,3.0,1.9293976607787322e-07,1133537.7415138707,1731334345.761951
IVA - CALABARZON,EQ,2000,415625230852,a,helped,855007,38211.772999999994,15573.959716184301,0.01023131371008741,34382.31187468459,33898.547306929475,483.7645677551123,33848.57,0.0,0.0,33848.57,483.7645677551123,33848.55,0.02,33848.57,132996.0,131122.0,131122.0,1874.0,0.08400922942424936,1365528.3929386698,,0.0,839782.0,19066.0,9.891458883384756,160217824.83804506,148024.19890794743,0.015000000000000013,,33267.02882467345,0.0,1221.8980749999998,22302.6775,0.0,1.1652900866465643e-11,5877.19,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,8.09248554913291,10.019267822736055,-1.0,3.0,1.3387645883491733e-07,1133537.7415138707,1385067584.295646
IVA - CALABARZON,EQ,2000,41563015012170,a,helped,1020975,25364.756,15573.959716184301,0.012557831493493198,24146.328608608965,23806.867345749855,339.46126285911026,23611.58,0.0,0.0,23611.58,339.46126285911026,23520.45,0.02,23520.47,93344.0,92029.0,91111.40000000049,1315.0,0.08400922942424936,2513757.4883443858,,0.001,842335.0,15822.0,14.835416469162384,375703294.871401,98257.61519612173,0.0050000000000000044,,15706.784526187566,0.0,4123.47728,22302.6775,0.0,-7.219114195322618e-12,3665.07,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,8.111753371868941,10.019267822736055,-1.0,3.0,2.4754489050659893e-07,1133537.7415138707,4674117123.154959
IVA - CALABARZON,EQ,2000,4156305018196,a,helped,938793,32659.024999999998,15573.959716184301,0.011066961218374133,29283.86712820016,28874.190303745858,409.6768244543027,28718.62,0.0,0.0,28718.62,409.6768244543027,28718.6,0.02,28718.62,112646.0,111059.0,111059.0,1587.0,0.08400922942424936,1429534.4724364304,,0.0,841076.0,16180.0,9.573202840551122,125513350.3611037,118576.05443658846,0.0050000000000000044,,31181.500940207505,2049.1564190912977,1130.1494500000001,22302.6775,0.0,-2.6773250283440575e-11,4422.96,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,8.111753371868941,10.019267822736055,-1.0,3.0,1.694318985085154e-07,1133537.7415138707,1281067055.1261432
IVA - CALABARZON,EQ,2000,415630616212,a,helped,855535,22409.318,15573.959716184301,0.013360283564852728,21338.738726589432,21038.773717127617,299.96500946181453,20860.49,0.0,0.0,20860.49,299.96500946181453,20779.98,0.01,20779.99,82468.0,81306.0,80495.62000000001,1162.0,0.08400922942424936,2674397.966927481,,0.001,839792.0,16918.0,14.83547219727377,383592986.1197972,86808.88335182582,0.0050000000000000044,,20242.008154184183,0.0,4765.29462,22302.6775,0.0,1.8474111129762605e-12,3238.03,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,8.111753371868941,10.019267822736055,-1.0,3.0,2.9809661241927866e-07,1133537.7415138707,5401641301.202998
IVA - CALABARZON,EQ,2000,415630617251,a,helped,855579,25054.475,15573.959716184301,0.012635351915748218,21872.32536562349,21564.87413819748,307.45122742600785,21383.39,0.0,0.0,21383.39,307.45122742600785,21300.87,0.01,21300.88,84535.0,83344.0,82513.39999999868,1191.0,0.08400922942424936,1421858.9454049356,,0.001,839793.0,15819.0,8.339887433517761,224690584.4517567,97055.65326513891,0.015000000000000013,,23086.821629234302,0.0,2723.02566,22302.6775,0.0,2.4726887204451486e-11,3629.07,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,8.111753371868941,10.019267822736055,-1.0,3.0,2.521575869330373e-07,1133537.7415138707,3086652356.720717
IVA - CALABARZON,EQ,2000,4156312016,a,helped,781527,23175.251999999997,15573.959716184301,0.013137652281039013,21431.671087524246,21130.415350827225,301.2557366970203,20951.55,0.0,0.0,20951.55,301.2557366970203,20870.69,0.01,20870.7,82828.0,81661.0,80847.00999999861,1167.0,0.08400922942424936,2064952.274386344,,0.001,838651.0,15735.0,11.648855875328069,76206772.44909647,89775.94710901812,0.015000000000000013,,22851.508921455894,0.0,942.585896,22302.6775,0.0,-1.3557155398302712e-11,3351.53,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,8.111753371868941,10.019267822736055,-1.0,3.0,2.834414115764311e-07,1133537.7415138707,1068456687.7346683
IVA - CALABARZON,EQ,2000,41563120319,a,helped,805067,14993.934999999998,15573.959716184301,0.016333233987873987,13689.372839866122,13497.312627267507,192.06021259861447,13365.09,0.0,0.0,13365.09,192.06021259861447,13313.51,0.01,13313.52,52836.0,52092.0,51572.68000000014,744.0,0.08400922942424936,2335000.1530615175,,0.001,839012.0,16842.0,10.595116735908615,178246368.24511388,58083.282784413976,0.015000000000000013,,13891.417503268509,0.0,3456.14826,22302.6775,0.0,4.973799150320701e-12,2169.24,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,5.446613576714181e-07,1133537.7415138707,3917674492.977494
IVA - CALABARZON,EQ,2000,415631701073,a,helped,855887,19280.714999999997,15573.959716184301,0.014403512972780497,18366.45204935765,18108.3066023165,258.14544704114854,17947.82,0.0,0.0,17947.82,258.14544704114854,17878.55,0.01,17878.56,70954.0,69954.0,69256.33000000067,1000.0,0.08400922942424936,2882874.189486589,,0.001,839799.0,16926.0,14.833658561201435,201721650.2478419,74689.34750155262,0.0050000000000000044,,17988.931049698986,0.0,2912.623905,22302.6775,0.0,-3.609557097661309e-12,2785.96,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.735212354101106e-07,1133537.7415138707,3301569123.1530104
IVA - CALABARZON,EQ,2000,41563170128006,a,helped,1021601,35161.077999999994,15573.959716184301,0.010665934316614426,33094.409807644675,32629.231712076526,465.1780955681496,32558.13,0.0,0.0,32558.13,465.1780955681496,32558.11,0.02,32558.13,127887.0,126085.0,126085.0,1802.0,0.08400922942424936,1948578.3073089204,,0.0,842346.0,19074.0,13.539729095903777,183619219.36886126,134618.86348012046,0.0050000000000000044,,33048.79657655777,409.83130675294854,1456.312,22302.6775,0.0,-1.2363443602225743e-11,5368.38,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,8.09248554913291,10.019267822736055,-1.0,3.0,1.516724589134387e-07,1133537.7415138707,1650784615.4195478
IVA - CALABARZON,EQ,2000,4156317014102,a,helped,939003,47654.453,15573.959716184301,0.009161746084108234,45321.4833385003,44683.60593886162,637.877399638678,44633.64,0.0,0.0,44633.64,637.877399638678,44633.61,0.03,44633.64,175372.0,172901.0,172901.0,2471.0,0.08400922942424936,1852100.369947241,,0.0,841080.0,17768.0,14.982258421727794,151078780.09590238,184603.11249418953,0.0050000000000000044,,39709.921415649034,0.0,873.7871999999999,22302.6775,0.0,-4.580158474709606e-11,7972.37,0.0,0.024023666536024533,50.0,8321.00239847169,10.0,8.073217726396878,10.019267822736055,-1.0,3.0,9.612686231135875e-08,1133537.7415138707,990470769.2517287
