,district,hazard,rp,hhid,helped_cat,affected_cat,pov_line,pcwgt,pcsoc,c,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,sub_savings_q1,sub_savings_q3,dc_pre_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
112,Balaka,DR,1.0,312017900001,helped,a,137427.98,5.380238495412585,1714.2857142857142,122656.32725755441,482313.03220943117,0.0,280136,0,280136.0,6.46346996445509e-05,0.0,3.5696947197075706e-06,70246.4028042587,0.0,70246.4028042587,3,85260.164,1.0,1.0,0,0,0.005710643083503453,0.0,-1,0.9826589595375712,0.9826589595375712,280134.97999999905,66492.97999999975,10233.01,0.0,10.0,1507193.1109123996,70245.15,70245.15,0,70246.15,0.0,1353.49,0.0
113,Balaka,DR,1.0,312017900011,helped,a,137427.98,3.0744218976542386,0.0,277300.552182407,1105865.8206496385,0.0,514271,0,514271.0,6.46346996445509e-05,0.0,0.0,128955.63784367993,0.0,128955.63784367993,1,85260.164,1.0,1.0,0,0,0.003797997097228487,0.026422393285453767,-1,0.0,0.0,514271.0,36272.269999999946,23135.1,14840.801000000001,10.0,1581086.023728543,128955.64,128955.64,0,128955.64,14840.801000000001,2198.74,14840.801000000001
114,Balaka,DR,1.0,312017900020,helped,a,137427.98,5.380238495412585,10628.57142857143,183200.35686278687,688210.815951878,0.0,425324,0,425324.0,6.46346996445509e-05,0.0,2.351148771289652e-06,106653.48672814635,0.0,106653.48672814635,3,85260.164,1.0,1.0,0,0,0.0046726885841014126,0.0,-1,0.9826589595375712,0.0,425322.97999999905,35762.35000000006,15283.33,0.0,10.0,2288339.1775843618,106652.24,106652.24,0,106653.24,0.0,2054.98,0.0
115,Balaka,DR,1.0,312017900030,helped,a,137427.98,2.305816423240679,8333.333333333334,101492.31673620552,371515.0768566285,0.0,289067,0,289067.0,6.46346996445509e-05,0.0,3.4594056049289612e-06,72486.31681384327,0.0,72486.31681384327,3,85260.164,1.0,1.0,0,0,0.006277885819367402,0.0,-1,0.9826589595375712,0.9826589595375712,289065.97999999905,62528.17000000028,8466.67,0.0,10.0,666533.130200488,72485.07,72485.07,0,72486.07,0.0,1396.65,0.0
116,Balaka,DR,1.0,312017900039,helped,a,137427.98,3.0744218976542386,1800.0,131666.8179732759,517904.7580553672,0.0,301598,0,301598.0,6.46346996445509e-05,0.0,3.315671854587895e-06,75628.0960137332,0.0,75628.0960137332,3,85260.164,1.0,1.0,0,0,0.0055117793791268615,0.0,-1,0.9826589595375712,0.9826589595375712,301596.97999999905,61955.289999999986,10984.74,0.0,10.0,927236.4210668225,75626.85,75626.85,0,75627.85,0.0,1457.18,0.0
117,Balaka,DR,1.0,312017900048,helped,a,137427.98,4.611632846481358,1500.0,466685.11972321337,1855143.5266099016,0.0,1007100,0,1007100.0,6.46346996445509e-05,0.0,0.0,252534.70005526344,0.0,252534.70005526344,1,85260.164,1.0,1.0,0,0,0.0029276423366146644,0.14021791581256127,-1,0.0,0.0,1007100.0,-5.88897819397971e-11,38935.26,16419.006,10.0,4644375.439691376,252534.7,252534.7,0,252534.7,252534.7,0.0,16419.006
118,Balaka,DR,1.0,312017900058,helped,a,137427.98,3.843027662930577,10000.0,81282.19925579327,284271.15519150364,0.0,152673,0,152673.0,6.46346996445509e-05,0.0,6.549946617935064e-06,38285.0496447276,0.0,38285.0496447276,3,85260.164,1.0,1.0,0,0,0.0070150742603272784,0.0,-1,0.9826589595375712,0.9826589595375712,152671.98000000053,94452.02000000005,6780.39,0.0,10.0,586722.7193549391,38283.8,38283.8,0,38284.8,0.0,737.66,0.0
119,Balaka,DR,1.0,312017900067,helped,a,137427.98,2.305816423240679,8333.333333333334,132463.9617142029,495029.0168241384,0.0,396526,0,396526.0,6.46346996445509e-05,0.0,2.5219027251680848e-06,99432.11754350526,0.0,99432.11754350526,3,85260.164,1.0,1.0,0,0,0.005495169916331039,0.0,-1,0.9826589595375712,0.9826589595375712,396524.97999999905,38630.450000000186,11050.62,0.0,10.0,914313.8572255081,99430.87,99430.87,0,99431.87,0.0,1915.84,0.0
120,Balaka,DR,1.0,312017900076,helped,a,137427.98,1.5372109488271193,10000.0,199325.49426296263,755024.0767771031,0.0,501659,0,501659.0,6.46346996445509e-05,0.0,1.993385945433053e-06,125794.77161721776,0.0,125794.77161721776,3,85260.164,1.0,1.0,0,0,0.004479696286856277,0.0,-1,0.9826589595375712,0.0,501657.97999999905,18296.80000000012,16628.7,0.0,10.0,771154.1701667135,125793.52,125793.52,0,125794.52,0.0,2423.79,0.0
121,Balaka,DR,1.0,312017900086,helped,a,137427.98,5.380238495412585,1714.2857142857142,142284.69288330423,560590.3327492222,0.0,310674,0,310674.0,6.46346996445509e-05,0.0,3.2188081397220236e-06,77903.93602792929,0.0,77903.93602792929,3,85260.164,1.0,1.0,0,0,0.0053021365134007705,0.0,-1,0.9826589595375712,0.0,310672.97999999905,60603.71000000024,11870.61,0.0,10.0,1671494.834085309,77902.69,77902.69,0,77903.69,0.0,1501.03,0.0
122,Balaka,DR,1.0,312017900095,helped,a,137427.98,2.305816423240679,13333.333333333336,131049.98337921669,469450.2761485157,0.0,331691,0,331691.0,6.46346996445509e-05,0.0,3.0148541865772663e-06,83174.78905244275,0.0,83174.78905244275,3,85260.164,1.0,1.0,0,0,0.005524735752068962,0.0,-1,0.9826589595375712,0.9826589595375712,331689.97999999905,54488.159999999974,10932.17,0.0,10.0,764816.2494246986,83173.54,83173.54,0,83174.54,0.0,1602.59,0.0
123,Balaka,DR,1.0,312017900105,helped,a,137427.98,3.843027662930577,6000.0,133509.26284845496,508502.90281994257,0.0,392814,0,392814.0,6.46346996445509e-05,0.0,2.545734113346266e-06,98501.16696047147,0.0,98501.16696047147,3,85260.164,1.0,1.0,0,0,0.0054736156259288645,0.0,-1,0.9826589595375712,0.9826589595375712,392812.97999999905,39632.50000000019,11138.06,0.0,10.0,1509591.225358745,98499.92,98499.92,0,98500.92,0.0,1897.9,0.0
124,Balaka,DR,1.0,312017900114,helped,a,137427.98,1.5372109488271193,0.0,179542.92592018022,716011.502869103,0.0,544649,0,544649.0,6.46346996445509e-05,0.0,1.8360448655923355e-06,136574.05038767972,0.0,136574.05038767972,3,85260.164,1.0,1.0,0,0,0.0047200418192718885,0.0,-1,0.9826589595375712,0.0,544647.979999999,6056.060000000045,14979.21,0.0,10.0,837238.8688567914,136572.8,136572.8,0,136573.8,0.0,2631.48,0.0
125,Balaka,DR,1.0,312017900123,helped,a,137427.98,4.611632846481358,2000.0,127298.07578989379,499684.7589916604,0.0,336585,0,336585.0,6.46346996445509e-05,0.0,2.9710177221207125e-06,84401.24781347212,0.0,84401.24781347212,3,85260.164,1.0,1.0,0,0,0.005605560912453343,0.0,-1,0.9826589595375712,0.9826589595375712,336583.97999999905,52970.23000000011,10620.24,0.0,10.0,1552201.8300000771,84400.0,84400.0,0,84401.0,0.0,1626.22,0.0
126,Balaka,DR,1.0,312017900133,helped,a,137427.98,3.843027662930577,7000.0,104089.32521955416,387189.15516508656,0.0,216623,0,216623.0,6.46346996445509e-05,0.0,4.616314980403743e-06,54320.58989607886,0.0,54320.58989607886,3,85260.164,1.0,1.0,0,0,0.006199075119378053,0.0,-1,0.9826589595375712,0.9826589595375712,216621.98000000053,80595.13999999997,8683.47,0.0,10.0,832484.3383993495,54319.34,54319.34,0,54320.34,0.0,1046.63,0.0
127,Balaka,DR,1.0,312017900142,helped,a,137427.98,5.380238495412585,13171.428571428569,55744.97816788845,169781.96975492945,0.0,93107,0,93107.0,6.46346996445509e-05,0.0,1.0740331017001944e-05,23348.827096618166,0.0,23348.827096618166,3,85260.164,1.0,1.0,0,0,0.008470852523826237,0.0,-1,0.9826589595375712,0.9826589595375712,93105.97999999979,107001.15999999977,4649.51,0.0,10.0,500932.48535388306,23347.58,23347.58,0,23348.58,0.0,449.88,0.0
128,Balaka,DR,1.0,312017910024,helped,a,137427.98,8.452874902813557,0.0,396684.83666029474,1581966.5665290232,0.0,825757,0,825757.0,6.46346996445509e-05,0.0,0.0,207062.07551832322,0.0,207062.07551832322,1,85260.164,1.0,1.0,0,0,0.0031754640162083314,0.08091436358111756,-1,0.0,0.0,825757.0,3.728928277269006e-11,33095.29,15835.670000000002,10.0,6980020.6211226145,207062.08,207062.08,0,207062.08,207062.08,0.0,15835.670000000002
129,Balaka,DR,1.0,312017910036,helped,a,137427.98,6.339656177110168,0.0,368730.3784481996,1470485.072430881,0.0,843956,0,843956.0,6.46346996445509e-05,0.0,0.0,211625.5520766303,0.0,211625.5520766303,1,85260.164,1.0,1.0,0,0,0.003293635508335853,0.10847484733345504,-1,0.0,0.0,843956.0,1.5938894648570567e-10,30763.06,15602.716,10.0,5350390.868609189,211625.55,211625.55,0,211625.55,211625.55,0.0,15602.716
130,Balaka,DR,1.0,312017910050,helped,a,137427.98,16.905749805627114,14200.0,99482.19281668717,340102.6856879613,0.0,242219,0,242219.0,6.46346996445509e-05,0.0,4.12849528732263e-06,60739.36099740178,0.0,60739.36099740178,3,85260.164,1.0,1.0,0,0,0.006340993688122906,0.0,-1,0.9826589595375712,0.9826589595375712,242217.98000000053,73903.9800000001,8298.4,0.0,10.0,4094876.906419397,60738.11,60738.11,0,60739.11,0.0,1170.31,0.0
131,Balaka,DR,1.0,312017910074,helped,a,137427.98,8.452874902813557,0.0,49604.19780172567,197819.9699854496,0.0,103593,0,103593.0,6.46346996445509e-05,0.0,9.65316189317811e-06,25977.384807115966,0.0,25977.384807115966,3,85260.164,1.0,1.0,0,0,0.00897988511162429,0.0,-1,0.9826589595375712,0.9826589595375712,103591.97999999979,103906.50999999994,4138.46,0.0,10.0,875650.2169322602,25976.13,25976.13,0,25977.13,0.0,500.52,0.0
132,Balaka,DR,1.0,312017910086,helped,a,137427.98,14.79253049819817,8571.42857142857,90237.10012137507,325680.112528086,0.0,244900,0,244900.0,6.46346996445509e-05,0.0,4.083299305839118e-06,61411.269334215365,0.0,61411.269334215365,3,85260.164,1.0,1.0,0,0,0.006657902493447635,0.0,-1,0.9826589595375712,0.9826589595375712,244898.98000000053,72473.13000000027,7527.63,0.0,10.0,3622675.9264782416,61410.02,61410.02,0,61411.02,0.0,1183.26,0.0
133,Balaka,DR,1.0,312017910124,helped,a,137427.98,12.679312354220336,616.6666666666666,268297.13179333584,1067501.2183409738,0.0,700289,0,700289.0,6.46346996445509e-05,0.0,0.0,175600.48139562632,0.0,175600.48139562632,1,85260.164,1.0,1.0,0,0,0.003861197183332594,0.06588380501147127,-1,0.9826589595375712,0.057803468208092484,700289.0,1.7712409317027777e-10,22383.88,14765.772,10.0,8879182.969224606,175600.48,175600.48,0,175600.48,175600.48,0.0,14765.772
134,Balaka,DR,1.0,312017910136,helped,a,137427.98,8.452874902813557,2125.0,142223.55907457188,558708.6172028948,0.0,341124,0,341124.0,6.46346996445509e-05,0.0,2.931485324984463e-06,85539.42942424087,0.0,85539.42942424087,3,85260.164,1.0,1.0,0,0,0.005303275934242036,0.0,-1,0.9826589595375712,0.0,341122.97999999905,53095.56999999989,11865.46,0.0,10.0,2883470.0454724613,85538.18,85538.18,0,85539.18,0.0,1648.15,0.0
135,Balaka,DR,1.0,312017910150,helped,a,137427.98,14.79253049819817,0.0,131868.35391738013,525886.8194630753,0.0,407436,0,407436.0,6.46346996445509e-05,0.0,2.4543732021716294e-06,102167.30776473411,0.0,102167.30776473411,3,85260.164,1.0,1.0,0,0,0.005507565910266005,0.0,-1,0.9826589595375712,0.9826589595375712,407434.97999999905,35893.120000000185,11001.74,0.0,10.0,6026994.663533358,102166.06,102166.06,0,102167.06,0.0,1968.54,0.0
136,Balaka,DR,1.0,312017910162,helped,a,137427.98,8.452874902813557,4250.0,139894.90665822258,540947.5940426233,0.0,390404,0,390404.0,6.46346996445509e-05,0.0,2.561449165479862e-06,97896.73611192666,0.0,97896.73611192666,3,85260.164,1.0,1.0,0,0,0.005347232209686576,0.0,-1,0.9826589595375712,0.0,390402.97999999905,40758.580000000075,11670.98,0.0,10.0,3300027.720683113,97895.49,97895.49,0,97896.49,0.0,1886.25,0.0
137,Balaka,DR,1.0,312017910186,helped,a,137427.98,2.113218725703389,0.0,182363.4010140774,727259.4682257776,0.0,490468,0,490468.0,6.46346996445509e-05,0.0,2.0388689985891026e-06,122987.93447990264,0.0,122987.93447990264,3,85260.164,1.0,1.0,0,0,0.004683398948948496,0.0,-1,0.9826589595375712,0.0,490466.97999999905,19641.399999999874,15214.52,0.0,10.0,1036464.0487395623,122986.68,122986.68,0,122987.68,0.0,2369.7,0.0
138,Balaka,DR,1.0,312017910198,helped,a,137427.98,12.679312354220336,4533.333333333333,93798.20379485373,355985.4779695269,0.0,157512,0,157512.0,6.46346996445509e-05,0.0,6.348722637005434e-06,39498.09611329274,0.0,39498.09611329274,3,85260.164,1.0,1.0,0,0,0.006530294010090334,0.0,-1,0.9826589595375712,0.9826589595375712,157510.98000000053,94303.11000000029,7825.12,0.0,10.0,1997131.168225606,39496.85,39496.85,0,39497.85,0.0,761.04,0.0
139,Balaka,DR,1.0,312017910210,helped,a,137427.98,14.79253049819817,0.0,107006.34902457743,426737.9312715756,0.0,232901,0,232901.0,6.46346996445509e-05,0.0,4.293669842551127e-06,58401.91510007545,0.0,58401.91510007545,3,85260.164,1.0,1.0,0,0,0.006113997015711147,0.0,-1,0.9826589595375712,0.9826589595375712,232899.98000000053,76827.77999999996,8927.51,0.0,10.0,3445180.3530303617,58400.66,58400.66,0,58401.66,0.0,1125.27,0.0
140,Balaka,DR,1.0,312017910222,helped,a,137427.98,14.79253049819817,2142.8571428571427,92442.00600405881,360110.146264796,0.0,294520,0,294520.0,6.46346996445509e-05,0.0,3.395355154149124e-06,73853.27960731866,0.0,73853.27960731866,3,85260.164,1.0,1.0,0,0,0.006578021900800509,0.0,-1,0.9826589595375712,0.9826589595375712,294518.97999999905,60430.63999999978,7712.2,0.0,10.0,4356681.289798813,73852.03,73852.03,0,73853.03,0.0,1422.99,0.0
141,Balaka,DR,1.0,312017910234,helped,a,137427.98,10.566093628516947,720.0,40818.51025718354,159911.58918331028,0.0,91143,0,91143.0,6.46346996445509e-05,0.0,1.0971769636724708e-05,22855.540957329267,0.0,22855.540957329267,3,85260.164,1.0,1.0,0,0,0.00989923012930811,0.0,-1,0.9826589595375712,0.9826589595375712,91141.97999999979,106242.14000000009,3405.4,0.0,10.0,963014.9054902894,22854.29,22854.29,0,22855.29,0.0,440.37,0.0
142,Balaka,DR,1.0,312017910246,helped,a,137427.98,19.018969113056063,822.2222222222223,44349.44641275672,173585.19187488852,0.0,73732,0,73732.0,6.46346996445509e-05,0.0,1.3562632235664297e-05,18489.66535351988,0.0,18489.66535351988,3,85260.164,1.0,1.0,0,0,0.009496988105681833,0.0,-1,0.9826589595375712,0.9826589595375712,73730.97999999979,110826.60000000003,3699.98,0.0,10.0,1402287.6116747328,18488.41,18488.41,0,18489.41,0.0,356.25,0.0
143,Balaka,DR,1.0,312017910258,helped,a,137427.98,16.905749805627114,2487.5,83577.76191072782,323385.3970036932,0.0,192538,0,192538.0,6.46346996445509e-05,0.0,5.193779929156841e-06,48280.88216958067,0.0,48280.88216958067,3,85260.164,1.0,1.0,0,0,0.006918064822723944,0.0,-1,0.9826589595375712,0.9826589595375712,192536.98000000053,84820.92000000004,6972.62,0.0,10.0,3254982.3503260366,48279.63,48279.63,0,48280.63,0.0,930.26,0.0
144,Balaka,DR,1.0,312017920008,helped,a,137427.98,12.997601166038441,2000.0,101307.70528766238,396035.9842914402,0.0,234503,0,234503.0,6.46346996445509e-05,0.0,4.264337769666059e-06,58803.7526749974,0.0,58803.7526749974,3,85260.164,1.0,1.0,0,0,0.006283603262473509,0.0,-1,0.9826589595375712,0.9826589595375712,234501.98000000053,75957.91999999982,8451.88,0.0,10.0,3047963.4686383535,58802.5,58802.5,0,58803.5,0.0,1133.02,0.0
145,Balaka,DR,1.0,312017920018,helped,a,137427.98,10.831334886757592,0.0,74169.61672710597,295786.0827310461,0.0,212915,0,212915.0,6.46346996445509e-05,0.0,4.696709954676749e-06,53390.340700694986,0.0,53390.340700694986,3,85260.164,1.0,1.0,0,0,0.0073437346852503515,0.0,-1,0.9826589595375712,0.9826589595375712,212913.98000000053,79016.1599999997,6187.95,0.0,10.0,2306142.836079112,53389.09,53389.09,0,53390.09,0.0,1028.71,0.0
146,Balaka,DR,1.0,312017920029,helped,a,137427.98,2.166266861006407,49000.0,211258.4024780871,647081.3886839002,0.0,491628,0,491628.0,6.46346996445509e-05,0.0,0.0,123280.97651560546,0.0,123280.97651560546,1,85260.164,1.0,1.0,0,0,0.004351339809257239,0.03377300790788233,-1,0.9826589595375712,0.0,491628.0,35803.990000000085,17620.51,14290.45,10.0,1064997.4443428577,123280.98,123280.98,0,123280.98,14290.45,2100.01,14290.45
147,Balaka,DR,1.0,312017920039,helped,a,137427.98,8.665068025751184,5775.0,104055.28642100515,391938.67052697146,0.0,216014,0,216014.0,6.46346996445509e-05,0.0,4.6293295804901534e-06,54167.80138137959,0.0,54167.80138137959,3,85260.164,1.0,1.0,0,0,0.0062000889641466266,0.0,-1,0.9826589595375712,0.9826589595375712,216012.98000000053,80742.64999999988,8680.74,0.0,10.0,1871767.3394465952,54166.55,54166.55,0,54167.55,0.0,1043.69,0.0
148,Balaka,DR,1.0,312017920050,helped,a,137427.98,4.332533722012814,3000.0,189059.03198646757,741997.528453928,0.0,368496,0,368496.0,6.46346996445509e-05,0.0,0.0,92402.13125442686,0.0,92402.13125442686,1,85260.164,1.0,1.0,0,0,0.004599718783610574,0.03745886548889802,-1,0.9826589595375712,0.0,368496.0,64115.440000000075,15772.85,14105.455000000002,10.0,1596521.346426834,92402.13,92402.13,0,92402.13,14105.455000000002,1508.61,14105.455000000002
149,Balaka,DR,1.0,312017920060,helped,a,137427.98,6.498800583019221,0.0,81669.99955478284,325697.3719284052,0.0,239926,0,239926.0,6.46346996445509e-05,0.0,4.1679517851337495e-06,60163.46369187209,0.0,60163.46369187209,3,85260.164,1.0,1.0,0,0,0.006998399318295114,0.0,-1,0.9826589595375712,0.9826589595375712,239924.98000000053,72985.34999999987,6813.7,0.0,10.0,1559224.7298808899,60162.21,60162.21,0,60163.21,0.0,1159.21,0.0
150,Balaka,DR,1.0,312017920070,helped,a,137427.98,17.330135469776813,3750.0,76211.59665976453,288974.55375350744,0.0,164421,0,164421.0,6.46346996445509e-05,0.0,6.081948169637698e-06,41230.50658168851,0.0,41230.50658168851,3,85260.164,1.0,1.0,0,0,0.007244684307116761,0.0,-1,0.9826589595375712,0.9826589595375712,164419.98000000053,91135.1800000001,6357.95,0.0,10.0,2849420.873940713,41229.26,41229.26,0,41230.26,0.0,794.42,0.0
151,Balaka,DR,1.0,312017920081,helped,a,137427.98,15.163868027044847,0.0,110411.20164254191,440316.3756883742,0.0,259891,0,259891.0,6.46346996445509e-05,0.0,3.847766948451466e-06,65169.77225204575,0.0,65169.77225204575,3,85260.164,1.0,1.0,0,0,0.006018987306307874,0.0,-1,0.9826589595375712,0.9826589595375712,259889.98000000053,70460.91000000034,9211.57,0.0,10.0,3940937.661548693,65168.52,65168.52,0,65169.52,0.0,1255.67,0.0
152,Balaka,DR,1.0,312017920091,helped,a,137427.98,2.166266861006407,6000.0,162310.73670288274,623362.2699393614,0.0,332534,0,332534.0,6.46346996445509e-05,0.0,3.007211292679846e-06,83385.70089449259,0.0,83385.70089449259,3,85260.164,1.0,1.0,0,0,0.004964281168047544,0.0,-1,0.9826589595375712,0.0,332532.97999999905,56885.85999999984,13540.95,0.0,10.0,720355.2180910414,83384.45,83384.45,0,83385.45,0.0,1606.66,0.0
153,Balaka,DR,1.0,312017920102,helped,a,137427.98,6.498800583019221,0.0,101438.78313319014,404534.65480839025,0.0,318710,0,318710.0,6.46346996445509e-05,0.0,3.1376486461046093e-06,79918.88636178053,0.0,79918.88636178053,3,85260.164,1.0,1.0,0,0,0.006279542155868433,0.0,-1,0.9826589595375712,0.9826589595375712,318708.97999999905,55220.0,8463.0,0.0,10.0,2071226.2350134668,79917.64,79917.64,0,79918.64,0.0,1539.86,0.0
154,Balaka,DR,1.0,312017920112,helped,a,137427.98,8.665068025751184,15000.0,73899.75010933456,234890.34445546806,0.0,179150,0,179150.0,6.46346996445509e-05,0.0,5.58191459670667e-06,44924.59304179821,0.0,44924.59304179821,3,85260.164,1.0,1.0,0,0,0.007357131366748729,0.0,-1,0.9826589595375712,0.9826589595375712,179148.98000000053,87312.42999999979,6163.99,0.0,10.0,1552338.2717453034,44923.34,44923.34,0,44924.34,0.0,865.59,0.0
155,Balaka,DR,1.0,312017920123,helped,a,137427.98,12.997601166038441,416.66666666666674,94883.05605167638,376728.9694528226,0.0,211945,0,211945.0,6.46346996445509e-05,0.0,4.718205194743919e-06,53147.13601138192,0.0,53147.13601138192,3,85260.164,1.0,1.0,0,0,0.0064928543917825154,0.0,-1,0.9826589595375712,0.9826589595375712,211943.98000000053,80981.04000000007,7916.02,0.0,10.0,2754763.5815348583,53145.89,53145.89,0,53146.89,0.0,1024.02,0.0
156,Balaka,DR,1.0,312017920133,helped,a,137427.98,6.498800583019221,1666.666666666667,145810.72963467176,574841.9586303264,0.0,311203,0,311203.0,6.46346996445509e-05,0.0,3.2133366323589426e-06,78036.58194724051,0.0,78036.58194724051,3,85260.164,1.0,1.0,0,0,0.005237635289724361,0.0,-1,0.9826589595375712,0.0,311201.97999999905,60767.4300000002,12164.78,0.0,10.0,2022439.7390367414,78035.33,78035.33,0,78036.33,0.0,1503.59,0.0
157,Balaka,DR,1.0,312017920144,helped,a,137427.98,2.166266861006407,0.0,180303.7689907215,719045.7209403178,0.0,485245,0,485245.0,6.46346996445509e-05,0.0,2.060814640027203e-06,121678.24504289852,0.0,121678.24504289852,3,85260.164,1.0,1.0,0,0,0.0047100725111429605,0.0,-1,0.9826589595375712,0.0,485243.97999999905,20756.969999999943,15042.68,0.0,10.0,1051167.996702191,121676.99,121676.99,0,121677.99,0.0,2344.47,0.0
158,Balaka,DR,1.0,312017920154,helped,a,137427.98,10.831334886757592,1200.0,122427.47486126889,483451.3311307028,0.0,314611,0,314611.0,6.46346996445509e-05,0.0,3.1785284049190907e-06,78891.12226129464,0.0,78891.12226129464,3,85260.164,1.0,1.0,0,0,0.0057159780141824105,0.0,-1,0.9826589595375712,0.9826589595375712,314609.97999999905,57978.86000000013,10213.97,0.0,10.0,3407646.268722796,78889.87,78889.87,0,78890.87,0.0,1520.06,0.0
159,Balaka,DR,1.0,312017920164,helped,a,137427.98,2.166266861006407,0.0,235877.7860275146,940673.1409851356,0.0,505391,0,505391.0,6.46346996445509e-05,0.0,0.0,126728.9401219498,0.0,126728.9401219498,1,85260.164,1.0,1.0,0,0,0.004118001251490186,0.03053119310123326,-1,0.9826589595375712,0.0,505391.0,34669.119999999944,19679.21,14495.611,10.0,1094811.775150889,126728.94,126728.94,0,126728.94,14495.611,2162.49,14495.611
160,Balaka,DR,1.0,312017930022,helped,a,137427.98,11.518832111882363,1428.571428571429,128472.12962869466,506645.68707373,0.0,302713,0,302713.0,6.46346996445509e-05,0.0,3.3034590519733213e-06,75907.66299295585,0.0,75907.66299295585,3,85260.164,1.0,1.0,0,0,0.005579888670494684,0.0,-1,0.9826589595375712,0.9826589595375712,302711.97999999905,61414.529999999744,10718.25,0.0,10.0,3486888.706252123,75906.41,75906.41,0,75907.41,0.0,1462.57,0.0
161,Balaka,DR,1.0,312017930033,helped,a,137427.98,9.87328466732774,1300.0,68555.41356921224,268212.45953115984,0.0,162691,0,162691.0,6.46346996445509e-05,0.0,6.1466215094873105e-06,40796.543377343376,0.0,40796.543377343376,3,85260.164,1.0,1.0,0,0,0.007638518206391493,0.0,-1,0.9826589595375712,0.9826589595375712,162689.98000000053,90923.52000000012,5719.43,0.0,10.0,1606284.6825275552,40795.29,40795.29,0,40796.29,0.0,786.06,0.0
162,Balaka,DR,1.0,312017930046,helped,a,137427.98,11.518832111882363,0.0,89823.24875304989,358212.27153694135,0.0,211859,0,211859.0,6.46346996445509e-05,0.0,4.720120457474075e-06,53125.54421486762,0.0,53125.54421486762,3,85260.164,1.0,1.0,0,0,0.006673222667238859,0.0,-1,0.9826589595375712,0.9826589595375712,211857.98000000053,80580.78999999998,7493.93,0.0,10.0,2440356.7335591796,53124.29,53124.29,0,53125.29,0.0,1023.61,0.0
163,Balaka,DR,1.0,312017930057,helped,a,137427.98,6.582189778218493,3000.0,218279.34756281826,858527.2213392677,0.0,526701,0,526701.0,6.46346996445509e-05,0.0,0.0,132072.70705018315,0.0,132072.70705018315,1,85260.164,1.0,1.0,0,0,0.0042807875230927335,0.03277053884529195,-1,0.9826589595375712,0.0,526701.0,27807.300000000076,18210.69,14348.958000000002,10.0,3466845.9383774586,132072.71,132072.71,0,132072.71,14348.958000000002,2268.28,14348.958000000002
164,Balaka,DR,1.0,312017930068,helped,a,137427.98,6.582189778218493,0.0,173699.67264993125,692708.7938693857,0.0,442598,0,442598.0,6.46346996445509e-05,0.0,2.2593866217199356e-06,110984.3286308912,0.0,110984.3286308912,3,85260.164,1.0,1.0,0,0,0.004798776193478508,0.0,-1,0.9826589595375712,0.0,442596.97999999905,30715.030000000173,14491.71,0.0,10.0,2913257.449270164,110983.08,110983.08,0,110984.08,0.0,2138.42,0.0
165,Balaka,DR,1.0,312017930078,helped,a,137427.98,3.2910948891092464,2500.0,178209.67110210608,700724.6049621318,0.0,432973,0,432973.0,6.46346996445509e-05,0.0,2.309612839599698e-06,108570.98058159127,0.0,108570.98058159127,3,85260.164,1.0,1.0,0,0,0.004737665139491479,0.0,-1,0.9826589595375712,0.0,432971.97999999905,33462.360000000175,14867.74,0.0,10.0,1424951.9363274055,108569.73,108569.73,0,108570.73,0.0,2091.92,0.0
166,Balaka,DR,1.0,312017930102,helped,a,137427.98,11.518832111882363,0.0,115698.56432003711,461402.2106079321,0.0,274861,0,274861.0,6.46346996445509e-05,0.0,3.638202582396193e-06,68923.56334374621,0.0,68923.56334374621,3,85260.164,1.0,1.0,0,0,0.0058798468009508215,0.0,-1,0.9826589595375712,0.9826589595375712,274859.97999999905,67212.98000000007,9652.7,0.0,10.0,3166066.1942719757,68922.31,68922.31,0,68923.31,0.0,1328.0,0.0
167,Balaka,DR,1.0,312017930113,helped,a,137427.98,4.93664233366387,6666.666666666668,146246.8754670094,556641.4552756884,0.0,394566,0,394566.0,6.46346996445509e-05,0.0,2.5344302347389283e-06,98940.53149277286,0.0,98940.53149277286,3,85260.164,1.0,1.0,0,0,0.005229819469772929,0.0,-1,0.9826589595375712,0.0,394564.97999999905,40262.13000000016,12200.69,0.0,10.0,1947826.28238208,98939.28,98939.28,0,98940.28,0.0,1906.36,0.0
168,Balaka,DR,1.0,312017930124,helped,a,137427.98,8.227737804498675,600.0,99701.08823170571,395212.0017029853,0.0,290113,0,290113.0,6.46346996445509e-05,0.0,3.4469327468951753e-06,72748.10591428186,0.0,72748.10591428186,3,85260.164,1.0,1.0,0,0,0.006334028984129383,0.0,-1,0.9826589595375712,0.9826589595375712,290111.97999999905,62121.590000000026,8317.97,0.0,10.0,2386965.469938712,72746.86,72746.86,0,72747.86,0.0,1401.69,0.0
