,district,hazard,rp,index,hhid,helped_cat,affected_cat,pov_line,ispoor,pcwgt,pcsoc,c,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,pc_fee,di0_prv,di0_pub,di0,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,t_pov_bool,dk_prv_t,sav_f,sav_i,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta,scale_fac_soc
44,Ampara,PF,5.0,44,52102060101,helped,a,43493.30859375,0.0,2.701648215347238,8333.332763671875,48268.013840785854,121549.35701522033,0.9650000000000006,12664.272063052369,0.0,12664.272063052369,0.0,4160.995784097788,0.0,4160.995784097788,0.970898318684719,11921.215012660854,0.0,11921.215012660854,2,36346.798828125,0,0,0.0,0.009103329894581746,0.1319261319168489,-1,0.0,1.3102119460500945,True,49.64242976926534,0.09932008645938772,4022.3344867321543,0.0,16.628149989205877,0.0,16.628149989205877,65.73602795661839,65.73602795661839,0.0,1.2338209909445873e-06
45,Ampara,PF,5.0,45,52103067011,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,102753.42851170579,312750.80179445737,0.7950000000000005,39496.49446064695,0.0,39496.49446064695,0.0,12976.466236822915,0.0,12976.466236822915,0.7950000000000005,44376.17933303726,0.0,44376.17933303726,1,36346.798828125,0,0,0.0,0.006239242057664133,0.22858550874470607,-1,0.0,0.0,True,392.7893870881662,0.09949666136222568,8562.785709308815,0.0,131.0418822414374,0.0,131.0418822414374,448.1295570271158,448.1295570271158,0.0,1.2338209909445873e-06
46,Ampara,PF,5.0,46,52103067021,helped,a,43493.30859375,0.0,2.701648215347238,0.0,102512.07002948405,312016.1785324594,0.9650000000000006,30298.125417528558,0.0,30298.125417528558,0.0,9954.367011262739,0.0,9954.367011262739,0.9650000000000006,39192.05803917781,0.0,39192.05803917781,1,36346.798828125,0,0,0.0,0.0062465826988716685,0.1539807870845712,-1,0.0,0.0,True,112.4167548839209,0.09873946517298648,8542.672502457004,0.0,37.627378890258704,0.0,37.627378890258704,148.14547380668498,148.14547380668498,0.0,1.2338209909445873e-06
47,Ampara,PF,5.0,47,52103067031,helped,a,43493.30859375,0.0,1.8010988102314913,0.0,117625.39303197702,358016.6279118183,1.1150000000000009,27375.939448890567,0.0,27375.939448890567,0.0,8994.290729112421,0.0,8994.290729112421,1.1150000000000009,39518.46321462543,0.0,39518.46321462543,1,36346.798828125,0,0,0.0,0.00583148888081493,0.10572166663547816,-1,0.0,0.0,True,42.55721716541538,0.09929122583276317,9802.116085998085,0.0,14.285693563696437,0.0,14.285693563696437,62.767445771464395,62.767445771464395,0.0,1.2338209909445873e-06
48,Ampara,PF,5.0,48,52103067041,helped,a,43493.30859375,0.0,1.8010988102314913,2499.999938964844,73981.20290810967,217567.49879558414,0.6750000000000004,34905.81917472618,0.0,34905.81917472618,0.0,11468.267364083755,0.0,11468.267364083755,0.6750000000000004,35029.69530702394,0.0,35029.69530702394,1,36346.798828125,0,0,0.0,0.007353080175682087,0.3087409620973883,-1,0.0,0.0,True,696.2222599944091,0.09927255609038,6165.1002423424725,0.0,231.73941903440922,0.0,231.73941903440922,707.841430306786,707.841430306786,0.0,1.2338209909445873e-06
49,Ampara,PF,5.0,49,52103067061,helped,a,43493.30859375,0.0,1.8010988102314913,0.0,173242.29277537798,527297.889277117,0.9650000000000006,52318.987356459635,0.0,52318.987356459635,0.0,17189.261534395497,0.0,17189.261534395497,0.9650000000000006,67677.08433337908,0.0,67677.08433337908,1,36346.798828125,0,0,0.0,0.004805106682568002,0.15876969560530152,-1,0.0,0.0,True,194.12193646882884,0.09943937937584302,14436.857731281498,0.0,64.97518685684899,0.0,64.97518685684899,255.81850573912254,255.81850573912254,0.0,1.2338209909445873e-06
50,Ampara,PF,5.0,50,52103067071,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,112472.31443681991,342332.19299136556,0.9650000000000006,32530.38979153228,0.0,32530.38979153228,0.0,10687.77142288169,0.0,10687.77142288169,0.9650000000000006,42079.597571710365,0.0,42079.597571710365,1,36346.798828125,0,0,0.0,0.005963581785685652,0.14925515470188414,-1,0.0,0.0,True,120.69924475780957,0.09841564647223855,9372.692869734992,0.0,40.39963810518926,0.0,40.39963810518926,159.0603359901139,159.0603359901139,0.0,1.2338209909445873e-06
51,Ampara,PF,5.0,51,52103067081,helped,a,43493.30859375,0.0,2.701648215347238,0.0,130928.62116746003,398507.6881721863,0.9650000000000006,38493.41298278397,0.0,38493.41298278397,0.0,12646.90653518305,0.0,12646.90653518305,0.9650000000000006,49793.05006356961,0.0,49793.05006356961,1,36346.798828125,0,0,0.0,0.005527295692134975,0.1528317133240493,-1,0.0,0.0,True,142.82416856812077,0.09851129111137702,10910.71843062167,0.0,47.80514355665253,0.0,47.80514355665253,188.21708690504514,188.21708690504514,0.0,1.2338209909445873e-06
52,Ampara,PF,5.0,52,52103067091,helped,a,43493.30859375,0.0,5.403296430694476,0.0,98520.44416939592,299866.8594655649,0.7150000000000004,46470.55592636398,0.0,46470.55592636398,0.0,15267.775234728408,0.0,15267.775234728408,0.7150000000000004,48494.22272207867,0.0,48494.22272207867,1,36346.798828125,0,0,0.0,0.006371868656419071,0.3069791748615776,-1,0.0,0.0,True,734.984723759673,0.10273602762588574,8210.037014116328,0.0,244.82696985541543,0.0,244.82696985541543,777.6308874088136,772.2249229988537,0.001425136342513511,1.2338209909445873e-06
53,Ampara,PF,5.0,53,52103067101,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,112512.19319555954,342453.57204363693,0.6750000000000004,55796.35852227794,0.0,55796.35852227794,0.0,18331.742408770384,0.0,18331.742408770384,0.6750000000000004,55994.284411308014,0.0,55994.284411308014,1,36346.798828125,0,0,0.0,0.005962524827726458,0.33087081507254684,-1,0.0,0.0,True,1112.899446232332,0.14115635294234607,9376.016099629962,0.0,370.4265909553183,0.0,370.4265909553183,1131.4675618363449,1124.0456442866464,0.001847838766678933,1.2338209909445873e-06
54,Ampara,PF,5.0,54,52103068011,helped,a,43493.30859375,0.0,4.862958348560363,0.0,85913.1255691381,261493.94035406655,0.8450000000000005,31170.192103640435,0.0,31170.192103640435,0.0,10240.882158065553,0.0,10240.882158065553,0.8450000000000005,36579.69448564174,0.0,36579.69448564174,1,36346.798828125,0,0,0.0,0.00682339065026466,0.20940840723078802,-1,0.0,0.0,True,231.95494774177715,0.09902124749450181,7159.427130761508,0.0,77.45909414631471,0.0,77.45909414631471,276.67831298841656,276.67831298841656,0.0,1.2338209909445873e-06
55,Ampara,PF,5.0,55,52103068021,helped,a,43493.30859375,0.0,4.0524652904669685,0.0,95652.25555999498,291136.9484515914,0.9050000000000006,31129.0463213371,0.0,31129.0463213371,0.0,10227.363822776866,0.0,10227.363822776866,0.9050000000000006,38399.15074358696,0.0,38399.15074358696,1,36346.798828125,0,0,0.0,0.00646669514690269,0.1781707985628862,-1,0.0,0.0,True,163.5707102111102,0.09934543965635179,7971.021296666248,0.0,54.68602881416605,0.0,54.68602881416605,205.32143965845074,205.32143965845074,0.0,1.2338209909445873e-06
56,Ampara,PF,5.0,56,52103068031,helped,a,43493.30859375,0.0,4.0524652904669685,0.0,81181.01221371742,247090.79811807317,1.2150000000000007,16846.40590427834,0.0,16846.40590427834,0.0,5534.841013459941,0.0,5534.841013459941,1.2150000000000007,26003.224187158135,0.0,26003.224187158135,1,36346.798828125,0,0,0.0,0.007019444823970498,0.08708021156336813,-1,0.0,0.0,True,14.663491331301259,0.09903682455935936,6765.0843511431185,0.0,4.931764001009733,0.0,4.931764001009733,23.16990942369374,23.16990942369374,0.0,1.2338209909445873e-06
