,region,hazard,rp,level_0,hhid,helped_cat,affected_cat,province,pcwgt,ispoor,pcsoc,c,pov_line,k,dk_private,dk_public,dk0,pc_fee,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,t_pov_bool,dk_prv_t,sav_f,sav_i,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta,scale_fac_soc
44,ARMM,EQ,1,44,1538291587,helped,a,Maguindanao,1.7412906099828365,1,442.87337032751236,17948.328,22302.6775,54909.74819397578,7412.956795140804,847.5481636520639,8260.504958792868,0.016947814716701596,2363.2828272624283,270.2018569245827,2633.484684187011,2363.2828272624283,270.2018569245827,2633.484684187011,0.0,3,15573.959716184301,0,0,0.0,0.01492856271356849,0.012582225501496033,-1,0.15414258188824662,0.15414258188824662,False,7412.956795140804,0.0,0.016947814716701596,658.3711710467528,2363.2827368214034,236.15453694355145,2599.437273764955,2599.437273764955,2599.437273764955,0.0,3.3366541298477954e-06
45,ARMM,EQ,1,45,1538517014,helped,a,Maguindanao,1.5140504036495732,1,1911.12150870275,20872.67799999999,22302.6775,59477.13523178907,11252.900558440097,1286.581787488218,12539.482345928314,0.017052594837089704,3587.477965806686,410.1675904372292,3997.645556243915,4888.550693378458,410.1675904372292,5298.718283815688,0.12741640282301006,2,15573.959716184301,0,0,0.0,0.013843340747380603,0.024207563783664773,-1,0.15414258188824662,0.15414258188824662,False,11044.123570806363,0.0,0.017052594837089704,3444.166884480197,3529.573197071671,358.483611073006,3888.0568081446772,5298.718283815689,5298.718283815689,0.0,3.3366541298477954e-06
46,ARMM,EQ,1,46,1538811017,helped,a,Maguindanao,0.9238211685392813,1,3838.2356495855797,15453.292999999969,22302.6775,36433.208269197385,12577.71102387557,1438.05180251689,14015.76282639246,0.008144327441090903,4009.8398404045793,458.45685715310066,4468.29669755768,4009.8398404045793,458.45685715310066,4468.29669755768,0.0,3,15573.959716184301,0,0,0.0,0.016088645265375606,0.028322797682478845,-1,0.15414258188824662,0.15414258188824662,False,12577.71102387557,0.0,0.008144327441090903,0.0,4009.8390565824084,400.68809312367233,4410.52714970608,4410.52714970608,4410.52714970608,0.0,3.3366541298477954e-06
47,ARMM,EQ,1,47,1538931218,helped,a,Maguindanao,0.7552823003862174,0,0.0,236120.6900000001,22302.6775,740645.0106877566,73493.23588949261,8402.72766189841,81895.96355139103,0.23932557146501957,23429.947300186024,2678.82430149252,26108.771601678545,153244.7065379165,2678.82430149252,155923.530839409,1.7663497554104868,1,15573.959716184301,0,0,0.0,0.0041158825547999035,0.0,-1,0.0,0.0,True,55976.03548931368,232630.36305589593,253689.34289909637,0.0,18463.18972711083,2341.273741315076,20804.463468425904,123100.66151264436,0.0,2331.9737723326457,3.3366541298477954e-06
48,ARMM,EQ,1,48,1538931332,helped,a,Maguindanao,1.0070430609709602,0,1919.117943493833,78659.79700000005,22302.6775,240714.1917973885,33657.147543704996,3848.1343386666686,37505.281882371666,0.0738264270796398,10730.04451486061,1226.8011289442584,11956.845643804869,51961.16909478697,1226.8011289442584,53187.97022373123,1.225033242237367,1,15573.959716184301,0,0,0.0,0.007131051698998041,0.0,-1,0.0,0.0,True,27865.67529102839,77038.89051966685,84512.50426276644,0.0,9095.881352669736,1072.2156236273427,10168.096976297078,45119.805721297795,0.0,859.1805982951364,3.3366541298477954e-06
49,ARMM,EQ,1,49,1538931446,helped,a,Maguindanao,0.5035215398014744,0,3838.235815973855,50589.066,22302.6775,146644.3670027795,12247.858236898497,1400.3386292712034,13648.196866169701,0.04831792100340483,3904.6814088549086,446.43374167893836,4351.115150533847,32485.76624893052,446.43374167893836,32932.19999060946,2.3335577769810265,1,15573.959716184301,0,0,0.0,0.008892045268893225,0.0,-1,0.0,0.0,True,8547.59932799795,50084.36491457503,54353.1624146225,0.0,2850.3425039148938,390.1799741205815,3240.522478035475,24104.144862127396,0.0,454.1480494575802,3.3366541298477954e-06
50,ARMM,EQ,1,50,1538931788,helped,a,Maguindanao,0.6294019200938459,0,0.0,140935.58000000005,22302.6775,442075.76284562424,45860.1131484178,5243.34024303174,51103.45339144954,0.14204145234649468,14620.393581031847,1671.598536712987,16291.992117744834,91666.38923149194,1671.598536712987,93337.98776820493,1.6800219267038206,1,15573.959716184301,0,0,0.0,0.005327453553929155,0.0,-1,0.0,0.0,True,35397.203762959856,138736.17591878166,151421.94650854418,0.0,11656.04374573739,1460.965453332009,13117.009199069398,74541.5865032513,0.0,1413.2568518756743,3.3366541298477954e-06
51,ARMM,EQ,1,51,1566111111,helped,a,Sulu,6.645878439190469,0,0.0,24142.43600000001,22302.6775,75728.11501291343,23099.398601848563,2641.0315623715883,25740.43016422015,0.018160680906685742,7364.183728705309,841.9717757092417,8206.15550441455,7726.504508106466,841.9717757092417,8568.476283815708,0.021104093220866933,2,15573.959716184301,0,0,0.0,0.012871804982910543,0.009093687749521712,-1,0.15414258188824662,0.15414258188824662,True,23033.907150654213,26512.5341523532,27428.51047028603,2624.6774288627553,7346.291398103664,735.8774550082148,8082.168853111878,8568.476283815708,2624.6774288627553,114.49050080182283,3.3366541298477954e-06
52,ARMM,EQ,1,52,1566126012,helped,a,Sulu,1.7028797404388318,1,685.3992467243188,20699.721,22302.6775,62779.36740259002,25428.755827074947,2907.354770949359,28336.110598024305,0.01251334199829624,8106.794864698598,926.8767151403513,9033.671579838949,8106.794864698598,926.8767151403513,9033.671579838949,0.0,3,15573.959716184301,0,0,0.0,0.013901054618474238,0.009129043249979882,-1,0.15414258188824662,0.15414258188824662,False,25428.755827074947,11320.001932022906,12355.195011141155,2258.417894959737,8106.794724730348,810.0837794346618,8916.87850416501,8916.87850416501,2258.417894959737,128.29403871301102,3.3366541298477954e-06
53,ARMM,EQ,1,53,1566131117,helped,a,Sulu,1.7147229777606354,1,0.0,18379.77500000001,22302.6775,57652.24831129183,24723.224280530532,2826.6889876192463,27549.91326814978,0.01093627166209794,7881.866065259588,901.1601300767321,8783.02619533632,7881.866065259588,901.1601300767321,8783.02619533632,0.0,3,15573.959716184301,0,0,0.0,0.014752305599606979,0.010083275159420917,-1,0.15414258188824662,0.15414258188824662,False,24723.224280530532,9964.001852788699,10970.471571634167,2195.75654883408,7881.866065259588,787.6076635907816,8669.47372885037,8669.47372885037,2195.75654883408,124.73443506775122,3.3366541298477954e-06
54,ARMM,EQ,1,54,1566131236,helped,a,Sulu,1.7147229777606354,1,0.0,18344.682000000008,22302.6775,57542.17131905508,18177.92596918458,2078.343122717865,20256.269091902446,0.013546083894759595,5795.197916242112,662.5843759309237,6457.782292173036,5795.197916242112,662.5843759309237,6457.782292173036,0.0,3,15573.959716184301,0,0,0.0,0.014766409286667358,0.007236707732399052,-1,0.15414258188824662,0.15414258188824662,False,18177.92596918458,10209.508482192276,10949.527985147655,1614.445573043259,5795.197916242112,579.0941197257315,6374.292035967844,6374.292035967844,1614.445573043259,91.71187789835422,3.3366541298477954e-06
55,ARMM,EQ,1,55,1566131354,helped,a,Sulu,1.4289358458538441,0,0.0,22801.00600000001,22302.6775,71520.4217494096,28049.354379454566,3206.976575327678,31256.330954782243,0.014628069036051084,8942.250085477895,1022.3973845136035,9964.6474699915,8942.250085477895,1022.3973845136035,9964.6474699915,0.0,3,15573.959716184301,0,0,0.0,0.013245031369892041,0.009143000631948681,-1,0.15414258188824662,0.15414258188824662,True,28049.354379454566,24762.616288363348,25904.493269837425,2491.161867497875,8942.250085477895,893.568177732763,9835.818263210658,9835.818263210658,2491.161867497875,141.515537489649,3.3366541298477954e-06
56,ARMM,EQ,1,56,1566131473,helped,a,Sulu,2.0005102028273702,1,0.0,15999.516000000005,22302.6775,50186.03705934847,21607.47383732838,2470.4548101497244,24077.928647478104,0.009485156741711553,6888.551948644471,787.591202220756,7676.143150865227,6888.551948644471,787.591202220756,7676.143150865227,0.0,3,15573.959716184301,0,0,0.0,0.015811627453515734,0.002083329887702347,-1,0.15414258188824662,0.15414258188824662,False,21607.47383732838,8439.910991853902,9549.748829781609,425.55628381570386,6888.551948644471,688.3492133555953,7576.9011620000665,7576.9011620000665,425.55628381570386,137.79084543707827,3.3366541298477954e-06
57,ARMM,EQ,1,57,1566131592,helped,a,Sulu,1.7147229777606354,1,0.0,18754.285000000003,22302.6775,58826.98214318376,21082.1134780566,2410.3886017444274,23492.502079801026,0.012837126171717823,6721.064895144022,768.4418467674972,7489.5067419115185,6721.064895144022,768.4418467674972,7489.5067419115185,0.0,3,15573.959716184301,0,0,0.0,0.014604266181320893,0.00828969814399592,-1,0.15414258188824662,0.15414258188824662,False,21082.1134780566,10335.764303494434,11194.009789584483,1872.3766854778796,6721.064895144022,671.6128103519178,7392.677705495939,7392.677705495939,1872.3766854778796,106.36418150323814,3.3366541298477954e-06
58,ARMM,EQ,1,58,1566211116,helped,a,Sulu,1.7375861048218841,0,0.0,68036.97700000001,22302.6775,213413.09631666602,41538.41816417344,4749.226389547307,46287.64455372075,0.06071719484587992,13242.619361366544,1514.0729983785498,14756.692359745093,46176.78507654303,1514.0729983785498,47690.858074921576,0.7928603728964803,1,15573.959716184301,0,0,0.0,0.007667565439693043,0.0,-1,0.0,0.0,True,36759.81235750711,70380.78309323986,77297.63335705939,0.0,11899.584887041856,1323.2892323557192,13222.874119397575,42816.93628469449,0.0,818.7195522697784,3.3366541298477954e-06
59,ARMM,EQ,1,59,1566211249,helped,a,Sulu,2.171982724187299,1,0.0,22240.633,22302.6775,69762.68731887691,5684.585728786773,649.9377142888696,6334.523443075643,0.023043648613294603,1812.2694209455246,207.2028290751685,2019.472250020693,6459.470454740534,207.2028290751685,6666.673283815702,0.9654584727105887,2,15573.959716184301,0,0,0.0,0.013410853669601229,0.0,-1,0.15414258188824662,0.15414258188824662,False,4956.967581885024,12256.045373877356,13274.940110481271,0.0,1609.9740999266828,181.09382633627814,1791.067926262961,6666.673283815701,0.0,127.26490031759037,3.3366541298477954e-06
60,ARMM,EQ,1,60,1566211379,helped,a,Sulu,0.7601939534655546,0,0.0,29673.543,22302.6775,93077.66114176015,10739.659540437397,1227.9012239370795,11967.560764374477,0.029467550972236273,3423.8478413543903,391.4599842894237,3815.307825643814,13708.123299526278,391.4599842894237,14099.583283815702,1.154456403677493,2,15573.959716184301,0,0,0.0,0.01161034951246798,0.0,-1,0.0,0.0,True,9132.67495798861,31560.96698839248,33712.47447410444,0.0,2977.02395466777,342.1332938788853,3319.157248546655,14099.583283815698,0.0,268.66907474947766,3.3366541298477954e-06
61,ARMM,EQ,1,61,1566233153,helped,a,Sulu,1.4385332764130407,0,1919.1177980076216,30097.895999999993,22302.6775,88388.99921299807,25651.631226090976,2932.836861345877,28584.468087436853,0.021727171599019636,8177.852831335482,935.0005108592761,9112.853342194758,13588.935772956416,935.0005108592761,14523.936283815692,0.2316060831673162,2,15573.959716184301,0,0,0.0,0.011528211274024895,0.006061911784517391,-1,0.15414258188824662,0.0,True,24791.900446672407,32306.33149176371,34194.578936365164,2243.170684277567,7939.116416104937,817.1839201889208,8756.300336293858,14523.936283815692,2243.170684277567,236.00013279767523,3.3366541298477954e-06
62,ARMM,EQ,1,62,1566237172,helped,a,Sulu,1.1047933677294892,0,0.0,62615.32800000002,22302.6775,196406.88952661192,17122.456357308332,1957.6677490366565,19080.12410634499,0.06442336372968405,5458.709842422738,624.1125681303746,6082.822410553113,40403.17231945498,624.1125681303746,41027.28488758535,2.0408556896170444,1,15573.959716184301,0,0,0.0,0.007992629207138464,0.0,-1,0.0,0.0,True,12500.992910296365,65706.31185572685,71138.04082770845,0.0,4145.206264684035,545.4700282412092,4690.6762929252445,31226.617743793904,0.0,589.9928142929416,3.3366541298477954e-06
63,ARMM,EQ,1,63,1566274222,helped,a,Sulu,1.913645821809256,0,0.0,74621.10900000003,22302.6775,234065.68934233268,18222.3910170545,2083.426960477928,20305.817977532428,0.07765962409062856,5809.3735572474825,664.2051244169487,6473.578681664431,47933.43636468184,664.2051244169487,48597.64148909879,2.3116649603232675,1,15573.959716184301,0,0,0.0,0.007321484479995207,0.0,-1,0.0,0.0,True,12760.12543415549,78468.60107360934,84777.9565091613,0.0,4253.267405331176,580.5106425896955,4833.778047920871,35674.43609020956,0.0,672.2855192225195,3.3366541298477954e-06
64,ARMM,EQ,1,64,1566274335,helped,a,Sulu,1.6402678738822034,0,0.0,29568.061000000012,22302.6775,92746.79341044293,13829.909673916323,1581.219865639194,15411.129539555517,0.028096286485702393,4409.032353853938,504.09942729478195,4913.13178114872,13490.001856520928,504.09942729478195,13994.101283815711,0.7579796247320383,2,15573.959716184301,0,0,0.0,0.011631040632329493,0.0,-1,0.0,0.0,True,12404.548504103264,31450.116640108838,33592.63381960435,0.0,4012.8008636785585,440.57938084243443,4453.380244520993,13994.101283815713,0.0,267.67644905432405,3.3366541298477954e-06
65,ARMM,EQ,1,65,1566274447,helped,a,Sulu,2.187023862896252,0,0.0,44617.313,22302.6775,139952.1162831769,27767.932109740545,3174.800625231319,30942.73273497186,0.03960344705792513,8852.531502962182,1012.1395586611035,9864.671061623285,28031.2137251546,1012.1395586611035,29043.353283815704,0.7836224798314356,2,15573.959716184301,0,0,0.0,0.009468436907342037,0.0,-1,0.0,0.0,True,24767.604321671926,46253.647016267394,50690.26930917122,0.0,8016.138730812969,884.6029095372862,8900.741640350256,28604.458982152202,0.0,547.0057160559595,3.3366541298477954e-06
66,ARMM,EQ,1,66,1566274560,helped,a,Sulu,2.187023862896252,0,0.0,64729.309000000016,22302.6775,203037.8606640362,42489.29741769262,4857.943597464032,47347.24101515665,0.05656288488186288,13545.763596739365,1548.7324935182435,15094.49609025761,44226.552272109635,1548.7324935182435,45775.284765627875,0.7220827488334681,1,15573.959716184301,0,0,0.0,0.007861031023852851,0.0,-1,0.0,0.0,True,38013.772166820934,66866.34686131004,73539.75049072852,0.0,12288.736509633869,1353.5813891845903,13642.317898818459,41475.97417421214,0.0,793.618126896074,3.3366541298477954e-06
67,ARMM,EQ,1,67,1566274672,helped,a,Sulu,1.3668899259551508,0,5757.353532017398,111140.91000000002,22302.6775,330558.9413047317,59515.10350794158,6804.560997952003,66319.66450589358,0.09599894861069071,18973.681320663076,2169.322164867564,21143.00348553064,74604.12675051155,2169.322164867564,76773.44891537912,0.934728197564594,1,15573.959716184301,0,0,0.0,0.005999195591797061,0.0,-1,0.0,0.0,True,51529.20339011165,115248.69981705322,126268.53035319169,0.0,16726.288757529503,1895.9724302289721,18622.261187758475,67663.39397167048,0.0,1292.0562747328202,3.3366541298477954e-06
68,ARMM,EQ,1,68,1566274785,helped,a,Sulu,1.0935118848681544,0,0.0,49402.30100000001,22302.6775,154961.29437934794,18838.969713231054,2153.9224666751275,20992.892179906183,0.048671135926516056,6005.941393497832,686.6793831036105,6692.620776601442,32406.09476386605,686.6793831036105,33092.77414696966,1.4013586609158761,1,15573.959716184301,0,0,0.0,0.008998215852045917,0.0,-1,0.0,0.0,True,15179.085696760749,51536.28927750841,56126.55690979492,0.0,4971.597910710594,600.1529878115479,5571.750898522142,27425.268730157517,0.0,521.3549552686825,3.3366541298477954e-06
69,ARMM,EQ,1,69,1566274898,helped,a,Sulu,1.913645821809256,0,0.0,25535.25600000001,22302.6775,80097.00443038091,20305.702735614323,2321.61896269459,22627.32169830891,0.020878913937797824,6473.541942064722,740.1417190125893,7213.683661077312,9221.15456480312,740.1417190125893,9961.29628381571,0.14871289110691338,2,15573.959716184301,0,0,0.0,0.01251583668594029,0.005435783465983967,-1,0.15414258188824662,0.0,True,19866.15681635565,27742.127212954827,29010.911611721436,1716.5807204356652,6351.586505562125,646.8786962289753,6998.4652017911,9961.296283815707,1716.5807204356652,158.58300128678624,3.3366541298477954e-06
70,ARMM,EQ,1,70,1566420222,helped,a,Sulu,0.6923660802935437,1,0.0,17854.453000000005,22302.6775,56004.45913066341,23975.158891765055,2741.1601677351955,26716.319059500252,0.010640472104132954,7643.379728064927,873.8931888640249,8517.272916928952,7643.379728064927,873.8931888640249,8517.272916928952,0.0,3,15573.959716184301,0,0,0.0,0.014967756901130025,0.010064129425511948,-1,0.15414258188824662,0.15414258188824662,False,23975.158891765055,9680.902382616547,10656.9187801218,2129.318229232238,7643.379728064926,763.776547294082,8407.156275359008,8407.156275359008,2129.318229232238,120.96027063828072,3.3366541298477954e-06
71,ARMM,EQ,1,71,1566420335,helped,a,Sulu,1.384732197851065,1,0.0,18049.627000000004,22302.6775,56616.66574972747,17266.849992734344,1974.176756701261,19241.026749435605,0.01357868554269568,5504.743130079316,629.3757079945883,6134.118838073904,5504.743130079316,629.3757079945883,6134.118838073904,0.0,3,15573.959716184301,0,0,0.0,0.014886612366672453,0.006969064327532793,-1,0.15414258188824662,0.15414258188824662,False,17266.849992734344,10070.486038871742,10773.4165439817,1533.529709518476,5504.743130079316,550.0699757458241,6054.81310582514,6054.81310582514,1533.529709518476,87.11528701939622,3.3366541298477954e-06
72,ARMM,EQ,1,72,1566420447,helped,a,Sulu,0.8654575817349411,1,0.0,21050.871000000003,22302.6775,66030.7344383145,22245.904272033156,2543.4486987568066,24789.35297078996,0.01498312176788469,7092.086209436306,810.8619555438398,7902.9481649801455,7092.086209436306,810.8619555438398,7902.9481649801455,0.0,3,15573.959716184301,0,0,0.0,0.01378462515101108,0.007754718012587212,-1,0.15414258188824662,0.15414258188824662,False,22245.904272033156,11659.166316072002,12564.790756796587,1975.7370412450364,7092.086209436306,708.6876893301492,7800.773898766454,7800.773898766454,1975.7370412450364,112.23577760156874,3.3366541298477954e-06
73,ARMM,EQ,1,73,1566420560,helped,a,Sulu,0.8654575817349411,1,0.0,19140.492000000006,22302.6775,60038.406214673174,18850.9679407634,2155.2942641903624,21006.26220495376,0.014180498949089649,6009.76647801583,687.1167178201933,6696.883195836023,6009.76647801583,687.1167178201933,6696.883195836023,0.0,3,15573.959716184301,0,0,0.0,0.014456176671459358,0.007189480401281109,-1,0.15414258188824662,0.15414258188824662,False,18850.9679407634,10657.110086119408,11424.529117568141,1674.2207989590058,6009.76647801583,600.5352153012457,6610.301693317076,6610.301693317076,1674.2207989590058,95.1075316831998,3.3366541298477954e-06
74,ARMM,EQ,1,74,1566420673,helped,a,Sulu,1.1250948758190114,1,0.0,21132.137000000006,22302.6775,66285.64330478678,28053.782887264304,3207.4829014490338,31261.26578871334,0.012724464954718453,8943.661912067715,1022.5588033734005,9966.220715441115,8943.661912067715,1022.5588033734005,9966.220715441115,0.0,3,15573.959716184301,0,0,0.0,0.0137580944596874,0.009938329418181043,-1,0.15414258188824662,0.15414258188824662,False,28053.782887264304,11471.238927106942,12613.294285288603,2491.555178860279,8943.661912067715,893.7092566895222,9837.371168757238,9837.371168757238,2491.555178860279,141.53788034483543,3.3366541298477954e-06
75,ARMM,EQ,1,75,1566420785,helped,a,Sulu,0.8654575817349411,1,0.0,21142.00600000001,22302.6775,66316.59961619887,12417.765455138051,1419.76469026006,13837.530145398112,0.01906580866515005,3958.8349414555037,452.626850197163,4411.461791652667,5115.419433618545,452.626850197163,5568.046283815707,0.10324384376871835,2,15573.959716184301,0,0,0.0,0.013754882974383056,0.006300341875343115,-1,0.15414258188824662,0.15414258188824662,False,12231.250038809641,12013.58440389358,12619.19120342177,1634.0325122992017,3907.1377372473185,395.59270773762216,4302.730444984941,5568.046283815708,1634.0325122992017,75.69324140915403,3.3366541298477954e-06
76,ARMM,EQ,1,76,1566420898,helped,a,Sulu,0.5192745695361523,0,0.0,27279.287000000004,22302.6775,85567.54518915464,34380.159933142255,3930.7987652780475,38310.958698420305,0.0171684644046854,10960.537056998148,1253.1548897450075,12213.691946743154,10960.537056998148,1253.1548897450075,12213.691946743154,0.0,3,15573.959716184301,0,0,0.0,0.012109145237957699,0.009387824058923562,-1,0.15414258188824662,0.0,True,34380.159933142255,29592.720527757567,30992.32108058872,3053.4229866857886,10960.537056998148,1095.2486266179887,12055.785683616137,12055.785683616137,3053.4229866857886,173.45592864991033,3.3366541298477954e-06
77,ARMM,EQ,1,77,1566515015,helped,a,Sulu,1.7456302796398873,0,411.2395447708592,23346.768,22302.6775,71942.38132140189,21129.794394956956,2415.8401205751643,23545.63451553212,0.01758268818256821,6736.267224630416,770.179813498234,7506.44703812865,7002.628470317465,770.179813498234,7772.808283815699,0.017874527161591772,2,15573.959716184301,0,0,0.0,0.013089305732282152,0.00812877731985652,-1,0.15414258188824662,0.15414258188824662,True,21080.131455805564,25679.41503321427,26524.5425536619,2289.014518795394,6722.749327814132,673.1317811435767,7395.881108957708,7772.808283815699,2289.014518795394,105.6349793557581,3.3366541298477954e-06
78,ARMM,EQ,1,78,1566734011,helped,a,Sulu,1.6341969198315616,1,0.0,19313.260000000006,22302.6775,60580.33143607796,19089.718369377068,2182.5913998589936,21272.30976923606,0.01428072615736006,6085.881101254441,695.8191574722416,6781.7002587266825,6085.881101254441,695.8191574722416,6781.7002587266825,0.0,3,15573.959716184301,0,0,0.0,0.014391372091969045,0.007217264712403919,-1,0.15414258188824662,0.15414258188824662,False,19089.718369377068,10750.511989685929,11527.650422655057,1695.4250646816706,6085.881101254441,608.1410868141209,6694.022188068562,6694.022188068562,1695.4250646816706,96.31208330225223,3.3366541298477954e-06
79,ARMM,EQ,1,79,1570113017,helped,a,Tawi-tawi,4.357857924977816,0,0.0,37827.422000000006,22302.6775,118654.11443393744,13617.86231551131,1556.9757813702493,15174.838096881558,0.03759434196043095,4341.430779743857,496.37031304518257,4837.801092789039,21757.091970770518,496.37031304518257,22253.4622838157,1.507218985570826,2,15573.959716184301,0,0,0.0,0.010283160715591455,0.0,-1,0.0,0.0,True,10943.735202565722,66883.12111826555,70231.22066754533,0.0,3591.7143493559893,433.8241889374898,4025.538538293479,21006.184361355587,0.0,398.9228750593067,3.3366541298477954e-06
80,ARMM,EQ,1,80,1570130121,helped,a,Tawi-tawi,1.7431429091432844,0,2056.1977494659377,39478.047000000006,22302.6775,117381.9453861388,10175.688150610897,1163.4204871664192,11339.108637777315,0.03852569140691267,3244.058712484875,370.90325895098016,3614.961971435855,23533.184024864724,370.90325895098016,23904.087283815705,2.1844694645126292,2,15573.959716184301,0,0,0.0,0.01006588966786871,0.0,-1,0.0,0.0,True,7307.248961994516,69948.26481969672,73295.80650664255,0.0,2429.732789298663,324.16685941899595,2753.899648717659,19402.561192194367,0.0,366.0867749468373,3.3366541298477954e-06
81,ARMM,EQ,1,81,1570130251,helped,a,Tawi-tawi,1.369612338989691,0,3402.0725077933016,31803.640999999996,22302.6775,89087.8304627158,10786.52011525045,1233.2589503110573,12019.779065561508,0.027999062044185917,3438.799232539102,393.168049597364,3831.967282136466,15836.51323421833,393.168049597364,16229.681283815693,1.42668554536728,2,15573.959716184301,0,0,0.0,0.01121480107048948,0.0,-1,0.0,0.0,True,8854.419539456296,56576.22825513258,59047.333244062254,0.0,2901.5102689934542,343.626131035732,3245.136400029186,16229.681283815695,0.0,308.45166570265854,3.3366541298477954e-06
82,ARMM,EQ,1,82,1570130385,helped,a,Tawi-tawi,1.2451021178851789,0,3262.500324536639,40550.086,22302.6775,116960.79784928713,10226.972934254212,1169.2840481450394,11396.256982399253,0.03835192503007974,3260.4127847947993,372.7725864211581,3633.1853712159573,24603.353697394545,372.7725864211581,24976.1262838157,2.294884054469116,2,15573.959716184301,0,0,0.0,0.009931940425125364,0.0,-1,0.0,0.0,True,7223.844278179447,71804.82030375123,75286.1763684185,0.0,2407.119564503403,325.8006385800287,2732.9202030834317,20060.284448971754,0.0,378.0971624410366,3.3366541298477954e-06
83,ARMM,EQ,1,83,1570250319,helped,a,Tawi-tawi,1.936825692679061,0,2302.9416131838616,26021.849999999995,22302.6775,74399.62654545586,8672.336415401502,991.5372511363533,9663.873666537855,0.02351869975268169,2764.7848406357843,316.106173025612,3080.8910136613963,10131.784110790082,316.106173025612,10447.890283815694,1.0078922499764877,2,15573.959716184301,0,0,0.0,0.012398264897451126,0.0,-1,0.0,0.0,True,7519.416128146277,46716.519377364995,48312.73463217284,0.0,2444.2373583640515,276.27458880379726,2720.5119471678486,10447.890283815694,0.0,199.36599957173397,3.3366541298477954e-06
84,ARMM,EQ,1,84,1570250427,helped,a,Tawi-tawi,3.6799690676220638,0,2020.1240840123432,39276.79299999999,22302.6775,116863.82056342404,10419.673614255154,1191.3161619132406,11610.989776168395,0.03823867979160283,3321.8421587920525,379.79651533451903,3701.6386741265715,23323.036768481168,379.79651533451903,23702.833283815686,2.197196586179465,2,15573.959716184301,0,0,0.0,0.010091645489374947,0.0,-1,0.0,0.0,True,7508.288871977929,69518.72219203453,72922.15383279328,0.0,2497.19253977683,331.93950342329344,2829.1320432001235,20039.72487068682,0.0,378.0627229189135,3.3366541298477954e-06
85,ARMM,EQ,1,85,1570250534,helped,a,Tawi-tawi,2.7115561747025616,0,3015.7566464626752,27355.366999999995,22302.6775,76346.59618532997,11807.591210375957,1350.0014264305862,13157.592636806543,0.022956760924809364,3764.3195491785773,430.38603340320225,4194.70558258178,11351.02125041249,430.38603340320225,11781.407283815692,0.7402759370894499,2,15573.959716184301,0,0,0.0,0.012092294701636887,0.0,-1,0.0,0.0,True,10616.495485717844,48984.545710480874,50788.56963096107,0.0,3433.2146427652233,376.1543891005665,3809.36903186579,11781.407283815694,0.0,225.3908143070162,3.3366541298477954e-06
86,ARMM,EQ,1,86,1570250749,helped,a,Tawi-tawi,1.7431431886231155,0,0.0,59169.49600000002,22302.6775,185598.27178765726,18817.850849096398,2151.5078762477992,20969.3587253442,0.05981019459470588,5999.208612341498,685.9096016974836,6685.118214038982,38441.400074562225,685.9096016974836,39127.30967625971,1.7240115102612021,1,15573.959716184301,0,0,0.0,0.008222067931794311,0.0,-1,0.0,0.0,True,14426.435860836436,104554.53560117976,109855.3839696146,0.0,4754.549386989018,599.480204235666,5354.029591224684,31065.421125762223,0.0,588.7306804902387,3.3366541298477954e-06
87,ARMM,EQ,1,87,1570250964,helped,a,Tawi-tawi,2.324190980270783,0,463.7868229113265,52427.598000000005,22302.6775,162996.0402226141,13483.04501020398,1541.5616675828,15024.60667778678,0.05375848063471,4298.452107909779,491.4562298734734,4789.908337783253,33744.75811428268,491.4562298734734,34236.21434415616,2.183950731017208,1,15573.959716184301,0,0,0.0,0.008734740665458405,0.0,-1,0.0,0.0,True,9629.132768316038,92852.26564116128,97338.22904376205,0.0,3201.7427003417406,429.52931454570876,3631.2720148874496,25564.629277501735,0.0,482.35483112827876,3.3366541298477954e-06
88,ARMM,EQ,1,88,1570510121,helped,a,Tawi-tawi,1.4599905267640183,0,4660.7144903575645,60632.23,22302.6775,175567.0953818111,20989.75971879111,2399.8294873134437,23389.589206104552,0.05528655986364308,6691.638638029851,765.0755574531094,7456.71419548296,39561.043546816596,765.0755574531094,40326.1191042697,1.5659733769777446,1,15573.959716184301,0,0,0.0,0.008122285012863419,0.0,-1,0.0,0.0,True,16488.307722863654,107044.48779920743,112571.12199225747,0.0,5417.5782854959325,668.670696987837,6086.248982483769,32697.444226124895,0.0,620.5988443849955,3.3366541298477954e-06
89,ARMM,EQ,1,89,1570510243,helped,a,Tawi-tawi,3.7542613279189205,1,10715.074075858876,20574.4839999999,22302.6775,30926.23000822365,11172.045734034013,1277.3373847698983,12449.383118803911,0.00671269576768992,3561.732287303569,407.2204366496669,3968.9527239532363,4593.30384716593,407.2204366496669,5000.524283815597,0.10238189059707911,2,15573.959716184301,0,0,0.0,0.013943298330456665,0.007091627492368685,-1,0.15414258188824662,0.15414258188824662,False,11005.653648022018,8326.60745790755,8822.809825043836,1776.7681578001723,3515.6118717309396,355.9078192338053,3871.5196909647448,5000.524283815596,1776.7681578001723,62.01979114090593,3.3366541298477954e-06
