,region,hazard,rp,index,hhid,helped_cat,affected_cat,province,pcwgt,ispoor,pcsoc,c,pov_line,k,dk_private,dk_public,dk0,pc_fee,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,t_pov_bool,dk_prv_t,sav_f,sav_i,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta,scale_fac_soc
52,ARMM,EQ,1,52,1566126012,helped,a,Sulu,1.7028797404388318,1,685.3992467243188,20699.721,22302.6775,62779.36740259002,25428.755827074947,2907.354770949359,28336.110598024305,0.01251334199829624,8106.794864698598,926.8767151403513,9033.671579838949,8106.794864698598,926.8767151403513,9033.671579838949,0.0,3,15573.959716184301,0.0,0,0.0,0.013901054618474238,0.621346792392895,-1,4.836223506743741,4.836223506743741,False,25428.755827074947,7.105427357601002e-15,12355.195011141155,0.0,8106.793372187429,7.551282092282579,8114.344654279711,8114.344654279711,8114.344654279711,0.0,1.3632890789144594e-06
53,ARMM,EQ,1,53,1566131117,helped,a,Sulu,1.7147229777606354,1,0.0,18379.77500000001,22302.6775,57652.24831129183,24723.224280530532,2826.6889876192463,27549.91326814978,0.01093627166209794,7881.866065259588,901.1601300767321,8783.02619533632,7881.866065259588,901.1601300767321,8783.02619533632,0.0,3,15573.959716184301,0.0,0,0.0,0.014752305599606979,0.7440046997392856,-1,4.836223506743741,4.836223506743741,False,24723.224280530532,0.0,10970.471571634167,0.0,7881.866065259588,7.341768588389924,7889.207833847978,7889.207833847978,7889.207833847978,0.0,1.3632890789144594e-06
54,ARMM,EQ,1,54,1566131236,helped,a,Sulu,1.7147229777606354,1,0.0,18344.682000000008,22302.6775,57542.17131905508,18177.92596918458,2078.343122717865,20256.269091902446,0.013546083894759595,5795.197916242112,662.5843759309237,6457.782292173036,5795.197916242112,662.5843759309237,6457.782292173036,0.0,3,15573.959716184301,0.0,0,0.0,0.014766409286667358,0.3420721007646727,-1,4.836223506743741,4.836223506743741,False,18177.92596918458,0.0,10949.527985147655,0.0,5795.197916242112,5.398087416443279,5800.596003658556,5800.596003658556,5800.596003658556,0.0,1.3632890789144594e-06
55,ARMM,EQ,1,55,1566131354,helped,a,Sulu,1.4289358458538441,0,0.0,22801.00600000001,22302.6775,71520.4217494096,28049.354379454566,3206.976575327678,31256.330954782243,0.014628069036051084,8942.250085477895,1022.3973845136035,9964.6474699915,8942.250085477895,1022.3973845136035,9964.6474699915,0.0,3,15573.959716184301,0.0,0,0.0,0.013245031369892041,0.30903059598089694,-1,4.836223506743741,1.4065510597302484,True,28049.354379454566,0.0,25904.493269837425,0.0,8942.250085477895,8.329490788540378,8950.579576266437,8950.579576266437,8950.579576266437,0.0,1.3632890789144594e-06
56,ARMM,EQ,1,56,1566131473,helped,a,Sulu,2.0005102028273702,1,0.0,15999.516000000005,22302.6775,50186.03705934847,21607.47383732838,2470.4548101497244,24077.928647478104,0.009485156741711553,6888.551948644471,787.591202220756,7676.143150865227,6888.551948644471,787.591202220756,7676.143150865227,0.0,3,15573.959716184301,0.0,0,0.0,0.015811627453515734,0.7193930122026931,-1,4.836223506743741,4.836223506743741,False,21607.47383732838,0.0,9549.748829781609,0.0,6888.551948644471,6.416520389627369,6894.968469034098,6894.968469034098,6894.968469034098,0.0,1.3632890789144594e-06
57,ARMM,EQ,1,57,1566131592,helped,a,Sulu,1.7147229777606354,1,0.0,18754.285000000003,22302.6775,58826.98214318376,21082.1134780566,2410.3886017444274,23492.502079801026,0.012837126171717823,6721.064895144022,768.4418467674972,7489.5067419115185,6721.064895144022,768.4418467674972,7489.5067419115185,0.0,3,15573.959716184301,0.0,0,0.0,0.014604266181320893,0.4840232665648822,-1,4.836223506743741,4.836223506743741,False,21082.1134780566,-5.329070518200751e-15,11194.009789584483,0.0,6721.064895144022,6.260510229321366,6727.325405373343,6727.325405373343,6727.325405373343,0.0,1.3632890789144594e-06
58,ARMM,EQ,1,58,1566211116,helped,a,Sulu,1.7375861048218841,0,0.0,68036.97700000001,22302.6775,213413.09631666602,41538.41816417344,4749.226389547307,46287.64455372075,0.06071719484587992,13242.619361366544,1514.0729983785498,14756.692359745093,46176.78507654303,1514.0729983785498,47690.858074921576,0.7928603728964803,1,15573.959716184301,5843.039496960806,0,0.0,0.007667565439693043,0.005378428299339153,-1,0.0,0.0,True,897.7790972751156,25449.575007751413,77297.63335705939,0.0,290.6216841897268,12.335181294670106,302.18231807447506,1024.9534290112806,0.0,19.59853939380187,1.3632890789144594e-06
59,ARMM,EQ,1,59,1566211249,helped,a,Sulu,2.171982724187299,1,0.0,22240.633,22302.6775,69762.68731887691,5684.585728786773,649.9377142888696,6334.523443075643,0.023043648613294603,1812.2694209455246,207.2028290751685,2019.472250020693,6459.470454740534,207.2028290751685,6666.673283815702,2.2627692151958776,2,15573.959716184301,0.0,0,0.0,0.013410853669601229,0.02395840882105899,-1,4.836223506743741,4.836223506743741,False,0.18112672397504717,13060.38176231101,13274.940110481271,0.0,0.06031719284369997,1.6880853592580358,1.748402552101736,2.1765145910343464,0.0,0.041035648194219974,1.3632890789144594e-06
60,ARMM,EQ,1,60,1566211379,helped,a,Sulu,0.7601939534655546,0,0.0,29673.543,22302.6775,93077.66114176015,10739.659540437397,1227.9012239370795,11967.560764374477,0.029467550972236273,3423.8478413543903,391.4599842894237,3815.307825643814,13708.123299526278,391.4599842894237,14099.583283815702,1.5370621771528974,2,15573.959716184301,0.0,0,0.0,0.01161034951246798,0.0,-1,0.0,0.0,True,7.065386871585673,25997.339559425407,33712.47447410444,0.0,2.3201811049208168,3.1892318804905266,5.509412985411343,16.69578812555402,0.0,0.3169745837051447,1.3632890789144594e-06
61,ARMM,EQ,1,61,1566233153,helped,a,Sulu,1.4385332764130407,0,1919.1177980076216,30097.895999999993,22302.6775,88388.99921299807,25651.631226090976,2932.836861345877,28584.468087436853,0.021727171599019636,8177.852831335482,935.0005108592761,9112.853342194758,13588.935772956416,935.0005108592761,14523.936283815692,0.5117743558705109,2,15573.959716184301,0.0,0,0.0,0.011528211274024895,0.017346728293685137,-1,0.5009633911368017,0.0,True,2686.563398043898,0.21409858514668656,34194.578936365164,0.0,864.9775397043982,7.617466809334609,872.5950065137328,2261.1340477799827,2249.9118628895562,0.0021284840330153543,1.3632890789144594e-06
62,ARMM,EQ,1,62,1566237172,helped,a,Sulu,1.1047933677294892,0,0.0,62615.32800000002,22302.6775,196406.88952661192,17122.456357308332,1957.6677490366565,19080.12410634499,0.06442336372968405,5458.709842422738,624.1125681303746,6082.822410553113,40403.17231945498,624.1125681303746,41027.28488758535,2.0408556896170444,1,15573.959716184301,0.0,0,0.0,0.007992629207138464,0.0,-1,0.0,0.0,True,0.8852473851620088,56571.02442128808,71138.04082770845,0.0,0.29353932388413184,5.084656872168539,5.378196196052671,7.2573167547760935,0.0,0.13711906846576874,1.3632890789144594e-06
63,ARMM,EQ,1,63,1566274222,helped,a,Sulu,1.913645821809256,0,0.0,74621.10900000003,22302.6775,234065.68934233268,18222.3910170545,2083.426960477928,20305.817977532428,0.07765962409062856,5809.3735572474825,664.2051244169487,6473.578681664431,47933.43636468184,664.2051244169487,48597.64148909879,2.3116649603232675,1,15573.959716184301,0.0,0,0.0,0.007321484479995207,0.0,-1,0.0,0.0,True,0.25427929529980253,69234.16270471724,84777.9565091613,0.0,0.084757618107287,5.411291684949218,5.4960493030565045,6.110631098042941,0.0,0.11515497512383918,1.3632890789144594e-06
64,ARMM,EQ,1,64,1566274335,helped,a,Sulu,1.6402678738822034,0,0.0,29568.061000000012,22302.6775,92746.79341044293,13829.909673916323,1581.219865639194,15411.129539555517,0.028096286485702393,4409.032353853938,504.09942729478195,4913.13178114872,13490.001856520928,504.09942729478195,13994.101283815711,1.1177263448049632,2,15573.959716184301,0.0,0,0.0,0.011631040632329493,0.0,-1,0.0,0.0,True,70.14078642420938,20823.970017275602,33592.63381960435,0.0,22.84796924160353,4.106907548631838,26.954876790235367,107.05978935723655,0.0,2.0407551601502543,1.3632890789144594e-06
65,ARMM,EQ,1,65,1566274447,helped,a,Sulu,2.187023862896252,0,0.0,44617.313,22302.6775,139952.1162831769,27767.932109740545,3174.800625231319,30942.73273497186,0.03960344705792513,8852.531502962182,1012.1395586611035,9864.671061623285,28031.2137251546,1012.1395586611035,29043.353283815704,0.7836224798314356,2,15573.959716184301,0.0,0,0.0,0.009468436907342037,0.10744321151782527,-1,0.0,0.0,True,631.6326251230475,24553.552599715622,50690.26930917122,0.0,204.43054096530147,8.24592008771205,212.67646105301353,715.1679635676479,0.0,13.676223146037968,1.3632890789144594e-06
66,ARMM,EQ,1,66,1566274560,helped,a,Sulu,2.187023862896252,0,0.0,64729.309000000016,22302.6775,203037.8606640362,42489.29741769262,4857.943597464032,47347.24101515665,0.05656288488186288,13545.763596739365,1548.7324935182435,15094.49609025761,44226.552272109635,1548.7324935182435,45775.284765627875,0.7220827488334681,1,15573.959716184301,5843.039496960806,0,0.0,0.007861031023852851,0.019442574690598933,-1,0.0,0.0,True,1293.1726984557517,20937.424837301558,73539.75049072852,0.0,418.04476764464016,12.617552855742598,429.8877730904609,1376.747880411161,0.0,26.343252830439408,1.3632890789144594e-06
67,ARMM,EQ,1,67,1566274672,helped,a,Sulu,1.3668899259551508,0,5757.353532017398,111140.91000000002,22302.6775,330558.9413047317,59515.10350794158,6804.560997952003,66319.66450589358,0.09599894861069071,18973.681320663076,2169.322164867564,21143.00348553064,74604.12675051155,2169.322164867564,76773.44891537912,0.934728197564594,1,15573.959716184301,5843.039496960806,0,0.0,0.005999195591797061,0.0,-1,0.0,0.0,True,647.7021323124385,51069.419900305984,126268.53035319169,0.0,210.25058002225765,17.673508621344116,227.1495412336799,843.5775895130502,0.0,16.1084103793355,1.3632890789144594e-06
68,ARMM,EQ,1,68,1566274785,helped,a,Sulu,1.0935118848681544,0,0.0,49402.30100000001,22302.6775,154961.29437934794,18838.969713231054,2153.9224666751275,20992.892179906183,0.048671135926516056,6005.941393497832,686.6793831036105,6692.620776601442,32406.09476386605,686.6793831036105,33092.77414696966,1.4013586609158761,1,15573.959716184301,0.0,0,0.0,0.008998215852045917,0.0,-1,0.0,0.0,True,21.464473288074096,38191.59641121404,56126.55690979492,0.0,7.030247584428967,5.594389894652561,12.624637479081528,43.52730573713675,0.0,0.8274550291132502,1.3632890789144594e-06
69,ARMM,EQ,1,69,1566274898,helped,a,Sulu,1.913645821809256,0,0.0,25535.25600000001,22302.6775,80097.00443038091,20305.702735614323,2321.61896269459,22627.32169830891,0.020878913937797824,6473.541942064722,740.1417190125893,7213.683661077312,9221.15456480312,740.1417190125893,9961.29628381571,0.5597206023962121,2,15573.959716184301,0.0,0,0.0,0.01251583668594029,0.0055094325002533456,-1,2.2928709055876677,0.0,True,2376.6906235095676,667.8154744865456,29010.911611721436,0.0,765.9144903087902,6.029948554360543,771.9444388631507,2116.6513495319123,0.0,40.56413590170351,1.3632890789144594e-06
70,ARMM,EQ,1,70,1566420222,helped,a,Sulu,0.6923660802935437,1,0.0,17854.453000000005,22302.6775,56004.45913066341,23975.158891765055,2741.1601677351955,26716.319059500252,0.010640472104132954,7643.379728064927,873.8931888640249,8517.272916928952,7643.379728064927,873.8931888640249,8517.272916928952,0.0,3,15573.959716184301,0.0,0,0.0,0.014967756901130025,0.7349532636156606,-1,4.836223506743741,4.836223506743741,False,23975.158891765055,0.0,10656.9187801218,0.0,7643.379728064926,7.119624303688955,7650.499352368615,7650.499352368615,7650.499352368615,0.0,1.3632890789144594e-06
71,ARMM,EQ,1,71,1566420335,helped,a,Sulu,1.384732197851065,1,0.0,18049.627000000004,22302.6775,56616.66574972747,17266.849992734344,1974.176756701261,19241.026749435605,0.01357868554269568,5504.743130079316,629.3757079945883,6134.118838073904,5504.743130079316,629.3757079945883,6134.118838073904,0.0,3,15573.959716184301,0.0,0,0.0,0.014886612366672453,0.3062070003989121,-1,4.836223506743741,4.836223506743741,False,17266.849992734344,0.0,10773.4165439817,0.0,5504.743130079316,5.127535771979716,5509.870665851296,5509.870665851296,5509.870665851296,0.0,1.3632890789144594e-06
72,ARMM,EQ,1,72,1566420447,helped,a,Sulu,0.8654575817349411,1,0.0,21050.871000000003,22302.6775,66030.7344383145,22245.904272033156,2543.4486987568066,24789.35297078996,0.01498312176788469,7092.086209436306,810.8619555438398,7902.9481649801455,7092.086209436306,810.8619555438398,7902.9481649801455,0.0,3,15573.959716184301,0.0,0,0.0,0.01378462515101108,0.4321720387451077,-1,4.836223506743741,4.836223506743741,False,22245.904272033156,7.105427357601002e-15,12564.790756796587,0.0,7092.086209436306,6.606107656166824,7098.692317092472,7098.692317092472,7098.692317092472,0.0,1.3632890789144594e-06
73,ARMM,EQ,1,73,1566420560,helped,a,Sulu,0.8654575817349411,1,0.0,19140.492000000006,22302.6775,60038.406214673174,18850.9679407634,2155.2942641903624,21006.26220495376,0.014180498949089649,6009.76647801583,687.1167178201933,6696.883195836023,6009.76647801583,687.1167178201933,6696.883195836023,0.0,3,15573.959716184301,0.0,0,0.0,0.014456176671459358,0.343513746588137,-1,4.836223506743741,4.836223506743741,False,18850.9679407634,0.0,11424.529117568141,0.0,6009.76647801583,5.597952868842895,6015.364430884673,6015.364430884673,6015.364430884673,0.0,1.3632890789144594e-06
74,ARMM,EQ,1,74,1566420673,helped,a,Sulu,1.1250948758190114,1,0.0,21132.137000000006,22302.6775,66285.64330478678,28053.782887264304,3207.4829014490338,31261.26578871334,0.012724464954718453,8943.661912067715,1022.5588033734005,9966.220715441115,8943.661912067715,1022.5588033734005,9966.220715441115,0.0,3,15573.959716184301,0.0,0,0.0,0.0137580944596874,0.7493155457884052,-1,4.836223506743741,4.836223506743741,False,28053.782887264304,0.0,12613.294285288603,0.0,8943.661912067715,8.330805871037793,8951.992717938752,8951.992717938752,8951.992717938752,0.0,1.3632890789144594e-06
75,ARMM,EQ,1,75,1566420785,helped,a,Sulu,0.8654575817349411,1,0.0,21142.00600000001,22302.6775,66316.59961619887,12417.765455138051,1419.76469026006,13837.530145398112,0.01906580866515005,3958.8349414555037,452.626850197163,4411.461791652667,5115.419433618545,452.626850197163,5568.046283815707,0.8354896388063324,2,15573.959716184301,0.0,0,0.0,0.013754882974383056,0.08674496673903644,-1,4.836223506743741,4.836223506743741,False,1147.0811924322586,0.20813227739412454,12619.19120342177,0.0,371.6288338306812,3.687559491515064,375.31639332219623,1349.2436692135877,1338.2662100250243,0.0033794603431296366,1.3632890789144594e-06
76,ARMM,EQ,1,76,1566420898,helped,a,Sulu,0.5192745695361523,0,0.0,27279.287000000004,22302.6775,85567.54518915464,34380.159933142255,3930.7987652780475,38310.958698420305,0.0171684644046854,10960.537056998148,1253.1548897450075,12213.691946743154,10960.537056998148,1253.1548897450075,12213.691946743154,0.32463752417793257,3,15573.959716184301,5843.039496960806,0,0.0,0.012109145237957699,0.3506234572020155,-1,2.0809248554913267,2.3121387283236987,True,7152.486269539192,0.27905872101658247,30992.32108058872,0.0,2294.5499281437023,10.209476539018366,2303.9848572727988,4640.519839806333,4625.945475920834,0.0017575388196320318,1.3632890789144594e-06
77,ARMM,EQ,1,77,1566515015,helped,a,Sulu,1.7456302796398873,0,411.2395447708592,23346.768,22302.6775,71942.38132140189,21129.794394956956,2415.8401205751643,23545.63451553212,0.01758268818256821,6736.267224630416,770.179813498234,7506.44703812865,7002.628470317465,770.179813498234,7772.808283815699,0.32364470797660155,2,15573.959716184301,0.0,0,0.0,0.013089305732282152,0.11374294060718738,-1,4.836223506743741,1.098265895953756,True,12013.800502422751,0.4659930940462971,26524.5425536619,0.0,3854.0083447168013,6.274669477079369,3860.2830141938807,7772.8082838157,7748.918194099339,-0.005683080243585437,1.3632890789144594e-06
78,ARMM,EQ,1,78,1566734011,helped,a,Sulu,1.6341969198315616,1,0.0,19313.260000000006,22302.6775,60580.33143607796,19089.718369377068,2182.5913998589936,21272.30976923606,0.01428072615736006,6085.881101254441,695.8191574722416,6781.7002587266825,6085.881101254441,695.8191574722416,6781.7002587266825,0.0,3,15573.959716184301,0.0,0,0.0,0.014391372091969045,0.3485330198905485,-1,4.836223506743741,4.836223506743741,False,19089.718369377068,0.0,11527.650422655057,0.0,6085.881101254441,5.668851808939508,6091.549953063381,6091.549953063381,6091.549953063381,0.0,1.3632890789144594e-06
79,ARMM,EQ,1,79,1570113017,helped,a,Tawi-tawi,4.357857924977816,0,0.0,37827.422000000006,22302.6775,118654.11443393744,13617.86231551131,1556.9757813702493,15174.838096881558,0.03759434196043095,4341.430779743857,496.37031304518257,4837.801092789039,21757.091970770518,496.37031304518257,22253.4622838157,1.507218985570826,2,15573.959716184301,0.0,0,0.0,0.010283160715591455,0.0,-1,0.0,0.0,True,9.427219364716972,59058.91305595128,70231.22066754533,0.0,3.093996559679393,4.0439383089596905,7.137934868639084,21.76550673194963,0.0,0.41334296477971677,1.3632890789144594e-06
80,ARMM,EQ,1,80,1570130121,helped,a,Tawi-tawi,1.7431429091432844,0,2056.1977494659377,39478.047000000006,22302.6775,117381.9453861388,10175.688150610897,1163.4204871664192,11339.108637777315,0.03852569140691267,3244.058712484875,370.90325895098016,3614.961971435855,23533.184024864724,370.90325895098016,23904.087283815705,2.1844694654585455,2,15573.959716184301,0.0,0,0.0,0.01006588966786871,0.0,-1,0.0,0.0,True,0.26414933514140504,67106.0029097979,73295.80650664255,0.0,0.09063521900016709,3.021755851166978,3.112391070167145,3.7142226079402527,0.0,0.07007980866516698,1.3632890789144594e-06
81,ARMM,EQ,1,81,1570130251,helped,a,Tawi-tawi,1.369612338989691,0,3402.0725077933016,31803.640999999996,22302.6775,89087.8304627158,10786.52011525045,1233.2589503110573,12019.779065561508,0.027999062044185917,3438.799232539102,393.168049597364,3831.967282136466,15836.51323421833,393.168049597364,16229.681283815693,1.6443453643837256,2,15573.959716184301,0.0,0,0.0,0.01121480107048948,0.0,-1,0.0,0.0,True,4.040377048034067,51509.59665410445,59047.333244062254,0.0,1.3341907501265153,3.203147520792642,4.537338270919157,11.39497801268153,0.0,0.21611476142806313,1.3632890789144594e-06
82,ARMM,EQ,1,82,1570130385,helped,a,Tawi-tawi,1.2451021178851789,0,3262.500324536639,40550.086,22302.6775,116960.79784928713,10226.972934254212,1169.2840481450394,11396.256982399253,0.03835192503007974,3260.4127847947993,372.7725864211581,3633.1853712159573,24603.353697394545,372.7725864211581,24976.1262838157,2.2948840559694874,2,15573.959716184301,0.0,0,0.0,0.009931940425125364,0.0,-1,0.0,0.0,True,0.15572084580027187,69107.4821898523,75286.1763684185,0.0,0.05633658482942246,3.036985297348533,3.0933218821779556,3.4668393216182762,0.0,0.0653431467264792,1.3632890789144594e-06
83,ARMM,EQ,1,83,1570250319,helped,a,Tawi-tawi,1.936825692679061,0,2302.9416131838616,26021.849999999995,22302.6775,74399.62654545586,8672.336415401502,991.5372511363533,9663.873666537855,0.02351869975268169,2764.7848406357843,316.106173025612,3080.8910136613963,10131.784110790082,316.106173025612,10447.890283815694,1.6544371034781877,2,15573.959716184301,0.0,0,0.0,0.012398264897451126,0.003827096145698571,-1,0.0,0.0,True,3.6211875634089368,43389.056801021135,48312.73463217284,0.0,1.1949828260461495,2.5753229578831665,3.7703057839293157,9.95538776945467,0.0,0.18879353629180387,1.3632890789144594e-06
84,ARMM,EQ,1,84,1570250427,helped,a,Tawi-tawi,3.6799690676220638,0,2020.1240840123432,39276.79299999999,22302.6775,116863.82056342404,10419.673614255154,1191.3161619132406,11610.989776168395,0.03823867979160283,3321.8421587920525,379.79651533451903,3701.6386741265715,23323.036768481168,379.79651533451903,23702.833283815686,2.1971965876100104,2,15573.959716184301,0.0,0,0.0,0.010091645489374947,0.0,-1,0.0,0.0,True,0.2557156078174461,66444.97813046034,72922.15383279328,0.0,0.0878026034546988,3.0942093787765543,3.182011982231253,3.768166468800265,0.0,0.07108896378466359,1.3632890789144594e-06
85,ARMM,EQ,1,85,1570250534,helped,a,Tawi-tawi,2.7115561747025616,0,3015.7566464626752,27355.366999999995,22302.6775,76346.59618532997,11807.591210375957,1350.0014264305862,13157.592636806543,0.022956760924809364,3764.3195491785773,430.38603340320225,4194.70558258178,11351.02125041249,430.38603340320225,11781.407283815692,1.2143297359125598,2,15573.959716184301,0.0,0,0.0,0.012092294701636887,0.0,-1,0.0,0.0,True,39.803564065771035,40860.154524167934,50788.56963096107,0.0,12.994056102878131,3.506363137317578,16.50041924019571,65.97931422217547,0.0,1.2565206932237705,1.3632890789144594e-06
86,ARMM,EQ,1,86,1570250749,helped,a,Tawi-tawi,1.7431431886231155,0,0.0,59169.49600000002,22302.6775,185598.27178765726,18817.850849096398,2151.5078762477992,20969.3587253442,0.05981019459470588,5999.208612341498,685.9096016974836,6685.118214038982,38441.400074562225,685.9096016974836,39127.30967625971,1.7240115102612021,1,15573.959716184301,0.0,0,0.0,0.008222067931794311,0.0,-1,0.0,0.0,True,4.5035060684776465,92729.38049394617,109855.3839696146,0.0,1.484229523059776,5.588118471007856,7.072347994067632,15.098683044648938,0.0,0.28613994664347225,1.3632890789144594e-06
87,ARMM,EQ,1,87,1570250964,helped,a,Tawi-tawi,2.324190980270783,0,463.7868229113265,52427.598000000005,22302.6775,162996.0402226141,13483.04501020398,1541.5616675828,15024.60667778678,0.05375848063471,4298.452107909779,491.4562298734734,4789.908337783253,33744.75811428268,491.4562298734734,34236.21434415616,2.183950731017208,1,15573.959716184301,0.0,0,0.0,0.008734740665458405,0.0,-1,0.0,0.0,True,0.3489294197190549,87247.65835347163,97338.22904376205,0.0,0.11665328274286069,4.003903180610505,4.120556463353366,4.915352194835748,0.0,0.09274313553072216,1.3632890789144594e-06
88,ARMM,EQ,1,88,1570510121,helped,a,Tawi-tawi,1.4599905267640183,0,4660.7144903575645,60632.23,22302.6775,175567.0953818111,20989.75971879111,2399.8294873134437,23389.589206104552,0.05528655986364308,6691.638638029851,765.0755574531094,7456.71419548296,39561.043546816596,765.0755574531094,40326.1191042697,1.5659733769777446,1,15573.959716184301,0.0,0,0.0,0.008122285012863419,0.0,-1,0.0,0.0,True,10.78755018627972,92408.2316703549,112571.12199225747,0.0,3.5508189163693453,6.233085006741112,9.783903923110458,27.194399228799064,0.0,0.5161508226276758,1.3632890789144594e-06
89,ARMM,EQ,1,89,1570510243,helped,a,Tawi-tawi,3.7542613279189205,1,10715.074075858876,20574.4839999999,22302.6775,30926.23000822365,11172.045734034013,1277.3373847698983,12449.383118803911,0.00671269576768992,3561.732287303569,407.2204366496669,3968.9527239532363,4593.30384716593,407.2204366496669,5000.524283815597,0.9197188881008732,2,15573.959716184301,0.0,0,0.0,0.013943298330456665,0.12806054177421722,-1,4.836223506743741,4.836223506743741,False,908.2605307277796,0.19489536493394866,8822.809825043836,0.0,294.748790894724,3.3176325833349782,298.06642347805894,1148.345851252186,1138.0498921223843,0.0034853504764917886,1.3632890789144594e-06
90,ARMM,EQ,1,90,1570510365,helped,a,Tawi-tawi,3.7542613279189205,0,0.0,29654.223000000005,22302.6775,93017.05966881645,38002.41339311443,4344.94312806378,42347.35652117821,0.018408460269485814,12115.326428399312,1385.1858239840335,13500.512252383345,12695.077459831671,1385.1858239840335,14080.263283815704,0.32232704721105615,2,15573.959716184301,5843.039496960806,0,0.0,0.011614131021583067,0.0011054424197085091,-1,0.7514450867052018,0.0,True,7994.901495710647,0.3085849746165934,55056.66922665766,0.0,2564.686363953205,11.285135052238784,2575.1969515955216,5168.224139363522,4069.616345772355,20.859195248719956,1.3632890789144594e-06
91,ARMM,EQ,1,91,1570524016,helped,a,Tawi-tawi,7.729188471784745,0,1180.9956179494063,49582.766,22302.6775,151822.90777618933,17008.21732168207,1944.6064177031337,18952.823739385203,0.04827211353237931,5422.294147541171,619.9485617274607,6042.242709268631,32336.016907555077,619.9485617274607,32955.965469282535,1.582395276999683,1,15573.959716184301,0.0,0,0.0,0.008981825648028435,0.0,-1,0.0,0.0,True,8.073883897510735,76861.84786152588,92056.4489494265,0.0,2.6552853369268576,5.050732633411811,7.706017970338669,20.87762659501108,0.0,0.3961958476023629,1.3632890789144594e-06
92,ARMM,EQ,1,92,1570541111,helped,a,Tawi-tawi,12.676512027762385,0,1370.7984181380875,36033.031,22302.6775,108725.79451235136,18211.834055511445,2082.219947727573,20294.054003239016,0.03212752553493796,5806.01280809935,663.8203237643553,6469.833131863706,19795.250960051344,663.8203237643553,20459.071283815698,1.0207681686314236,2,15573.959716184301,0.0,0,0.0,0.010536093063094677,0.0,-1,0.0,0.0,True,135.24520144980937,48180.51615080093,66899.71132965072,0.0,43.97501121935686,5.408156706769744,49.3831679261266,190.1792853833362,0.0,3.6285407569683743,1.3632890789144594e-06
93,ARMM,EQ,1,93,1570541464,helped,a,Tawi-tawi,12.676512027762385,0,342.6996045345219,26691.490000000005,22302.6775,82648.83583077359,19655.323855322855,2247.258968308754,21902.58282363161,0.022069302078676748,6266.199680899052,716.4354455220331,6982.635126421084,10401.094838293673,716.4354455220331,11117.530283815706,0.6284448846985494,2,15573.959716184301,0.0,0,0.0,0.012241752268705568,0.0016686500086476944,-1,1.2331406551059714,0.0,True,1371.9524450972729,23962.21212823627,49556.00081632262,0.0,442.71295221390466,5.8368130967966065,448.5497653107013,1321.249860390818,0.0,25.304098237302266,1.3632890789144594e-06
94,ARMM,EQ,1,94,1570633017,helped,a,Tawi-tawi,5.578058110434026,0,0.0,74134.26600000002,22302.6775,232538.5980953172,26086.64135088387,2982.573025015406,29069.214375899275,0.07392105802045246,8316.529061383288,950.8566053635744,9267.385666746863,48412.722254537,950.8566053635744,49363.578859900575,1.5370393088873118,1,15573.959716184301,0.0,0,0.0,0.00734548539672312,0.0,-1,0.0,0.0,True,15.420734504190142,111063.76696347889,137639.30314063202,0.0,5.0639663058731035,7.746646710531844,12.810613016404947,37.225338177016155,0.0,0.7067344512240794,1.3632890789144594e-06
95,ARMM,EQ,1,95,1570748013,helped,a,Tawi-tawi,3.399128635565427,0,799.6324802527713,40324.543,22302.6775,123978.66436156355,15876.57504223692,1815.2219679673042,17691.797010204224,0.03861434848166868,5061.5205621732575,578.7002644918854,5640.220826665143,24171.88301932381,578.7002644918854,24750.583283815697,1.3619694288822544,2,15573.959716184301,0.0,0,0.0,0.009959677330519081,0.0,-1,0.0,0.0,True,22.057289864582028,60543.73057124727,74867.4287784538,0.0,7.220021764681321,4.714681977305962,11.934703741987283,42.774844123257004,0.0,0.8134579746437878,1.3632890789144594e-06
96,ARMM,EQ,1,96,1570912016,helped,a,Tawi-tawi,7.819136074299324,0,0.0,24047.217000000004,22302.6775,75429.43946155586,14696.475728897076,1680.2972633468926,16376.772992243968,0.02145401683803222,4685.29719312239,535.6857111049202,5220.98290422731,7937.571572710781,535.6857111049202,8473.257283815701,0.8022683546760158,2,15573.959716184301,0.0,0,0.0,0.012897263843961185,0.011274720333051262,-1,2.0423892100192647,0.0,True,555.8846449424112,27771.75759883964,44646.587628366455,0.0,179.9790389887793,4.3642415989981105,184.34328058777743,637.2592651720408,0.0,12.184184596832008,1.3632890789144594e-06
97,ARMM,EQ,1,97,1572200244,helped,a,Basilan,2.3430920149267687,0,0.0,22369.799000000006,22302.6775,70167.84517882767,15291.143539443872,1748.287624648109,17039.43116409198,0.01930171755144063,4874.879748490869,557.3613192466465,5432.241067737516,6238.477964569059,557.3613192466465,6795.839283815705,0.693480546003439,2,15573.959716184301,0.0,0,0.0,0.013372079649035834,0.33128558502259386,-1,4.836223506743741,3.256262042389218,True,1904.2312501743431,0.2509406572899664,7270.073376965801,0.0,615.2429024322747,4.540833187637995,619.7837356199127,1958.0944431365415,1944.8952522674836,0.003379012634077583,1.3632890789144594e-06
