region,hazard,rp,new_pov,new_sub,init_pov,init_sub,reg_pop
I - Ilocos,PF,25,41823.635121900545,25110.542311745212,498991.9861599999,172094.47820000004,5135999.787280001
I - Ilocos,PF,30,50632.1597504472,29706.56151924464,498991.98616000015,172094.47819999992,5135999.787279989
I - Ilocos,PF,50,84281.96735886257,46422.07382857193,498991.9861600001,172094.47819999998,5135999.787280003
I - Ilocos,PF,100,142853.7702512423,77103.92145850748,498991.9861599999,172094.4782,5135999.787280006
I - Ilocos,PF,200,190136.78915974998,116583.83592588878,498991.9861600002,172094.47820000004,5135999.787279993
I - Ilocos,PF,250,204267.21456928583,122379.64927721601,498991.98616,172094.47819999992,5135999.787280008
I - Ilocos,PF,500,269976.48897789506,154846.16978875373,498991.9861600001,172094.47819999995,5135999.787279993
I - Ilocos,PF,1000,326511.6176908726,181483.80704386762,498991.98616000044,172094.47820000004,5135999.7872800045
I - Ilocos,PF,2000,0.013374950050860026,0.00830214154193012,498991.98616000015,172094.47819999998,5135999.787279989
I - Ilocos,SS,1,0.013701068892600006,0.008350719613500009,498991.98616000003,172094.47819999998,5135999.787279989
I - Ilocos,SS,10,0.01352380297700001,0.008328997919400002,498991.98616000003,172094.47819999998,5135999.787279989
I - Ilocos,SS,25,4236.932226726376,2584.285191203374,498991.98616000026,172094.47820000007,5135999.787279993
I - Ilocos,SS,30,4903.446893353386,2717.327847478451,498991.9861600001,172094.47819999998,5135999.787280005
I - Ilocos,SS,50,8651.520940762346,4775.972540558973,498991.98616,172094.47819999992,5135999.787280013
I - Ilocos,SS,100,10486.660785303415,6166.609053349893,498991.98616000015,172094.4782,5135999.787279993
I - Ilocos,SS,200,12276.581876583163,7013.688026856565,498991.98616,172094.4782,5135999.787279987
I - Ilocos,SS,250,12515.227792766806,7419.346918865591,498991.98616000003,172094.47819999998,5135999.787279995
I - Ilocos,SS,500,14606.699955243661,8166.353402733638,498991.98615999974,172094.4782,5135999.787279981
I - Ilocos,SS,1000,16083.500242694008,8709.132607128457,498991.98616000003,172094.47819999998,5135999.787279977
I - Ilocos,SS,2000,352003.18960897706,191833.79215413312,498991.98616000044,172094.47819999995,5135999.787279972
II - Cagayan Valley,EQ,1,1337.6291910669286,851.0839922527308,462614.59880999976,91000.91563999998,3497900.2975200065
II - Cagayan Valley,EQ,10,2318.711589303752,1533.8990748722517,462614.59881000005,91000.91563999999,3497900.2975199996
II - Cagayan Valley,EQ,25,23147.598415519056,15925.111445499775,462614.5988100001,91000.91564000002,3497900.2975200126
II - Cagayan Valley,EQ,30,31135.492830214524,21034.093766072605,462614.5988099997,91000.91564,3497900.297520009
II - Cagayan Valley,EQ,50,74146.19295251559,48866.315046675365,462614.5988099999,91000.91563999999,3497900.297520013
II - Cagayan Valley,EQ,100,161142.1741485795,106886.36216340864,462614.5988100002,91000.91563999996,3497900.2975199795
II - Cagayan Valley,EQ,200,269508.9654937437,191955.63230845585,462614.59881000046,91000.91563999998,3497900.297520026
II - Cagayan Valley,EQ,250,298725.01005188026,212641.8730303107,462614.5988100002,91000.91563999995,3497900.2975200084
II - Cagayan Valley,EQ,500,439048.2736986626,299159.02530685667,462614.59880999953,91000.91563999999,3497900.297520006
II - Cagayan Valley,EQ,1000,554289.8001303544,371428.0157428493,462614.59881000075,91000.91563999999,3497900.2975200037
II - Cagayan Valley,EQ,2000,857726.9037103729,619978.4892364327,462614.5988100004,91000.91563999998,3497900.29751999
II - Cagayan Valley,HU,1,27570.129625915695,17366.509546850702,462614.59881,91000.91564000002,3497900.297519997
II - Cagayan Valley,HU,10,165419.7773979162,101445.30827403729,462614.5988099999,91000.91563999996,3497900.2975200005
II - Cagayan Valley,HU,25,361568.8318180805,199701.2295884058,462614.59881000017,91000.91563999996,3497900.2975200135
II - Cagayan Valley,HU,30,413347.64001563366,242920.5336404443,462614.5988100002,91000.91563999998,3497900.2975199902
II - Cagayan Valley,HU,50,558276.0835316889,338306.9373919123,462614.5988099999,91000.91564000002,3497900.2975199786
II - Cagayan Valley,HU,100,843816.728584422,485064.05528661003,462614.59881000005,91000.91563999996,3497900.297519992
II - Cagayan Valley,HU,200,907677.1840870008,669548.502492,462614.5988100003,91000.91564000002,3497900.297520036
II - Cagayan Valley,HU,250,936837.1590050011,689457.6903400004,462614.5988100003,91000.91564000002,3497900.297520036
II - Cagayan Valley,HU,500,1008084.9198645004,859012.6258460003,462614.5988100003,91000.91564000002,3497900.297520036
II - Cagayan Valley,HU,1000,1050532.2413525004,996279.5732945005,462614.5988100003,91000.91564000002,3497900.297520036
II - Cagayan Valley,HU,2000,0.009357561361219482,0.006106619020184292,462614.59881000035,91000.91564,3497900.2975199977
II - Cagayan Valley,PF,1,2284.1587448401124,1340.8889969663312,462614.59881000005,91000.91564000004,3497900.2975200024
II - Cagayan Valley,PF,10,7903.802268168307,4862.613197514353,462614.59881000046,91000.91564000002,3497900.2975199935
II - Cagayan Valley,PF,25,32123.374031123272,19814.732712602756,462614.59881000046,91000.91564,3497900.2975199986
II - Cagayan Valley,PF,30,42329.07142799371,24087.21833553425,462614.59881,91000.91564,3497900.297519997
II - Cagayan Valley,PF,50,79967.76238542172,49228.39327148958,462614.59881000005,91000.91563999999,3497900.29751999
II - Cagayan Valley,PF,100,146324.58761993088,86183.30613118545,462614.59880999994,91000.91563999999,3497900.297519997
II - Cagayan Valley,PF,200,219018.4511849837,130283.72485868359,462614.59880999976,91000.91563999999,3497900.2975199874
II - Cagayan Valley,PF,250,237202.0743706592,140345.79352230532,462614.59881,91000.91563999999,3497900.2975200117
II - Cagayan Valley,PF,500,312933.31291439926,192859.49808215818,462614.59881000005,91000.91564,3497900.2975199902
II - Cagayan Valley,PF,1000,378370.8871099682,241108.04858685037,462614.5988099998,91000.91564,3497900.297520003
II - Cagayan Valley,PF,2000,0.009476905857711767,0.006155309772960113,462614.59881000035,91000.91564,3497900.2975199977
II - Cagayan Valley,SS,1,3249.527896097627,2024.731082224701,462614.59880999994,91000.91564,3497900.297520002
II - Cagayan Valley,SS,10,8932.587532434274,5577.346151288142,462614.59881000005,91000.91563999998,3497900.2975200103
II - Cagayan Valley,SS,25,11655.511661642639,7510.700574689746,462614.59881,91000.91563999998,3497900.2975199856
II - Cagayan Valley,SS,30,12074.829729726927,7769.783190844251,462614.5988099997,91000.91563999998,3497900.2975200005
II - Cagayan Valley,SS,50,13529.713013185861,8197.473293924744,462614.59881000005,91000.91563999999,3497900.297520001
II - Cagayan Valley,SS,100,14685.331251911526,9522.568845986141,462614.59880999994,91000.91564000002,3497900.2975200005
II - Cagayan Valley,SS,200,16206.715942401315,10409.007214845215,462614.59881000046,91000.91563999999,3497900.2975200075
II - Cagayan Valley,SS,250,17144.72639733096,10489.881604447652,462614.5988099999,91000.91564000002,3497900.2975199986
II - Cagayan Valley,SS,500,17908.305668545636,11643.356166070962,462614.5988099997,91000.91564,3497900.2975200107
II - Cagayan Valley,SS,1000,19289.116438341658,12901.480124843103,462614.5988100002,91000.91564,3497900.2975200014
II - Cagayan Valley,SS,2000,0.009753860679234116,0.005946114468796173,462614.59881000035,91000.91564,3497900.2975199977
III - Central Luzon,EQ,1,2828.564140096488,1626.391702170521,904508.94185,337561.96360000013,11098900.305220017
III - Central Luzon,EQ,10,3557.247694110041,2072.827546695697,904508.9418500005,337561.9636,11098900.305219997
III - Central Luzon,EQ,25,61719.73643741076,39004.63348785304,904508.9418500002,337561.9636,11098900.305220012
III - Central Luzon,EQ,30,93048.17703244624,54797.57926416286,904508.9418500004,337561.9636,11098900.305220002
III - Central Luzon,EQ,50,248589.41637618642,161778.5045132594,904508.9418499996,337561.96359999996,11098900.305219991
III - Central Luzon,EQ,100,716254.2384848652,391811.49641048745,904508.9418500002,337561.96359999984,11098900.305220006
III - Central Luzon,EQ,200,1349284.620185729,822444.7630989685,904508.9418500009,337561.9636000002,11098900.30521997
III - Central Luzon,EQ,250,1501131.5318300661,970024.2779465856,904508.941849999,337561.9636000001,11098900.305219917
III - Central Luzon,EQ,500,2275181.829207539,1292631.47123088,904508.9418500005,337561.96360000013,11098900.30521994
III - Central Luzon,EQ,1000,2791930.1407090016,1876349.7663515033,904508.9418499992,337561.9636000001,11098900.305220043
III - Central Luzon,EQ,2000,2985003.251665003,5311219.606687989,904508.9418499992,337561.9636000001,11098900.305220043
III - Central Luzon,HU,1,21644.614005274587,11676.522857169284,904508.9418499997,337561.9635999999,11098900.305220047
III - Central Luzon,HU,10,84169.27675387228,45666.69438808064,904508.9418500002,337561.9635999999,11098900.305220012
III - Central Luzon,HU,25,336479.6272474339,184893.96622711362,904508.9418500003,337561.96360000013,11098900.305219987
III - Central Luzon,HU,30,427069.641003992,225573.5311007066,904508.9418500001,337561.9635999999,11098900.305219974
III - Central Luzon,HU,50,687951.9620378189,367883.5615323299,904508.9418500004,337561.96359999996,11098900.305219995
III - Central Luzon,HU,100,1184648.0571447215,602451.6604303519,904508.9418499994,337561.9636,11098900.305219965
III - Central Luzon,HU,200,1849570.3009357308,1008904.4184470786,904508.9418500005,337561.96359999984,11098900.305219973
III - Central Luzon,HU,250,2100651.0684421393,1043001.8723146206,904508.9418499992,337561.9635999999,11098900.305219918
III - Central Luzon,HU,500,2654867.741717001,1514981.1669480004,904508.9418499992,337561.9636000001,11098900.305220043
III - Central Luzon,HU,1000,2948185.713152003,2268418.808497004,904508.9418499992,337561.9636000001,11098900.305220043
III - Central Luzon,HU,2000,0.024332146503763186,0.013461574242841178,904508.9418499995,337561.9636,11098900.305219987
III - Central Luzon,PF,1,13857.321486666506,8628.24191450992,904508.9418500008,337561.96360000013,11098900.305219986
III - Central Luzon,PF,10,72847.50109946568,41704.21579229749,904508.9418500001,337561.9636,11098900.305219987
III - Central Luzon,PF,25,134607.04104771285,70598.31669712006,904508.9418499996,337561.96359999996,11098900.305219969
III - Central Luzon,PF,30,143892.12093517755,76031.87016279611,904508.94185,337561.96359999996,11098900.305220045
III - Central Luzon,PF,50,197041.25504341212,98445.63113280096,904508.9418500001,337561.96359999996,11098900.305220002
III - Central Luzon,PF,100,278428.6041156661,143310.4168237395,904508.94185,337561.96360000013,11098900.305220002
III - Central Luzon,PF,200,373980.1641424283,196287.95443066498,904508.9418499991,337561.96360000013,11098900.30521997
III - Central Luzon,PF,250,401030.191937695,227044.79938835866,904508.9418500003,337561.96359999996,11098900.305220049
III - Central Luzon,PF,500,496776.38343288813,282859.0486027368,904508.9418499992,337561.9636,11098900.305220015
III - Central Luzon,PF,1000,605942.865529991,306656.4266849451,904508.9418499998,337561.9636000001,11098900.305220023
III - Central Luzon,PF,2000,0.02380494985497012,0.01341592133613845,904508.9418499995,337561.9636000001,11098900.305219987
III - Central Luzon,SS,1,724.4622619334921,387.4112605399088,904508.9418500003,337561.9636000001,11098900.305220049
III - Central Luzon,SS,10,6254.507690635217,3182.581395817342,904508.9418500001,337561.96359999996,11098900.305219997
III - Central Luzon,SS,25,10176.42574772638,5455.769153740158,904508.9418500002,337561.9636,11098900.30522
III - Central Luzon,SS,30,11325.275765479404,5964.790395085867,904508.9418499995,337561.9636,11098900.30522
III - Central Luzon,SS,50,13467.11634629785,7500.544937715283,904508.9418499998,337561.96359999996,11098900.305220027
III - Central Luzon,SS,100,16938.71270495654,9356.993863947742,904508.9418499995,337561.96360000013,11098900.305219976
III - Central Luzon,SS,200,23442.65704115455,12482.412704056607,904508.9418499997,337561.96359999984,11098900.305220004
III - Central Luzon,SS,250,24159.928751629443,13192.08275469909,904508.94185,337561.9636000001,11098900.305219999
III - Central Luzon,SS,500,29654.261884812026,16655.49832593404,904508.9418500004,337561.9636000001,11098900.30522003
III - Central Luzon,SS,1000,37577.132775787446,20135.516350906375,904508.9418499997,337561.96359999996,11098900.30521996
III - Central Luzon,SS,2000,0.024183558339651568,0.012806594264745534,904508.9418499995,337561.9636,11098900.305219987
IVA - CALABARZON,EQ,1,2572.8810843926512,1291.9596651392108,957267.2336999996,330698.8042000001,14127199.834490009
IVA - CALABARZON,EQ,10,3334.590080645874,1724.4128859778534,957267.2337000006,330698.80420000013,14127199.83449002
IVA - CALABARZON,EQ,25,54514.212477738496,27146.88200121372,957267.2336999997,330698.80420000013,14127199.834490027
IVA - CALABARZON,EQ,30,84274.64603421275,42979.23437971936,957267.2337000003,330698.8042,14127199.834489955
IVA - CALABARZON,EQ,50,267097.5171302328,134668.38668499718,957267.2337000002,330698.8041999999,14127199.834490038
IVA - CALABARZON,EQ,100,775086.3756093223,389721.9978498644,957267.2337000004,330698.80419999996,14127199.834490003
IVA - CALABARZON,EQ,200,1560655.17418285,764747.7709814949,957267.2336999996,330698.8042,14127199.83448996
IVA - CALABARZON,EQ,250,2054357.6754706728,1010615.0921563462,957267.233699999,330698.8041999999,14127199.834489932
IVA - CALABARZON,EQ,500,3539526.2060664995,2004742.9394434984,957267.2337,330698.80420000013,14127199.834489973
IVA - CALABARZON,EQ,1000,3853224.6950480035,2252472.2179539986,957267.2337,330698.80420000013,14127199.834489973
IVA - CALABARZON,EQ,2000,3764245.480137001,6805443.206728002,957267.2337,330698.80420000013,14127199.834489973
IVA - CALABARZON,HU,1,27381.645879304935,12584.082919285265,957267.2337000001,330698.8041999999,14127199.834490042
IVA - CALABARZON,HU,10,80775.18847684238,35273.006596302934,957267.2336999997,330698.8041999999,14127199.834489992
IVA - CALABARZON,HU,25,349137.68372913764,172948.4895057982,957267.2337000004,330698.8042,14127199.83448997
IVA - CALABARZON,HU,30,461498.82800602017,220964.85858562565,957267.2336999995,330698.80419999996,14127199.834490003
IVA - CALABARZON,HU,50,796782.3476868684,360372.20078100305,957267.2337000001,330698.8042000001,14127199.834490074
IVA - CALABARZON,HU,100,1456675.4889191205,676636.9452525486,957267.233699999,330698.8042000001,14127199.83449001
IVA - CALABARZON,HU,200,2607781.709973884,1245436.4301663942,957267.233699999,330698.80419999996,14127199.834489807
IVA - CALABARZON,HU,250,2920933.786239496,1424987.9890359996,957267.2337,330698.80420000013,14127199.834489973
IVA - CALABARZON,HU,500,3683081.087025998,2103430.230455498,957267.2337,330698.80420000013,14127199.834489973
IVA - CALABARZON,HU,1000,4125422.723655997,3098577.321993003,957267.2337,330698.80420000013,14127199.834489973
IVA - CALABARZON,HU,2000,0.03074132054046773,0.014233190546418351,957267.2337000004,330698.8042000001,14127199.834489945
IVA - CALABARZON,PF,1,16715.214257289066,7823.191996319967,957267.2336999999,330698.80419999984,14127199.834489983
IVA - CALABARZON,PF,10,86003.17904053988,40857.36080369404,957267.2336999999,330698.80419999996,14127199.834490014
IVA - CALABARZON,PF,25,167078.21429618346,72815.92714796784,957267.2337000004,330698.8042000001,14127199.834489938
IVA - CALABARZON,PF,30,178090.51144384893,85191.8462424741,957267.2336999993,330698.80419999984,14127199.834489971
IVA - CALABARZON,PF,50,235792.25367647552,107315.31617494002,957267.2337000002,330698.8042000001,14127199.834490003
IVA - CALABARZON,PF,100,322118.36621592054,144986.6382363782,957267.2337,330698.8042,14127199.834490005
IVA - CALABARZON,PF,200,440410.7620318366,204606.67408995703,957267.2337000004,330698.8042,14127199.834490005
IVA - CALABARZON,PF,250,483111.1402481949,221523.04159152022,957267.2336999995,330698.8042,14127199.834489955
IVA - CALABARZON,PF,500,612340.6076296385,284503.68306331924,957267.2337000003,330698.80419999996,14127199.834490065
IVA - CALABARZON,PF,1000,746600.352162703,332589.8936509189,957267.2337000003,330698.80419999984,14127199.834489994
IVA - CALABARZON,PF,2000,0.031065922481248297,0.01477425865892349,957267.2337000006,330698.8042000001,14127199.834489945
IVA - CALABARZON,SS,1,1945.4196385872638,956.836027007392,957267.2337,330698.8042000001,14127199.834489986
IVA - CALABARZON,SS,10,17944.229279216965,8343.789425444547,957267.2337000004,330698.80419999996,14127199.834489975
IVA - CALABARZON,SS,25,24525.02298121793,11854.05240592213,957267.2337000013,330698.8042000002,14127199.834490007
IVA - CALABARZON,SS,30,27984.650872658647,13010.367048897328,957267.2336999996,330698.8041999999,14127199.834489966
IVA - CALABARZON,SS,50,34594.53274525437,16702.231413128764,957267.2337,330698.8042,14127199.834490055
IVA - CALABARZON,SS,100,42600.6414916336,18167.096638195275,957267.2336999997,330698.8042,14127199.834489983
IVA - CALABARZON,SS,200,52416.86536866784,22396.7501963602,957267.233699999,330698.80419999996,14127199.83448995
IVA - CALABARZON,SS,250,54618.216545233896,26052.256633836805,957267.2337000001,330698.80419999996,14127199.834490014
IVA - CALABARZON,SS,500,59167.87187692893,28451.196514398907,957267.2336999996,330698.80419999996,14127199.834490027
IVA - CALABARZON,SS,1000,68569.15952659535,30591.94646133662,957267.2336999999,330698.80419999984,14127199.834490025
IVA - CALABARZON,SS,2000,0.03049100469220829,0.014523271452833143,957267.2337000004,330698.8042,14127199.834489945
IVB - MIMAROPA,EQ,1,600.5852492877974,712.4617377204451,479538.30569999985,274683.8326,3089300.040979998
IVB - MIMAROPA,EQ,10,843.9290206519612,895.9050116921671,479538.3057,274683.8326000001,3089300.040980004
IVB - MIMAROPA,EQ,25,7076.081653514899,8013.32323493637,479538.30570000014,274683.8325999999,3089300.040979993
IVB - MIMAROPA,EQ,30,9832.762106640366,11564.279326496375,479538.3057000001,274683.8325999999,3089300.0409800042
IVB - MIMAROPA,EQ,50,25640.137458937737,27048.868656694853,479538.30570000014,274683.83259999997,3089300.0409799954
