region,hazard,rp,c,di0,dc_post_reco
IVA - CALABARZON,PF,1000,329604.5900000037,1981.1326625140653,26.12
IVA - CALABARZON,PF,1000,97542.83599999998,15950.88878569603,75.25
IVA - CALABARZON,PF,1000,87681.695,7795.079839704698,1.04
IVA - CALABARZON,PF,1000,145592.23000000007,8900.434185887034,1.15
IVA - CALABARZON,PF,1000,59623.91,8549.824657908375,21.7
IVA - CALABARZON,PF,1000,32916.715,3232.0362936046063,0.86
IVA - CALABARZON,PF,1000,32094.781000000006,3905.350621094538,3.02
IVA - CALABARZON,PF,1000,55123.61300000001,4799.915016424437,0.68
IVA - CALABARZON,PF,1000,74576.59400000001,11778.115641138571,55.77
IVA - CALABARZON,PF,1000,114161.43000000007,13958.520130122715,10.75
IVA - CALABARZON,PF,1000,40647.09400000001,3404.509329197435,0.33
IVA - CALABARZON,PF,1000,92777.92199999998,15286.658145427193,54.99
IVA - CALABARZON,PF,1000,45041.780999999995,6294.468788807392,10.99
IVA - CALABARZON,PF,1000,61303.203,8821.946030943047,22.22
IVA - CALABARZON,PF,1000,38937.434000000016,4114.804936038139,1.83
IVA - CALABARZON,PF,1000,42796.008,4546.146927086375,2.03
IVA - CALABARZON,PF,1000,71292.71900000001,5582.782740874722,1.32
IVA - CALABARZON,PF,1000,102529.32,9084.642554996732,1.23
IVA - CALABARZON,PF,1000,43323.41800000001,6237.084044987229,10.87
IVA - CALABARZON,PF,1000,35932.504000000015,3200.4887917163287,1.05
IVA - CALABARZON,PF,1000,21613.492000000006,4591.417113877838,128.12
IVA - CALABARZON,PF,1000,107294.66,10084.412313996934,1.4
IVA - CALABARZON,PF,1000,44750.727,4754.326025500641,2.12
IVA - CALABARZON,PF,1000,40484.699,2758.616786848885,0.43
IVA - CALABARZON,PF,1000,62411.70700000001,3991.780471055576,0.42
IVA - CALABARZON,PF,1000,37595.42200000001,6047.509107584127,28.56
IVA - CALABARZON,PF,1000,12612.278999999995,9548.091515180877,8302.57
IVA - CALABARZON,PF,1000,48699.168,3373.266524228678,0.33
IVA - CALABARZON,PF,1000,200248.2,24472.29516242949,19.0
IVA - CALABARZON,PF,1000,165830.91000000006,24150.410310314048,61.05
IVA - CALABARZON,PF,1000,64214.21900000001,6960.440849615299,5.9
IVA - CALABARZON,PF,1000,57493.566000000006,11943.678013770268,149.62
IVA - CALABARZON,PF,1000,35408.625000000015,5592.780893539713,20.11
IVA - CALABARZON,PF,1000,103185.66000000003,6482.84785030573,1.55
IVA - CALABARZON,PF,1000,151624.51999999993,16257.274201183483,7.65
IVA - CALABARZON,PF,1000,56318.96900000003,6363.859582410601,5.04
IVA - CALABARZON,PF,1000,94713.641,12354.769806011054,15.14
IVA - CALABARZON,PF,1000,78692.195,7728.1309719145065,2.0
IVA - CALABARZON,PF,1000,58642.34799999999,10649.40754137376,85.73
IVA - CALABARZON,PF,1000,40719.754,4833.389450319534,3.72
IVA - CALABARZON,PF,1000,49697.641,4060.9270376736513,0.33
IVA - CALABARZON,PF,1000,239954.97000000003,33958.0597638471,59.26
IVA - CALABARZON,PF,1000,74493.72700000001,10780.999343147265,18.84
IVA - CALABARZON,PF,1000,43454.67200000001,5224.88092482599,4.02
IVA - CALABARZON,PF,1000,115929.35000000002,19997.94561306271,94.09
IVA - CALABARZON,PF,1000,118437.25,13980.83641938611,10.75
IVA - CALABARZON,PF,1000,29088.313,3257.5406241913465,1.47
IVA - CALABARZON,PF,1000,80461.51599999999,6900.277043610243,1.18
IVA - CALABARZON,PF,1000,84503.234,8206.942825205482,2.5
IVA - CALABARZON,PF,1000,50721.379,4870.965273682664,1.4
IVA - CALABARZON,PF,1000,44583.059,9996.422373472682,149.38
IVA - CALABARZON,PF,1000,80031.031,8411.78246902663,4.02
IVA - CALABARZON,PF,1000,252504.53000000012,18373.75469337238,2.88
IVA - CALABARZON,PF,1000,57358.65199999999,7595.50271388058,19.6
IVA - CALABARZON,PF,1000,61861.88300000001,8049.06926285598,9.77
IVA - CALABARZON,PF,1000,77001.289,10215.122008253977,12.42
IVA - CALABARZON,PF,1000,81558.51600000003,12585.111928026776,31.55
IVA - CALABARZON,PF,1000,32750.718999999986,4182.8157888589585,7.46
IVA - CALABARZON,PF,1000,84343.85200000001,9478.365658429528,4.22
IVA - CALABARZON,PF,1000,205012.44,29925.82509808353,75.05
IVA - CALABARZON,PF,1000,63234.91,4544.514009215663,0.56
IVA - CALABARZON,PF,1000,175170.50000000006,20688.35144901473,16.52
IVA - CALABARZON,PF,1000,149605.42000000007,10729.273875598616,2.28
IVA - CALABARZON,PF,1000,57854.934,4936.343181098196,0.75
IVA - CALABARZON,PF,1000,88398.01600000002,13516.51798803094,64.15
IVA - CALABARZON,PF,1000,59374.32400000001,3823.226179695523,0.61
IVA - CALABARZON,PF,1000,45192.258,5362.353710954538,4.22
IVA - CALABARZON,PF,1000,50191.184,5123.501210743701,1.32
IVA - CALABARZON,PF,1000,78578.023,12581.907910208138,59.33
IVA - CALABARZON,PF,1000,79662.41400000003,8572.661442440036,4.17
IVA - CALABARZON,PF,1000,37517.91000000002,2785.968340822564,0.81
IVA - CALABARZON,PF,1000,57101.99199999999,7021.023406397145,5.41
IVA - CALABARZON,PF,1000,125559.99000000006,11903.326299055063,3.24
IVA - CALABARZON,PF,1000,210828.89,29476.711326591176,74.43
IVA - CALABARZON,PF,1000,83297.16400000003,6775.544224499773,0.43
IVA - CALABARZON,PF,1000,44036.707,5787.994614896114,10.21
IVA - CALABARZON,PF,1000,25333.490000000005,2157.347563505856,0.34
IVA - CALABARZON,PF,1000,63770.684,10859.005639088726,87.59
IVA - CALABARZON,PF,1000,59240.055,8025.894031514694,14.03
IVA - CALABARZON,PF,1000,47763.82400000001,4139.0340500955435,0.59
IVA - CALABARZON,PF,1000,60651.210999999996,5687.7386831360045,1.55
IVA - CALABARZON,PF,1000,82927.375,8105.432304616513,2.29
IVA - CALABARZON,PF,1000,70558.28100000003,7186.291882743568,3.51
IVA - CALABARZON,PF,1000,105663.58999999883,587.5153297561733,0.0
IVA - CALABARZON,PF,1000,195223.08,28382.327075888086,103.06
IVA - CALABARZON,PF,1000,104990.34,6847.593958407313,0.33
IVA - CALABARZON,PF,1000,67766.03100000003,3609.1250192373054,3.45
IVA - CALABARZON,PF,1000,60377.98800000001,6221.952724692846,2.88
IVA - CALABARZON,PF,1000,35207.727,4463.813036626701,8.11
IVA - CALABARZON,PF,1000,113608.95,15689.329988254274,39.78
IVA - CALABARZON,PF,1000,23220.246,2232.904142869073,0.57
IVA - CALABARZON,PF,1000,95529.35899999998,5859.763724044863,0.8
IVA - CALABARZON,PF,1000,60325.754,7182.975905622942,5.52
IVA - CALABARZON,PF,1000,44457.78099999999,6472.640351856696,16.29
IVA - CALABARZON,PF,1000,46493.28500000002,5830.2899721287295,7.06
IVA - CALABARZON,PF,1000,35673.551,4092.542677379916,3.21
IVA - CALABARZON,PF,1000,69561.625,8420.583964552508,10.45
IVA - CALABARZON,PF,1000,99047.71900000004,7633.452755267171,0.79
IVA - CALABARZON,PF,1000,59544.59800000001,5228.054254956239,0.84
IVA - CALABARZON,PF,1000,338810.84000000014,24824.8791016249,2.57
IVA - CALABARZON,PF,1000,103205.63,12505.854917773791,9.76
IVA - CALABARZON,PF,1000,83749.18800000001,5686.828112578315,0.33
IVA - CALABARZON,PF,1000,58897.42200000001,7422.079004873628,9.03
IVA - CALABARZON,PF,1000,98654.711,13345.236051155669,34.01
IVA - CALABARZON,PF,1000,42395.672,3810.280541494855,0.69
IVA - CALABARZON,PF,1000,44959.863,6413.701534300401,11.19
IVA - CALABARZON,PF,1000,73426.84400000001,11813.605927777895,42.5
IVA - CALABARZON,PF,1000,116611.48,9255.188401175434,2.59
IVA - CALABARZON,PF,1000,79014.672,9761.315702305008,17.68
IVA - CALABARZON,PF,1000,69300.66399999999,6029.024407120244,2.04
IVA - CALABARZON,PF,1000,101101.93,8064.788135659472,0.55
IVA - CALABARZON,PF,1000,136634.5,9320.35826790572,0.82
IVA - CALABARZON,PF,1000,40362.152,5020.242601567143,6.16
IVA - CALABARZON,PF,1000,60014.191000000006,8087.423229055204,9.8
IVA - CALABARZON,PF,1000,42066.453000000016,4130.426338522518,1.04
IVA - CALABARZON,PF,1000,85770.492,8125.679724935312,1.1
IVA - CALABARZON,PF,1000,35631.745999999985,4447.317646062759,3.43
IVA - CALABARZON,PF,1000,50562.960999999974,3077.420759685425,0.8
IVA - CALABARZON,PF,1000,34367.559000000016,9524.732944606754,371.45
IVA - CALABARZON,PF,1000,23256.176,10671.6523034137,9417.74
IVA - CALABARZON,PF,1000,22429.271,5170.233680337776,331.31
IVA - CALABARZON,PF,1000,11582.705,1616.8704905771613,263.2
IVA - CALABARZON,PF,1000,30065.412000000004,8318.571038197424,545.24
IVA - CALABARZON,PF,1000,23333.39500000001,3270.009947338687,8.07
IVA - CALABARZON,PF,1000,41577.32,3309.776345379279,0.35
IVA - CALABARZON,PF,1000,21825.94500000001,5080.951498544484,344.47
IVA - CALABARZON,PF,1000,18523.984,2420.140796286552,22.91
IVA - CALABARZON,PF,1000,41313.652,3120.723589162107,0.44
IVA - CALABARZON,PF,1000,10837.3,4862.40062636195,3697.05
IVA - CALABARZON,PF,1000,132008.89,13760.542763943147,3.52
IVA - CALABARZON,PF,1000,57139.98,4721.964046863469,0.87
IVA - CALABARZON,PF,1000,90620.469,7204.654586621671,0.46
IVA - CALABARZON,PF,1000,34258.332,3785.0842662862597,3.08
IVA - CALABARZON,PF,1000,25977.627,2913.237947890257,2.11
IVA - CALABARZON,PF,1000,42040.91000000002,3132.888208448655,0.33
IVA - CALABARZON,PF,1000,186866.77,13880.0699914866,2.02
IVA - CALABARZON,PF,1000,9222.7646,3003.5285117411067,1864.38
IVA - CALABARZON,PF,1000,23220.908000000003,4666.973693241057,60.89
IVA - CALABARZON,PF,1000,47942.641,5988.098017634181,4.61
IVA - CALABARZON,PF,1000,11631.926,4454.650141106447,3294.04
IVA - CALABARZON,PF,1000,24579.46500000001,1585.6951708074619,0.61
IVA - CALABARZON,PF,1000,18276.225,4020.4389128672024,2750.28
IVA - CALABARZON,PF,1000,53681.359,6534.352403615467,8.21
IVA - CALABARZON,PF,1000,27533.441000000006,4315.889912475165,15.04
IVA - CALABARZON,PF,1000,22028.27000000001,4370.371153392644,87.63
IVA - CALABARZON,PF,1000,81171.46100000001,12481.819389150478,31.3
IVA - CALABARZON,PF,1000,12168.104000000005,7911.443348006698,6703.06
IVA - CALABARZON,PF,1000,24417.840000000004,6392.022853301673,282.41
IVA - CALABARZON,PF,1000,25406.943,8036.26400117633,947.93
IVA - CALABARZON,PF,1000,33848.652,2857.9834278923818,0.4
IVA - CALABARZON,PF,1000,25875.928,1846.8323386122986,0.33
IVA - CALABARZON,PF,1000,23460.486,2738.6504127126623,4.68
IVA - CALABARZON,PF,1000,36354.79300000001,2322.1085020931423,0.39
IVA - CALABARZON,PF,1000,27389.258000000005,8877.101064847138,778.31
IVA - CALABARZON,PF,1000,73218.453,19142.275321877587,575.39
IVA - CALABARZON,PF,1000,25886.813,2513.1549231903878,0.74
IVA - CALABARZON,PF,1000,95193.125,31765.51085094473,2655.77
IVA - CALABARZON,PF,1000,213078.09000000003,20536.97115984383,5.82
IVA - CALABARZON,PF,1000,25338.002000000004,5435.387033242359,215.74
IVA - CALABARZON,PF,1000,223627.48,14660.475370774277,7.41
IVA - CALABARZON,PF,1000,30462.347999999998,4214.78693637119,7.4
IVA - CALABARZON,PF,1000,18430.526999999995,1664.2142078401066,1.04
IVA - CALABARZON,PF,1000,36884.921999999984,3296.9133268651212,0.59
IVA - CALABARZON,PF,1000,38937.711,12146.429103111699,1009.9
IVA - CALABARZON,PF,1000,28644.35500000001,10054.444725557514,1132.06
IVA - CALABARZON,PF,1000,35612.715,3342.1577617432977,1.16
IVA - CALABARZON,PF,1000,25911.965000000004,2134.7124701101247,0.33
IVA - CALABARZON,PF,1000,102316.27000000003,14345.548346776492,25.04
IVA - CALABARZON,PF,1000,24359.10700000001,6345.924747024469,346.08
IVA - CALABARZON,PF,1000,39938.86700000001,11528.913837603413,478.41
IVA - CALABARZON,PF,1000,167190.92,19631.320860878317,15.12
IVA - CALABARZON,PF,1000,58596.91799999997,4395.653085626112,0.47
IVA - CALABARZON,PF,1000,50018.00000000001,7890.083471140305,28.4
IVA - CALABARZON,PF,1000,100782.21,13758.629939149141,24.03
IVA - CALABARZON,PF,1000,54448.145,8618.232109391727,31.0
IVA - CALABARZON,PF,1000,98251.094,7675.847094211691,0.51
IVA - CALABARZON,PF,1000,88215.95300000002,12515.612627177909,21.85
IVA - CALABARZON,PF,1000,155533.13000000006,29592.674779794237,237.97
IVA - CALABARZON,PF,1000,103039.73,10764.10272413355,2.77
IVA - CALABARZON,PF,1000,48986.45700000001,4837.215099907545,1.25
IVA - CALABARZON,PF,1000,27353.246000000006,2689.112856239382,0.73
IVA - CALABARZON,PF,1000,31351.667999999998,4892.36821480137,17.58
IVA - CALABARZON,PF,1000,81346.133,8597.243822881463,3.9
IVA - CALABARZON,PF,1000,33498.35500000002,3148.3186457509546,0.42
IVA - CALABARZON,PF,1000,32631.822,2995.3333869292715,1.0
IVA - CALABARZON,PF,1000,43005.27700000002,7542.268162763639,46.41
IVA - CALABARZON,PF,1000,70102.12500000001,6624.112261641005,0.9
IVA - CALABARZON,PF,1000,22360.74,6074.812741629095,757.31
IVA - CALABARZON,PF,1000,29949.219,10387.595043846804,1047.14
IVA - CALABARZON,PF,1000,425931.56000000006,35574.71551891407,2.28
IVA - CALABARZON,PF,1000,38211.773000000016,6921.237712976525,42.61
IVA - CALABARZON,PF,1000,24583.298999999995,5556.390223125123,120.9
IVA - CALABARZON,PF,1000,16536.063000000002,2136.306490771796,1011.82
IVA - CALABARZON,PF,1000,42521.687999999995,7748.853240516231,47.7
IVA - CALABARZON,PF,1000,72462.38299999999,6116.576082964882,0.36
IVA - CALABARZON,PF,1000,31463.189,4244.558217898179,5.14
IVA - CALABARZON,PF,1000,50913.62500000002,8990.914140090463,55.36
IVA - CALABARZON,PF,1000,115880.05000000002,10567.35355671332,15.46
IVA - CALABARZON,PF,1000,31983.242,5305.85717443889,24.97
IVA - CALABARZON,PF,1000,40762.58600000002,3394.9452052274073,0.33
IVA - CALABARZON,PF,1000,22409.318000000007,4628.079589096279,89.98
IVA - CALABARZON,PF,1000,25054.475,4792.2637172484165,41.94
IVA - CALABARZON,PF,1000,25898.207,2346.0796098477317,0.34
IVA - CALABARZON,PF,1000,25544.826,5867.590055611835,121.15
IVA - CALABARZON,PF,1000,79085.86700000001,8180.3302524616165,3.82
IVA - CALABARZON,PF,1000,29319.525,3955.721674003349,4.81
IVA - CALABARZON,PF,1000,30820.563999999995,2041.3028593361896,0.33
IVA - CALABARZON,PF,1000,19280.715000000004,9091.97505004042,7870.42
IVA - CALABARZON,PF,1000,22722.156000000006,3204.768462945549,40.23
IVA - CALABARZON,PF,1000,65750.87500000001,6336.03667907534,1.76
IVA - CALABARZON,PF,1000,31547.771,3132.888208448655,0.85
IVA - CALABARZON,PF,1000,63878.22699999999,7929.507013665496,14.23
IVA - CALABARZON,PF,1000,69271.53899999999,5717.114505150071,0.33
IVA - CALABARZON,PF,1000,34551.945,2759.568569485251,0.33
IVA - CALABARZON,PF,1000,40872.816,4866.226275949962,3.75
IVA - CALABARZON,PF,1000,43063.234,5901.912394978433,10.41
IVA - CALABARZON,PF,1000,34691.652,6519.8633103677075,52.45
IVA - CALABARZON,PF,1000,12833.501000000002,2415.8977148289314,1286.02
IVA - CALABARZON,PF,1000,38685.688,8321.429628607464,124.32
IVA - CALABARZON,PF,1000,43019.405999999995,8927.153313623614,111.8
IVA - CALABARZON,PF,1000,25686.72700000001,6059.510143277053,153.27
IVA - CALABARZON,PF,1000,22206.604,1828.6605030692465,0.33
IVA - CALABARZON,PF,1000,26883.293,2553.621099997327,0.71
IVA - CALABARZON,PF,1000,15066.069,2419.4045602846077,1291.65
IVA - CALABARZON,PF,1000,77654.53900000003,5494.979949197157,0.47
IVA - CALABARZON,PF,1000,52855.156,5231.575811605009,1.36
IVA - CALABARZON,PF,1000,32665.105,4452.935497650536,7.81
IVA - CALABARZON,PF,1000,39872.559000000016,10795.34552910231,339.27
IVA - CALABARZON,PF,1000,14458.114,1581.2684963778702,205.89
IVA - CALABARZON,PF,1000,20082.631000000005,1955.225743605943,0.67
IVA - CALABARZON,PF,1000,29587.934,4536.901607248683,10.79
IVA - CALABARZON,PF,1000,33079.98000000002,3264.873119235034,0.88
IVA - CALABARZON,PF,1000,31327.682000000008,2965.1972348408412,0.35
IVA - CALABARZON,PF,1000,26611.54500000001,2398.755063469061,1.39
IVA - CALABARZON,PF,1000,31638.87700000001,5588.955243951702,32.6
IVA - CALABARZON,PF,1000,33389.020000000004,5531.889304263872,26.01
IVA - CALABARZON,PF,1000,39195.699000000015,4847.416832142241,3.73
IVA - CALABARZON,PF,1000,126294.72000000002,28157.09977189312,420.65
IVA - CALABARZON,PF,1000,40036.098,2767.538672793608,0.33
IVA - CALABARZON,PF,1000,50371.93000000002,3755.831483029776,0.33
IVA - CALABARZON,PF,1000,24567.793,2717.48642401713,1.06
IVA - CALABARZON,PF,1000,64897.234000000004,6961.725837782974,3.08
IVA - CALABARZON,PF,1000,39809.809000000016,6286.817489631371,22.6
IVA - CALABARZON,PF,1000,64898.23400000001,7348.75405443675,3.28
IVA - CALABARZON,PF,1000,43970.88700000002,13424.52320846285,724.7
IVA - CALABARZON,PF,1000,31512.5,5370.280844846237,23.75
IVA - CALABARZON,PF,1000,44251.523,8131.55391993708,78.25
IVA - CALABARZON,PF,1000,32123.201000000015,7079.045758481978,98.87
IVA - CALABARZON,PF,1000,56835.328,10448.486633122644,64.36
IVA - CALABARZON,PF,1000,16769.459,2921.977752370831,1777.53
IVA - CALABARZON,PF,1000,71964.547,8837.875946394845,10.84
IVA - CALABARZON,PF,1000,57670.40199999999,4306.669528064115,1.38
IVA - CALABARZON,PF,1000,18126.006,2066.1742110820887,12.71
IVA - CALABARZON,PF,1000,20606.98,3170.121844288417,24.4
IVA - CALABARZON,PF,1000,94332.156,12245.233843809041,21.7
IVA - CALABARZON,PF,1000,47350.32000000002,4308.4541989053005,1.31
IVA - CALABARZON,PF,1000,34545.699,3108.3402902589182,0.39
IVA - CALABARZON,PF,1000,19665.178000000004,3896.38574950666,775.64
IVA - CALABARZON,PF,1000,104908.84,9586.010092098144,1.56
IVA - CALABARZON,PF,1000,28902.72700000001,2692.938505827393,0.34
IVA - CALABARZON,PF,1000,38096.688,3711.198904502981,0.96
IVA - CALABARZON,PF,1000,27962.490000000005,1695.2924878712613,0.84
IVA - CALABARZON,PF,1000,60764.637,4880.891266037337,0.33
IVA - CALABARZON,PF,1000,54163.754,6924.47529971251,8.4
IVA - CALABARZON,PF,1000,24355.383,3466.9949391349473,6.35
IVA - CALABARZON,PF,1000,15958.188000000006,1899.43502044745,433.79
IVA - CALABARZON,PF,1000,43930.70700000002,5789.483043189945,7.03
IVA - CALABARZON,PF,1000,24934.490000000005,4873.877575125984,51.0
IVA - CALABARZON,PF,1000,30798.432,6052.177648233364,55.07
IVA - CALABARZON,PF,1000,37462.164,6880.749588170074,42.35
IVA - CALABARZON,PF,1000,16151.452,3528.2819314947205,2373.1
IVA - CALABARZON,PF,1000,39311.91000000002,5445.812188533625,9.51
IVA - CALABARZON,PF,1000,29264.006000000005,5698.942669607017,44.06
IVA - CALABARZON,PF,1000,32299.07000000001,2352.0641863752,0.91
IVA - CALABARZON,PF,1000,21557.732000000004,4819.362068496826,193.51
IVA - CALABARZON,PF,1000,22336.998,1850.3391840679756,0.32
IVA - CALABARZON,PF,1000,33766.83600000002,8998.884243398821,288.16
IVA - CALABARZON,PF,1000,28854.924000000006,6394.976209297425,110.63
IVA - CALABARZON,PF,1000,19748.895,4479.723456824794,4218.81
IVA - CALABARZON,PF,1000,25025.51600000001,3733.06541294007,17.5
IVA - CALABARZON,PF,1000,21143.719,2929.2564866837984,7.15
IVA - CALABARZON,PF,1000,40345.758000000016,13276.279286927424,925.52
IVA - CALABARZON,PF,1000,16280.568000000005,1642.0961838336773,755.72
IVA - CALABARZON,PF,1000,22399.199,1609.892502245447,0.61
IVA - CALABARZON,PF,1000,104276.5,9350.555066396053,1.4
IVA - CALABARZON,PF,1000,8546.708000000002,3204.5469034489174,2061.2
IVA - CALABARZON,PF,1000,81556.867,4434.375233064698,2.5
IVA - CALABARZON,PF,1000,28570.836,170.56830343078903,0.0
IVA - CALABARZON,PF,1000,32611.896000000004,3658.7224009508295,2.91
IVA - CALABARZON,PF,1000,89212.57800000002,17027.009903839855,136.88
IVA - CALABARZON,PF,1000,18759.279,1670.5336534314592,0.33
IVA - CALABARZON,PF,1000,109783.35,14776.571533692395,17.96
IVA - CALABARZON,PF,1000,122988.91,10304.153891564609,1.81
IVA - CALABARZON,PF,1000,96458.102,7142.246998250206,0.43
IVA - CALABARZON,PF,1000,24092.391,2136.4785106591994,0.33
IVA - CALABARZON,PF,1000,36658.301,2858.3978505088676,0.33
IVA - CALABARZON,PF,1000,46886.15200000001,6009.139090368241,7.28
IVA - CALABARZON,PF,1000,76468.94500000004,6989.930857600116,1.0
IVA - CALABARZON,PF,1000,306585.8100000001,32377.792280935064,122.84
IVA - CALABARZON,PF,1000,204938.34,17080.887802204343,1.1
IVA - CALABARZON,PF,1000,150395.72,8297.410865658127,7.53
IVA - CALABARZON,PF,1000,48013.43000000001,4117.6741732291475,0.59
IVA - CALABARZON,PF,1000,66929.76600000003,8818.441104497633,10.7
IVA - CALABARZON,PF,1000,64894.87500000001,8527.691735808801,10.36
IVA - CALABARZON,PF,1000,89011.227,9722.888427929896,4.33
IVA - CALABARZON,PF,1000,41841.070000000014,2697.7205678124064,0.31
IVA - CALABARZON,PF,1000,165045.92,18779.391376882733,70.49
IVA - CALABARZON,PF,1000,166978.48000000007,12057.363110149276,14.57
IVA - CALABARZON,PF,1000,172146.83000000002,17015.00382127981,8.64
IVA - CALABARZON,PF,1000,204281.78000000003,18934.096223463326,2.55
IVA - CALABARZON,PF,1000,139958.27000000002,21924.47898475857,78.83
IVA - CALABARZON,PF,1000,78273.92200000004,8698.88955487229,3.85
IVA - CALABARZON,PF,1000,406566.78,48439.73747513032,37.26
IVA - CALABARZON,PF,1000,106569.95,17144.648628671188,61.64
IVA - CALABARZON,PF,1000,57639.63700000001,9485.06054520855,34.07
IVA - CALABARZON,PF,1000,75915.727,9304.29860217503,7.17
IVA - CALABARZON,PF,1000,88732.086,12655.567641272644,22.12
IVA - CALABARZON,PF,1000,121372.81000000006,17378.332057672196,30.33
IVA - CALABARZON,PF,1000,33049.727,5296.611854601197,19.04
IVA - CALABARZON,PF,1000,36510.352,3226.9354274872585,0.42
IVA - CALABARZON,PF,1000,34088.75,5322.434989320271,19.15
IVA - CALABARZON,PF,1000,57241.805,9050.530512836964,32.56
IVA - CALABARZON,PF,1000,46193.50000000001,6456.421288033191,11.26
IVA - CALABARZON,PF,1000,98030.844,14562.653960896116,36.52
IVA - CALABARZON,PF,1000,141790.25,15456.899552093682,6.87
IVA - CALABARZON,PF,1000,135460.09,15551.094858832546,20.11
IVA - CALABARZON,PF,1000,59909.73,5899.47046884526,1.53
IVA - CALABARZON,PF,1000,59357.36699999999,12426.343631781167,185.67
IVA - CALABARZON,PF,1000,31463.975,5345.388886848336,23.22
IVA - CALABARZON,PF,1000,20273.771,6084.05806146679,4748.92
IVA - CALABARZON,PF,1000,30906.98400000001,5048.263435512818,16.18
IVA - CALABARZON,PF,1000,40329.035,5766.38812100106,21.04
IVA - CALABARZON,PF,1000,29880.98200000001,4790.98850071908,15.88
IVA - CALABARZON,PF,1000,164114.52000000002,15454.030314902671,2.09
IVA - CALABARZON,PF,1000,79624.156,5492.995200119094,0.33
IVA - CALABARZON,PF,1000,142747.28000000006,10253.697308266419,0.34
IVA - CALABARZON,PF,1000,69639.969,9242.131796369853,11.22
IVA - CALABARZON,PF,1000,96862.836,7978.392215796891,0.54
IVA - CALABARZON,PF,1000,29207.264,3251.1645415446615,1.47
IVA - CALABARZON,PF,1000,36164.059,8006.446979442306,115.49
IVA - CALABARZON,PF,1000,23694.545,2262.9979094752275,0.64
IVA - CALABARZON,PF,1000,48719.94900000001,7519.314265235574,18.86
IVA - CALABARZON,PF,1000,57719.18400000001,5038.061703278122,0.72
IVA - CALABARZON,PF,1000,34623.168,3602.805499509337,0.93
IVA - CALABARZON,PF,1000,49017.93799999999,7752.041281839574,27.88
IVA - CALABARZON,PF,1000,127517.96000000002,14867.771737788911,11.94
IVA - CALABARZON,PF,1000,34075.891,2961.9068201995815,0.42
IVA - CALABARZON,PF,1000,227433.00000000003,35113.22302600794,166.29
IVA - CALABARZON,PF,1000,122163.17,19007.102369767865,68.34
IVA - CALABARZON,PF,1000,64844.238,5289.247407934115,1.13
IVA - CALABARZON,PF,1000,194354.41,18250.58016373869,2.43
IVA - CALABARZON,PF,1000,72759.10200000001,6363.402406008836,1.02
IVA - CALABARZON,PF,1000,136629.29999999993,15267.222667318696,7.02
IVA - CALABARZON,PF,1000,153756.17,12128.034307447337,1.68
IVA - CALABARZON,PF,1000,51952.97300000001,5516.649076729624,2.51
IVA - CALABARZON,PF,1000,836852.1900000002,123107.80972153155,308.7
IVA - CALABARZON,PF,1000,269011.22,34082.393375457454,41.38
IVA - CALABARZON,PF,1000,273145.97,21008.321955845564,33.43
IVA - CALABARZON,PF,1000,69163.71899999997,5913.497850667967,0.82
IVA - CALABARZON,PF,1000,129517.69999999998,19816.54606176453,49.69
IVA - CALABARZON,PF,1000,420463.31,38514.98212327939,5.94
IVA - CALABARZON,PF,1000,62303.65600000001,8316.955485850302,21.22
IVA - CALABARZON,PF,1000,177039.97,15171.14129769032,2.9
IVA - CALABARZON,PF,1000,212323.2,26862.3922002073,32.72
IVA - CALABARZON,PF,1000,63375.530999999995,2248.1395479250477,11.22
IVA - CALABARZON,PF,1000,150448.56,11475.035939238924,0.78
IVA - CALABARZON,PF,1000,46952.121,3307.274068835489,0.33
IVA - CALABARZON,PF,1000,80925.26599999999,7771.826504582289,4.05
IVA - CALABARZON,PF,1000,27628.953,1864.0477617583483,0.33
IVA - CALABARZON,PF,1000,37300.555,4467.721110532152,3.44
IVA - CALABARZON,PF,1000,27923.443000000007,3501.4257854270463,4.26
IVA - CALABARZON,PF,1000,44391.242,3129.636807242488,0.37
IVA - CALABARZON,PF,1000,29850.197,5366.748763714732,31.54
IVA - CALABARZON,PF,1000,38349.824,3242.4351390981515,1.22
IVA - CALABARZON,PF,1000,39147.145,3749.9302479598255,1.16
IVA - CALABARZON,PF,1000,25321.237999999998,4245.8334344275145,19.23
IVA - CALABARZON,PF,1000,37195.039,7745.346395060556,97.04
IVA - CALABARZON,PF,1000,45110.484000000004,4832.660158689464,2.3
IVA - CALABARZON,PF,1000,46282.835999999996,5773.542836573232,4.46
IVA - CALABARZON,PF,1000,31570.875,2152.1297783823366,0.46
IVA - CALABARZON,PF,1000,109707.0,13493.70370517938,10.39
IVA - CALABARZON,PF,1000,36783.070000000014,5088.751560319267,8.87
IVA - CALABARZON,PF,1000,42135.48800000001,2742.353146339201,0.33
IVA - CALABARZON,PF,1000,29865.443000000007,2708.241104179437,0.34
IVA - CALABARZON,PF,1000,121143.62,13064.589167673372,11.01
IVA - CALABARZON,PF,1000,42316.461,3649.9885110948053,0.5
IVA - CALABARZON,PF,1000,32097.025000000016,3037.8845770130492,0.38
IVA - CALABARZON,PF,1000,45030.004,4972.388052017266,2.22
IVA - CALABARZON,PF,1000,16643.504,1999.362520299587,1118.45
IVA - CALABARZON,PF,1000,67737.961,11433.56801824792,53.83
